time,DegOfDev
1144.429,3.38
1144.449,3.38
1144.469,3.38
1144.489,3.27
1144.509,3.27
1144.529,3.36
1144.549,3.38
1144.569,3.38
1144.589,3.43
1144.609,3.41
1144.629,3.39
1144.649,3.51
1144.669,3.48
1144.689,3.43
1144.709,3.39
1144.729,3.33
1144.749,3.43
1144.769,3.39
1144.789,3.33
1144.809,3.27
1144.829,3.34
1144.849,3.38
1144.869,3.38
1144.889,3.38
1144.909,3.38
1144.929,3.32
1144.949,3.39
1144.969,3.33
1144.989,3.37
1145.009,3.38
1145.029,3.38
1145.049,3.41
1145.069,3.41
1145.089,3.38
1145.109,3.44
1145.129,3.34
1145.149,3.38
1145.169,3.45
1145.189,3.54
1145.209,3.55
1145.229,3.55
1145.249,3.49
1145.269,3.54
1145.289,3.55
1145.309,3.55
1145.329,3.55
1145.349,3.45
1145.369,3.41
1145.389,3.43
1145.409,3.44
1145.429,3.38
1145.449,3.34
1145.469,3.25
1145.489,3.33
1145.509,3.38
1145.529,3.38
1145.549,3.43
1145.569,3.42
1145.589,3.38
1145.609,3.33
1145.629,3.29
1145.649,3.34
1145.669,3.29
1145.689,3.22
1145.709,3.29
1145.729,3.33
1145.749,3.43
1145.769,3.49
1145.789,3.55
1145.809,3.59
1145.829,3.67
1145.849,3.63
1145.869,3.64
1145.889,3.63
1145.909,3.56
1145.929,3.55
1145.949,3.46
1145.969,3.39
1145.989,3.31
1146.009,3.22
1146.029,3.25
1146.049,3.21
1146.069,3.34
1146.089,3.34
1146.109,3.42
1146.129,3.53
1146.149,3.53
1146.169,3.43
1146.189,3.52
1146.209,3.55
1146.229,3.55
1146.249,3.64
1146.269,3.66
1146.289,3.69
1146.309,3.63
1146.329,3.52
1146.349,3.55
1146.369,3.55
1146.389,3.42
1146.409,3.38
1146.429,3.3
1146.449,3.21
1146.469,3.25
1146.489,3.28
1146.509,3.35
1146.529,3.38
1146.549,3.38
1146.569,3.38
1146.589,3.38
1146.609,3.38
1146.629,3.38
1146.649,3.38
1146.669,3.3
1146.689,3.33
1146.709,3.37
1146.729,3.3
1146.749,3.37
1146.769,3.41
1146.789,3.39
1146.809,3.38
1146.829,3.51
1146.849,3.5
1146.869,3.41
1146.889,3.5
1146.909,3.54
1146.929,3.44
1146.949,3.42
1146.969,3.47
1146.989,3.53
1147.009,3.65
1147.029,3.64
1147.049,3.67
1147.069,3.61
1147.089,3.54
1147.109,3.49
1147.129,3.39
1147.149,3.29
1147.169,3.23
1147.189,3.21
1147.209,3.21
1147.229,3.19
1147.249,3.16
1147.269,3.11
1147.289,3.14
1147.309,3.12
1147.329,3.13
1147.349,3.08
1147.369,3.04
1147.389,3.04
1147.409,3.13
1147.429,3.2
1147.449,3.17
1147.469,3.17
1147.489,3.2
1147.509,3.17
1147.529,3.21
1147.549,3.21
1147.569,3.19
1147.589,3.07
1147.609,3.01
1147.629,3.03
1147.649,3.12
1147.669,3.1
1147.689,3.17
1147.709,3.21
1147.729,3.25
1147.749,3.19
1147.769,3.16
1147.789,3.15
1147.809,3.11
1147.829,3.03
1147.849,3
1147.869,2.93
1147.889,2.91
1147.909,3.03
1147.929,3.04
1147.949,3.09
1147.969,3.19
1147.989,3.16
1148.009,3.07
1148.029,3.04
1148.049,2.99
1148.069,2.96
1148.089,3.06
1148.109,3.2
1148.129,3.21
1148.149,3.21
1148.169,3.28
1148.189,3.3
1148.209,3.21
1148.229,3.32
1148.249,3.28
1148.269,3.21
1148.289,3.08
1148.309,3.04
1148.329,3.06
1148.349,3.06
1148.369,3.04
1148.389,3.1
1148.409,3.11
1148.429,3.04
1148.449,3.12
1148.469,3.06
1148.489,2.98
1148.509,2.96
1148.529,2.95
1148.549,2.87
1148.569,2.87
1148.589,2.87
1148.609,2.78
1148.629,2.7
1148.649,2.81
1148.669,2.78
1148.689,2.85
1148.709,3.04
1148.729,3.05
1148.749,3.1
1148.769,3.08
1148.789,3.04
1148.809,3.14
1148.829,3.21
1148.849,3.21
1148.869,3.13
1148.889,3.03
1148.909,2.98
1148.929,2.93
1148.949,2.9
1148.969,2.85
1148.989,2.71
1149.009,2.71
1149.029,2.76
1149.049,2.72
1149.069,2.7
1149.089,2.78
1149.109,2.83
1149.129,2.9
1149.149,2.87
1149.169,2.91
1149.189,2.91
1149.209,3.02
1149.229,3.02
1149.249,2.92
1149.269,3
1149.289,3.04
1149.309,3.06
1149.329,3.01
1149.349,3.06
1149.369,3.07
1149.389,2.91
1149.409,2.87
1149.429,2.81
1149.449,2.71
1149.469,2.79
1149.489,2.73
1149.509,2.81
1149.529,2.99
1149.549,2.9
1149.569,2.87
1149.589,2.87
1149.609,2.75
1149.629,2.77
1149.649,2.86
1149.669,2.78
1149.689,2.71
1149.709,2.74
1149.729,2.82
1149.749,2.86
1149.769,2.96
1149.789,2.92
1149.809,2.94
1149.829,3.02
1149.849,2.9
1149.869,2.82
1149.889,2.87
1149.909,2.87
1149.929,2.85
1149.949,2.72
1149.969,2.7
1149.989,2.7
1150.009,2.7
1150.029,2.76
1150.049,2.84
1150.069,2.87
1150.089,2.79
1150.109,2.87
1150.129,2.87
1150.149,2.87
1150.169,2.87
1150.189,2.83
1150.209,2.86
1150.229,2.76
1150.249,2.71
1150.269,2.7
1150.289,2.7
1150.309,2.69
1150.329,2.67
1150.349,2.69
1150.369,2.7
1150.389,2.7
1150.409,2.7
1150.429,2.63
1150.449,2.54
1150.469,2.57
1150.489,2.54
1150.509,2.54
1150.529,2.53
1150.549,2.59
1150.569,2.69
1150.589,2.72
1150.609,2.7
1150.629,2.7
1150.649,2.69
1150.669,2.62
1150.689,2.54
1150.709,2.54
1150.729,2.59
1150.749,2.66
1150.769,2.65
1150.789,2.66
1150.809,2.68
1150.829,2.7
1150.849,2.7
1150.869,2.7
1150.889,2.67
1150.909,2.63
1150.929,2.63
1150.949,2.62
1150.969,2.64
1150.989,2.69
1151.009,2.69
1151.029,2.62
1151.049,2.54
1151.069,2.53
1151.089,2.5
1151.109,2.54
1151.129,2.56
1151.149,2.7
1151.169,2.7
1151.189,2.65
1151.209,2.56
1151.229,2.53
1151.249,2.63
1151.269,2.7
1151.289,2.73
1151.309,2.75
1151.329,2.74
1151.349,2.83
1151.369,2.85
1151.389,2.77
1151.409,2.77
1151.429,2.73
1151.449,2.72
1151.469,2.79
1151.489,2.73
1151.509,2.84
1151.529,2.79
1151.549,2.61
1151.569,2.53
1151.589,2.53
1151.609,2.63
1151.629,2.75
1151.649,2.86
1151.669,2.92
1151.689,3.02
1151.709,3.01
1151.729,3.05
1151.749,3.1
1151.769,3.2
1151.789,3.33
1151.809,3.31
1151.829,3.27
1151.849,3.27
1151.869,3.21
1151.889,3.11
1151.909,3.04
1151.929,3.16
1151.949,3.21
1151.969,3.21
1151.989,3.21
1152.009,3.18
1152.029,3.19
1152.049,3.09
1152.069,3.09
1152.089,3.11
1152.109,3.1
1152.129,3.19
1152.149,3.21
1152.169,3.27
1152.189,3.37
1152.209,3.3
1152.229,3.29
1152.249,3.34
1152.269,3.3
1152.289,3.26
1152.309,3.21
1152.329,3.24
1152.349,3.14
1152.369,3.12
1152.389,3.09
1152.409,3.18
1152.429,3.08
1152.449,3.06
1152.469,3.17
1152.489,3.19
1152.509,3.15
1152.529,3.09
1152.549,3.11
1152.569,3.2
1152.589,3.21
1152.609,3.21
1152.629,3.21
1152.649,3.21
1152.669,3.21
1152.689,3.16
1152.709,3.03
1152.729,2.96
1152.749,3.03
1152.769,3.04
1152.789,3.02
1152.809,3.01
1152.829,2.94
1152.849,2.75
1152.869,2.69
1152.889,2.68
1152.909,2.57
1152.929,2.6
1152.949,2.55
1152.969,2.53
1152.989,2.53
1153.009,2.47
1153.029,2.52
1153.049,2.39
1153.069,2.48
1153.089,2.53
1153.109,2.5
1153.129,2.4
1153.149,2.35
1153.169,2.35
1153.189,2.33
1153.208,2.44
1153.228,2.41
1153.248,2.39
1153.268,2.37
1153.288,2.42
1153.309,2.34
1153.328,2.33
1153.348,2.21
1153.368,2.19
1153.389,2.11
1153.408,2.13
1153.428,2.19
1153.448,2.09
1153.468,2.03
1153.488,1.96
1153.509,1.92
1153.528,1.92
1153.548,2.01
1153.568,2.03
1153.588,2.03
1153.608,2.03
1153.628,1.95
1153.648,1.97
1153.668,2.12
1153.688,2.19
1153.708,2.19
1153.728,2.18
1153.748,2.24
1153.768,2.12
1153.788,2.14
1153.808,2.05
1153.828,2.03
1153.848,2.03
1153.868,2.03
1153.888,2.1
1153.909,2.05
1153.929,2.08
1153.949,2.17
1153.968,2.16
1153.989,2.32
1154.009,2.25
1154.029,2.19
1154.049,2.18
1154.069,2.13
1154.089,2.16
1154.109,2.14
1154.129,2.18
1154.149,2.31
1154.169,2.33
1154.189,2.27
1154.209,2.23
1154.229,2.13
1154.249,2.18
1154.269,2.27
1154.289,2.2
1154.309,2.19
1154.329,2.19
1154.349,2.18
1154.369,2.13
1154.389,2.05
1154.409,2.03
1154.429,1.96
1154.449,2.03
1154.469,2.12
1154.489,2.19
1154.509,2.13
1154.529,2.06
1154.549,2.1
1154.569,2.02
1154.589,2.15
1154.609,2.15
1154.629,2.18
1154.649,2.16
1154.669,2.13
1154.689,2.11
1154.709,2.03
1154.729,2.03
1154.749,2.03
1154.769,2.07
1154.789,2.06
1154.809,2.03
1154.829,1.96
1154.849,1.92
1154.869,1.89
1154.889,1.86
1154.909,1.86
1154.929,1.86
1154.949,1.79
1154.969,1.73
1154.989,1.8
1155.009,1.71
1155.029,1.68
1155.049,1.79
1155.069,1.8
1155.089,1.8
1155.109,1.74
1155.129,1.74
1155.149,1.8
1155.169,1.85
1155.189,1.83
1155.209,1.86
1155.229,1.78
1155.249,1.65
1155.269,1.68
1155.289,1.68
1155.309,1.68
1155.329,1.73
1155.349,1.7
1155.369,1.68
1155.389,1.56
1155.409,1.52
1155.429,1.55
1155.449,1.52
1155.469,1.55
1155.489,1.58
1155.509,1.61
1155.529,1.66
1155.549,1.61
1155.569,1.56
1155.589,1.65
1155.609,1.68
1155.629,1.68
1155.649,1.68
1155.669,1.79
1155.689,1.81
1155.709,1.68
1155.729,1.68
1155.749,1.77
1155.769,1.66
1155.789,1.72
1155.809,1.75
1155.829,1.76
1155.849,1.76
1155.869,1.85
1155.889,1.84
1155.909,1.72
1155.929,1.72
1155.949,1.76
1155.969,1.79
1155.989,1.68
1156.009,1.68
1156.029,1.7
1156.049,1.68
1156.069,1.68
1156.089,1.64
1156.109,1.61
1156.129,1.52
1156.149,1.52
1156.169,1.48
1156.189,1.52
1156.209,1.53
1156.229,1.52
1156.249,1.56
1156.269,1.46
1156.289,1.36
1156.309,1.2
1156.329,1.18
1156.349,1.11
1156.369,1.17
1156.389,1.18
1156.409,1.17
1156.429,1.18
1156.449,1.18
1156.469,1.15
1156.489,1.19
1156.509,1.19
1156.529,1.2
1156.548,1.26
1156.568,1.21
1156.588,1.13
1156.608,1.17
1156.628,1.18
1156.648,1.28
1156.668,1.35
1156.688,1.24
1156.708,1.18
1156.728,1.07
1156.748,0.91
1156.768,0.83
1156.788,0.83
1156.808,0.89
1156.828,0.99
1156.848,1.01
1156.868,0.92
1156.888,0.79
1156.908,0.71
1156.928,0.61
1156.948,0.63
1156.968,0.67
1156.988,0.67
1157.008,0.54
1157.028,0.37
1157.048,0.45
1157.068,0.45
1157.088,0.34
1157.109,0.51
1157.128,0.65
1157.148,0.54
1157.168,0.52
1157.188,0.5
1157.208,0.4
1157.228,0.33
1157.248,0.51
1157.268,0.56
1157.288,0.48
1157.308,0.5
1157.328,0.5
1157.348,0.5
1157.368,0.5
1157.388,0.36
1157.408,0.32
1157.428,0.21
1157.448,0.17
1157.468,0.16
1157.488,0.18
1157.508,0.17
1157.528,0.16
1157.548,0.16
1157.568,0.16
1157.588,0.28
1157.608,0.23
1157.628,0.17
1157.648,0.26
1157.668,0.25
1157.688,0.24
1157.708,0.32
1157.728,0.26
1157.748,0.26
1157.768,0.18
1157.788,0.16
1157.808,0.22
1157.828,0.19
1157.848,0.26
1157.868,0.32
1157.888,0.33
1157.908,0.33
1157.928,0.29
1157.948,0.33
1157.968,0.33
1157.988,0.46
1158.008,0.54
1158.028,0.62
1158.048,0.63
1158.068,0.59
1158.088,0.55
1158.108,0.52
1158.128,0.5
1158.148,0.5
1158.168,0.5
1158.188,0.6
1158.208,0.78
1158.228,0.72
1158.248,0.62
1158.268,0.63
1158.288,0.71
1158.308,0.7
1158.328,0.81
1158.348,0.83
1158.368,0.84
1158.388,0.84
1158.408,0.87
1158.428,0.84
1158.448,0.84
1158.468,0.79
1158.488,0.83
1158.508,0.81
1158.528,0.85
1158.548,0.84
1158.568,0.82
1158.588,0.96
1158.608,1.01
1158.628,0.76
1158.648,0.68
1158.668,0.81
1158.688,0.79
1158.708,0.76
1158.728,1.02
1158.748,1.03
1158.768,0.98
1158.788,1.13
1158.808,1.18
1158.828,1.18
1158.848,1.24
1158.868,1.22
1158.888,1.34
1158.909,1.3
1158.928,1.27
1158.948,1.19
1158.968,1.17
1158.988,1.24
1159.008,1.33
1159.028,1.35
1159.048,1.35
1159.068,1.38
1159.088,1.42
1159.108,1.37
1159.128,1.22
1159.148,1.29
1159.168,1.43
1159.188,1.62
1159.208,1.8
1159.228,1.97
1159.248,2.03
1159.268,2.16
1159.288,2.23
1159.308,2.33
1159.328,2.35
1159.348,2.27
1159.368,2.2
1159.388,2.32
1159.408,2.29
1159.428,2.34
1159.448,2.36
1159.468,2.36
1159.488,2.36
1159.508,2.36
1159.528,2.33
1159.548,2.28
1159.568,2.39
1159.588,2.4
1159.608,2.38
1159.628,2.24
1159.648,2.31
1159.668,2.29
1159.688,2.26
1159.708,2.43
1159.728,2.44
1159.748,2.29
1159.768,2.43
1159.788,2.3
1159.808,2.35
1159.828,2.24
1159.848,2.13
1159.868,2.48
1159.888,2.81
1159.909,2.7
1159.929,2.66
1159.948,2.62
1159.968,2.54
1159.989,2.61
1160.009,2.53
1160.028,2.45
1160.048,2.14
1160.068,2.23
1160.088,2.35
1160.108,2.47
1160.128,2.51
1160.148,2.51
1160.168,2.34
1160.189,2.08
1160.208,2.08
1160.228,1.99
1160.249,2.04
1160.268,2.18
1160.288,2.31
1160.309,2.36
1160.329,2.34
1160.349,2.27
1160.368,2.24
1160.388,2.19
1160.408,2.2
1160.428,2.32
1160.448,2.36
1160.468,2.36
1160.488,2.36
1160.508,2.36
1160.528,2.42
1160.548,2.45
1160.568,2.29
1160.588,2.2
1160.608,2.24
1160.628,2.21
1160.648,2.12
1160.668,2.19
1160.688,2.19
1160.708,2.18
1160.728,2.22
1160.748,2.16
1160.768,2.04
1160.788,1.95
1160.808,1.9
1160.828,1.86
1160.848,1.92
1160.868,2.02
1160.888,2.03
1160.908,1.99
1160.928,1.98
1160.948,1.87
1160.968,1.74
1160.988,1.69
1161.008,1.68
1161.028,1.69
1161.048,1.82
1161.068,1.86
1161.088,1.95
1161.108,1.96
1161.128,1.87
1161.148,1.76
1161.168,1.68
1161.188,1.62
1161.208,1.56
1161.228,1.5
1161.248,1.38
1161.268,1.3
1161.288,1.26
1161.308,1.24
1161.328,1.19
1161.348,1.18
1161.368,1.11
1161.388,1.02
1161.408,0.87
1161.428,0.75
1161.448,0.67
1161.468,0.59
1161.488,0.56
1161.508,0.59
1161.528,0.55
1161.548,0.5
1161.568,0.5
1161.588,0.5
1161.608,0.5
1161.628,0.6
1161.648,0.52
1161.668,0.55
1161.688,0.54
1161.708,0.56
1161.728,0.55
1161.748,0.42
1161.768,0.39
1161.788,0.46
1161.808,0.5
1161.828,0.45
1161.848,0.42
1161.868,0.45
1161.888,0.5
1161.908,0.5
1161.928,0.46
1161.948,0.47
1161.968,0.47
1161.988,0.35
1162.008,0.44
1162.028,0.5
1162.048,0.5
1162.068,0.56
1162.088,0.66
1162.108,0.55
1162.128,0.48
1162.148,0.42
1162.168,0.35
1162.188,0.47
1162.208,0.45
1162.228,0.47
1162.248,0.5
1162.268,0.42
1162.288,0.39
1162.308,0.34
1162.328,0.34
1162.348,0.35
1162.368,0.35
1162.388,0.44
1162.408,0.38
1162.428,0.33
1162.448,0.41
1162.468,0.34
1162.488,0.33
1162.508,0.37
1162.528,0.41
1162.548,0.33
1162.568,0.32
1162.588,0.31
1162.608,0.31
1162.628,0.3
1162.648,0.28
1162.668,0.33
1162.688,0.33
1162.708,0.33
1162.728,0.29
1162.748,0.18
1162.768,0.11
1162.788,0.29
1162.808,0.47
1162.828,0.48
1162.848,0.54
1162.868,0.54
1162.888,0.15
1162.909,0.24
1162.928,0.46
1162.948,0.39
1162.968,0.05
1162.988,0.21
1163.008,0.32
1163.028,0
1163.048,0.04
1163.068,0.08
1163.088,0.07
1163.108,0.15
1163.128,0.53
1163.148,0.27
1163.168,0.43
1163.188,0.6
1163.208,0.65
1163.228,0.67
1163.248,0.67
1163.268,0.55
1163.288,0.45
1163.308,0.49
1163.328,0.33
1163.348,0.18
1163.368,0.16
1163.388,0.04
1163.408,0.08
1163.428,0.05
1163.448,0.01
1163.468,0.19
1163.488,0.16
1163.508,0.18
1163.528,0.24
1163.548,0.17
1163.568,0.04
1163.588,0.03
1163.608,0.14
1163.628,0.14
1163.648,0.07
1163.668,0.08
1163.688,0.11
1163.709,0.09
1163.729,0.02
1163.749,0
1163.769,0.01
1163.789,0
1163.809,0
1163.829,0.06
1163.849,0.03
1163.869,0
1163.889,0.05
1163.909,0.11
1163.929,0.02
1163.949,0.15
1163.969,0.24
1163.989,0.04
1164.009,0.05
1164.029,0.18
1164.049,0.3
1164.069,0.33
1164.089,0.34
1164.109,0.3
1164.129,0.39
1164.149,0.37
1164.169,0.34
1164.189,0.27
1164.209,0.18
1164.229,0.16
1164.249,0.21
1164.269,0.31
1164.289,0.39
1164.309,0.5
1164.329,0.5
1164.348,0.49
1164.368,0.35
1164.388,0.28
1164.408,0.3
1164.428,0.19
1164.448,0.23
1164.468,0.26
1164.488,0.28
1164.508,0.36
1164.528,0.39
1164.548,0.33
1164.568,0.33
1164.588,0.45
1164.608,0.43
1164.628,0.58
1164.648,0.52
1164.668,0.74
1164.688,1.11
1164.708,1.09
1164.728,0.77
1164.748,0.68
1164.768,0.77
1164.788,0.93
1164.808,0.75
1164.828,0.49
1164.848,0.67
1164.868,0.88
1164.888,0.72
1164.908,0.67
1164.928,0.6
1164.948,0.67
1164.968,0.87
1164.988,0.94
1165.008,0.69
1165.028,0.61
1165.048,0.51
1165.068,0.62
1165.088,0.7
1165.109,0.62
1165.128,0.56
1165.148,0.68
1165.168,0.75
1165.188,0.85
1165.208,0.96
1165.228,0.73
1165.248,0.55
1165.268,0.69
1165.288,0.73
1165.308,0.62
1165.328,0.63
1165.348,0.65
1165.368,0.53
1165.388,0.5
1165.408,0.59
1165.428,0.66
1165.448,0.73
1165.468,0.85
1165.488,0.97
1165.508,1
1165.528,0.96
1165.548,0.99
1165.568,1.01
1165.588,1.01
1165.608,1.02
1165.628,1.13
1165.648,1.17
1165.668,1.15
1165.688,1.18
1165.708,1.1
1165.728,0.98
1165.748,0.93
1165.768,0.96
1165.788,0.97
1165.808,1.01
1165.828,1.11
1165.848,1.18
1165.868,1.2
1165.888,1.32
1165.908,1.35
1165.928,1.35
1165.948,1.35
1165.968,1.34
1165.988,1.35
1166.008,1.36
1166.028,1.35
1166.048,1.42
1166.068,1.51
1166.088,1.52
1166.108,1.56
1166.128,1.67
1166.148,1.61
1166.168,1.52
1166.188,1.5
1166.208,1.51
1166.228,1.54
1166.248,1.63
1166.268,1.7
1166.288,1.83
1166.308,1.86
1166.328,1.9
1166.348,1.91
1166.368,1.97
1166.388,1.9
1166.408,2.08
1166.428,2.19
1166.448,2.07
1166.468,1.9
1166.488,1.9
1166.508,1.85
1166.528,1.73
1166.548,1.79
1166.568,1.69
1166.588,1.66
1166.608,1.75
1166.628,1.85
1166.648,1.8
1166.668,1.58
1166.688,1.65
1166.708,1.86
1166.728,1.97
1166.748,2.13
1166.768,2.15
1166.788,2.22
1166.808,2.34
1166.828,2.36
1166.848,2.26
1166.868,2.18
1166.888,2.12
1166.908,2.03
1166.928,2.03
1166.948,1.89
1166.968,1.99
1166.988,2.03
1167.008,2.02
1167.028,2.1
1167.048,2.19
1167.068,2.29
1167.088,2.43
1167.108,2.4
1167.128,2.29
1167.148,2.2
1167.168,2.19
1167.188,2.26
1167.208,2.22
1167.228,2.33
1167.248,2.5
1167.268,2.64
1167.288,2.72
1167.308,2.75
1167.328,2.7
1167.348,2.69
1167.368,2.53
1167.388,2.53
1167.408,2.53
1167.428,2.53
1167.448,2.53
1167.468,2.41
1167.488,2.24
1167.508,2.11
1167.528,2.06
1167.548,2.09
1167.568,2.06
1167.588,1.94
1167.608,1.84
1167.628,1.71
1167.648,1.77
1167.668,1.89
1167.688,1.89
1167.708,1.9
1167.728,1.85
1167.748,1.86
1167.768,1.88
1167.788,1.88
1167.808,1.87
1167.828,1.95
1167.848,1.88
1167.868,1.99
1167.888,1.96
1167.908,1.87
1167.928,1.89
1167.948,1.89
1167.968,1.92
1167.988,2.02
1168.008,2.01
1168.028,1.91
1168.048,1.87
1168.068,1.86
1168.088,1.75
1168.108,1.77
1168.128,1.85
1168.148,1.86
1168.168,1.93
1168.188,1.97
1168.208,1.98
1168.228,2.06
1168.248,2.17
1168.268,2.05
1168.288,2.03
1168.308,2.1
1168.328,2.02
1168.348,1.95
1168.368,2.02
1168.388,2.02
1168.408,1.97
1168.428,2.03
1168.448,2.04
1168.468,1.92
1168.488,1.86
1168.508,1.92
1168.528,1.88
1168.548,1.88
1168.568,1.95
1168.588,1.86
1168.608,1.79
1168.628,1.92
1168.648,2.02
1168.668,2.09
1168.688,2.05
1168.708,2.01
1168.728,1.87
1168.748,1.96
1168.768,1.91
1168.788,1.86
1168.808,1.86
1168.828,1.78
1168.848,1.7
1168.868,1.79
1168.888,1.68
1168.908,1.59
1168.928,1.64
1168.948,1.82
1168.968,1.68
1168.988,1.66
1169.008,1.68
1169.028,1.64
1169.048,1.26
1169.068,0.97
1169.088,0.98
1169.108,0.93
1169.128,0.9
1169.148,1
1169.168,0.98
1169.188,0.99
1169.208,1.01
1169.228,1.07
1169.248,0.98
1169.268,0.86
1169.288,0.82
1169.308,0.84
1169.328,0.85
1169.348,0.98
1169.368,1.01
1169.388,1.04
1169.408,1.01
1169.428,1.14
1169.448,1.07
1169.468,1.03
1169.488,1.15
1169.508,1.07
1169.528,1.01
1169.548,1.15
1169.568,1.35
1169.588,1.18
1169.608,1.19
1169.628,1.29
1169.648,1.34
1169.668,1.4
1169.688,1.5
1169.708,1.56
1169.728,1.75
1169.748,1.75
1169.768,1.62
1169.788,1.52
1169.808,1.54
1169.828,1.64
1169.848,1.64
1169.868,1.79
1169.888,1.85
1169.908,1.86
1169.928,1.99
1169.948,2.03
1169.968,2.07
1169.988,1.95
1170.008,1.95
1170.028,2.17
1170.048,2.1
1170.068,2.1
1170.088,2.19
1170.108,2.18
1170.128,2.06
1170.148,2.11
1170.168,1.96
1170.188,1.85
1170.208,1.85
1170.228,1.72
1170.248,1.78
1170.268,1.73
1170.288,1.8
1170.308,2.11
1170.328,2.19
1170.348,2.11
1170.368,1.9
1170.388,1.8
1170.408,1.66
1170.428,1.63
1170.448,1.84
1170.468,1.76
1170.488,1.6
1170.508,1.61
1170.528,1.49
1170.548,1.52
1170.568,1.44
1170.588,1.59
1170.608,1.67
1170.628,1.63
1170.648,1.66
1170.668,1.7
1170.688,1.81
1170.708,1.76
1170.728,1.68
1170.748,1.61
1170.768,1.6
1170.788,1.6
1170.808,1.62
1170.828,1.8
1170.848,2
1170.868,1.89
1170.888,1.67
1170.908,1.6
1170.928,1.52
1170.948,1.61
1170.968,1.85
1170.988,2.01
1171.008,2.07
1171.028,2.11
1171.048,2.12
1171.068,1.89
1171.088,1.56
1171.108,1.42
1171.128,1.51
1171.148,1.75
1171.168,1.97
1171.188,1.72
1171.208,1.48
1171.228,1.67
1171.248,1.76
1171.268,1.55
1171.288,1.49
1171.308,1.59
1171.328,1.54
1171.348,1.59
1171.368,1.64
1171.388,1.41
1171.408,1.1
1171.428,1.07
1171.448,1.13
1171.468,1.36
1171.488,1.39
1171.508,1.37
1171.528,1.41
1171.548,1.46
1171.568,1.53
1171.588,1.41
1171.608,1.29
1171.628,1.25
1171.648,1.4
1171.668,1.4
1171.688,1.22
1171.708,1.18
1171.728,1.18
1171.748,1.12
1171.768,1.3
1171.788,1.38
1171.808,1.49
1171.828,1.47
1171.848,1.42
1171.868,1.26
1171.888,1.29
1171.908,1.35
1171.928,1.35
1171.948,1.53
1171.968,1.63
1171.988,1.65
1172.008,1.88
1172.028,1.57
1172.048,0.87
1172.068,0.62
1172.088,1.05
1172.108,1.17
1172.128,1.05
1172.148,1.23
1172.168,1.5
1172.188,1.51
1172.208,1.63
1172.228,1.92
1172.248,1.21
1172.268,1.03
1172.288,1.31
1172.308,1.33
1172.328,1.11
1172.348,1.34
1172.368,1.61
1172.388,1.76
1172.408,1.87
1172.428,1.8
1172.448,1.64
1172.468,1.44
1172.488,1.35
1172.508,1.35
1172.528,1.41
1172.548,1.39
1172.568,1.4
1172.588,1.5
1172.608,1.5
1172.628,1.37
1172.648,1.45
1172.668,1.49
1172.688,1.51
1172.708,1.45
1172.728,1.44
1172.748,1.3
1172.768,1.33
1172.788,1.39
1172.808,1.14
1172.828,1.18
1172.848,1.55
1172.868,1.42
1172.888,1.2
1172.908,1.25
1172.928,1.17
1172.948,1.05
1172.968,1.18
1172.988,1.52
1173.008,1.53
1173.028,1.52
1173.048,1.58
1173.068,1.62
1173.088,1.49
1173.108,1.67
1173.128,1.72
1173.148,1.57
1173.168,1.76
1173.188,1.8
1173.208,1.57
1173.228,1.39
1173.248,1.53
1173.268,1.52
1173.288,1.49
1173.308,1.56
1173.328,1.62
1173.348,1.43
1173.368,1.42
1173.388,1.39
1173.408,1.42
1173.428,1.45
1173.448,1.51
1173.468,1.52
1173.488,1.5
1173.508,1.48
1173.528,1.5
1173.548,1.4
1173.568,1.56
1173.588,1.55
1173.608,1.47
1173.628,1.61
1173.648,1.67
1173.668,1.54
1173.688,1.61
1173.708,1.58
1173.728,1.47
1173.748,1.5
1173.768,1.63
1173.788,1.54
1173.808,1.58
1173.828,1.54
1173.848,1.54
1173.868,1.62
1173.888,1.66
1173.908,1.64
1173.928,1.53
1173.948,1.45
1173.968,1.51
1173.988,1.52
1174.008,1.52
1174.028,1.56
1174.048,1.5
1174.068,1.52
1174.088,1.43
1174.108,1.58
1174.128,1.68
1174.148,1.61
1174.168,1.39
1174.188,1.54
1174.208,1.74
1174.228,1.61
1174.248,1.57
1174.268,1.64
1174.288,1.44
1174.308,1.48
1174.328,1.59
1174.348,1.67
1174.368,1.64
1174.388,1.86
1174.408,1.98
1174.428,1.96
1174.448,1.87
1174.468,1.86
1174.488,1.78
1174.508,1.75
1174.528,1.8
1174.548,1.79
1174.568,1.87
1174.588,1.9
1174.608,1.86
1174.628,1.88
1174.648,1.86
1174.668,1.75
1174.688,1.82
1174.708,1.93
1174.728,2.01
1174.748,2.01
1174.768,1.95
1174.788,2
1174.808,2.07
1174.828,2.07
1174.848,2.26
1174.868,2.34
1174.888,2.25
1174.908,2.32
1174.928,2.29
1174.948,2.48
1174.968,2.63
1174.988,2.77
1175.008,2.78
1175.028,2.73
1175.048,2.69
1175.068,2.6
1175.088,2.5
1175.108,2.49
1175.128,2.43
1175.148,2.44
1175.168,2.42
1175.188,2.37
1175.208,2.31
1175.228,2.16
1175.248,2.08
1175.268,2.18
1175.288,2.19
1175.308,2.25
1175.328,2.32
1175.348,2.41
1175.368,2.46
1175.388,2.53
1175.408,2.45
1175.428,2.42
1175.448,2.53
1175.468,2.54
1175.488,2.64
1175.508,2.7
1175.528,2.6
1175.548,2.35
