time,AccPedal
77.82784,39.2
77.84785,39.2
77.86884,39.2
77.88784,39.2
77.90784,38.8
77.92784,38.8
77.94785,38.8
77.96784,38.8
77.98785,38.8
78.00784,38.4
78.02785,38
78.04784,37.2
78.06784,36.8
78.08784,36.4
78.10784,36
78.12785,35.6
78.14784,35.2
78.16785,35.2
78.18784,34.8
78.20784,34.4
78.22784,34.4
78.24784,34
78.26785,34
78.28784,34
78.30785,34
78.32784,33.6
78.34785,33.6
78.36784,33.6
78.38784,33.6
78.40784,33.6
78.42784,33.6
78.44785,33.6
78.46784,33.6
78.48785,33.6
78.50784,33.6
78.52785,33.6
78.54784,33.6
78.56784,33.6
78.58784,33.6
78.60784,33.6
78.62785,33.6
78.64784,33.6
78.66785,33.6
78.68784,33.6
78.70784,33.6
78.72784,33.6
78.74784,33.6
78.76785,33.6
78.78784,33.6
78.80785,33.6
78.82784,33.6
78.84785,33.6
78.86784,33.6
78.88784,33.6
78.90784,33.6
78.92784,33.6
78.94785,33.6
78.96784,33.6
78.98785,33.6
79.00784,33.6
79.02785,33.6
79.04784,33.6
79.06784,33.6
79.08784,33.6
79.10784,33.6
79.12785,33.6
79.14784,33.6
79.16785,33.6
79.18784,33.6
79.20784,33.6
79.22684,33.6
79.24684,33.6
79.26685,33.6
79.28684,33.6
79.30685,33.6
79.32684,33.6
79.34685,33.6
79.36684,33.6
79.38684,33.6
79.40685,33.6
79.42684,33.6
79.44685,33.2
79.46684,33.2
79.48685,32.8
79.50684,32.4
79.52684,32
79.54684,31.2
79.56684,30.8
79.58685,30.4
79.60684,30
79.62685,29.6
79.64684,29.2
79.66685,29.2
79.68684,28.8
79.70684,28.8
79.72684,28.8
79.74684,28.4
79.76685,28.4
79.78684,28.4
79.80685,28.4
79.82684,28.4
79.84685,28.4
79.86684,28.4
79.88684,28.4
79.90685,28.4
79.92684,28.4
79.94685,28
79.96684,28
79.98685,27.6
80.00684,27.2
80.02684,27.2
80.04684,26.8
80.06684,26.4
80.08685,26.4
80.10684,26.4
80.12685,26.4
80.14684,26
80.16685,26
80.18684,26
80.20684,26
80.22684,26
80.24684,26
80.26685,26
80.28684,25.6
80.30685,25.6
80.32684,25.6
80.34685,25.6
80.36684,25.6
80.38684,25.6
80.40685,25.6
80.42684,25.6
80.44685,25.2
80.46684,25.2
80.48685,24.8
80.50684,24.4
80.52684,24
80.54684,24
80.56684,23.6
80.58685,23.2
80.60684,22.8
80.62685,22.8
80.64684,22.4
80.66685,22
80.68684,22
80.70684,22
80.72684,21.6
80.74684,21.6
80.76685,21.2
80.78684,20.8
80.80685,20
80.82684,19.6
80.84685,19.2
80.86684,19.2
80.88684,18.8
80.90685,18.8
80.92684,18.4
80.94685,18.4
80.96684,18
80.98685,18
81.00584,18
81.02584,17.6
81.04585,17.6
81.06584,17.2
81.08585,16.8
81.10584,16.4
81.12585,16.4
81.14584,16
81.16584,15.6
81.18584,15.2
81.20584,15.2
81.22585,14.8
81.24584,14.8
81.26585,14.4
81.28584,14
81.30585,13.6
81.32584,13.2
81.34584,12.4
81.36584,12
81.38584,11.6
81.40585,11.2
81.42584,10.8
81.44585,10.4
81.46584,10
81.48585,9.6
81.50584,9.2
81.52584,9.2
81.54585,8.8
81.56584,8.8
81.58585,8.8
81.60584,8.8
81.62585,8.8
81.64584,8.8
81.66584,8.8
81.68584,8.8
81.70584,8.8
81.72585,8.8
81.74584,8.8
81.76585,8.8
81.78584,8.8
81.80585,8.8
81.82584,8.8
81.84584,8.8
81.86584,8.8
81.88584,8.8
81.90585,8.8
81.92584,9.2
81.94585,9.6
81.96584,10
81.98585,10.4
82.00584,10.8
82.02584,11.2
82.04585,11.6
82.06584,12
82.08585,12.8
82.10584,13.2
82.12585,13.6
82.14584,14
82.16584,14.4
82.18584,15.2
82.20584,15.2
82.22585,15.6
82.24584,16
82.26585,16
82.28584,16
82.30585,16.4
82.32584,16.4
82.34484,16.4
82.36485,16.4
82.38484,16.4
82.40485,16.4
82.42484,16.4
82.44485,16.4
82.46484,16.4
82.48484,16.4
82.50484,16.4
82.52484,16
82.54485,15.6
82.56484,14.8
82.58485,14.4
82.60484,13.6
82.62485,13.2
82.64484,12.8
82.66484,12.4
82.68484,12
82.70484,11.2
82.72485,10.8
82.74484,10
82.76485,10
82.78484,9.6
82.80484,9.2
82.82484,9.2
82.84484,9.2
82.86485,9.2
82.88484,9.2
82.90485,9.2
82.92484,9.2
82.94485,9.2
82.96484,9.2
82.98484,9.6
83.00484,9.6
83.02484,9.6
83.04485,10
83.06484,10
83.08485,10.4
83.10484,10.4
83.12485,10.8
83.14484,10.8
83.16484,10.8
83.18484,10.8
83.20484,10.8
83.22485,10.8
83.24484,10.8
83.26485,10.8
83.28484,10.8
83.30484,10.8
83.32484,10.8
83.34484,10.8
83.36485,10.8
83.38484,10.8
83.40485,10.8
83.42484,10
83.44485,9.2
83.46484,8.8
83.48484,8
83.50484,7.6
83.52484,7.2
83.54485,6.8
83.56484,6.4
83.58485,6.4
83.60484,6
83.62485,6
83.64484,6
83.66484,5.6
83.68484,5.6
83.70484,5.6
83.72485,5.2
83.74484,4.8
83.76485,4
83.78484,3.6
83.80484,2.8
83.82484,2.4
83.84484,2.4
83.86485,2
83.88484,1.6
83.90485,1.6
83.92484,1.2
83.94485,1.2
83.96484,1.2
83.98484,1.2
84.00484,1.2
84.02484,1.2
84.04485,1.2
84.06484,1.2
84.08485,1.2
84.10484,1.2
84.12485,1.2
84.14484,1.2
84.16484,1.2
84.18484,1.2
84.20484,1.6
84.22485,1.6
84.24484,1.6
84.26485,1.6
84.28484,1.6
84.30484,1.6
84.32484,1.6
84.34484,1.6
84.36485,1.6
84.38484,1.6
84.40485,1.6
84.42484,1.6
84.44485,1.6
84.46484,1.6
84.48384,1.6
84.50385,1.6
84.52384,1.6
84.54385,1.6
84.56384,1.6
84.58385,1.6
84.60384,1.6
84.62384,1.6
84.64384,1.6
84.66384,1.6
84.68385,1.6
84.70384,1.6
84.72385,1.6
84.74384,1.6
84.76385,1.6
84.78384,1.6
84.80384,1.6
84.82384,1.6
84.84384,1.6
84.86385,1.6
84.88384,1.6
84.90385,1.6
84.92384,1.6
84.94384,1.6
84.96384,1.6
84.98384,1.6
85.00385,1.6
85.02384,1.6
85.04385,1.6
85.06384,1.6
85.08385,1.6
85.10384,1.6
85.12384,1.6
85.14384,1.6
85.16384,1.2
85.18385,1.2
85.20384,1.2
85.22285,1.2
85.24284,1.2
85.26284,1.2
85.28284,1.2
85.30284,1.2
85.32285,1.2
85.34284,1.2
85.36285,1.2
85.38284,1.2
85.40285,1.2
85.42284,1.2
85.44284,1.2
85.46284,1.2
85.48284,1.2
85.50285,1.2
85.52284,1.2
85.54285,1.2
85.56284,1.2
85.58284,1.2
85.60284,1.2
85.62284,1.2
85.64285,1.2
85.66284,1.2
85.68285,1.2
85.70284,1.2
85.72285,1.2
85.74284,1.2
85.76284,1.2
85.78284,1.2
85.80284,1.2
85.82285,1.2
85.84284,1.2
85.86285,1.2
85.88284,1.6
85.90285,1.6
85.92284,2
85.94284,2
85.96284,2.4
85.98284,2.4
86.00285,2.8
86.02284,3.6
86.04285,4
86.06284,4.4
86.08284,4.8
86.10284,5.2
86.12284,5.6
86.14285,6
86.16284,6.4
86.18285,6.8
86.20284,6.8
86.22285,6.8
86.24284,7.2
86.26284,7.2
86.28284,7.2
86.30284,7.6
86.32285,8
86.34284,8
86.36285,8.4
86.38284,8.8
86.40285,8.8
86.42284,9.6
86.44284,10
86.46284,10.4
86.48284,10.4
86.50285,10.4
86.52284,10.8
86.54285,10.8
86.56284,10.8
86.58284,10.8
86.60284,10.8
86.62284,10.8
86.64285,10.8
86.66284,10.8
86.68285,10.8
86.70284,10.8
86.72185,10.8
86.74184,10.8
86.76184,10.8
86.78185,10.8
86.80184,10.8
86.82185,10.4
86.84184,10
86.86185,9.6
86.88184,9.2
86.90184,8.4
86.92184,8.4
86.94184,7.6
86.96185,7.6
86.98184,7.2
87.00185,7.2
87.02184,6.8
87.04185,6.8
87.06184,6.8
87.08184,6.4
87.10184,6.4
87.12184,6
87.14185,6
87.16184,6
87.18185,6
87.20184,6
87.22185,6
87.24184,6
87.26184,6
87.28185,5.6
87.30184,5.6
87.32185,5.6
87.34184,5.6
87.36185,5.2
87.38184,5.2
87.40184,5.2
87.42184,5.2
87.44184,5.2
87.46185,5.2
87.48184,5.2
87.50185,5.2
87.52184,5.2
87.54185,5.2
87.56184,5.2
87.58184,5.2
87.60184,5.2
87.62184,5.2
87.64185,5.2
87.66184,5.2
87.68185,5.2
87.70184,5.2
87.72185,5.2
87.74184,5.2
87.76184,5.6
87.78185,5.6
87.80184,6
87.82185,6
87.84184,6.4
87.86185,6.4
87.88184,6.8
87.90184,6.8
87.92184,6.8
87.94184,7.2
87.96185,7.2
87.98184,7.2
88.00185,7.2
88.02184,7.2
88.04185,7.2
88.06184,7.2
88.08184,7.2
88.10184,7.6
88.12184,7.6
88.14185,7.6
88.16184,8
88.18185,8
88.20184,8
88.22084,8
88.24084,8
88.26084,8
88.28085,8
88.30084,8
88.32085,8
88.34084,8
88.36085,8
88.38084,8
88.40084,8
88.42085,8
88.44084,8
88.46085,8
88.48084,8
88.50085,8
88.52084,8
88.54084,7.6
88.56084,7.6
88.58084,7.6
88.60085,7.6
88.62084,7.2
88.64085,7.2
88.66084,7.2
88.68085,7.2
88.70084,7.2
88.72084,7.2
88.74084,7.2
88.76084,7.2
88.78085,7.2
88.80084,7.2
88.82085,7.2
88.84084,7.2
88.86085,7.2
88.88084,7.2
88.90084,7.2
88.92085,7.2
88.94084,7.2
88.96085,7.2
88.98084,7.6
89.00085,7.6
89.02084,7.6
89.04084,8
89.06084,8
89.08084,8.4
89.10085,8.4
89.12084,8.8
89.14085,9.2
89.16084,9.6
89.18085,9.6
89.20084,10
89.22084,10
89.24084,10
89.26084,10
89.28085,10.4
89.30084,10.4
89.32085,10.4
89.34084,10.4
89.36085,10.4
89.38084,10.4
89.40084,10.4
89.42085,10.4
89.44084,10.4
89.46085,10.4
89.48084,10.4
89.50085,10
89.52084,9.6
89.54084,9.2
89.56084,8.8
89.58084,8.4
89.60085,7.6
89.62084,7.2
89.64085,6.8
89.66084,6
89.68085,5.6
89.70084,5.2
89.71984,5.2
89.73985,4.8
89.76084,4.8
89.78085,4.8
89.80084,4.8
89.81985,4.8
89.83984,4.8
89.85984,4.8
89.87984,4.8
89.89984,4.4
89.91985,4.4
89.93984,4.4
89.95985,4
89.97984,3.6
89.99985,3.6
90.01984,3.6
90.03984,3.2
90.05984,2.8
90.07984,2.8
90.09985,2.4
90.11984,1.6
90.13985,1.2
90.15984,0.8
90.17984,0.4
90.19984,0.4
90.21984,0
90.23985,0
90.25984,0
90.27985,0
90.29984,0
90.31985,0
90.33984,0
90.35984,0
90.37984,0
90.39984,0
90.41985,0
90.43984,0
90.45985,0
90.47984,0
90.49985,0
90.51984,0
90.53984,0
90.55984,0
90.57984,0
90.59985,0
90.61984,0
90.63985,0
90.65984,0
90.67984,0
90.69984,0
90.71984,0
90.73985,0
90.75984,0
90.77985,0
90.79984,0
90.81985,0
90.83984,0
90.85984,0
90.87984,0
90.89984,0
90.91985,0
90.93984,0
90.95985,0
90.97984,0
90.99985,0
91.01984,0
91.03984,0
91.05984,0
91.07984,0
91.09985,0
91.11984,0
91.13985,0
91.15984,0
91.17984,0
91.19984,0
91.21884,0
91.23885,0
91.25884,0
91.27885,0
91.29884,0
91.31884,0
91.33884,0
91.35884,0
91.37885,0
91.39884,0
91.41885,0
91.43884,0
91.45885,0
91.47884,0
91.49884,0
91.51884,0
91.53884,0
91.55885,0
91.57884,0
91.59885,0
91.61884,0
91.63885,0
91.65884,0
91.67884,0
91.69884,0
91.71884,0
91.73885,0
91.75884,0
91.77885,0
91.79884,0
91.81884,0
91.83884,0
91.85884,0
91.87885,0
91.89884,0
91.91885,0
91.93884,0
91.95885,0
91.97884,0
91.99884,0
92.01884,0
92.03884,0
92.05885,0
92.07884,0
92.09885,0
92.11884,0
92.13885,0
92.15884,0
92.17884,0
92.19884,0
92.21884,0
92.23885,0
92.25884,0
92.27885,0
92.29884,0
92.31884,0
92.33884,0
92.35884,0
92.37885,0
92.39884,0
92.41885,0
92.43884,0
92.45885,0
92.47884,0
92.49884,0
92.51884,0
92.53884,0
92.55885,0
92.57884,0
92.59885,0
92.61884,0
92.63885,0
92.65884,0
92.67884,0
92.69884,0
92.71784,0
92.73785,0
92.75784,0
92.77885,0
92.79784,0
92.81784,0
92.83884,0
92.85784,0
92.87885,0
92.89784,0
92.91785,0
92.93784,0
92.95784,0
92.97784,0
92.99784,0
93.01785,0
93.03784,0
93.05785,0
93.07784,0
93.09785,0
93.11784,0
93.13784,0
93.15784,0
93.17784,0
93.19785,0
93.21784,0
93.23785,0
93.25784,0
93.27785,0
93.29784,0
93.31784,0
93.33784,0
93.35784,0
93.37785,0
93.39784,0
93.41785,0
93.43784,0
93.45784,0
93.47784,0
93.49784,0
93.51785,0
93.53784,0
93.55785,0
93.57784,0
93.59785,0
93.61784,0
93.63784,0
93.65784,0
93.67784,0
93.69785,0
93.71784,0
93.73785,0
93.75784,0
93.77785,0
93.79784,0
93.81784,0
93.83784,0
93.85784,0
93.87785,0
93.89784,0
93.91785,0
93.93784,0
93.95784,0
93.97784,0
93.99784,0
94.01785,0
94.03784,0
94.05785,0
94.07784,0
94.09785,0
94.11784,0
94.13784,0
94.15784,0
94.17784,0
94.19785,0
94.21784,0
94.23685,0
94.25684,0
94.27684,0
94.29684,0
94.31784,0
94.33685,0
94.35684,0
94.37685,0
94.39684,0
94.41685,0
94.43684,0
94.45684,0
94.47684,0
94.49684,0
94.51685,0
94.53684,0
94.55685,0
94.57684,0
94.59685,0
94.61684,0
94.63684,0
94.65685,0
94.67684,0
94.69685,0
94.71684,0
94.73685,0
94.75684,0
94.77684,0
94.79684,0
94.81684,0
94.83685,0
94.85684,0
94.87685,0
94.89684,0
94.91685,0
94.93684,0
94.95684,0
94.97684,0
94.99684,0
95.01685,0
95.03684,0
95.05685,0
95.07684,0
95.09685,0
95.11684,0
95.13684,0
95.15685,0.4
95.17684,0.4
95.19685,0.4
95.21684,0.4
95.23685,0.8
95.25684,0.8
95.27684,1.2
95.29684,1.2
95.31684,1.6
95.33685,2
95.35684,2
95.37685,2.4
95.39684,2.4
95.41685,2.8
95.43684,2.8
95.45684,3.2
95.47684,3.6
95.49684,4
95.51685,4.8
95.53684,5.6
95.55685,6
95.57684,6.8
95.59685,7.6
95.61684,8
95.63684,8.8
95.65685,9.2
95.67684,10
95.69585,10.4
95.71584,10.4
95.73585,10.8
95.75584,11.2
95.77584,11.2
95.79585,11.6
95.81584,11.6
95.83585,12
95.85584,12.4
95.87585,12.8
95.89584,12.8
95.91584,13.2
95.93584,13.2
95.95584,13.6
95.97585,14
95.99584,14.4
96.01585,14.4
96.03584,14.4
96.05585,14.8
96.07584,14.8
96.09584,14.8
96.11584,14.8
96.13584,15.2
96.15585,15.2
96.17584,15.6
96.19585,16
96.21584,16
96.23585,16.4
96.25584,16.4
96.27584,16.4
96.29585,16.8
96.31584,16.8
96.33585,16.8
96.35584,16.8
96.37585,16.8
96.39584,16.8
96.41584,16.8
96.43584,16.8
96.45584,16.8
96.47585,17.2
96.49584,17.2
96.51585,17.6
96.53584,17.6
96.55585,17.6
96.57584,17.6
96.59584,17.6
96.61584,17.6
96.63584,17.6
96.65585,17.6
96.67584,17.6
96.69585,17.6
96.71584,17.6
96.73585,17.6
96.75584,17.6
96.77584,17.6
96.79585,17.2
96.81584,16.8
96.83585,15.6
96.85584,14.4
96.87585,13.6
96.89584,12.8
96.91584,12
96.93584,11.6
96.95584,11.2
96.97585,10.8
96.99584,10.8
97.01585,10.4
97.03584,10.4
97.05585,10.4
97.07584,10
97.09584,10
97.11584,10
97.13584,9.6
97.15585,9.6
97.17584,9.6
97.19485,9.6
97.21484,9.6
97.23484,9.6
97.25484,9.6
97.27484,9.6
97.29485,9.2
97.31484,9.2
97.33485,9.2
97.35484,8.8
97.37485,8.8
97.39484,8.8
97.41484,8.4
97.43484,8
97.45484,8
97.47485,7.6
97.49484,7.6
97.51485,7.6
97.53484,7.2
97.55484,7.2
97.57484,6.8
97.59484,6.4
97.61485,6.4
97.63484,6
97.65485,6
97.67484,6
97.69485,5.6
97.71484,5.6
97.73484,5.6
97.75484,5.6
97.77484,5.6
97.79485,5.2
97.81484,5.2
97.83485,4.8
97.85484,4.4
97.87485,4
97.89484,3.2
97.91484,2
97.93484,1.2
97.95484,0.8
97.97485,0.4
97.99484,0.4
98.01485,0
98.03484,0
98.05484,0
98.07484,0
98.09484,0
98.11485,0
98.13484,0
98.15485,0
98.17484,0
98.19485,0
98.21484,0
98.23484,0
98.25484,0
98.27484,0
98.29485,0
98.31484,0
98.33485,0
98.35484,0
98.37485,0
98.39484,0
98.41484,0
98.43484,0
98.45484,0
98.47485,0
98.49484,0
98.51485,0
98.53484,0
98.55484,0
98.57484,0
98.59484,0
98.61485,0
98.63484,0
98.65485,0
98.67484,0
98.69485,0
98.71384,0
98.73484,0
98.75385,0
98.77484,0
98.79385,0
98.81384,0
98.83485,0
98.85484,0
98.87384,0
98.89484,0
98.91484,0
98.93385,0
98.95384,0
98.97385,0
98.99484,0
99.01385,0
99.03384,0
99.05484,0
99.07484,0
99.09484,0
99.11485,0
99.13484,0
99.15385,0
99.17384,0
99.19384,0
99.21384,0
99.23384,0
99.25385,0
99.27384,0
99.29385,0
99.31384,0
99.33385,0
99.35384,0
99.37384,0
99.39384,0
99.41384,0
99.43385,0
99.45384,0
99.47385,0
99.49384,0
99.51385,0
99.53384,0
99.55384,0
99.57384,0
99.59384,0
99.61385,0
99.63384,0
99.65385,0
99.67384,0
99.69384,0
99.71384,0
99.73384,0
99.75385,0
99.77384,0
99.79385,0
99.81384,0
99.83385,0
99.85384,0
99.87384,0
99.89384,0
99.91384,0
99.93385,0
99.95384,0
99.97385,0
99.99384,0
100.0138,0
100.0338,0
100.0538,0
100.0738,0
100.0938,0
100.1138,0
100.1338,0
100.1538,0
100.1738,0
100.1938,0
100.2138,0
100.2338,0
100.2538,0
100.2738,0
100.2938,0
100.3128,0
100.3338,0
100.3528,0
100.3728,0
100.3928,0
100.4138,0
100.4338,0
100.4538,0
100.4728,0
100.4928,0
100.5138,0
100.5328,0
100.5528,0
100.5728,0
100.5928,0
100.6128,0
100.6328,0
100.6528,0
100.6728,0
100.6928,0
100.7128,0
100.7338,0
100.7528,0
100.7728,0
100.7928,0
100.8128,0
100.8328,0
100.8528,0
100.8728,0
100.8928,0
100.9128,0
100.9328,0
100.9528,0
100.9728,0
100.9928,0
101.0128,0
101.0328,0
101.0528,0
101.0728,0
101.0928,0
101.1128,0
101.1328,0
101.1528,0
101.1728,0
101.1928,0
101.2128,0
101.2328,0
101.2528,0
101.2728,0
101.2928,0
101.3128,0
101.3328,0
101.3528,0
101.3728,0
101.3928,0
101.4128,0
101.4328,0
101.4528,0
101.4728,0
101.4928,0
101.5128,0
101.5328,0
101.5528,0
101.5728,0
101.5928,0
101.6128,0
101.6328,0
101.6528,0
101.6728,0
101.6928,0
101.7118,0
101.7318,0
101.7518,0
101.7718,0
101.7918,0
101.8118,0
101.8318,0
101.8518,0
101.8718,0
101.8918,0
101.9118,0
101.9318,0
101.9518,0
101.9718,0
101.9918,0
102.0118,0
102.0318,0
102.0518,0
102.0718,0
102.0918,0
102.1118,0
102.1318,0
102.1518,0
102.1718,0
102.1918,0
102.2118,0
102.2318,0
102.2518,0
102.2718,0
102.2918,0
102.3118,0
102.3318,0
102.3518,0
102.3718,0
102.3918,0
102.4118,0
102.4318,0
102.4518,0
102.4718,0
102.4918,0
102.5118,0
102.5318,0
102.5518,0
102.5718,0
102.5918,0
102.6118,0
102.6318,0
102.6518,0
102.6718,0
102.6918,0
102.7118,0
102.7318,0
102.7518,0
102.7718,0
102.7918,0
102.8118,0
102.8318,0
102.8518,0
102.8718,0
102.8918,0
102.9118,0
102.9318,0
102.9518,0
102.9718,0
102.9918,0
103.0118,0
103.0318,0
103.0518,0
103.0718,0
103.0918,0
103.1118,0
103.1318,0
103.1518,0
103.1718,0
103.1918,0
103.2108,0
103.2308,0
103.2508,0
103.2708,0
103.2908,0
103.3108,0
103.3308,0
103.3508,0
103.3708,0
103.3908,0
103.4108,0
103.4308,0
103.4508,0
103.4708,0
103.4908,0
103.5108,0
103.5308,0
103.5508,0
103.5708,0
103.5908,0
103.6108,0
103.6308,0
103.6508,0
103.6708,0
103.6908,0
103.7108,0
103.7308,0
103.7508,0
103.7708,0
103.7908,0
103.8108,0
103.8308,0
103.8508,0
103.8708,0
103.8908,0
103.9108,0
103.9308,0
103.9508,0
103.9708,0
103.9908,0
104.0108,0
104.0308,0
104.0508,0
104.0708,0
104.0908,0
104.1108,0
104.1308,0
104.1508,0
104.1708,0
104.1908,0
104.2108,0
104.2308,0
104.2508,0
104.2708,0
104.2908,0
104.3108,0
104.3308,0
104.3508,0
104.3708,0
104.3908,0
104.4108,0
104.4308,0
104.4508,0
104.4708,0
104.4908,0
104.5108,0
104.5308,0
104.5508,0
104.5708,0
104.5908,0
104.6108,0
104.6308,0
104.6508,0
104.6708,0
104.6908,0
104.7098,0
104.7298,0
104.7498,0
104.7698,0
104.7898,0
104.8098,0
104.8298,0
104.8498,0
104.8698,0
104.8898,0
104.9098,0
104.9298,0
104.9498,0
104.9698,0
104.9898,0
105.0098,0
105.0298,0
105.0498,0
105.0698,0
105.0898,0
105.1098,0
105.1298,0
105.1498,0
105.1698,0
105.1898,0
105.2098,0
105.2298,0
105.2498,0
105.2698,0
105.2898,0
105.3098,0
105.3298,0
105.3498,0
105.3698,0
105.3898,0
105.4098,0
105.4298,0
105.4498,0
105.4698,0
105.4898,0
105.5098,0
105.5298,0
105.5498,0
105.5698,0
105.5898,0
105.6098,0
105.6298,0
105.6498,0
105.6698,0
105.6898,0
105.7098,0
105.7298,0
105.7498,0
105.7698,0
105.7898,0
105.8098,0
105.8298,0
105.8498,0
105.8698,0
105.8898,0
105.9098,0
105.9298,0
105.9498,0
105.9698,0
105.9898,0
106.0098,0
106.0298,0
106.0498,0
106.0698,0
106.0898,0
106.1098,0
106.1298,0
106.1498,0
106.1698,0
106.1898,0
106.2088,0
106.2288,0
106.2488,0
106.2688,0
106.2888,0
106.3088,0
106.3288,0
106.3488,0
106.3688,0
106.3888,0
106.4088,0
106.4288,0
106.4488,0
106.4688,0
106.4888,0
106.5088,2.4
106.5288,4
106.5488,5.2
106.5688,6.4
106.5888,7.2
106.6088,7.2
106.6288,7.2
106.6488,7.2
106.6688,7.2
106.6888,7.2
106.7088,7.2
106.7288,6.8
106.7488,6.8
106.7688,6.8
106.7888,6.8
106.8088,6.8
106.8288,6.8
106.8488,6.8
106.8688,6.8
106.8888,6.8
106.9088,6.8
106.9288,6.8
106.9488,7.2
106.9688,7.2
106.9888,7.2
107.0088,7.2
107.0288,7.2
107.0488,7.2
107.0688,8.4
107.0888,8.4
107.1088,10
107.1288,10.8
107.1488,12
107.1688,12.8
107.1888,13.6
107.2088,14.8
107.2288,15.6
107.2488,15.6
107.2688,15.6
107.2888,15.6
107.3088,15.6
107.3288,15.6
107.3488,15.6
107.3688,15.6
107.3888,15.6
107.4088,15.6
107.4288,15.6
107.4488,15.6
107.4688,15.6
107.4888,15.6
107.5088,15.6
107.5288,15.6
107.5488,16
107.5688,16.4
107.5888,16.4
107.6088,16.4
107.6288,16.4
107.6488,16.8
107.6688,16.8
107.6878,16.8
107.7078,16.8
107.7278,16.8
107.7478,16.8
107.7688,16.8
107.7878,16.8
107.8078,16.8
107.8278,16.8
107.8478,17.2
107.8678,17.6
107.8878,18.8
107.9078,19.2
107.9278,19.2
107.9478,19.6
107.9678,19.6
107.9878,19.6
108.0078,20.4
108.0278,20.4
108.0478,21.2
108.0678,21.6
108.0878,21.6
108.1078,21.6
108.1278,21.6
108.1478,21.6
108.1678,21.6
108.1878,21.6
108.2078,20.4
108.2278,19.6
108.2478,19.2
108.2678,19.2
108.2878,19.2
108.3078,19.2
108.3278,19.2
108.3478,19.2
108.3678,19.2
108.3878,19.2
108.4078,19.2
108.4278,19.2
108.4478,19.2
108.4678,20
108.4878,20
108.5078,20
108.5278,20
108.5478,20
108.5678,20
108.5878,20
108.6078,20
108.6278,20
108.6478,20
108.6678,20
108.6878,20
108.7078,20
108.7278,20
108.7478,20
108.7678,20
108.7878,20
108.8078,20
108.8278,20
108.8478,20
108.8678,20
108.8878,20
108.9078,20
108.9278,20
108.9478,20
108.9678,20
108.9878,20
109.0078,20
109.0278,20
109.0478,20
109.0678,20
109.0878,20
109.1078,20
109.1278,20
109.1478,20
109.1678,20
109.1868,20
109.2068,20
109.2268,20.4
109.2468,20.4
109.2668,20.4
109.2868,20.4
109.3068,20.4
109.3268,20.4
109.3468,20.4
109.3668,20.4
109.3868,20
109.4068,20
109.4268,19.6
109.4468,19.2
109.4668,18.8
109.4868,18.4
109.5068,18
109.5268,17.6
109.5468,17.6
109.5668,17.2
109.5868,17.2
109.6068,17.2
109.6268,17.2
109.6468,17.2
109.6668,16.8
109.6868,16.8
109.7068,16.8
109.7268,16.8
109.7468,16.8
109.7668,16.4
109.7868,16.4
109.8068,16
109.8268,16
109.8468,15.6
109.8668,15.2
109.8868,14.8
109.9068,14.4
109.9268,14
109.9468,13.6
109.9668,13.2
109.9868,13.2
110.0068,12.8
110.0268,12.8
110.0468,12.4
110.0668,12
110.0868,11.6
110.1068,11.2
110.1268,10.8
110.1468,10.4
110.1668,10
110.1868,10
110.2068,10
110.2268,9.6
110.2468,9.6
110.2668,9.6
110.2868,9.6
110.3068,9.6
110.3268,9.6
110.3468,9.6
110.3668,9.2
110.3868,9.2
110.4068,9.2
110.4268,8.8
110.4468,8.4
110.4668,8.4
110.4868,8
110.5068,7.2
110.5268,6.8
110.5468,6.4
110.5668,5.6
110.5868,5.2
110.6068,4.8
110.6268,4.4
110.6468,4
110.6658,4
110.6858,4
110.7058,4
110.7258,4
110.7458,4
110.7658,4
110.7858,4
110.8058,3.6
110.8258,3.6
110.8458,3.6
110.8658,3.2
110.8858,3.2
110.9058,3.2
110.9258,3.2
110.9458,3.2
110.9658,2.8
110.9858,2.8
111.0058,2.8
111.0258,2.4
111.0458,2.4
111.0658,2.4
111.0858,2
111.1058,2
111.1258,2
111.1458,2
111.1658,2
111.1858,2
111.2058,2
111.2258,2
111.2458,2
111.2658,2
111.2858,2
111.3058,2
111.3258,2
111.3458,2
111.3658,2
111.3858,2
111.4058,2
111.4258,2
111.4458,2
111.4658,2
111.4858,2
111.5058,2
111.5258,2
111.5458,2
111.5658,2
111.5858,2
111.6058,2
111.6258,2
111.6458,2
111.6658,2
111.6858,2
111.7058,2
111.7258,2.4
111.7458,2.4
111.7658,2.8
111.7858,2.8
111.8058,3.2
111.8258,3.2
111.8458,3.6
111.8658,4
111.8858,4
111.9058,4.4
111.9258,4.4
111.9458,4.4
111.9658,4.8
111.9858,4.8
112.0058,5.2
112.0258,5.2
112.0458,5.2
112.0658,5.6
112.0858,5.6
112.1058,5.6
112.1258,6
112.1458,6
112.1648,6.4
112.1848,6.4
112.2048,6.8
112.2248,7.6
112.2448,8
112.2648,8.4
112.2848,8.4
112.3048,8.8
112.3248,8.8
112.3448,9.2
112.3648,9.2
112.3848,9.6
112.4048,9.6
112.4248,9.6
112.4448,10
112.4648,10
112.4848,10
112.5048,10
112.5248,10
112.5448,10.4
112.5648,10.4
112.5848,10.4
112.6048,10.4
112.6248,10.4
112.6448,10.4
112.6648,10.4
112.6848,10.4
112.7048,10.4
112.7248,10.4
112.7448,10.4
112.7648,10
112.7848,10
112.8048,9.6
112.8248,9.2
112.8448,9.2
