time,OutsTemp
1431.179,11
1431.379,11
1431.579,11
1431.779,11
1431.979,11
1432.179,11
1432.379,11
1432.579,11
1432.779,11
1432.979,11
1433.179,11
1433.379,11
1433.579,11
1433.779,11
1433.979,11
1434.179,11
1434.379,11
1434.579,11
1434.779,11
1434.979,11
1435.179,11
1435.379,11
1435.579,11
1435.779,11
1435.979,11
1436.179,11
1436.379,11
1436.579,11
1436.779,11
1436.979,11
1437.179,11
1437.379,11
1437.579,11
1437.779,11
1437.979,11
1438.179,11
1438.379,11
1438.579,11
1438.779,11
1438.979,11
1439.179,11
1439.379,11
1439.579,11
1439.779,11
1439.979,11
1440.179,11
1440.379,11
1440.579,11
1440.779,11
1440.979,11
1441.179,11
1441.379,11
1441.579,11
1441.779,11
1441.979,11
1442.179,11
1442.379,11
1442.579,11
1442.779,11
1442.979,11
1443.179,11
1443.379,11
1443.579,11
1443.779,11
1443.979,11
1444.179,11
1444.379,11
1444.579,11
1444.779,11
1444.979,11
1445.179,11
1445.379,11
1445.579,11
1445.778,11
1445.978,11
1446.178,11
1446.378,11
1446.578,11
1446.778,11
1446.978,11
1447.178,11
1447.378,11
1447.579,11
1447.779,11
1447.979,11
1448.179,11
1448.379,11
1448.579,11
1448.778,11
1448.978,11
1449.178,11
1449.378,11
1449.578,11
1449.778,11
1449.978,11
1450.178,11
1450.378,11
1450.579,11
1450.778,11
1450.978,11
1451.178,11
1451.378,11
1451.578,11
1451.778,11
1451.978,11
1452.178,11
1452.378,11
1452.578,11
1452.778,11
1452.978,11
1453.178,11
1453.378,11
1453.579,11
1453.778,11
1453.978,11
1454.178,11
1454.378,11
1454.578,11
1454.778,11
1454.978,11
1455.178,11
1455.378,11
1455.578,11
1455.778,11
1455.978,11
1456.178,11
1456.378,11
1456.578,11
1456.778,11
1456.978,11
1457.178,11
1457.378,11
1457.578,11
1457.778,11
1457.978,11
1458.178,11
1458.378,11
1458.578,11
1458.778,11
1458.978,11
1459.178,11
1459.378,11
1459.578,11
1459.778,11
1459.978,11
1460.178,11
1460.378,11
1460.578,11
1460.778,11
1460.978,11
1461.178,11
1461.378,11
1461.578,11
1461.778,11
1461.978,11
1462.178,11
1462.378,11
1462.578,11
1462.778,11
1462.978,11
1463.178,11
1463.378,11
1463.578,11
1463.778,11
1463.978,11
1464.178,11
1464.378,11
1464.578,11
1464.778,11
1464.978,11
1465.178,11
1465.378,11
1465.579,11
1465.779,11
1465.979,11
1466.179,11
1466.379,11
1466.579,11
1466.779,11
1466.979,11
1467.178,11
1467.379,11
1467.579,11
1467.778,11
1467.979,11
1468.178,11
1468.378,11
1468.578,11
1468.778,11
1468.978,11
1469.179,11
1469.378,11
1469.578,11
1469.778,11
1469.978,11
1470.178,11
1470.378,11
1470.578,11
1470.778,11
1470.978,11
1471.178,11
1471.378,11
1471.578,11
1471.779,11
1471.979,11
1472.178,11
1472.378,11
1472.578,11
1472.778,11
1472.978,11
1473.178,11
1473.378,11
1473.578,11
1473.778,11
1473.978,11
1474.178,11
1474.378,11
1474.578,11
1474.778,11
1474.978,11
1475.178,11
1475.378,11
1475.578,11
1475.778,11
1475.978,11
1476.178,11
1476.378,11
1476.578,11
1476.778,11
1476.978,11
1477.178,11
1477.378,11
1477.578,11
1477.778,11
1477.978,11
1478.178,11
1478.378,11
1478.578,11
1478.778,11
1478.978,11
1479.178,11
1479.378,11
1479.578,11
1479.778,11
1479.978,11
1480.178,11
1480.378,11
1480.578,11
1480.778,11
1480.978,11
1481.178,11
1481.378,11
1481.578,11
1481.778,11
1481.978,11
1482.178,11
1482.378,11
1482.578,11
1482.778,11
1482.978,11
1483.178,11
1483.378,11
1483.578,11
1483.778,11
1483.979,11
1484.178,11
1484.378,11
1484.578,11
1484.778,11
1484.978,11
1485.178,11
1485.378,11
1485.578,11
1485.778,11
1485.978,11
1486.178,11
1486.378,11
1486.578,11
1486.778,11
1486.978,11
1487.178,11
1487.378,11
1487.578,11
1487.778,11
1487.978,11
1488.178,11
1488.378,11
1488.578,11
1488.778,11
1488.978,11
1489.178,11
1489.378,11
1489.578,11
1489.778,11
1489.978,11
1490.178,11
1490.378,11
1490.578,11
1490.778,11
1490.978,11
1491.178,11
1491.378,11
1491.578,11
1491.778,11
1491.978,11
1492.178,11
1492.378,11
1492.578,11
1492.778,11
1492.978,11
1493.178,11
1493.378,11
1493.578,11
1493.778,11
1493.978,11
1494.178,11
1494.378,11
1494.578,11
1494.778,11
1494.978,11
1495.178,11
1495.378,11
1495.578,11
1495.778,11
1495.978,11
1496.178,11
1496.378,11
1496.578,11
1496.778,11
1496.978,11
1497.178,11
1497.378,11
1497.578,11
1497.778,11
1497.978,11
1498.178,11
