"time,RevoPMin"
"753.8356,1908"
"753.8557,1903"
"753.8757,1902"
"753.8956,1906"
"753.9156,1901"
"753.9357,1897"
"753.9556,1905"
"753.9756,1906"
"753.9957,1899"
"754.0157,1900"
"754.0356,1900"
"754.0557,1897"
"754.0757,1905"
"754.0956,1898"
"754.1157,1892"
"754.1357,1900"
"754.1556,1901"
"754.1757,1892"
"754.1957,1895"
"754.2156,1900"
"754.2357,1897"
"754.2557,1895"
"754.2756,1896"
"754.2957,1896"
"754.3157,1892"
"754.3356,1894"
"754.3557,1894"
"754.3757,1891"
"754.3947,1896"
"754.4147,1894"
"754.4346,1886"
"754.4547,1895"
"754.4747,1890"
"754.4946,1885"
"754.5146,1891"
"754.5347,1895"
"754.5546,1888"
"754.5746,1892"
"754.5947,1894"
"754.6147,1891"
"754.6346,1890"
"754.6547,1892"
"754.6747,1890"
"754.6946,1887"
"754.7147,1892"
"754.7347,1889"
"754.7546,1885"
"754.7747,1891"
"754.7947,1892"
"754.8146,1885"
"754.8347,1891"
"754.8547,1893"
"754.8746,1883"
"754.8947,1886"
"754.9147,1890"
"754.9346,1885"
"754.9547,1885"
"754.9747,1888"
"754.9946,1887"
"755.0146,1891"
"755.0347,1890"
"755.0546,1881"
"755.0746,1884"
"755.0947,1893"
"755.1147,1890"
"755.1346,1882"
"755.1547,1890"
"755.1747,1894"
"755.1946,1886"
"755.2147,1891"
"755.2347,1892"
"755.2546,1889"
"755.2747,1893"
"755.2947,1892"
"755.3146,1890"
"755.3347,1893"
"755.3547,1897"
"755.3746,1890"
"755.3947,1889"
"755.4147,1900"
"755.4346,1896"
"755.4547,1890"
"755.4747,1899"
"755.4946,1900"
"755.5146,1901"
"755.5347,1903"
"755.5546,1899"
"755.5746,1896"
"755.5947,1904"
"755.6147,1902"
"755.6346,1895"
"755.6547,1904"
"755.6747,1909"
"755.6946,1903"
"755.7147,1900"
"755.7347,1909"
"755.7546,1905"
"755.7747,1909"
"755.7947,1910"
"755.8146,1907"
"755.8347,1904"
"755.8547,1910"
"755.8737,1908"
"755.8937,1903"
"755.9136,1912"
"755.9337,1910"
"755.9537,1902"
"755.9736,1913"
"755.9937,1912"
"756.0137,1907"
"756.0336,1911"
"756.0536,1915"
"756.0737,1908"
"756.0936,1912"
"756.1136,1916"
"756.1337,1914"
"756.1537,1912"
"756.1736,1914"
"756.1937,1913"
"756.2137,1921"
"756.2336,1923"
"756.2537,1912"
"756.2737,1909"
"756.2936,1923"
"756.3137,1921"
"756.3337,1915"
"756.3536,1921"
"756.3737,1923"
"756.3937,1918"
"756.4136,1920"
"756.4337,1923"
"756.4537,1917"
"756.4736,1919"
"756.4937,1921"
"756.5137,1917"
"756.5336,1923"
"756.5536,1921"
"756.5737,1915"
"756.5936,1922"
"756.6136,1927"
"756.6337,1923"
"756.6537,1924"
"756.6736,1931"
"756.6937,1929"
"756.7137,1927"
"756.7336,1927"
"756.7537,1927"
"756.7737,1927"
"756.7936,1928"
"756.8137,1929"
"756.8337,1927"
"756.8536,1930"
"756.8737,1927"
"756.8937,1923"
"756.9136,1932"
"756.9337,1931"
"756.9537,1922"
"756.9736,1929"
"756.9937,1932"
"757.0137,1926"
"757.0336,1931"
"757.0536,1932"
"757.0737,1927"
"757.0936,1931"
"757.1136,1934"
"757.1337,1928"
"757.1537,1931"
"757.1736,1933"
"757.1937,1932"
"757.2137,1935"
"757.2336,1933"
"757.2537,1930"
"757.2737,1939"
"757.2936,1938"
"757.3137,1935"
"757.3337,1932"
"757.3527,1936"
"757.3727,1933"
"757.3926,1935"
"757.4127,1938"
"757.4327,1940"
"757.4526,1934"
"757.4727,1940"
"757.4927,1938"
"757.5126,1934"
"757.5327,1937"
"757.5527,1941"
"757.5726,1931"
"757.5927,1930"
"757.6127,1938"
"757.6326,1933"
"757.6526,1930"
"757.6727,1931"
"757.6926,1929"
"757.7126,1931"
"757.7327,1931"
"757.7527,1929"
"757.7726,1932"
"757.7927,1933"
"757.8127,1931"
"757.8326,1929"
"757.8527,1930"
"757.8727,1931"
"757.8926,1925"
"757.9127,1925"
"757.9327,1925"
"757.9526,1925"
"757.9727,1928"
"757.9927,1927"
"758.0126,1924"
"758.0327,1931"
"758.0527,1932"
"758.0726,1927"
"758.0927,1933"
"758.1127,1932"
"758.1326,1922"
"758.1526,1927"
"758.1727,1934"
"758.1926,1926"
"758.2126,1932"
"758.2327,1934"
"758.2527,1928"
"758.2726,1930"
"758.2927,1935"
"758.3127,1938"
"758.3326,1940"
"758.3527,1943"
"758.3727,1943"
"758.3926,1943"
"758.4127,1941"
"758.4327,1940"
"758.4526,1940"
"758.4727,1941"
"758.4927,1937"
"758.5126,1933"
"758.5327,1938"
"758.5527,1939"
"758.5726,1939"
"758.5927,1935"
"758.6127,1938"
"758.6326,1936"
"758.6526,1939"
"758.6727,1940"
"758.6926,1933"
"758.7126,1937"
"758.7327,1940"
"758.7527,1935"
"758.7726,1939"
"758.7927,1939"
"758.8127,1936"
"758.8317,1937"
"758.8527,1939"
"758.8716,1937"
"758.8917,1941"
"758.9117,1942"
"758.9316,1936"
"758.9517,1940"
"758.9717,1940"
"758.9916,1938"
"759.0117,1939"
"759.0317,1944"
"759.0516,1942"
"759.0717,1943"
"759.0917,1943"
"759.1116,1942"
"759.1317,1942"
"759.1517,1944"
"759.1716,1941"
"759.1917,1938"
"759.2117,1943"
"759.2316,1945"
"759.2516,1938"
"759.2717,1944"
"759.2916,1944"
"759.3116,1940"
"759.3317,1944"
"759.3517,1944"
"759.3716,1942"
"759.3917,1943"
"759.4117,1946"
"759.4316,1940"
"759.4517,1942"
"759.4717,1946"
"759.4916,1946"
"759.5117,1947"
"759.5317,1946"
"759.5516,1941"
"759.5717,1948"
"759.5917,1950"
"759.6116,1941"
"759.6317,1943"
"759.6517,1948"
"759.6716,1948"
"759.6917,1945"
"759.7117,1948"
"759.7316,1951"
"759.7516,1948"
"759.7717,1947"
"759.7916,1948"
"759.8116,1948"
"759.8317,1947"
"759.8517,1950"
"759.8716,1947"
"759.8917,1951"
"759.9117,1946"
"759.9316,1947"
"759.9517,1951"
"759.9717,1955"
"759.9916,1951"
"760.0117,1950"
"760.0317,1954"
"760.0516,1952"
"760.0717,1951"
"760.0917,1954"
"760.1116,1953"
"760.1317,1953"
"760.1517,1952"
"760.1716,1948"
"760.1917,1954"
"760.2117,1954"
"760.2316,1947"
"760.2516,1952"
"760.2717,1954"
"760.2916,1950"
"760.3116,1953"
"760.3306,1951"
"760.3506,1953"
"760.3707,1952"
"760.3917,1954"
"760.4106,1950"
"760.4316,1952"
"760.4507,1956"
"760.4706,1953"
"760.4907,1951"
"760.5107,1955"
"760.5306,1956"
"760.5507,1956"
"760.5707,1960"
"760.5906,1959"
"760.6107,1958"
"760.6307,1956"
"760.6506,1956"
"760.6707,1959"
"760.6907,1958"
"760.7106,1955"
"760.7307,1956"
"760.7507,1957"
"760.7706,1955"
"760.7906,1954"
"760.8107,1959"
"760.8306,1961"
"760.8506,1955"
"760.8707,1959"
"760.8907,1962"
"760.9106,1955"
"760.9307,1955"
"760.9507,1957"
"760.9706,1956"
"760.9907,1958"
"761.0107,1954"
"761.0306,1957"
"761.0507,1959"
"761.0707,1959"
"761.0906,1951"
"761.1107,1956"
"761.1307,1958"
"761.1506,1954"
"761.1707,1957"
"761.1907,1959"
"761.2106,1954"
"761.2307,1956"
"761.2507,1958"
"761.2706,1954"
"761.2906,1956"
"761.3107,1955"
"761.3306,1952"
"761.3506,1956"
"761.3707,1959"
"761.3907,1956"
"761.4106,1958"
"761.4307,1970"
"761.4507,1964"
"761.4706,1961"
"761.4907,1965"
"761.5107,1970"
"761.5306,1967"
"761.5507,1965"
"761.5707,1968"
"761.5906,1966"
"761.6107,1965"
"761.6307,1965"
"761.6506,1963"
"761.6707,1965"
"761.6907,1962"
"761.7106,1961"
"761.7307,1968"
"761.7507,1962"
"761.7706,1962"
"761.7906,1968"
"761.8096,1969"
"761.8297,1964"
"761.8497,1967"
"761.8696,1967"
"761.8896,1962"
"761.9097,1966"
"761.9296,1965"
"761.9496,1956"
"761.9697,1962"
"761.9897,1957"
"762.0096,1946"
"762.0297,1947"
"762.0497,1956"
"762.0696,1946"
"762.0897,1942"
"762.1097,1950"
"762.1296,1944"
"762.1497,1943"
"762.1697,1948"
"762.1896,1948"
"762.2097,1947"
"762.2297,1946"
"762.2496,1940"
"762.2697,1938"
"762.2897,1940"
"762.3096,1928"
"762.3297,1910"
"762.3497,1909"
"762.3696,1905"
"762.3896,1927"
"762.4097,1945"
"762.4296,1957"
"762.4496,1955"
"762.4697,1941"
"762.4897,1940"
"762.5096,1946"
"762.5297,1947"
"762.5497,1943"
"762.5696,1940"
"762.5897,1946"
"762.6097,1948"
"762.6296,1943"
"762.6497,1940"
"762.6697,1940"
"762.6896,1939"
"762.7097,1939"
"762.7297,1940"
"762.7496,1937"
"762.7697,1938"
"762.7897,1939"
"762.8096,1943"
"762.8297,1944"
"762.8497,1939"
"762.8696,1933"
"762.8896,1945"
"762.9097,1971"
"762.9296,1983"
"762.9496,1996"
"762.9697,2022"
"762.9897,1984"
"763.0096,1951"
"763.0297,1924"
"763.0497,1920"
"763.0696,1929"
"763.0897,1937"
"763.1097,1932"
"763.1296,1929"
"763.1497,1930"
"763.1697,1931"
"763.1896,1929"
"763.2097,1935"
"763.2297,1931"
"763.2496,1927"
"763.2697,1932"
"763.2886,1937"
"763.3087,1929"
"763.3287,1931"
"763.3486,1937"
"763.3687,1929"
"763.3887,1928"
"763.4086,1935"
"763.4296,1929"
"763.4487,1932"
"763.4686,1933"
"763.4886,1928"
"763.5087,1931"
"763.5287,1933"
"763.5486,1929"
"763.5687,1931"
"763.5887,1935"
"763.6086,1936"
"763.6287,1931"
"763.6487,1930"
"763.6686,1931"
"763.6887,1933"
"763.7087,1930"
"763.7286,1930"
"763.7487,1931"
"763.7687,1929"
"763.7886,1929"
"763.8087,1926"
"763.8287,1930"
"763.8486,1934"
"763.8687,1924"
"763.8887,1924"
"763.9086,1926"
"763.9286,1926"
"763.9487,1924"
"763.9686,1922"
"763.9886,1920"
"764.0087,1927"
"764.0287,1928"
"764.0486,1919"
"764.0687,1924"
"764.0887,1926"
"764.1086,1921"
"764.1287,1921"
"764.1487,1927"
"764.1686,1925"
"764.1887,1920"
"764.2087,1925"
"764.2286,1924"
"764.2487,1921"
"764.2687,1923"
"764.2886,1925"
"764.3087,1921"
"764.3287,1926"
"764.3486,1925"
"764.3687,1913"
"764.3887,1924"
"764.4086,1926"
"764.4286,1916"
"764.4487,1919"
"764.4686,1925"
"764.4886,1917"
"764.5087,1919"
"764.5287,1923"
"764.5486,1920"
"764.5687,1919"
"764.5887,1916"
"764.6086,1913"
"764.6287,1921"
"764.6487,1919"
"764.6686,1914"
"764.6887,1916"
"764.7087,1924"
"764.7286,1918"
"764.7487,1917"
"764.7687,1920"
"764.7877,1917"
"764.8077,1910"
"764.8276,1915"
"764.8477,1918"
"764.8687,1912"
"764.8876,1912"
"764.9077,1913"
"764.9277,1908"
"764.9476,1908"
"764.9686,1910"
"764.9877,1904"
"765.0076,1910"
"765.0276,1910"
"765.0477,1895"
"765.0676,1892"
"765.0876,1894"
"765.1077,1886"
"765.1277,1868"
"765.1476,1867"
"765.1677,1864"
"765.1877,1859"
"765.2076,1887"
"765.2277,1907"
"765.2477,1912"
"765.2676,1907"
"765.2877,1896"
"765.3077,1897"
"765.3276,1906"
"765.3477,1892"
"765.3677,1886"
"765.3876,1904"
"765.4077,1912"
"765.4277,1906"
"765.4476,1909"
"765.4677,1921"
"765.4877,1922"
"765.5076,1929"
"765.5276,1941"
"765.5477,1925"
"765.5676,1885"
"765.5876,1873"
"765.6077,1883"
"765.6277,1890"
"765.6476,1895"
"765.6677,1889"
"765.6877,1881"
"765.7076,1886"
"765.7277,1890"
"765.7477,1884"
"765.7676,1889"
"765.7877,1890"
"765.8077,1884"
"765.8276,1885"
"765.8477,1885"
"765.8677,1884"
"765.8876,1889"
"765.9077,1891"
"765.9277,1880"
"765.9476,1876"
"765.9677,1887"
"765.9877,1892"
"766.0076,1884"
"766.0276,1882"
"766.0477,1885"
"766.0676,1878"
"766.0876,1880"
"766.1077,1883"
"766.1277,1880"
"766.1476,1879"
"766.1677,1878"
"766.1877,1873"
"766.2076,1878"
"766.2277,1880"
"766.2477,1876"
"766.2676,1875"
"766.2877,1878"
"766.3077,1875"
"766.3276,1877"
"766.3477,1879"
"766.3677,1877"
"766.3867,1876"
"766.4077,1877"
"766.4277,1878"
"766.4467,1873"
"766.4667,1877"
"766.4866,1875"
"766.5067,1866"
"766.5267,1870"
"766.5466,1876"
"766.5667,1872"
"766.5867,1871"
"766.6066,1873"
"766.6266,1868"
"766.6467,1862"
"766.6666,1865"
"766.6866,1872"
"766.7067,1866"
"766.7267,1864"
"766.7466,1866"
"766.7667,1862"
"766.7867,1863"
"766.8066,1863"
"766.8267,1860"
"766.8467,1863"
"766.8666,1866"
"766.8867,1863"
"766.9067,1859"
"766.9266,1864"
"766.9467,1866"
"766.9667,1862"
"766.9866,1863"
"767.0067,1862"
"767.0267,1857"
"767.0466,1860"
"767.0667,1862"
"767.0867,1856"
"767.1066,1856"
"767.1266,1856"
"767.1467,1854"
"767.1666,1852"
"767.1866,1851"
"767.2067,1852"
"767.2267,1840"
"767.2466,1838"
"767.2667,1833"
"767.2867,1817"
"767.3066,1812"
"767.3267,1814"
"767.3467,1812"
"767.3666,1827"
"767.3867,1846"
"767.4067,1852"
"767.4266,1845"
"767.4467,1838"
"767.4667,1839"
"767.4866,1843"
"767.5067,1842"
"767.5267,1838"
"767.5466,1834"
"767.5667,1837"
"767.5867,1839"
"767.6066,1837"
"767.6266,1835"
"767.6467,1832"
"767.6666,1828"
"767.6866,1830"
"767.7067,1829"
"767.7267,1827"
"767.7466,1824"
"767.7667,1826"
"767.7867,1826"
"767.8066,1822"
"767.8267,1824"
"767.8467,1825"
"767.8666,1823"
"767.8867,1821"
"767.9056,1819"
"767.9257,1820"
"767.9457,1819"
"767.9656,1816"
"767.9857,1815"
"768.0057,1813"
"768.0256,1817"
"768.0457,1812"
"768.0657,1808"
"768.0856,1811"
"768.1057,1813"
"768.1257,1812"
"768.1456,1806"
"768.1656,1807"
"768.1857,1808"
"768.2056,1805"
"768.2256,1803"
"768.2457,1801"
"768.2657,1802"
"768.2856,1801"
"768.3057,1798"
"768.3257,1796"
"768.3456,1797"
"768.3657,1798"
"768.3857,1797"
"768.4056,1793"
"768.4257,1797"
"768.4457,1796"
"768.4656,1792"
"768.4857,1791"
"768.5057,1792"
"768.5256,1793"
"768.5457,1790"
"768.5657,1792"
"768.5856,1792"
"768.6057,1787"
"768.6257,1788"
"768.6456,1787"
"768.6656,1786"
"768.6857,1786"
"768.7056,1785"
"768.7256,1784"
"768.7457,1783"
"768.7657,1784"
"768.7856,1781"
"768.8057,1779"
"768.8257,1782"
"768.8456,1781"
"768.8657,1778"
"768.8857,1775"
"768.9056,1775"
"768.9257,1775"
"768.9457,1772"
"768.9656,1774"
"768.9857,1771"
"769.0057,1769"
"769.0256,1771"
"769.0457,1768"
"769.0657,1769"
"769.0856,1767"
"769.1057,1768"
"769.1257,1768"
"769.1456,1764"
"769.1656,1766"
"769.1857,1763"
"769.2056,1761"
"769.2256,1760"
"769.2446,1759"
"769.2646,1759"
"769.2847,1756"
"769.3046,1757"
"769.3246,1757"
"769.3447,1754"
"769.3647,1755"
"769.3846,1755"
"769.4047,1754"
"769.4247,1750"
"769.4446,1751"
"769.4647,1752"
"769.4847,1747"
"769.5046,1747"
"769.5247,1745"
"769.5447,1745"
"769.5646,1745"
"769.5847,1744"
"769.6047,1740"
"769.6246,1739"
"769.6447,1741"
"769.6647,1738"
"769.6846,1734"
"769.7047,1735"
"769.7247,1739"
"769.7446,1738"
"769.7646,1733"
"769.7847,1735"
"769.8046,1735"
"769.8246,1732"
"769.8447,1732"
"769.8647,1731"
"769.8846,1732"
"769.9047,1729"
"769.9247,1727"
"769.9446,1726"
"769.9647,1726"
"769.9847,1728"
"770.0046,1727"
"770.0247,1727"
"770.0447,1724"
"770.0646,1727"
"770.0847,1726"
"770.1047,1724"
"770.1246,1722"
"770.1447,1722"
"770.1647,1725"
"770.1846,1720"
"770.2047,1718"
"770.2247,1717"
"770.2446,1716"
"770.2646,1720"
"770.2847,1720"
"770.3046,1716"
"770.3246,1713"
"770.3447,1717"
"770.3647,1714"
"770.3846,1712"
"770.4047,1712"
"770.4247,1712"
"770.4446,1713"
"770.4647,1709"
"770.4847,1709"
"770.5046,1709"
"770.5247,1708"
"770.5447,1711"
"770.5646,1708"
"770.5847,1708"
"770.6047,1704"
"770.6246,1704"
"770.6447,1704"
"770.6647,1702"
"770.6846,1703"
"770.7047,1701"
"770.7236,1698"
"770.7437,1693"
"770.7637,1695"
"770.7836,1693"
"770.8036,1691"
"770.8237,1691"
"770.8436,1691"
"770.8636,1692"
"770.8837,1694"
"770.9037,1696"
"770.9236,1689"
"770.9437,1685"
"770.9637,1688"
"770.9836,1693"
"771.0037,1688"
"771.0237,1677"
"771.0436,1682"
"771.0637,1687"
"771.0837,1685"
"771.1036,1683"
"771.1237,1685"
"771.1437,1682"
"771.1636,1684"
"771.1837,1686"
"771.2037,1690"
"771.2236,1691"
"771.2437,1693"
"771.2637,1701"
"771.2836,1710"
"771.3036,1719"
"771.3237,1736"
"771.3436,1725"
"771.3636,1695"
"771.3837,1663"
"771.4037,1672"
"771.4236,1684"
"771.4437,1693"
"771.4637,1684"
"771.4836,1681"
"771.5037,1684"
"771.5237,1682"
"771.5436,1685"
"771.5637,1682"
"771.5837,1685"
"771.6036,1684"
"771.6237,1684"
"771.6437,1683"
"771.6636,1681"
"771.6837,1681"
"771.7037,1679"
"771.7236,1676"
"771.7437,1674"
"771.7637,1679"
"771.7836,1680"
"771.8036,1675"
"771.8237,1678"
"771.8436,1678"
"771.8636,1677"
"771.8837,1675"
"771.9037,1680"
"771.9236,1682"
"771.9437,1684"
"771.9637,1684"
"771.9836,1686"
"772.0037,1686"
"772.0237,1682"
"772.0436,1683"
"772.0637,1684"
"772.0837,1683"
"772.1036,1682"
"772.1237,1686"
"772.1437,1683"
"772.1636,1677"
"772.1827,1685"
"772.2026,1689"
"772.2227,1683"
"772.2427,1682"
"772.2626,1687"
"772.2827,1687"
"772.3027,1683"
"772.3226,1685"
"772.3427,1687"
"772.3627,1689"
"772.3826,1686"
"772.4026,1691"
"772.4227,1690"
"772.4426,1688"
"772.4626,1693"
"772.4827,1696"
"772.5027,1691"
"772.5226,1681"
"772.5427,1694"
"772.5627,1698"
"772.5826,1697"
"772.6027,1694"
"772.6227,1702"
"772.6426,1701"
"772.6627,1695"
"772.6827,1704"
"772.7026,1706"
"772.7227,1701"
"772.7427,1699"
"772.7626,1708"
"772.7827,1707"
"772.8027,1699"
"772.8226,1704"
"772.8427,1709"
"772.8627,1707"
"772.8826,1706"
"772.9026,1713"
"772.9227,1712"
"772.9426,1707"
"772.9626,1714"
"772.9827,1715"
"773.0027,1712"
"773.0226,1711"
"773.0427,1724"
"773.0627,1722"
"773.0826,1712"
"773.1027,1723"
"773.1227,1725"
"773.1426,1721"
"773.1627,1720"
"773.1827,1729"
"773.2026,1728"
"773.2227,1722"
"773.2427,1731"
"773.2626,1731"
"773.2827,1726"
"773.3027,1722"
"773.3226,1736"
"773.3427,1731"
"773.3627,1724"
"773.3826,1743"
"773.4026,1741"
"773.4227,1736"
"773.4426,1741"
"773.4626,1745"
"773.4827,1745"
"773.5027,1741"
"773.5226,1748"
"773.5427,1747"
"773.5627,1739"
"773.5826,1751"
"773.6027,1752"
"773.6227,1743"
"773.6426,1746"
"773.6627,1760"
"773.6827,1756"
"773.7017,1746"
"773.7217,1758"
"773.7416,1765"
"773.7617,1754"
"773.7817,1751"
"773.8016,1767"
"773.8217,1768"
"773.8417,1757"
"773.8616,1767"
"773.8817,1772"
"773.9017,1768"
"773.9216,1768"
"773.9417,1774"
"773.9617,1776"
"773.9816,1771"
"774.0016,1776"
"774.0217,1777"
"774.0416,1770"
"774.0616,1778"
"774.0817,1781"
"774.1017,1779"
"774.1216,1777"
"774.1417,1786"
"774.1617,1784"
"774.1816,1783"
"774.2017,1791"
"774.2217,1791"
"774.2416,1780"
"774.2617,1790"
"774.2817,1796"
"774.3016,1791"
"774.3217,1787"
"774.3417,1797"
"774.3616,1797"
"774.3817,1789"
"774.4017,1795"
"774.4216,1799"
"774.4417,1791"
"774.4617,1792"
"774.4816,1794"
"774.5016,1794"
"774.5217,1794"
"774.5416,1798"
"774.5616,1797"
"774.5817,1788"
"774.6017,1797"
"774.6216,1802"
"774.6417,1799"
"774.6617,1798"
"774.6816,1795"
"774.7017,1799"
"774.7217,1802"
"774.7416,1801"
"774.7617,1803"
"774.7817,1800"
"774.8016,1803"
"774.8217,1802"
"774.8417,1799"
"774.8616,1803"
"774.8817,1805"
"774.9017,1804"
"774.9216,1803"
"774.9417,1806"
"774.9617,1806"
"774.9816,1801"
"775.0016,1805"
"775.0217,1809"
"775.0416,1806"
"775.0616,1805"
"775.0817,1806"
"775.1017,1806"
"775.1216,1803"
"775.1417,1808"
"775.1606,1810"
"775.1816,1805"
"775.2007,1811"
"775.2217,1814"
"775.2407,1808"
"775.2617,1809"
"775.2806,1812"
"775.3007,1812"
"775.3207,1812"
"775.3406,1815"
"775.3607,1815"
"775.3807,1812"
"775.4006,1813"
"775.4207,1811"
"775.4407,1807"
"775.4606,1811"
"775.4807,1815"
"775.5007,1813"
"775.5206,1809"
"775.5406,1811"
"775.5607,1811"
"775.5806,1809"
"775.6006,1812"
"775.6207,1814"
"775.6407,1810"
"775.6606,1812"
"775.6807,1812"
"775.7007,1808"
"775.7206,1808"
"775.7407,1809"
"775.7607,1812"
"775.7806,1812"
"775.8007,1814"
"775.8207,1820"
"775.8406,1816"
"775.8607,1813"
"775.8807,1812"
"775.9006,1810"
"775.9207,1810"
"775.9407,1811"
"775.9606,1812"
"775.9807,1810"
"776.0007,1812"
"776.0206,1813"
"776.0406,1808"
"776.0607,1811"
"776.0806,1811"
"776.1006,1806"
"776.1207,1810"
"776.1407,1811"
"776.1606,1810"
"776.1807,1810"
"776.2007,1814"
"776.2206,1817"
"776.2407,1813"
"776.2607,1820"
"776.2806,1821"
"776.3007,1812"
"776.3207,1811"
"776.3406,1815"
"776.3607,1815"
"776.3807,1814"
"776.4006,1816"
"776.4207,1817"
"776.4407,1810"
"776.4606,1809"
"776.4807,1811"
"776.5007,1812"
"776.5206,1813"
"776.5406,1814"
"776.5607,1813"
"776.5806,1814"
"776.6006,1814"
"776.6207,1813"
"776.6396,1811"
"776.6597,1813"
"776.6796,1813"
"776.6996,1807"
"776.7197,1807"
"776.7397,1810"
"776.7596,1808"
"776.7797,1805"
"776.7997,1806"
"776.8196,1808"
"776.8397,1808"
"776.8597,1811"
"776.8796,1806"
"776.8997,1801"
"776.9197,1804"
"776.9396,1804"
"776.9597,1804"
"776.9797,1806"
"776.9996,1806"
"777.0197,1807"
"777.0397,1806"
"777.0596,1805"
"777.0797,1806"
"777.0997,1801"
"777.1196,1801"
"777.1396,1801"
"777.1597,1800"
"777.1796,1801"
"777.1996,1801"
"777.2197,1800"
"777.2397,1800"
"777.2596,1802"
"777.2797,1805"
"777.2997,1801"
"777.3196,1805"
"777.3397,1806"
"777.3597,1804"
"777.3796,1806"
"777.3997,1806"
"777.4197,1804"
"777.4396,1805"
"777.4597,1808"
"777.4797,1812"
"777.4996,1807"
"777.5197,1806"
"777.5397,1808"
"777.5596,1802"
"777.5797,1803"
"777.5997,1802"
"777.6196,1804"
"777.6396,1800"
"777.6597,1796"
"777.6796,1796"
"777.6996,1792"
"777.7197,1794"
"777.7397,1798"
"777.7596,1797"
"777.7797,1793"
"777.7997,1795"
"777.8196,1791"
"777.8397,1791"
"777.8597,1797"
"777.8796,1808"
"777.8997,1800"
"777.9197,1805"
"777.9396,1810"
"777.9597,1809"
"777.9797,1799"
"777.9996,1801"
"778.0197,1810"
"778.0397,1803"
"778.0596,1798"
"778.0797,1811"
"778.0997,1806"
"778.1196,1799"
"778.1387,1802"
"778.1586,1804"
"778.1786,1800"
"778.1987,1796"
"778.2186,1803"
"778.2386,1805"
"778.2587,1803"
"778.2787,1804"
"778.2986,1798"
"778.3187,1800"
"778.3387,1802"
"778.3586,1802"
"778.3787,1805"
"778.3987,1803"
"778.4186,1803"
"778.4387,1803"
"778.4587,1800"
"778.4786,1801"
"778.4987,1801"
"778.5187,1802"
"778.5386,1801"
"778.5587,1801"
"778.5787,1803"
"778.5986,1801"
"778.6187,1800"
"778.6387,1802"
"778.6586,1802"
"778.6786,1802"
"778.6987,1800"
"778.7186,1801"
"778.7386,1801"
"778.7587,1799"
"778.7787,1801"
"778.7986,1799"
"778.8187,1799"
"778.8387,1800"
"778.8586,1798"
"778.8787,1799"
"778.8987,1799"
"778.9186,1801"
"778.9387,1800"
"778.9587,1799"
"778.9786,1803"
"778.9987,1802"
"779.0187,1801"
"779.0386,1801"
"779.0587,1801"
"779.0787,1802"
"779.0986,1800"
"779.1187,1801"
"779.1387,1799"
"779.1586,1800"
"779.1786,1802"
"779.1987,1799"
"779.2186,1798"
"779.2386,1801"
"779.2587,1800"
"779.2787,1800"
"779.2986,1798"
"779.3187,1801"
"779.3387,1801"
"779.3586,1798"
"779.3787,1800"
"779.3987,1800"
"779.4186,1800"
"779.4387,1799"
"779.4587,1798"
"779.4786,1799"
"779.4987,1799"
"779.5187,1800"
"779.5386,1798"
"779.5587,1798"
"779.5787,1803"
"779.5986,1801"
"779.6187,1798"
"779.6387,1799"
"779.6586,1800"
"779.6786,1801"
"779.6987,1799"
"779.7186,1799"
"779.7386,1799"
"779.7587,1800"
"779.7787,1803"
"779.7977,1800"
"779.8176,1799"
"779.8376,1800"
"779.8577,1799"
"779.8777,1800"
"779.8976,1797"
"779.9177,1800"
"779.9377,1799"
"779.9576,1796"
"779.9777,1799"
"779.9977,1797"
"780.0176,1797"
"780.0377,1798"
"780.0577,1798"
"780.0776,1799"
"780.0977,1798"
"780.1177,1799"
"780.1376,1796"
"780.1577,1792"
"780.1777,1795"
"780.1976,1796"
"780.2177,1798"
"780.2377,1796"
"780.2576,1797"
"780.2776,1798"
"780.2977,1794"
"780.3176,1796"
"780.3376,1796"
"780.3577,1796"
"780.3777,1798"
"780.3976,1795"
"780.4177,1797"
"780.4377,1796"
"780.4576,1796"
"780.4777,1797"
"780.4977,1795"
"780.5176,1798"
"780.5377,1796"
"780.5577,1793"
"780.5776,1796"
"780.5977,1795"
"780.6177,1794"
"780.6376,1792"
"780.6577,1791"
"780.6777,1794"
"780.6976,1791"
"780.7177,1792"
"780.7377,1790"
"780.7576,1790"
"780.7776,1791"
"780.7977,1789"
"780.8176,1791"
"780.8376,1789"
"780.8577,1790"
"780.8777,1791"
"780.8976,1786"
"780.9177,1790"
"780.9377,1791"
"780.9576,1789"
"780.9777,1789"
"780.9977,1791"
"781.0176,1793"
"781.0377,1791"
"781.0577,1791"
"781.0776,1790"
"781.0977,1790"
"781.1177,1793"
"781.1376,1790"
"781.1577,1789"
"781.1777,1791"
"781.1976,1790"
"781.2177,1791"
"781.2366,1789"
"781.2576,1792"
"781.2776,1793"
"781.2977,1784"
"781.3176,1788"
"781.3376,1790"
"781.3577,1788"
"781.3777,1789"
"781.3967,1790"
"781.4177,1791"
"781.4377,1788"
"781.4567,1791"
"781.4767,1790"
"781.4966,1787"
"781.5167,1790"
"781.5367,1789"
"781.5566,1786"
"781.5767,1785"
"781.5967,1786"
"781.6166,1788"
"781.6367,1786"
"781.6567,1788"
"781.6766,1787"
"781.6967,1789"
"781.7167,1789"
"781.7366,1788"
"781.7567,1791"
