"time,FuelCons"
"662.9427,24700"
"662.9628,24726"
"662.9827,24752"
"663.0027,24778"
"663.0228,24804"
"663.0427,24830"
"663.0627,24856"
"663.0828,24882"
"663.1027,24909"
"663.1227,24934"
"663.1428,24960"
"663.1627,24986"
"663.1827,25010"
"663.2028,25034"
"663.2228,25058"
"663.2427,25081"
"663.2628,25103"
"663.2828,25125"
"663.3027,25147"
"663.3228,25168"
"663.3428,25189"
"663.3627,25210"
"663.3828,25231"
"663.4028,25252"
"663.4227,25272"
"663.4427,25293"
"663.4628,25333"
"663.4827,25333"
"663.5027,25354"
"663.5228,25374"
"663.5427,25394"
"663.5627,25415"
"663.5828,25435"
"663.6027,25455"
"663.6227,25475"
"663.6428,25495"
"663.6627,25515"
"663.6827,25536"
"663.7028,25556"
"663.7228,25575"
"663.7427,25595"
"663.7628,25635"
"663.7828,25635"
"663.8027,25654"
"663.8218,25673"
"663.8417,25692"
"663.8618,25711"
"663.8818,25729"
"663.9017,25747"
"663.9218,25764"
"663.9418,25781"
"663.9617,25798"
"663.9818,25814"
"664.0018,25830"
"664.0217,25846"
"664.0417,25862"
"664.0618,25877"
"664.0817,25892"
"664.1017,25907"
"664.1218,25922"
"664.1417,25937"
"664.1617,25952"
"664.1818,25967"
"664.2017,25981"
"664.2217,25996"
"664.2418,26011"
"664.2618,26025"
"664.2817,26040"
"664.3018,26054"
"664.3218,26069"
"664.3417,26083"
"664.3618,26097"
"664.3818,26112"
"664.4017,26126"
"664.4218,26140"
"664.4418,26154"
"664.4617,26169"
"664.4818,26183"
"664.5018,26197"
"664.5217,26211"
"664.5417,26225"
"664.5618,26239"
"664.5817,26254"
"664.6017,26268"
"664.6218,26282"
"664.6417,26296"
"664.6617,26324"
"664.6818,26324"
"664.7017,26338"
"664.7217,26352"
"664.7418,26366"
"664.7618,26380"
"664.7817,26393"
"664.8018,26406"
"664.8218,26432"
"664.8417,26432"
"664.8618,26444"
"664.8818,26456"
"664.9017,26468"
"664.9218,26480"
"664.9418,26491"
"664.9617,26502"
"664.9818,26524"
"665.0018,26524"
"665.0217,26535"
"665.0417,26546"
"665.0618,26557"
"665.0817,26567"
"665.1017,26578"
"665.1218,26588"
"665.1417,26599"
"665.1617,26610"
"665.1818,26620"
"665.2017,26630"
"665.2217,26641"
"665.2418,26651"
"665.2618,26662"
"665.2817,26672"
"665.3018,26693"
"665.3207,26693"
"665.3408,26703"
"665.3608,26713"
"665.3807,26723"
"665.4008,26733"
"665.4208,26742"
"665.4407,26751"
"665.4608,26760"
"665.4808,26769"
"665.5007,26777"
"665.5208,26785"
"665.5408,26793"
"665.5607,26801"
"665.5807,26808"
"665.6008,26816"
"665.6207,26823"
"665.6407,26831"
"665.6608,26838"
"665.6807,26845"
"665.7007,26852"
"665.7208,26859"
"665.7407,26866"
"665.7607,26873"
"665.7808,26880"
"665.8007,26887"
"665.8207,26894"
"665.8408,26901"
"665.8608,26907"
"665.8807,26914"
"665.9008,26920"
"665.9208,26926"
"665.9407,26933"
"665.9608,26939"
"665.9808,26946"
"666.0007,26953"
"666.0208,26960"
"666.0408,26966"
"666.0607,26973"
"666.0807,26979"
"666.1008,26986"
"666.1207,26992"
"666.1407,26999"
"666.1608,27005"
"666.1807,27011"
"666.2007,27017"
"666.2208,27023"
"666.2407,27029"
"666.2607,27040"
"666.2808,27040"
"666.3007,27046"
"666.3207,27051"
"666.3408,27057"
"666.3608,27063"
"666.3807,27068"
"666.4008,27074"
"666.4208,27079"
"666.4407,27085"
"666.4608,27090"
"666.4808,27096"
"666.5007,27102"
"666.5208,27107"
"666.5408,27113"
"666.5607,27118"
"666.5807,27124"
"666.6008,27130"
"666.6207,27135"
"666.6407,27147"
"666.6608,27147"
"666.6807,27152"
"666.7007,27158"
"666.7208,27164"
"666.7407,27169"
"666.7607,27175"
"666.7808,27180"
"666.7997,27186"
"666.8198,27191"
"666.8397,27197"
"666.8597,27202"
"666.8798,27208"
"666.8998,27213"
"666.9197,27218"
"666.9398,27229"
"666.9598,27229"
"666.9797,27235"
"666.9998,27240"
"667.0198,27245"
"667.0397,27256"
"667.0598,27256"
"667.0798,27262"
"667.0997,27267"
"667.1198,27272"
"667.1398,27278"
"667.1597,27283"
"667.1797,27289"
"667.1998,27294"
"667.2197,27300"
"667.2397,27305"
"667.2598,27310"
"667.2797,27316"
"667.2997,27321"
"667.3198,27326"
"667.3397,27332"
"667.3597,27343"
"667.3798,27343"
"667.3998,27348"
"667.4197,27353"
"667.4398,27359"
"667.4598,27365"
"667.4797,27370"
"667.4998,27375"
"667.5198,27381"
"667.5397,27386"
"667.5598,27391"
"667.5798,27402"
"667.5997,27402"
"667.6198,27408"
"667.6398,27413"
"667.6597,27419"
"667.6797,27424"
"667.6998,27429"
"667.7197,27434"
"667.7397,27439"
"667.7598,27445"
"667.7797,27450"
"667.7997,27461"
"667.8198,27461"
"667.8397,27466"
"667.8597,27472"
"667.8798,27477"
"667.8998,27482"
"667.9197,27493"
"667.9398,27493"
"667.9598,27498"
"667.9797,27504"
"667.9998,27509"
"668.0198,27520"
"668.0397,27520"
"668.0598,27525"
"668.0798,27530"
"668.0997,27536"
"668.1198,27541"
"668.1398,27547"
"668.1597,27552"
"668.1797,27557"
"668.1998,27563"
"668.2197,27568"
"668.2397,27573"
"668.2598,27584"
"668.2797,27584"
"668.2997,27590"
"668.3198,27595"
"668.3397,27601"
"668.3588,27606"
"668.3787,27617"
"668.3987,27617"
"668.4188,27622"
"668.4387,27628"
"668.4587,27633"
"668.4788,27639"
"668.4988,27649"
"668.5187,27649"
"668.5388,27655"
"668.5588,27660"
"668.5787,27666"
"668.5988,27671"
"668.6188,27677"
"668.6387,27682"
"668.6588,27688"
"668.6788,27693"
"668.6987,27698"
"668.7188,27704"
"668.7388,27709"
"668.7587,27714"
"668.7787,27720"
"668.7988,27725"
"668.8187,27731"
"668.8387,27736"
"668.8588,27742"
"668.8787,27747"
"668.8987,27752"
"668.9188,27758"
"668.9387,27763"
"668.9587,27769"
"668.9788,27775"
"668.9988,27786"
"669.0187,27786"
"669.0388,27791"
"669.0588,27797"
"669.0787,27803"
"669.0988,27808"
"669.1188,27814"
"669.1387,27826"
"669.1588,27826"
"669.1788,27831"
"669.1987,27837"
"669.2188,27843"
"669.2388,27850"
"669.2587,27856"
"669.2787,27863"
"669.2988,27869"
"669.3187,27876"
"669.3387,27883"
"669.3588,27890"
"669.3787,27897"
"669.3987,27904"
"669.4188,27911"
"669.4387,27919"
"669.4587,27927"
"669.4788,27935"
"669.4988,27943"
"669.5187,27958"
"669.5388,27958"
"669.5588,27965"
"669.5787,27973"
"669.5988,27980"
"669.6188,27988"
"669.6387,27995"
"669.6588,28003"
"669.6788,28018"
"669.6987,28018"
"669.7188,28026"
"669.7388,28034"
"669.7587,28042"
"669.7778,28050"
"669.7988,28059"
"669.8187,28075"
"669.8387,28075"
"669.8588,28084"
"669.8787,28092"
"669.8978,28100"
"669.9177,28109"
"669.9387,28117"
"669.9587,28134"
"669.9788,28134"
"669.9977,28142"
"670.0178,28150"
"670.0377,28159"
"670.0577,28167"
"670.0778,28176"
"670.0978,28193"
"670.1177,28193"
"670.1378,28202"
"670.1578,28210"
"670.1777,28218"
"670.1978,28227"
"670.2178,28235"
"670.2377,28244"
"670.2578,28252"
"670.2778,28261"
"670.2977,28269"
"670.3177,28278"
"670.3378,28286"
"670.3577,28295"
"670.3777,28303"
"670.3978,28321"
"670.4177,28321"
"670.4377,28329"
"670.4578,28338"
"670.4777,28347"
"670.4977,28355"
"670.5178,28364"
"670.5377,28372"
"670.5577,28381"
"670.5778,28390"
"670.5978,28398"
"670.6177,28407"
"670.6378,28415"
"670.6578,28424"
"670.6777,28433"
"670.6978,28450"
"670.7178,28450"
"670.7377,28458"
"670.7578,28467"
"670.7778,28475"
"670.7977,28483"
"670.8177,28490"
"670.8378,28497"
"670.8577,28511"
"670.8777,28511"
"670.8978,28518"
"670.9177,28524"
"670.9377,28530"
"670.9578,28536"
"670.9777,28542"
"670.9977,28547"
"671.0178,28555"
"671.0377,28558"
"671.0577,28558"
"671.0778,28561"
"671.0978,28563"
"671.1177,28565"
"671.1378,28565"
"671.1578,28565"
"671.1777,28565"
"671.1978,28565"
"671.2178,28565"
"671.2377,28565"
"671.2578,28565"
"671.2767,28565"
"671.2977,28566"
"671.3177,28566"
"671.3378,28566"
"671.3577,28566"
"671.3777,28566"
"671.3978,28566"
"671.4177,28566"
"671.4368,28566"
"671.4567,28566"
"671.4767,28566"
"671.4968,28566"
"671.5167,28566"
"671.5367,28566"
"671.5568,28566"
"671.5767,28566"
"671.5967,28566"
"671.6168,28566"
"671.6368,28566"
"671.6567,28566"
"671.6768,28566"
"671.6968,28566"
"671.7167,28566"
"671.7368,28566"
"671.7568,28566"
"671.7767,28566"
"671.7968,28566"
"671.8168,28566"
"671.8367,28566"
"671.8568,28566"
"671.8768,28566"
"671.8967,28566"
"671.9167,28566"
"671.9368,28566"
"671.9567,28566"
"671.9767,28566"
"671.9968,28566"
"672.0167,28566"
"672.0367,28566"
"672.0568,28566"
"672.0767,28566"
"672.0967,28566"
"672.1168,28566"
"672.1368,28566"
"672.1567,28566"
"672.1768,28566"
"672.1968,28566"
"672.2167,28566"
"672.2368,28566"
"672.2568,28566"
"672.2767,28566"
"672.2968,28566"
"672.3168,28566"
"672.3367,28566"
"672.3568,28566"
"672.3768,28566"
"672.3967,28566"
"672.4167,28566"
"672.4368,28566"
"672.4567,28566"
"672.4767,28566"
"672.4968,28566"
"672.5167,28566"
"672.5367,28566"
"672.5568,28566"
"672.5767,28566"
"672.5967,28566"
"672.6168,28566"
"672.6368,28567"
"672.6567,28568"
"672.6768,28570"
"672.6968,28573"
"672.7167,28573"
"672.7358,28577"
"672.7568,28579"
"672.7758,28579"
"672.7958,28583"
"672.8157,28586"
"672.8358,28586"
"672.8558,28588"
"672.8757,28593"
"672.8958,28596"
"672.9158,28596"
"672.9357,28599"
"672.9557,28604"
"672.9758,28604"
"672.9957,28606"
"673.0157,28609"
"673.0358,28609"
"673.0557,28610"
"673.0757,28610"
"673.0958,28610"
"673.1157,28610"
"673.1357,28610"
"673.1558,28610"
"673.1757,28610"
"673.1957,28610"
"673.2158,28610"
"673.2358,28610"
"673.2557,28610"
"673.2758,28610"
"673.2958,28610"
"673.3157,28610"
"673.3358,28610"
"673.3558,28610"
"673.3757,28610"
"673.3958,28610"
"673.4158,28610"
"673.4357,28610"
"673.4557,28610"
"673.4758,28610"
"673.4957,28610"
"673.5157,28610"
"673.5358,28610"
"673.5557,28610"
"673.5757,28610"
"673.5958,28610"
"673.6157,28610"
"673.6357,28610"
"673.6558,28610"
"673.6757,28610"
"673.6957,28610"
"673.7158,28610"
"673.7358,28610"
"673.7557,28610"
"673.7758,28610"
"673.7958,28610"
"673.8157,28610"
"673.8358,28610"
"673.8558,28610"
"673.8757,28610"
"673.8958,28610"
"673.9158,28610"
"673.9357,28610"
"673.9557,28610"
"673.9758,28610"
"673.9957,28610"
"674.0157,28610"
"674.0358,28610"
"674.0557,28610"
"674.0757,28610"
"674.0958,28610"
"674.1157,28610"
"674.1357,28610"
"674.1558,28610"
"674.1757,28610"
"674.1957,28610"
"674.2147,28610"
"674.2347,28610"
"674.2548,28610"
"674.2758,28610"
"674.2947,28610"
"674.3148,28610"
"674.3348,28610"
"674.3547,28610"
"674.3757,28610"
"674.3948,28610"
"674.4147,28610"
"674.4348,28610"
"674.4548,28610"
"674.4758,28610"
"674.4957,28610"
"674.5148,28610"
"674.5347,28610"
"674.5547,28610"
"674.5748,28610"
"674.5947,28610"
"674.6147,28610"
"674.6348,28610"
"674.6547,28610"
"674.6747,28610"
"674.6948,28610"
"674.7147,28610"
"674.7347,28610"
"674.7548,28610"
"674.7748,28610"
"674.7947,28610"
"674.8148,28610"
"674.8348,28610"
"674.8547,28610"
"674.8748,28610"
"674.8948,28610"
"674.9147,28610"
"674.9348,28610"
"674.9548,28610"
"674.9747,28610"
"674.9948,28610"
"675.0148,28610"
"675.0347,28610"
"675.0547,28610"
"675.0748,28610"
"675.0947,28610"
"675.1147,28610"
"675.1348,28610"
"675.1547,28610"
"675.1747,28610"
"675.1948,28610"
"675.2147,28610"
"675.2347,28610"
"675.2548,28610"
"675.2748,28610"
"675.2947,28610"
"675.3148,28610"
"675.3348,28610"
"675.3547,28610"
"675.3748,28610"
"675.3948,28610"
"675.4147,28610"
"675.4348,28610"
"675.4548,28610"
"675.4747,28610"
"675.4948,28610"
"675.5148,28610"
"675.5347,28610"
"675.5547,28610"
"675.5748,28610"
"675.5947,28610"
"675.6147,28610"
"675.6348,28610"
"675.6547,28610"
"675.6747,28610"
"675.6948,28610"
"675.7137,28610"
"675.7338,28610"
"675.7537,28610"
"675.7737,28610"
"675.7938,28610"
"675.8137,28610"
"675.8337,28610"
"675.8538,28610"
"675.8738,28610"
"675.8937,28610"
"675.9138,28610"
"675.9338,28610"
"675.9537,28610"
"675.9738,28610"
"675.9938,28610"
"676.0137,28610"
"676.0338,28610"
"676.0538,28610"
"676.0737,28610"
"676.0938,28610"
"676.1138,28610"
"676.1337,28610"
"676.1537,28610"
"676.1738,28610"
"676.1937,28610"
"676.2137,28610"
"676.2338,28610"
"676.2537,28610"
"676.2737,28610"
"676.2938,28610"
"676.3137,28610"
"676.3337,28610"
"676.3538,28610"
"676.3738,28610"
"676.3937,28610"
"676.4138,28610"
"676.4338,28610"
"676.4537,28610"
"676.4738,28610"
"676.4938,28610"
"676.5137,28610"
"676.5338,28610"
"676.5538,28610"
"676.5737,28610"
"676.5938,28610"
"676.6138,28610"
"676.6337,28610"
"676.6537,28610"
"676.6738,28610"
"676.6937,28610"
"676.7137,28610"
"676.7338,28610"
"676.7537,28610"
"676.7737,28610"
"676.7938,28610"
"676.8137,28610"
"676.8337,28610"
"676.8538,28610"
"676.8738,28610"
"676.8937,28610"
"676.9138,28610"
"676.9338,28610"
"676.9537,28610"
"676.9738,28610"
"676.9938,28610"
"677.0137,28610"
"677.0338,28610"
"677.0538,28610"
"677.0737,28610"
"677.0938,28610"
"677.1138,28610"
"677.1337,28610"
"677.1537,28610"
"677.1738,28610"
"677.1927,28610"
"677.2128,28610"
"677.2327,28610"
"677.2527,28610"
"677.2728,28610"
"677.2927,28610"
"677.3127,28610"
"677.3328,28610"
"677.3527,28610"
"677.3727,28610"
"677.3928,28610"
"677.4127,28610"
"677.4327,28610"
"677.4528,28610"
"677.4728,28610"
"677.4927,28610"
"677.5128,28610"
"677.5328,28610"
"677.5527,28610"
"677.5728,28610"
"677.5928,28610"
"677.6127,28610"
"677.6328,28610"
"677.6528,28610"
"677.6727,28610"
"677.6927,28610"
"677.7128,28610"
"677.7327,28610"
"677.7527,28610"
"677.7728,28610"
"677.7927,28611"
"677.8127,28611"
"677.8328,28612"
"677.8527,28613"
"677.8727,28614"
"677.8928,28616"
"677.9127,28617"
"677.9327,28619"
"677.9528,28622"
"677.9728,28624"
"677.9927,28626"
"678.0128,28628"
"678.0328,28631"
"678.0527,28633"
"678.0728,28636"
"678.0928,28640"
"678.1127,28643"
"678.1328,28646"
"678.1528,28650"
"678.1727,28653"
"678.1927,28657"
"678.2128,28661"
"678.2327,28665"
"678.2527,28669"
"678.2728,28674"
"678.2927,28678"
"678.3127,28682"
"678.3328,28686"
"678.3527,28691"
"678.3727,28695"
"678.3928,28700"
"678.4127,28704"
"678.4327,28709"
"678.4528,28713"
"678.4728,28718"
"678.4927,28723"
"678.5128,28728"
"678.5328,28733"
"678.5527,28738"
"678.5728,28743"
"678.5928,28748"
"678.6127,28753"
"678.6328,28758"
"678.6528,28764"
"678.6727,28769"
"678.6918,28774"
"678.7117,28779"
"678.7318,28784"
"678.7518,28790"
"678.7728,28795"
"678.7917,28801"
"678.8118,28807"
"678.8317,28813"
"678.8517,28819"
"678.8718,28826"
"678.8917,28832"
"678.9117,28838"
"678.9318,28845"
"678.9517,28852"
"678.9717,28858"
"678.9918,28865"
"679.0118,28872"
"679.0317,28879"
"679.0518,28885"
"679.0718,28892"
"679.0917,28899"
"679.1118,28906"
"679.1318,28913"
"679.1517,28920"
"679.1718,28927"
"679.1918,28934"
"679.2117,28941"
"679.2318,28949"
"679.2518,28956"
"679.2717,28963"
"679.2917,28970"
"679.3118,28977"
"679.3317,28984"
"679.3517,28991"
"679.3718,28998"
"679.3917,29005"
"679.4117,29012"
"679.4318,29020"
"679.4517,29027"
"679.4717,29035"
"679.4918,29043"
"679.5118,29050"
"679.5317,29058"
"679.5518,29066"
"679.5718,29073"
"679.5917,29081"
"679.6118,29088"
"679.6318,29096"
"679.6517,29103"
"679.6718,29111"
"679.6918,29119"
"679.7117,29126"
"679.7318,29134"
"679.7518,29141"
"679.7717,29149"
"679.7917,29156"
"679.8118,29164"
"679.8317,29172"
"679.8517,29180"
"679.8718,29187"
"679.8917,29195"
"679.9117,29203"
"679.9318,29210"
"679.9517,29218"
"679.9717,29225"
"679.9918,29233"
"680.0118,29241"
"680.0317,29249"
"680.0518,29256"
"680.0718,29264"
"680.0917,29271"
"680.1118,29278"
"680.1318,29286"
"680.1517,29294"
"680.1708,29301"
"680.1918,29309"
"680.2117,29316"
"680.2308,29324"
"680.2507,29331"
"680.2708,29338"
"680.2908,29345"
"680.3107,29352"
"680.3307,29359"
"680.3508,29365"
"680.3707,29371"
"680.3907,29377"
"680.4108,29382"
"680.4307,29387"
"680.4507,29392"
"680.4708,29397"
"680.4907,29402"
"680.5107,29407"
"680.5308,29411"
"680.5507,29416"
"680.5707,29420"
"680.5908,29425"
"680.6108,29429"
"680.6307,29433"
"680.6508,29437"
"680.6708,29441"
"680.6907,29444"
"680.7108,29448"
"680.7308,29451"
"680.7507,29455"
"680.7708,29458"
"680.7908,29462"
"680.8107,29465"
"680.8307,29468"
"680.8508,29470"
"680.8707,29472"
"680.8907,29474"
"680.9108,29476"
"680.9307,29477"
"680.9507,29479"
"680.9708,29479"
"680.9907,29480"
"681.0107,29481"
"681.0308,29481"
"681.0507,29482"
"681.0707,29482"
"681.0908,29483"
"681.1108,29483"
"681.1307,29483"
"681.1508,29483"
"681.1708,29483"
"681.1907,29483"
"681.2108,29484"
"681.2308,29484"
"681.2507,29484"
"681.2708,29484"
"681.2908,29484"
"681.3107,29484"
"681.3307,29484"
"681.3508,29484"
"681.3707,29484"
"681.3907,29484"
"681.4108,29484"
"681.4307,29484"
"681.4507,29484"
"681.4708,29484"
"681.4907,29484"
"681.5107,29484"
"681.5308,29484"
"681.5507,29484"
"681.5707,29484"
"681.5908,29484"
"681.6108,29484"
"681.6307,29484"
"681.6498,29484"
"681.6697,29484"
"681.6898,29484"
"681.7098,29484"
"681.7297,29484"
"681.7498,29484"
"681.7698,29484"
"681.7897,29484"
"681.8098,29484"
"681.8298,29484"
"681.8497,29484"
"681.8698,29484"
"681.8898,29484"
"681.9097,29484"
"681.9297,29484"
"681.9498,29484"
"681.9697,29484"
"681.9897,29484"
"682.0098,29484"
"682.0297,29484"
"682.0497,29484"
"682.0698,29484"
"682.0897,29484"
"682.1097,29484"
"682.1298,29484"
"682.1498,29484"
"682.1697,29484"
"682.1898,29484"
"682.2098,29484"
"682.2297,29484"
"682.2498,29484"
"682.2698,29484"
"682.2897,29484"
"682.3098,29484"
"682.3298,29484"
"682.3497,29484"
"682.3698,29484"
"682.3898,29484"
"682.4097,29484"
"682.4297,29484"
"682.4498,29484"
"682.4697,29484"
"682.4897,29484"
"682.5098,29484"
"682.5297,29484"
"682.5497,29484"
"682.5698,29484"
"682.5897,29484"
"682.6097,29484"
"682.6298,29484"
"682.6498,29484"
"682.6697,29484"
"682.6898,29484"
"682.7098,29484"
"682.7297,29484"
"682.7498,29484"
"682.7698,29484"
"682.7897,29484"
"682.8098,29484"
"682.8298,29484"
"682.8497,29484"
"682.8698,29484"
"682.8898,29484"
"682.9097,29484"
"682.9297,29484"
"682.9498,29484"
"682.9697,29484"
"682.9897,29484"
"683.0098,29484"
"683.0297,29484"
"683.0497,29484"
"683.0698,29484"
"683.0897,29484"
"683.1097,29484"
"683.1287,29484"
"683.1487,29484"
"683.1688,29484"
"683.1887,29484"
"683.2087,29484"
"683.2288,29484"
"683.2488,29484"
"683.2687,29484"
"683.2888,29484"
"683.3088,29484"
"683.3287,29484"
"683.3488,29484"
"683.3688,29484"
"683.3887,29484"
"683.4088,29484"
"683.4288,29484"
"683.4487,29484"
"683.4688,29484"
"683.4888,29484"
"683.5087,29484"
"683.5287,29484"
"683.5488,29484"
"683.5687,29484"
"683.5887,29484"
"683.6088,29484"
"683.6287,29484"
"683.6487,29484"
"683.6688,29484"
"683.6887,29484"
"683.7087,29484"
"683.7288,29484"
"683.7488,29484"
"683.7687,29484"
"683.7888,29484"
"683.8088,29485"
"683.8287,29486"
"683.8488,29487"
"683.8688,29489"
"683.8887,29491"
"683.9088,29493"
"683.9288,29499"
"683.9487,29499"
"683.9688,29502"
"683.9888,29505"
"684.0087,29509"
"684.0287,29512"
"684.0488,29516"
"684.0687,29520"
"684.0887,29528"
"684.1088,29528"
"684.1287,29532"
"684.1487,29536"
"684.1688,29540"
"684.1887,29544"
"684.2087,29548"
"684.2288,29552"
"684.2488,29556"
"684.2687,29565"
"684.2888,29565"
"684.3088,29569"
"684.3287,29573"
"684.3488,29577"
"684.3688,29582"
"684.3887,29586"
"684.4088,29590"
"684.4288,29594"
"684.4487,29598"
"684.4688,29607"
"684.4888,29612"
"684.5087,29612"
"684.5287,29616"
"684.5488,29620"
"684.5687,29625"
"684.5887,29630"
"684.6088,29635"
"684.6277,29640"
"684.6478,29645"
"684.6677,29651"
"684.6877,29661"
"684.7078,29661"
"684.7277,29667"
"684.7477,29672"
"684.7678,29677"
"684.7877,29683"
"684.8077,29688"
"684.8278,29694"
"684.8478,29700"
"684.8677,29705"
"684.8878,29711"
"684.9078,29717"
"684.9277,29728"
"684.9478,29728"
"684.9678,29733"
"684.9877,29739"
"685.0078,29744"
"685.0278,29750"
"685.0477,29755"
"685.0677,29760"
"685.0878,29766"
"685.1077,29771"
"685.1277,29776"
"685.1478,29781"
"685.1677,29787"
"685.1877,29797"
"685.2078,29802"
"685.2277,29807"
"685.2477,29807"
"685.2678,29812"
"685.2877,29817"
"685.3077,29822"
"685.3278,29826"
"685.3478,29830"
"685.3677,29834"
"685.3878,29837"
"685.4078,29840"
"685.4277,29843"
"685.4478,29845"
"685.4678,29848"
"685.4877,29850"
"685.5078,29852"
"685.5278,29854"
"685.5477,29855"
"685.5677,29858"
"685.5878,29859"
"685.6077,29860"
"685.6277,29860"
"685.6478,29861"
"685.6677,29862"
"685.6877,29863"
"685.7078,29864"
"685.7277,29864"
"685.7477,29865"
"685.7678,29866"
"685.7877,29867"
"685.8077,29867"
"685.8278,29868"
"685.8478,29869"
"685.8677,29869"
"685.8878,29870"
"685.9078,29871"
"685.9277,29871"
"685.9478,29872"
"685.9678,29873"
"685.9877,29873"
"686.0078,29873"
"686.0278,29874"
"686.0477,29874"
"686.0677,29874"
"686.0878,29875"
"686.1077,29875"
"686.1277,29875"
"686.1467,29875"
"686.1667,29875"
"686.1868,29875"
"686.2067,29876"
"686.2267,29876"
"686.2468,29876"
"686.2667,29876"
"686.2867,29876"
"686.3068,29876"
"686.3267,29876"
"686.3467,29876"
"686.3668,29876"
"686.3868,29876"
"686.4067,29876"
"686.4268,29876"
"686.4468,29876"
"686.4667,29876"
"686.4868,29876"
"686.5068,29876"
"686.5267,29876"
"686.5468,29876"
"686.5668,29876"
"686.5867,29876"
"686.6068,29876"
"686.6268,29876"
"686.6467,29876"
"686.6667,29876"
"686.6868,29876"
"686.7067,29876"
"686.7267,29876"
"686.7468,29876"
"686.7667,29876"
"686.7867,29876"
"686.8068,29876"
"686.8267,29876"
"686.8467,29876"
"686.8668,29876"
"686.8868,29876"
"686.9067,29876"
"686.9268,29876"
"686.9468,29876"
"686.9667,29876"
"686.9868,29876"
"687.0068,29876"
"687.0267,29876"
"687.0468,29876"
"687.0668,29876"
"687.0867,29876"
"687.1068,29876"
"687.1268,29876"
"687.1467,29876"
"687.1667,29876"
"687.1868,29876"
"687.2067,29876"
"687.2267,29876"
"687.2468,29876"
"687.2667,29876"
"687.2867,29876"
"687.3068,29876"
"687.3267,29876"
"687.3467,29876"
"687.3668,29876"
"687.3868,29876"
"687.4067,29876"
"687.4268,29876"
"687.4468,29876"
"687.4667,29876"
"687.4868,29876"
"687.5068,29876"
"687.5267,29876"
"687.5468,29876"
"687.5668,29876"
"687.5867,29876"
"687.6068,29876"
"687.6268,29876"
"687.6467,29876"
"687.6667,29876"
"687.6868,29876"
"687.7067,29876"
"687.7267,29876"
"687.7468,29876"
"687.7667,29876"
"687.7858,29876"
"687.8057,29876"
"687.8257,29876"
"687.8458,29876"
"687.8657,29876"
"687.8857,29876"
"687.9058,29876"
"687.9257,29876"
"687.9457,29877"
"687.9658,29877"
"687.9858,29877"
"688.0057,29878"
"688.0258,29879"
"688.0458,29880"
"688.0657,29881"
"688.0858,29886"
"688.1058,29888"
"688.1257,29888"
"688.1458,29892"
"688.1658,29896"
"688.1857,29900"
"688.2057,29904"
"688.2258,29909"
"688.2457,29914"
"688.2657,29919"
"688.2858,29931"
"688.3057,29937"
"688.3257,29937"
"688.3458,29944"
"688.3657,29952"
"688.3857,29960"
"688.4058,29969"
"688.4257,29977"
"688.4457,29985"
"688.4658,30001"
"688.4858,30010"
"688.5057,30010"
"688.5258,30019"
"688.5458,30028"
"688.5657,30037"
"688.5858,30046"
"688.6058,30054"
"688.6257,30072"
"688.6458,30072"
"688.6658,30081"
"688.6857,30090"
"688.7057,30099"
"688.7258,30108"
"688.7457,30117"
"688.7657,30135"
"688.7858,30144"
"688.8057,30144"
"688.8257,30153"
"688.8458,30162"
"688.8657,30171"
"688.8857,30180"
"688.9058,30199"
"688.9257,30208"
"688.9457,30208"
"688.9658,30217"
"688.9858,30227"
"689.0057,30236"
"689.0258,30245"
"689.0458,30255"
"689.0657,30274"
"689.0848,30274"
"689.1047,30283"
"689.1248,30293"
"689.1448,30302"
"689.1647,30312"
"689.1848,30321"
"689.2048,30340"
"689.2247,30350"
"689.2448,30350"
"689.2648,30359"
"689.2847,30368"
"689.3047,30378"
"689.3248,30387"
"689.3447,30397"
"689.3647,30416"
"689.3848,30416"
"689.4047,30425"
"689.4247,30435"
"689.4448,30444"
"689.4647,30454"
"689.4847,30463"
"689.5048,30482"
"689.5248,30492"
"689.5447,30492"
"689.5648,30501"
"689.5848,30511"
"689.6047,30521"
"689.6248,30530"
"689.6448,30548"
"689.6647,30556"
"689.6848,30556"
"689.7048,30564"
"689.7247,30571"
"689.7448,30577"
"689.7648,30583"
"689.7847,30593"
"689.8047,30593"
"689.8248,30596"
"689.8447,30600"
"689.8647,30603"
"689.8848,30606"
"689.9047,30611"
"689.9247,30611"
"689.9448,30614"
"689.9647,30616"
"689.9847,30619"
"690.0048,30621"
"690.0248,30622"
"690.0447,30622"
"690.0648,30624"
"690.0848,30625"
"690.1047,30627"
"690.1248,30630"
"690.1448,30634"
"690.1647,30634"
"690.1848,30637"
"690.2048,30640"
"690.2247,30643"
"690.2448,30646"
"690.2648,30654"
"690.2847,30658"
"690.3047,30658"
"690.3248,30663"
"690.3447,30668"
"690.3647,30673"
"690.3848,30679"
"690.4047,30685"
"690.4247,30700"
"690.4448,30709"
"690.4647,30709"
"690.4847,30718"
"690.5048,30727"
"690.5248,30736"
"690.5447,30753"
"690.5637,30762"
"690.5837,30762"
"690.6038,30771"
"690.6238,30781"
"690.6437,30790"
"690.6638,30809"
"690.6838,30809"
"690.7037,30819"
"690.7238,30828"
"690.7438,30838"
"690.7637,30847"
"690.7838,30867"
"690.8038,30867"
"690.8237,30877"
"690.8438,30886"
"690.8638,30896"
"690.8837,30906"
