"time,AccPedal"
"811.4366,0"
"811.4567,0"
"811.4767,0"
"811.4966,0"
"811.5167,0"
"811.5367,0"
"811.5566,0"
"811.5767,0"
"811.5967,0"
"811.6166,0"
"811.6367,0"
"811.6567,0"
"811.6766,0"
"811.6967,0"
"811.7167,0"
"811.7366,0"
"811.7567,0"
"811.7767,0"
"811.7966,0"
"811.8167,0"
"811.8367,0"
"811.8566,0"
"811.8766,0"
"811.8967,0"
"811.9166,0"
"811.9366,0"
"811.9567,0"
"811.9767,0"
"811.9966,0"
"812.0167,0"
"812.0367,0"
"812.0566,0"
"812.0767,0"
"812.0967,0"
"812.1166,0"
"812.1367,0"
"812.1567,0"
"812.1766,0"
"812.1967,0"
"812.2167,0"
"812.2366,0"
"812.2567,0"
"812.2767,0"
"812.2966,0"
"812.3167,0"
"812.3367,0"
"812.3566,0"
"812.3766,0"
"812.3967,0"
"812.4156,0"
"812.4357,0"
"812.4556,0"
"812.4756,0"
"812.4957,0"
"812.5157,0"
"812.5356,0"
"812.5557,0"
"812.5757,0"
"812.5956,0"
"812.6157,0"
"812.6357,0"
"812.6556,0"
"812.6757,0"
"812.6957,0"
"812.7156,0"
"812.7357,0"
"812.7557,0"
"812.7756,0"
"812.7957,0"
"812.8157,0"
"812.8356,0"
"812.8557,0"
"812.8757,0"
"812.8956,0"
"812.9156,0"
"812.9357,0"
"812.9556,0"
"812.9756,0"
"812.9957,0"
"813.0157,0"
"813.0356,0"
"813.0557,0"
"813.0757,0"
"813.0956,0"
"813.1157,0"
"813.1357,0"
"813.1556,0"
"813.1757,0"
"813.1957,0"
"813.2156,0"
"813.2357,0"
"813.2557,0"
"813.2756,0"
"813.2957,0"
"813.3157,0"
"813.3356,0"
"813.3557,0"
"813.3757,0"
"813.3956,0"
"813.4156,0"
"813.4357,0"
"813.4556,0"
"813.4756,0"
"813.4957,0"
"813.5157,0"
"813.5356,0"
"813.5557,0"
"813.5757,0"
"813.5956,0"
"813.6157,0"
"813.6357,0"
"813.6556,0"
"813.6757,0"
"813.6957,0"
"813.7156,0"
"813.7357,0"
"813.7557,0"
"813.7747,0"
"813.7947,0"
"813.8146,0"
"813.8347,0"
"813.8547,0"
"813.8746,0"
"813.8947,0"
"813.9147,0"
"813.9346,0"
"813.9547,0"
"813.9747,0"
"813.9946,0"
"814.0146,0"
"814.0347,0"
"814.0546,0"
"814.0746,0"
"814.0947,0"
"814.1147,0"
"814.1346,0"
"814.1547,0"
"814.1747,0"
"814.1946,0"
"814.2147,0"
"814.2347,0"
"814.2546,0"
"814.2747,0"
"814.2947,0"
"814.3146,0"
"814.3347,0"
"814.3547,0"
"814.3746,0"
"814.3947,0"
"814.4147,0"
"814.4346,0"
"814.4547,0"
"814.4747,0"
"814.4946,0"
"814.5146,0"
"814.5347,0"
"814.5546,0"
"814.5746,0"
"814.5947,0"
"814.6147,0"
"814.6346,0"
"814.6547,0"
"814.6747,0"
"814.6946,0"
"814.7147,0"
"814.7347,0"
"814.7546,0"
"814.7747,0"
"814.7947,0"
"814.8146,0"
"814.8347,0"
"814.8547,0"
"814.8746,0"
"814.8947,0"
"814.9147,0"
"814.9346,0"
"814.9547,0"
"814.9747,0"
"814.9946,0"
"815.0146,0"
"815.0347,0"
"815.0546,0"
"815.0746,0"
"815.0947,0"
"815.1147,0"
"815.1346,0"
"815.1547,0"
"815.1747,0"
"815.1946,0"
"815.2147,0"
"815.2347,0"
"815.2537,0"
"815.2747,0"
"815.2936,0"
"815.3137,0"
"815.3347,0"
"815.3536,0"
"815.3737,0"
"815.3937,0"
"815.4147,0"
"815.4337,0"
"815.4537,0"
"815.4736,0"
"815.4937,0"
"815.5137,0"
"815.5336,0"
"815.5536,0"
"815.5737,0"
"815.5936,0"
"815.6136,0"
"815.6346,0"
"815.6537,0"
"815.6736,0"
"815.6937,0"
"815.7137,0"
"815.7336,0"
"815.7537,0"
"815.7737,0"
"815.7936,0"
"815.8137,0"
"815.8337,0"
"815.8536,0"
"815.8737,0"
"815.8937,0"
"815.9136,0"
"815.9337,0"
"815.9537,0"
"815.9736,0"
"815.9937,0"
"816.0137,0"
"816.0336,0"
"816.0536,0"
"816.0737,0"
"816.0936,0"
"816.1136,0"
"816.1337,0"
"816.1537,0"
"816.1736,0"
"816.1937,0"
"816.2137,0"
"816.2336,0"
"816.2537,0"
"816.2737,1.6"
"816.2936,6"
"816.3137,10.8"
"816.3337,14.4"
"816.3536,18.4"
"816.3737,20.4"
"816.3937,22.4"
"816.4136,22.4"
"816.4337,23.2"
"816.4537,23.2"
"816.4736,23.2"
"816.4937,23.6"
"816.5137,23.6"
"816.5336,23.6"
"816.5536,23.6"
"816.5737,24"
"816.5936,24.4"
"816.6136,24.4"
"816.6337,24.4"
"816.6537,25.2"
"816.6736,26"
"816.6937,26"
"816.7126,26"
"816.7336,26"
"816.7527,26"
"816.7726,26"
"816.7927,26.8"
"816.8127,27.6"
"816.8326,27.6"
"816.8527,27.6"
"816.8727,27.6"
"816.8926,27.6"
"816.9127,28.8"
"816.9327,29.6"
"816.9526,30.8"
"816.9727,32"
"816.9927,33.6"
"817.0126,34.4"
"817.0327,35.6"
"817.0527,36.8"
"817.0726,38"
"817.0927,39.2"
"817.1127,40.8"
"817.1326,42.4"
"817.1526,43.6"
"817.1727,44.4"
"817.1926,45.2"
"817.2126,46"
"817.2327,46.8"
"817.2527,47.2"
"817.2726,47.2"
"817.2927,47.6"
"817.3127,48"
"817.3326,48.4"
"817.3527,48.4"
"817.3727,48.8"
"817.3926,49.2"
"817.4127,49.6"
"817.4327,50"
"817.4526,50"
"817.4727,50.4"
"817.4927,50.8"
"817.5126,51.2"
"817.5327,51.6"
"817.5527,52"
"817.5726,52.8"
"817.5927,53.6"
"817.6127,54"
"817.6326,54.8"
"817.6526,55.2"
"817.6727,56"
"817.6926,56.4"
"817.7126,56.8"
"817.7327,57.6"
"817.7527,58"
"817.7726,58.4"
"817.7927,58.8"
"817.8127,59.2"
"817.8326,59.6"
"817.8527,60"
"817.8727,60"
"817.8926,60.4"
"817.9127,60.4"
"817.9327,60.8"
"817.9526,60.8"
"817.9727,60.8"
"817.9927,60.8"
"818.0126,60.8"
"818.0327,61.2"
"818.0527,61.2"
"818.0726,61.2"
"818.0927,61.2"
"818.1127,61.2"
"818.1326,61.2"
"818.1526,61.2"
"818.1727,61.6"
"818.1917,61.6"
"818.2117,61.6"
"818.2316,62"
"818.2516,62.4"
"818.2717,62.8"
"818.2916,62.8"
"818.3116,63.2"
"818.3317,63.2"
"818.3517,63.6"
"818.3716,63.6"
"818.3917,63.6"
"818.4117,63.6"
"818.4316,63.6"
"818.4517,63.6"
"818.4717,63.6"
"818.4916,63.6"
"818.5117,63.6"
"818.5317,63.6"
"818.5516,63.6"
"818.5717,63.6"
"818.5917,63.6"
"818.6116,63.6"
"818.6317,63.6"
"818.6517,63.6"
"818.6716,63.2"
"818.6917,62.8"
"818.7117,62"
"818.7316,61.2"
"818.7516,60.4"
"818.7717,59.6"
"818.7916,58.8"
"818.8116,58.4"
"818.8317,58"
"818.8517,57.6"
"818.8716,57.6"
"818.8917,57.2"
"818.9117,57.2"
"818.9316,57.2"
"818.9517,57.2"
"818.9717,57.2"
"818.9916,57.2"
"819.0117,57.2"
"819.0317,57.2"
"819.0516,57.2"
"819.0717,57.2"
"819.0917,57.2"
"819.1116,57.2"
"819.1317,56.8"
"819.1517,56.8"
"819.1716,56.4"
"819.1917,56.4"
"819.2117,56"
"819.2316,55.6"
"819.2516,54.8"
"819.2717,54"
"819.2916,53.2"
"819.3116,52.4"
"819.3317,51.6"
"819.3517,50.8"
"819.3716,50.4"
"819.3917,49.6"
"819.4117,49.2"
"819.4316,48"
"819.4517,47.2"
"819.4717,46.8"
"819.4916,46.4"
"819.5117,45.6"
"819.5317,45.2"
"819.5516,44.8"
"819.5717,44"
"819.5917,43.2"
"819.6116,42.8"
"819.6317,42.4"
"819.6517,42"
"819.6716,41.6"
"819.6917,41.2"
"819.7117,41.2"
"819.7307,40.8"
"819.7507,40.4"
"819.7706,40"
"819.7906,39.6"
"819.8107,39.6"
"819.8306,39.6"
"819.8506,39.2"
"819.8707,38.8"
"819.8907,38.8"
"819.9106,38.8"
"819.9307,38.4"
"819.9507,38.4"
"819.9706,38.4"
"819.9907,38.4"
"820.0107,38.4"
"820.0306,38.4"
"820.0507,38.4"
"820.0707,38.4"
"820.0906,38.4"
"820.1107,38"
"820.1307,38"
"820.1506,38"
"820.1707,38"
"820.1907,38"
"820.2106,38"
"820.2307,38"
"820.2507,38"
"820.2706,38"
"820.2906,38"
"820.3107,38"
"820.3306,38.4"
"820.3506,38.4"
"820.3707,38.4"
"820.3907,38.4"
"820.4106,38.8"
"820.4307,38.8"
"820.4507,39.2"
"820.4706,39.2"
"820.4907,39.2"
"820.5107,39.2"
"820.5306,39.2"
"820.5507,39.2"
"820.5707,39.2"
"820.5906,39.2"
"820.6107,39.2"
"820.6307,39.2"
"820.6506,39.2"
"820.6707,39.2"
"820.6907,39.2"
"820.7106,39.2"
"820.7307,39.2"
"820.7507,39.2"
"820.7706,39.2"
"820.7906,39.2"
"820.8107,39.2"
"820.8306,39.2"
"820.8506,38.8"
"820.8707,38.4"
"820.8907,37.6"
"820.9106,37.2"
"820.9307,36"
"820.9507,35.2"
"820.9706,34.4"
"820.9907,34"
"821.0107,33.6"
"821.0306,33.2"
"821.0507,33.2"
"821.0707,33.2"
"821.0906,33.2"
"821.1107,33.2"
"821.1307,33.2"
"821.1506,32.8"
"821.1697,32.8"
"821.1896,32.8"
"821.2097,32.8"
"821.2297,32.8"
"821.2507,32.8"
"821.2697,32.8"
"821.2897,32.8"
"821.3096,32.8"
"821.3297,32.8"
"821.3497,32.8"
"821.3696,32.8"
"821.3896,32.8"
"821.4097,32.8"
"821.4296,32.8"
"821.4496,32.8"
"821.4697,32.8"
"821.4897,32.8"
"821.5096,32.8"
"821.5297,33.2"
"821.5497,33.2"
"821.5696,33.6"
"821.5897,33.6"
"821.6097,33.6"
"821.6296,33.6"
"821.6497,33.6"
"821.6697,33.6"
"821.6896,34"
"821.7097,34"
"821.7297,34"
"821.7496,34"
"821.7697,34"
"821.7897,34"
"821.8096,34"
"821.8297,34"
"821.8497,34"
"821.8696,34"
"821.8896,34"
"821.9097,34"
"821.9296,34"
"821.9496,34"
"821.9697,34"
"821.9897,34"
"822.0096,34"
"822.0297,34"
"822.0497,34"
"822.0696,34"
"822.0897,34"
"822.1097,34"
"822.1296,34"
"822.1497,34"
"822.1697,34"
"822.1896,34"
"822.2097,34"
"822.2297,34"
"822.2496,34"
"822.2697,33.6"
"822.2897,33.2"
"822.3096,32.8"
"822.3297,32"
"822.3497,30.8"
"822.3696,29.6"
"822.3896,28.4"
"822.4097,27.6"
"822.4296,26"
"822.4496,24.8"
"822.4697,23.2"
"822.4897,22.4"
"822.5096,22"
"822.5297,21.6"
"822.5497,21.2"
"822.5696,20.8"
"822.5897,20.8"
"822.6097,20.8"
"822.6296,20.8"
"822.6487,20.8"
"822.6686,20.8"
"822.6887,20.8"
"822.7087,21.2"
"822.7286,21.6"
"822.7487,22"
"822.7697,22.4"
"822.7897,22.8"
"822.8096,22.8"
"822.8297,23.2"
"822.8486,23.6"
"822.8687,24"
"822.8887,24.4"
"822.9086,24.8"
"822.9286,25.6"
"822.9487,26.4"
"822.9686,26.8"
"822.9886,27.2"
"823.0087,27.6"
"823.0287,28"
"823.0486,28.4"
"823.0687,28.8"
"823.0887,29.2"
"823.1086,29.6"
"823.1287,29.6"
"823.1487,30"
"823.1686,30"
"823.1887,30.4"
"823.2087,30.8"
"823.2286,31.2"
"823.2487,31.2"
"823.2687,31.2"
"823.2886,31.6"
"823.3087,31.6"
"823.3287,31.6"
"823.3486,31.6"
"823.3687,32"
"823.3887,32"
"823.4086,32.4"
"823.4286,32.4"
"823.4487,32.4"
"823.4686,32.4"
"823.4886,32.4"
"823.5087,32.4"
"823.5287,32.4"
"823.5486,32.8"
"823.5687,32.8"
"823.5887,33.2"
"823.6086,33.6"
"823.6287,34"
"823.6487,34"
"823.6686,34.4"
"823.6887,34.8"
"823.7087,34.8"
"823.7286,34.8"
"823.7487,35.2"
"823.7687,35.2"
"823.7886,35.2"
"823.8087,35.2"
"823.8287,35.2"
"823.8486,35.2"
"823.8687,35.2"
"823.8887,35.2"
"823.9086,35.2"
"823.9286,35.6"
"823.9487,35.6"
"823.9686,35.6"
"823.9886,35.6"
"824.0087,35.6"
"824.0287,36"
"824.0486,36"
"824.0687,36"
"824.0887,36"
"824.1086,36"
"824.1277,36"
"824.1476,36.4"
"824.1677,36.4"
"824.1877,36.8"
"824.2076,37.2"
"824.2277,37.6"
"824.2477,38"
"824.2676,38"
"824.2877,38.4"
"824.3077,38.8"
"824.3276,38.8"
"824.3477,39.2"
"824.3677,39.6"
"824.3876,39.6"
"824.4077,40"
"824.4277,40.4"
"824.4476,40.4"
"824.4677,40.4"
"824.4877,40.8"
"824.5076,40.8"
"824.5276,40.8"
"824.5477,40.8"
"824.5676,41.2"
"824.5876,41.2"
"824.6077,41.6"
"824.6277,41.6"
"824.6476,42"
"824.6677,42"
"824.6877,42.4"
"824.7076,42.4"
"824.7277,42.8"
"824.7477,42.8"
"824.7676,43.2"
"824.7877,43.2"
"824.8077,43.2"
"824.8276,43.2"
"824.8477,43.2"
"824.8677,43.2"
"824.8876,43.2"
"824.9077,43.2"
"824.9277,43.2"
"824.9476,43.2"
"824.9677,43.2"
"824.9877,43.2"
"825.0076,43.2"
"825.0276,43.6"
"825.0477,44"
"825.0676,44.4"
"825.0876,45.2"
"825.1077,45.6"
"825.1277,46"
"825.1476,47.2"
"825.1677,48"
"825.1877,48.8"
"825.2076,50"
"825.2277,50.8"
"825.2477,51.6"
"825.2676,52.4"
"825.2877,53.2"
"825.3077,53.6"
"825.3276,54"
"825.3477,54.4"
"825.3677,54.4"
"825.3876,54.4"
"825.4077,54.8"
"825.4277,53.2"
"825.4476,50.4"
"825.4677,46"
"825.4877,39.6"
"825.5076,32.4"
"825.5276,25.2"
"825.5477,17.6"
"825.5676,12"
"825.5876,8"
"825.6066,5.2"
"825.6266,3.6"
"825.6467,2.4"
"825.6666,1.6"
"825.6866,0.8"
"825.7067,0"
"825.7267,0"
"825.7466,0"
"825.7667,0"
"825.7867,0"
"825.8066,0"
"825.8267,0"
"825.8477,0"
"825.8666,0"
"825.8867,0"
"825.9067,0"
"825.9266,0"
"825.9467,0"
"825.9667,0"
"825.9866,0"
"826.0067,0"
"826.0267,0"
"826.0466,0"
"826.0667,0"
"826.0867,0"
"826.1066,0"
"826.1266,0"
"826.1467,0"
"826.1666,0"
"826.1866,0"
"826.2067,0"
"826.2267,0"
"826.2466,0"
"826.2667,0"
"826.2867,0"
"826.3066,0"
"826.3267,0"
"826.3467,0"
"826.3666,0"
"826.3867,0"
"826.4067,0"
"826.4266,1.2"
"826.4467,3.2"
"826.4667,4.4"
"826.4866,5.6"
"826.5067,6.4"
"826.5267,7.6"
"826.5466,8.8"
"826.5667,9.2"
"826.5867,10"
"826.6066,10"
"826.6266,10.8"
"826.6467,11.6"
"826.6666,12"
"826.6866,12.8"
"826.7067,12.8"
"826.7267,13.2"
"826.7466,13.6"
"826.7667,14.4"
"826.7867,14.8"
"826.8066,16"
"826.8267,17.2"
"826.8467,18.4"
"826.8666,19.2"
"826.8867,19.6"
"826.9067,19.6"
"826.9266,19.6"
"826.9467,20.4"
"826.9667,20.4"
"826.9866,20.4"
"827.0067,20.4"
"827.0267,20.4"
"827.0466,21.2"
"827.0667,21.6"
"827.0867,21.6"
"827.1066,22"
"827.1266,22.4"
"827.1467,22.8"
"827.1666,23.6"
"827.1866,24"
"827.2067,24.4"
"827.2267,24.8"
"827.2457,25.6"
"827.2657,26"
"827.2867,26.4"
"827.3057,26.8"
"827.3257,27.2"
"827.3456,27.6"
"827.3657,28"
"827.3857,28"
"827.4067,28"
"827.4257,28.4"
"827.4457,28.4"
"827.4656,28.4"
"827.4857,28.4"
"827.5057,28.4"
"827.5256,28.4"
"827.5457,28.4"
"827.5657,28.4"
"827.5856,28.4"
"827.6057,28.4"
"827.6257,28.4"
"827.6456,28.4"
"827.6656,28.4"
"827.6857,28.4"
"827.7056,28.4"
"827.7256,28.8"
"827.7457,28.8"
"827.7657,29.2"
"827.7856,29.6"
"827.8057,29.6"
"827.8257,29.6"
"827.8456,30"
"827.8657,30"
"827.8857,30"
"827.9056,30"
"827.9257,30"
"827.9457,30"
"827.9656,30"
"827.9857,30"
"828.0057,30"
"828.0256,30"
"828.0457,30"
"828.0657,30"
"828.0856,30"
"828.1057,30"
"828.1257,30"
"828.1456,30"
"828.1656,30"
"828.1857,30"
"828.2056,30"
"828.2256,30"
"828.2457,30"
"828.2657,30"
"828.2856,30"
"828.3057,30"
"828.3257,30"
"828.3456,30"
"828.3657,30"
"828.3857,30"
"828.4056,30"
"828.4257,30"
"828.4457,30"
"828.4656,30"
"828.4857,30"
"828.5057,30"
"828.5256,30"
"828.5457,30"
"828.5657,30"
"828.5856,30"
"828.6047,30"
"828.6257,30"
"828.6447,30"
"828.6647,30"
"828.6857,30"
"828.7047,30"
"828.7247,30"
"828.7446,30"
"828.7646,30"
"828.7856,30"
"828.8046,30"
"828.8246,30"
"828.8456,30"
"828.8657,30"
"828.8857,30"
"828.9056,30"
"828.9257,30"
"828.9457,30"
"828.9656,30"
"828.9857,30"
"829.0057,30"
"829.0256,30"
"829.0457,30"
"829.0657,30"
"829.0856,30"
"829.1047,29.6"
"829.1246,29.6"
"829.1447,29.6"
"829.1647,29.2"
"829.1846,29.2"
"829.2047,29.2"
"829.2247,29.2"
"829.2446,29.2"
"829.2646,28.8"
"829.2847,28.8"
"829.3046,28.8"
"829.3246,28.8"
"829.3447,28.8"
"829.3647,28.8"
"829.3846,28.8"
"829.4047,28.8"
"829.4247,28.8"
"829.4446,28.8"
"829.4647,28.8"
"829.4847,29.2"
"829.5046,29.2"
"829.5247,29.6"
"829.5447,29.6"
"829.5646,30.4"
"829.5847,30.8"
"829.6047,31.6"
"829.6246,32.4"
"829.6447,32.8"
"829.6647,33.6"
"829.6846,34.4"
"829.7047,35.2"
"829.7247,36"
"829.7446,37.2"
"829.7646,38"
"829.7847,38.4"
"829.8046,38.8"
"829.8246,39.2"
"829.8447,39.6"
"829.8647,40"
"829.8846,40"
"829.9047,40"
"829.9247,40"
"829.9446,40"
"829.9647,40.4"
"829.9847,40.4"
"830.0046,40.4"
"830.0247,40"
"830.0447,39.2"
"830.0637,38.4"
"830.0837,37.2"
"830.1036,36.4"
"830.1246,35.6"
"830.1437,34.8"
"830.1636,34"
"830.1837,33.2"
"830.2037,32.4"
"830.2236,31.2"
"830.2437,30"
"830.2637,28.8"
"830.2836,27.6"
"830.3036,26.8"
"830.3237,26"
"830.3436,25.2"
"830.3636,24.4"
"830.3837,23.6"
"830.4037,22.8"
"830.4236,22.4"
"830.4437,22"
"830.4637,21.6"
"830.4836,21.6"
"830.5037,21.2"
"830.5237,20.8"
"830.5436,20.4"
"830.5637,20"
"830.5837,20"
"830.6036,19.6"
"830.6237,19.2"
"830.6437,19.2"
"830.6636,18.8"
"830.6837,18.4"
"830.7037,18"
"830.7236,17.6"
"830.7437,17.2"
"830.7637,17.2"
"830.7836,16.8"
"830.8036,16.4"
"830.8237,16"
"830.8436,15.6"
"830.8636,15.6"
"830.8837,15.2"
"830.9037,15.2"
"830.9236,14.8"
"830.9437,14.8"
"830.9637,14.4"
"830.9836,14"
"831.0037,13.2"
"831.0237,12.8"
"831.0436,12.8"
"831.0637,12"
"831.0837,11.6"
"831.1036,11.2"
"831.1237,10.4"
"831.1437,9.6"
"831.1636,9.2"
"831.1837,8.8"
"831.2037,8.4"
"831.2236,8.4"
"831.2437,8"
"831.2637,8"
"831.2836,7.6"
"831.3036,7.6"
"831.3237,7.6"
"831.3436,7.6"
"831.3636,7.2"
"831.3837,7.2"
"831.4037,7.2"
"831.4236,7.2"
"831.4437,7.2"
"831.4637,6.8"
"831.4836,6.8"
"831.5037,6.8"
"831.5237,6.8"
"831.5427,6.8"
"831.5627,6.8"
"831.5826,6.8"
"831.6027,6.8"
"831.6227,6.8"
"831.6426,6.8"
"831.6627,6.8"
"831.6827,6.8"
"831.7026,6.8"
"831.7227,6.8"
"831.7427,6.8"
"831.7626,6.8"
"831.7827,6.8"
"831.8027,6.8"
"831.8226,6.4"
"831.8427,6.4"
"831.8627,6"
"831.8826,6"
"831.9026,6"
"831.9227,5.6"
"831.9426,5.6"
"831.9626,5.6"
"831.9827,5.6"
"832.0027,5.2"
"832.0226,5.2"
"832.0427,5.2"
"832.0627,5.2"
"832.0826,4.8"
"832.1027,4.8"
"832.1227,4.8"
"832.1426,4.8"
"832.1627,4.8"
"832.1827,4.8"
"832.2026,4.8"
"832.2227,4.4"
"832.2427,4.4"
"832.2626,4.4"
"832.2827,4.4"
"832.3027,4"
"832.3226,4"
"832.3427,3.6"
"832.3627,3.2"
"832.3826,3.2"
"832.4026,2.8"
"832.4227,2.4"
"832.4426,1.6"
"832.4626,1.2"
"832.4827,0.8"
"832.5027,0.4"
"832.5226,0.4"
"832.5427,0"
"832.5627,0"
"832.5826,0"
"832.6027,0"
"832.6227,0"
"832.6426,0"
"832.6627,0"
"832.6827,0"
"832.7026,0"
"832.7227,0"
"832.7427,0"
"832.7626,0"
"832.7827,0"
"832.8027,0"
"832.8226,0"
"832.8427,0"
"832.8627,0"
"832.8826,0"
"832.9026,0"
"832.9227,0"
"832.9426,0"
"832.9626,0"
"832.9827,0"
"833.0027,0"
"833.0226,0"
"833.0416,0"
"833.0616,0"
"833.0817,0"
"833.1017,0"
"833.1216,0"
"833.1417,0"
"833.1617,0"
"833.1816,0"
"833.2017,0"
"833.2217,0"
"833.2416,0"
"833.2617,0"
"833.2817,0"
"833.3016,0"
"833.3217,0"
"833.3417,0"
"833.3616,0"
"833.3817,0"
"833.4017,0"
"833.4216,0"
"833.4417,0"
"833.4617,0"
"833.4816,0"
"833.5016,0"
"833.5217,0"
"833.5416,0"
"833.5616,0"
"833.5817,0"
"833.6017,0"
"833.6216,0"
"833.6417,0"
"833.6617,0"
"833.6816,0"
"833.7017,0"
"833.7217,0"
"833.7416,0"
"833.7617,0"
"833.7817,0"
"833.8016,0"
"833.8217,0"
"833.8417,0"
"833.8616,0"
"833.8817,0"
"833.9017,0"
"833.9216,0"
"833.9417,0"
"833.9617,0"
"833.9816,0"
"834.0016,0"
"834.0217,0"
"834.0416,0"
"834.0616,0"
"834.0817,0"
"834.1017,0"
"834.1216,0"
"834.1417,0"
"834.1617,0"
"834.1816,0"
"834.2017,0"
"834.2217,0"
"834.2416,0"
"834.2617,0"
"834.2817,0"
"834.3016,0"
"834.3217,0"
"834.3417,0"
"834.3616,0"
"834.3817,0"
"834.4017,0"
"834.4216,0"
"834.4417,0"
"834.4617,0"
"834.4816,0"
"834.5016,0"
"834.5206,0"
"834.5406,0"
"834.5607,0"
"834.5806,0"
"834.6006,0"
"834.6207,0"
"834.6407,0"
"834.6606,0"
"834.6807,0"
"834.7007,0"
"834.7206,0"
"834.7407,0"
"834.7607,0"
"834.7806,0"
"834.8007,0"
"834.8207,0"
"834.8406,0"
"834.8607,0"
"834.8807,0"
"834.9006,0"
"834.9207,0"
"834.9407,0"
"834.9606,0"
"834.9807,0"
"835.0007,0"
"835.0206,0"
"835.0406,0"
"835.0607,0"
"835.0806,0"
"835.1006,0"
"835.1207,0"
"835.1407,0"
"835.1606,0"
"835.1807,0"
"835.2007,0"
"835.2206,0"
"835.2407,0"
"835.2607,0"
"835.2806,0"
"835.3007,0"
"835.3207,0"
"835.3406,0"
"835.3607,0"
"835.3807,0"
"835.4006,0"
"835.4207,0"
"835.4407,0"
"835.4606,0"
"835.4807,0"
"835.5007,0"
"835.5206,0"
"835.5406,0"
"835.5607,0"
"835.5806,0"
"835.6006,0"
"835.6207,0"
"835.6407,0"
"835.6606,0"
"835.6807,0"
"835.7007,0"
"835.7206,0"
"835.7407,0"
"835.7607,0"
"835.7806,0"
"835.8007,0"
"835.8207,0.4"
"835.8406,0.8"
"835.8607,1.2"
"835.8807,1.2"
"835.9006,1.6"
"835.9207,2"
"835.9407,2.4"
"835.9606,2.8"
"835.9807,3.2"
"835.9996,3.6"
"836.0197,4"
"836.0397,4.4"
"836.0596,4.8"
"836.0797,5.6"
"836.0997,6.4"
"836.1196,7.2"
"836.1396,8.4"
"836.1597,9.2"
"836.1796,10.4"
"836.1996,10.8"
"836.2197,11.6"
"836.2397,12.4"
"836.2596,13.2"
"836.2797,14"
"836.2997,14.8"
"836.3196,15.6"
"836.3397,16.8"
"836.3597,17.6"
"836.3796,18.4"
"836.3997,19.6"
"836.4197,20.4"
"836.4396,21.6"
"836.4597,22.8"
"836.4797,24"
"836.4996,24.8"
"836.5197,26"
"836.5397,26.8"
"836.5596,28"
"836.5797,28.4"
"836.5997,29.2"
"836.6196,30"
"836.6396,30.4"
"836.6597,30.4"
"836.6796,30.8"
"836.6996,31.2"
"836.7197,31.2"
"836.7397,31.6"
"836.7596,32"
"836.7797,32"
"836.7997,32.4"
"836.8196,32.4"
"836.8397,32.8"
"836.8597,32.8"
"836.8796,32.8"
"836.8997,33.2"
"836.9197,33.2"
"836.9396,33.6"
"836.9597,33.6"
"836.9797,33.6"
"836.9996,34"
"837.0197,34"
"837.0397,34"
"837.0596,34"
"837.0797,34"
"837.0997,34"
"837.1196,34"
"837.1396,34.4"
"837.1597,34.4"
"837.1796,34.4"
"837.1996,34.8"
"837.2197,34.8"
"837.2397,34.8"
"837.2596,34.8"
"837.2797,34.8"
"837.2997,34.8"
"837.3196,34.8"
"837.3397,34.8"
"837.3597,34.8"
"837.3796,35.2"
"837.3997,35.2"
"837.4197,35.2"
"837.4396,35.2"
"837.4597,35.2"
"837.4786,35.2"
"837.4987,35.6"
"837.5187,35.6"
"837.5386,35.6"
"837.5587,35.6"
"837.5787,35.6"
"837.5986,35.6"
"837.6187,35.6"
"837.6387,35.6"
"837.6597,35.6"
"837.6786,35.6"
"837.6987,35.6"
"837.7186,35.6"
"837.7386,35.6"
"837.7587,35.6"
"837.7787,35.6"
"837.7986,35.6"
"837.8187,35.6"
"837.8387,35.2"
"837.8586,35.2"
"837.8787,35.2"
"837.8987,35.2"
"837.9186,34.8"
"837.9387,34.8"
"837.9587,34.8"
"837.9786,34.8"
"837.9987,34.4"
"838.0187,34"
"838.0386,33.2"
"838.0587,32.4"
"838.0787,31.6"
"838.0986,30.8"
"838.1187,29.6"
"838.1387,28.8"
"838.1586,28"
"838.1786,27.2"
"838.1987,26.4"
"838.2186,25.6"
"838.2386,24.4"
"838.2587,23.6"
"838.2787,22.8"
"838.2986,22"
"838.3187,20.8"
"838.3387,20.4"
"838.3586,19.6"
"838.3787,18.8"
"838.3987,18.4"
"838.4186,17.6"
"838.4387,17.6"
"838.4587,16.8"
"838.4786,16.4"
"838.4987,16"
"838.5187,15.6"
"838.5386,15.2"
"838.5587,15.2"
"838.5787,14.8"
"838.5986,14.4"
"838.6187,14"
"838.6387,13.6"
"838.6586,13.2"
"838.6786,13.2"
"838.6987,12.8"
"838.7186,12.8"
"838.7386,12.8"
"838.7587,12.8"
"838.7787,12.8"
"838.7986,12.8"
"838.8187,12.8"
"838.8387,12.8"
"838.8586,12.8"
"838.8787,12.8"
"838.8987,12.8"
"838.9186,13.2"
"838.9387,13.6"
"838.9576,14"
"838.9777,14.4"
"838.9977,14.8"
"839.0176,14.8"
"839.0377,15.2"
"839.0577,15.2"
"839.0776,15.2"
"839.0977,15.2"
"839.1177,15.6"
"839.1376,15.6"
"839.1577,15.6"
"839.1777,15.6"
"839.1976,15.6"
"839.2177,15.6"
"839.2377,15.6"
