"time,WheelSpd"
"564.9487,0"
"564.9587,0"
"564.9686,0"
"564.9786,0"
"564.9886,0"
"564.9987,0"
"565.0087,0"
"565.0187,0"
"565.0287,0"
"565.0386,0"
"565.0486,0"
"565.0587,14.875"
"565.0687,14.875"
"565.0787,14.875"
"565.0887,14.875"
"565.0986,14.875"
"565.1086,14.875"
"565.1187,14.875"
"565.1287,14.875"
"565.1387,14.875"
"565.1487,14.875"
"565.1586,0"
"565.1686,0"
"565.1786,0"
"565.1887,0"
"565.1987,0"
"565.2087,0"
"565.2186,0"
"565.2286,0"
"565.2386,0"
"565.2487,0"
"565.2587,0"
"565.2687,0"
"565.2787,0"
"565.2886,0"
"565.2986,0"
"565.3087,0"
"565.3187,0"
"565.3287,0"
"565.3387,0"
"565.3486,0"
"565.3586,0"
"565.3687,0"
"565.3796,0"
"565.3896,-14.875"
"565.3997,-14.875"
"565.4097,-14.875"
"565.4197,-14.875"
"565.4296,-14.875"
"565.4396,-29.925"
"565.4496,-29.925"
"565.4597,-29.925"
"565.4697,-44.975"
"565.4797,-44.975"
"565.4897,-29.925"
"565.4996,-29.925"
"565.5096,-29.925"
"565.5197,-29.925"
"565.5297,-29.925"
"565.5397,-29.925"
"565.5497,-29.925"
"565.5596,-29.925"
"565.5696,-14.875"
"565.5797,-14.875"
"565.5897,-14.875"
"565.5997,-14.875"
"565.6097,-14.875"
"565.6196,-14.875"
"565.6296,-14.875"
"565.6396,0"
"565.6497,-14.875"
"565.6597,-14.875"
"565.6697,-14.875"
"565.6796,-14.875"
"565.6896,-14.875"
"565.6996,-14.875"
"565.7097,-14.875"
"565.7197,-14.875"
"565.7297,-14.875"
"565.7397,-14.875"
"565.7496,0"
"565.7596,-14.875"
"565.7706,-14.875"
"565.7806,-14.875"
"565.7906,-14.875"
"565.8007,-14.875"
"565.8107,-14.875"
"565.8207,-29.925"
"565.8306,-29.925"
"565.8406,-29.925"
"565.8506,-29.925"
"565.8607,-29.925"
"565.8707,-29.925"
"565.8807,-29.925"
"565.8907,-29.925"
"565.9006,-29.925"
"565.9106,-29.925"
"565.9207,-14.875"
"565.9307,-14.875"
"565.9407,-14.875"
"565.9507,-14.875"
"565.9606,0"
"565.9706,0"
"565.9807,0"
"565.9907,0"
"566.0007,0"
"566.0107,0"
"566.0206,0"
"566.0306,0"
"566.0406,0"
"566.0507,0"
"566.0607,0"
"566.0707,0"
"566.0806,0"
"566.0906,0"
"566.1006,0"
"566.1107,0"
"566.1207,0"
"566.1307,0"
"566.1407,0"
"566.1506,0"
"566.1617,0"
"566.1716,0"
"566.1816,0"
"566.1917,0"
"566.2017,0"
"566.2117,0"
"566.2217,0"
"566.2316,0"
"566.2416,14.875"
"566.2516,14.875"
"566.2617,14.875"
"566.2717,14.875"
"566.2817,14.875"
"566.2916,14.875"
"566.3016,14.875"
"566.3116,14.875"
"566.3217,14.875"
"566.3317,14.875"
"566.3417,0"
"566.3517,14.875"
"566.3616,14.875"
"566.3716,14.875"
"566.3817,14.875"
"566.3917,14.875"
"566.4017,14.875"
"566.4117,14.875"
"566.4216,14.875"
"566.4316,14.875"
"566.4417,29.925"
"566.4517,14.875"
"566.4617,14.875"
"566.4717,14.875"
"566.4816,14.875"
"566.4916,14.875"
"566.5016,14.875"
"566.5117,14.875"
"566.5217,14.875"
"566.5317,14.875"
"566.5416,0"
"566.5527,0"
"566.5627,14.875"
"566.5726,14.875"
"566.5826,14.875"
"566.5927,14.875"
"566.6027,14.875"
"566.6127,14.875"
"566.6227,14.875"
"566.6326,14.875"
"566.6426,14.875"
"566.6526,14.875"
"566.6627,0"
"566.6727,0"
"566.6827,0"
"566.6926,0"
"566.7026,0"
"566.7126,0"
"566.7227,0"
"566.7327,0"
"566.7427,0"
"566.7527,0"
"566.7626,0"
"566.7726,0"
"566.7827,0"
"566.7927,0"
"566.8027,0"
"566.8127,0"
"566.8226,0"
"566.8326,0"
"566.8427,0"
"566.8527,0"
"566.8627,0"
"566.8727,0"
"566.8826,0"
"566.8926,0"
"566.9026,0"
"566.9127,0"
"566.9227,0"
"566.9327,0"
"566.9437,0"
"566.9537,0"
"566.9637,14.875"
"566.9736,14.875"
"566.9836,14.875"
"566.9937,14.875"
"567.0037,14.875"
"567.0137,29.925"
"567.0237,29.925"
"567.0336,29.925"
"567.0436,29.925"
"567.0536,29.925"
"567.0637,14.875"
"567.0737,14.875"
"567.0837,14.875"
"567.0936,14.875"
"567.1036,14.875"
"567.1136,0"
"567.1237,14.875"
"567.1337,14.875"
"567.1437,14.875"
"567.1537,14.875"
"567.1636,14.875"
"567.1736,14.875"
"567.1837,14.875"
"567.1937,14.875"
"567.2037,14.875"
"567.2137,14.875"
"567.2236,0"
"567.2336,0"
"567.2437,0"
"567.2546,0"
"567.2637,0"
"567.2747,0"
"567.2836,0"
"567.2947,0"
"567.3036,0"
"567.3146,0"
"567.3237,0"
"567.3347,0"
"567.3447,0"
"567.3547,0"
"567.3647,0"
"567.3746,0"
"567.3846,0"
"567.3947,0"
"567.4047,0"
"567.4147,0"
"567.4247,0"
"567.4346,0"
"567.4446,0"
"567.4547,0"
"567.4647,0"
"567.4747,0"
"567.4847,0"
"567.4946,0"
"567.5046,0"
"567.5146,0"
"567.5247,0"
"567.5347,0"
"567.5447,0"
"567.5546,0"
"567.5646,0"
"567.5746,0"
"567.5847,0"
"567.5947,0"
"567.6047,0"
"567.6147,0"
"567.6246,0"
"567.6346,0"
"567.6447,0"
"567.6556,0"
"567.6656,0"
"567.6757,0"
"567.6857,0"
"567.6957,0"
"567.7056,0"
"567.7156,0"
"567.7256,0"
"567.7357,0"
"567.7457,0"
"567.7557,0"
"567.7657,0"
"567.7756,0"
"567.7856,0"
"567.7957,0"
"567.8057,0"
"567.8157,0"
"567.8257,0"
"567.8356,0"
"567.8456,0"
"567.8557,0"
"567.8657,0"
"567.8757,0"
"567.8857,0"
"567.8956,0"
"567.9056,0"
"567.9156,0"
"567.9257,0"
"567.9357,0"
"567.9457,0"
"567.9556,0"
"567.9656,0"
"567.9756,0"
"567.9857,0"
"567.9957,0"
"568.0057,0"
"568.0157,0"
"568.0256,0"
"568.0356,0"
"568.0466,0"
"568.0557,0"
"568.0667,0"
"568.0757,0"
"568.0867,0"
"568.0956,0"
"568.1066,0"
"568.1166,0"
"568.1266,0"
"568.1367,0"
"568.1467,0"
"568.1567,0"
"568.1666,0"
"568.1766,0"
"568.1866,0"
"568.1967,0"
"568.2067,0"
"568.2167,0"
"568.2267,0"
"568.2366,0"
"568.2466,0"
"568.2567,0"
"568.2667,0"
"568.2767,0"
"568.2867,0"
"568.2966,0"
"568.3066,0"
"568.3167,0"
"568.3267,0"
"568.3367,0"
"568.3467,0"
"568.3566,0"
"568.3666,0"
"568.3766,0"
"568.3867,0"
"568.3967,0"
"568.4067,0"
"568.4166,0"
"568.4266,0"
"568.4366,0"
"568.4467,0"
"568.4567,0"
"568.4667,0"
"568.4767,0"
"568.4866,0"
"568.4977,0"
"568.5076,0"
"568.5176,0"
"568.5276,0"
"568.5377,0"
"568.5477,0"
"568.5577,0"
"568.5676,0"
"568.5776,0"
"568.5876,0"
"568.5977,0"
"568.6077,0"
"568.6177,0"
"568.6277,0"
"568.6376,0"
"568.6476,0"
"568.6577,0"
"568.6677,0"
"568.6777,0"
"568.6877,0"
"568.6976,0"
"568.7076,0"
"568.7177,0"
"568.7277,0"
"568.7377,0"
"568.7477,0"
"568.7576,0"
"568.7676,0"
"568.7776,0"
"568.7877,0"
"568.7977,0"
"568.8077,0"
"568.8176,0"
"568.8276,0"
"568.8376,0"
"568.8477,0"
"568.8586,0"
"568.8677,0"
"568.8787,0"
"568.8887,0"
"568.8987,0"
"568.9086,0"
"568.9186,0"
"568.9286,0"
"568.9387,0"
"568.9487,0"
"568.9587,0"
"568.9686,0"
"568.9786,0"
"568.9886,0"
"568.9987,0"
"569.0087,0"
"569.0187,0"
"569.0287,14.875"
"569.0386,14.875"
"569.0486,14.875"
"569.0587,14.875"
"569.0687,14.875"
"569.0787,14.875"
"569.0887,29.925"
"569.0986,29.925"
"569.1086,29.925"
"569.1187,44.975"
"569.1287,29.925"
"569.1387,29.925"
"569.1487,29.925"
"569.1586,29.925"
"569.1686,29.925"
"569.1786,44.975"
"569.1887,29.925"
"569.1987,29.925"
"569.2087,29.925"
"569.2186,14.875"
"569.2286,14.875"
"569.2386,14.875"
"569.2487,14.875"
"569.2587,14.875"
"569.2687,14.875"
"569.2797,0"
"569.2897,0"
"569.2997,0"
"569.3096,0"
"569.3196,0"
"569.3297,0"
"569.3397,0"
"569.3497,0"
"569.3597,0"
"569.3696,0"
"569.3796,0"
"569.3896,0"
"569.3997,0"
"569.4097,0"
"569.4197,0"
"569.4296,0"
"569.4396,0"
"569.4496,0"
"569.4597,0"
"569.4697,0"
"569.4797,0"
"569.4897,0"
"569.4996,0"
"569.5096,0"
"569.5197,0"
"569.5297,0"
"569.5397,0"
"569.5497,0"
"569.5596,0"
"569.5696,0"
"569.5797,0"
"569.5897,0"
"569.5997,0"
"569.6097,0"
"569.6196,0"
"569.6296,0"
"569.6396,0"
"569.6497,0"
"569.6597,0"
"569.6707,0"
"569.6807,0"
"569.6907,0"
"569.7007,0"
"569.7106,0"
"569.7206,0"
"569.7307,0"
"569.7407,0"
"569.7507,0"
"569.7607,0"
"569.7706,14.875"
"569.7806,14.875"
"569.7906,14.875"
"569.8007,14.875"
"569.8107,14.875"
"569.8207,14.875"
"569.8306,14.875"
"569.8406,14.875"
"569.8506,14.875"
"569.8607,14.875"
"569.8707,0"
"569.8807,0"
"569.8907,0"
"569.9006,0"
"569.9106,0"
"569.9207,0"
"569.9307,0"
"569.9407,0"
"569.9507,0"
"569.9606,0"
"569.9706,0"
"569.9807,0"
"569.9907,0"
"570.0007,0"
"570.0107,0"
"570.0206,0"
"570.0306,0"
"570.0406,0"
"570.0507,0"
"570.0616,0"
"570.0717,0"
"570.0817,0"
"570.0917,0"
"570.1017,0"
"570.1116,-14.875"
"570.1216,-14.875"
"570.1317,-14.875"
"570.1417,-14.875"
"570.1517,-14.875"
"570.1617,-14.875"
"570.1716,-29.925"
"570.1816,-29.925"
"570.1917,-29.925"
"570.2017,-29.925"
"570.2117,-14.875"
"570.2217,-14.875"
"570.2316,-14.875"
"570.2416,-14.875"
"570.2516,-14.875"
"570.2617,-14.875"
"570.2717,0"
"570.2817,0"
"570.2916,0"
"570.3016,0"
"570.3116,0"
"570.3217,0"
"570.3317,0"
"570.3417,0"
"570.3517,0"
"570.3616,0"
"570.3716,0"
"570.3817,0"
"570.3917,0"
"570.4017,0"
"570.4117,0"
"570.4216,0"
"570.4316,0"
"570.4417,0"
"570.4526,0"
"570.4626,0"
"570.4727,0"
"570.4827,0"
"570.4927,0"
"570.5027,0"
"570.5126,0"
"570.5226,0"
"570.5327,0"
"570.5427,0"
"570.5527,0"
"570.5627,0"
"570.5726,0"
"570.5826,0"
"570.5927,0"
"570.6027,0"
"570.6127,0"
"570.6227,0"
"570.6326,0"
"570.6426,0"
"570.6526,0"
"570.6627,0"
"570.6727,0"
"570.6827,0"
"570.6926,0"
"570.7026,0"
"570.7126,0"
"570.7227,0"
"570.7327,0"
"570.7427,0"
"570.7527,0"
"570.7626,0"
"570.7726,0"
"570.7827,0"
"570.7927,0"
"570.8027,0"
"570.8127,0"
"570.8226,0"
"570.8326,14.875"
"570.8436,14.875"
"570.8536,14.875"
"570.8636,14.875"
"570.8737,14.875"
"570.8837,14.875"
"570.8937,14.875"
"570.9037,14.875"
"570.9136,14.875"
"570.9236,14.875"
"570.9337,0"
"570.9437,0"
"570.9537,0"
"570.9637,0"
"570.9736,0"
"570.9836,0"
"570.9937,0"
"571.0037,0"
"571.0137,0"
"571.0237,0"
"571.0336,0"
"571.0436,0"
"571.0536,0"
"571.0637,0"
"571.0737,0"
"571.0837,0"
"571.0936,0"
"571.1036,0"
"571.1136,0"
"571.1237,0"
"571.1337,0"
"571.1437,0"
"571.1537,0"
"571.1636,0"
"571.1736,0"
"571.1837,0"
"571.1937,0"
"571.2037,0"
"571.2147,0"
"571.2236,0"
"571.2347,0"
"571.2446,0"
"571.2546,0"
"571.2646,0"
"571.2747,0"
"571.2847,0"
"571.2947,0"
"571.3046,0"
"571.3146,0"
"571.3246,14.875"
"571.3347,14.875"
"571.3447,14.875"
"571.3547,14.875"
"571.3647,14.875"
"571.3746,14.875"
"571.3846,14.875"
"571.3947,14.875"
"571.4047,14.875"
"571.4147,0"
"571.4247,0"
"571.4346,0"
"571.4446,0"
"571.4547,0"
"571.4647,0"
"571.4747,0"
"571.4847,0"
"571.4946,0"
"571.5046,0"
"571.5146,0"
"571.5247,0"
"571.5347,0"
"571.5447,0"
"571.5546,0"
"571.5646,0"
"571.5757,0"
"571.5847,0"
"571.5956,0"
"571.6047,0"
"571.6157,0"
"571.6257,0"
"571.6357,0"
"571.6456,0"
"571.6556,0"
"571.6656,0"
"571.6757,0"
"571.6857,0"
"571.6957,0"
"571.7056,0"
"571.7156,0"
"571.7256,0"
"571.7357,0"
"571.7457,0"
"571.7557,0"
"571.7657,0"
"571.7756,0"
"571.7856,0"
"571.7957,0"
"571.8057,14.875"
"571.8157,14.875"
"571.8257,14.875"
"571.8356,14.875"
"571.8456,14.875"
"571.8557,14.875"
"571.8657,14.875"
"571.8757,14.875"
"571.8857,14.875"
"571.8956,14.875"
"571.9056,0"
"571.9156,0"
"571.9257,0"
"571.9357,0"
"571.9467,0"
"571.9556,0"
"571.9667,0"
"571.9756,0"
"571.9866,0"
"571.9957,0"
"572.0067,0"
"572.0167,0"
"572.0267,0"
"572.0367,0"
"572.0466,0"
"572.0566,0"
"572.0667,0"
"572.0767,0"
"572.0867,0"
"572.0967,0"
"572.1066,0"
"572.1166,0"
"572.1266,0"
"572.1367,0"
"572.1467,0"
"572.1567,0"
"572.1666,0"
"572.1766,0"
"572.1866,0"
"572.1967,0"
"572.2067,0"
"572.2167,0"
"572.2267,0"
"572.2366,0"
"572.2466,0"
"572.2567,0"
"572.2667,0"
"572.2767,0"
"572.2867,0"
"572.2966,-14.875"
"572.3066,-14.875"
"572.3167,-14.875"
"572.3267,-14.875"
"572.3367,-14.875"
"572.3467,-14.875"
"572.3566,-14.875"
"572.3666,-14.875"
"572.3766,-14.875"
"572.3867,-14.875"
"572.3976,0"
"572.4077,0"
"572.4177,-14.875"
"572.4277,-14.875"
"572.4377,-14.875"
"572.4476,-14.875"
"572.4576,-14.875"
"572.4677,-14.875"
"572.4777,-29.925"
"572.4877,-29.925"
"572.4977,-29.925"
"572.5076,-29.925"
"572.5176,-14.875"
"572.5276,-14.875"
"572.5377,-14.875"
"572.5477,-29.925"
"572.5577,-29.925"
"572.5676,-29.925"
"572.5776,-14.875"
"572.5876,-14.875"
"572.5977,-14.875"
"572.6077,-14.875"
"572.6177,-14.875"
"572.6277,-14.875"
"572.6376,-14.875"
"572.6476,0"
"572.6577,0"
"572.6677,0"
"572.6777,0"
"572.6877,0"
"572.6976,0"
"572.7076,0"
"572.7177,0"
"572.7277,0"
"572.7377,0"
"572.7477,0"
"572.7587,0"
"572.7676,0"
"572.7787,0"
"572.7886,0"
"572.7986,0"
"572.8087,0"
"572.8187,0"
"572.8287,0"
"572.8387,0"
"572.8486,0"
"572.8586,0"
"572.8687,0"
"572.8787,0"
"572.8887,0"
"572.8987,0"
"572.9086,0"
"572.9186,0"
"572.9286,0"
"572.9387,0"
"572.9487,0"
"572.9587,-14.875"
"572.9686,-14.875"
"572.9786,-14.875"
"572.9886,-14.875"
"572.9987,-14.875"
"573.0087,-14.875"
"573.0187,-14.875"
"573.0287,-14.875"
"573.0386,-14.875"
"573.0486,-14.875"
"573.0587,0"
"573.0687,0"
"573.0787,0"
"573.0887,0"
"573.0986,0"
"573.1086,0"
"573.1187,0"
"573.1287,0"
"573.1387,0"
"573.1487,0"
"573.1586,0"
"573.1686,0"
"573.1796,0"
"573.1896,0"
"573.1996,0"
"573.2097,0"
"573.2197,0"
"573.2297,0"
"573.2397,14.875"
"573.2496,14.875"
"573.2596,14.875"
"573.2697,14.875"
"573.2797,14.875"
"573.2897,29.925"
"573.2997,29.925"
"573.3096,29.925"
"573.3196,29.925"
"573.3297,29.925"
"573.3397,29.925"
"573.3497,29.925"
"573.3597,29.925"
"573.3696,44.975"
"573.3796,44.975"
"573.3896,29.925"
"573.3997,29.925"
"573.4097,29.925"
"573.4197,29.925"
"573.4296,29.925"
"573.4396,14.875"
"573.4496,14.875"
"573.4597,14.875"
"573.4697,0"
"573.4797,0"
"573.4897,0"
"573.4996,0"
"573.5096,0"
"573.5197,0"
"573.5297,0"
"573.5397,0"
"573.5497,0"
"573.5596,-14.875"
"573.5696,-14.875"
"573.5806,-14.875"
"573.5906,-14.875"
"573.6006,-14.875"
"573.6107,-14.875"
"573.6207,-14.875"
"573.6307,-14.875"
"573.6407,-14.875"
"573.6506,-29.925"
"573.6606,-14.875"
"573.6707,-14.875"
"573.6807,-14.875"
"573.6907,-14.875"
"573.7007,-14.875"
"573.7106,-14.875"
"573.7206,-14.875"
"573.7307,-14.875"
"573.7407,-14.875"
"573.7507,0"
"573.7607,0"
"573.7706,-14.875"
"573.7806,-14.875"
"573.7906,-14.875"
"573.8007,-14.875"
"573.8107,-14.875"
"573.8207,-14.875"
"573.8306,-14.875"
"573.8406,-14.875"
"573.8506,-14.875"
"573.8607,-14.875"
"573.8707,0"
"573.8807,0"
"573.8907,0"
"573.9006,0"
"573.9106,0"
"573.9207,0"
"573.9307,0"
"573.9407,0"
"573.9507,0"
"573.9617,0"
"573.9717,0"
"573.9816,0"
"573.9916,0"
"574.0016,0"
"574.0117,0"
"574.0217,0"
"574.0317,0"
"574.0416,0"
"574.0516,0"
"574.0616,0"
"574.0717,0"
"574.0817,0"
"574.0917,0"
"574.1017,0"
"574.1116,0"
"574.1216,0"
"574.1317,0"
"574.1417,0"
"574.1517,0"
"574.1617,0"
"574.1716,0"
"574.1816,0"
"574.1917,0"
"574.2017,0"
"574.2117,0"
"574.2217,0"
"574.2316,0"
"574.2416,0"
"574.2516,14.875"
"574.2617,14.875"
"574.2717,14.875"
"574.2817,14.875"
"574.2916,14.875"
"574.3016,14.875"
"574.3116,14.875"
"574.3217,14.875"
"574.3317,14.875"
"574.3417,14.875"
"574.3527,0"
"574.3627,0"
"574.3727,0"
"574.3826,0"
"574.3926,0"
"574.4026,0"
"574.4127,0"
"574.4227,0"
"574.4327,0"
"574.4426,0"
"574.4526,0"
"574.4626,0"
"574.4727,0"
"574.4827,0"
"574.4927,0"
"574.5027,0"
"574.5126,0"
"574.5226,0"
"574.5327,0"
"574.5427,0"
"574.5527,0"
"574.5627,14.875"
"574.5726,14.875"
"574.5826,14.875"
"574.5927,14.875"
"574.6027,14.875"
"574.6127,14.875"
"574.6227,14.875"
"574.6326,29.925"
"574.6426,29.925"
"574.6526,29.925"
"574.6627,14.875"
"574.6727,14.875"
"574.6827,14.875"
"574.6926,14.875"
"574.7026,14.875"
"574.7126,14.875"
"574.7227,14.875"
"574.7327,0"
"574.7437,14.875"
"574.7537,14.875"
"574.7637,14.875"
"574.7737,14.875"
"574.7836,14.875"
"574.7936,14.875"
"574.8036,14.875"
"574.8137,14.875"
"574.8237,14.875"
"574.8337,14.875"
"574.8436,0"
"574.8536,0"
"574.8636,0"
"574.8737,14.875"
"574.8837,14.875"
"574.8937,14.875"
"574.9037,14.875"
"574.9136,14.875"
"574.9236,14.875"
"574.9337,14.875"
"574.9437,14.875"
"574.9537,14.875"
"574.9637,14.875"
"574.9736,0"
"574.9836,0"
"574.9937,0"
"575.0037,0"
"575.0137,0"
"575.0237,14.875"
"575.0336,14.875"
"575.0436,14.875"
"575.0536,14.875"
"575.0637,14.875"
"575.0737,14.875"
"575.0837,14.875"
"575.0947,14.875"
"575.1036,14.875"
"575.1147,14.875"
"575.1246,0"
"575.1346,0"
"575.1447,0"
"575.1547,0"
"575.1647,0"
"575.1747,0"
"575.1846,0"
"575.1946,14.875"
"575.2047,14.875"
"575.2147,14.875"
"575.2247,14.875"
"575.2347,29.925"
"575.2446,29.925"
"575.2546,29.925"
"575.2646,29.925"
"575.2747,29.925"
"575.2847,29.925"
"575.2947,29.925"
"575.3046,29.925"
"575.3146,29.925"
"575.3246,29.925"
"575.3347,14.875"
"575.3447,14.875"
"575.3547,29.925"
"575.3647,29.925"
"575.3746,29.925"
"575.3846,29.925"
"575.3947,14.875"
"575.4047,14.875"
"575.4147,14.875"
"575.4247,14.875"
"575.4346,14.875"
"575.4457,14.875"
"575.4547,0"
"575.4647,0"
"575.4756,14.875"
"575.4857,14.875"
"575.4957,14.875"
"575.5057,14.875"
"575.5157,29.925"
"575.5256,29.925"
"575.5356,29.925"
"575.5457,29.925"
"575.5557,29.925"
"575.5657,29.925"
"575.5757,14.875"
"575.5856,29.925"
"575.5956,29.925"
"575.6057,29.925"
"575.6157,14.875"
"575.6257,14.875"
"575.6357,14.875"
"575.6456,14.875"
"575.6556,14.875"
"575.6656,14.875"
"575.6757,14.875"
"575.6857,0"
"575.6957,0"
"575.7056,0"
"575.7156,0"
"575.7256,0"
"575.7357,0"
"575.7457,0"
"575.7557,0"
"575.7657,0"
"575.7756,0"
"575.7856,0"
"575.7957,0"
"575.8057,0"
"575.8157,0"
"575.8257,0"
"575.8356,0"
"575.8456,0"
"575.8557,0"
"575.8666,-14.875"
"575.8757,-14.875"
"575.8867,-14.875"
"575.8956,-14.875"
"575.9067,-14.875"
"575.9166,-14.875"
"575.9266,-14.875"
"575.9366,-14.875"
"575.9467,-14.875"
"575.9567,-14.875"
"575.9667,0"
"575.9767,0"
"575.9866,0"
"575.9966,0"
"576.0067,0"
"576.0167,0"
"576.0267,0"
"576.0367,0"
"576.0466,0"
"576.0566,0"
"576.0667,0"
"576.0767,0"
"576.0867,0"
"576.0967,0"
"576.1066,0"
"576.1166,14.875"
"576.1266,14.875"
"576.1367,14.875"
"576.1467,14.875"
"576.1567,14.875"
"576.1666,14.875"
"576.1766,14.875"
"576.1866,14.875"
"576.1967,14.875"
"576.2067,14.875"
"576.2167,14.875"
"576.2277,14.875"
"576.2366,14.875"
"576.2477,14.875"
"576.2576,14.875"
"576.2667,14.875"
"576.2776,14.875"
"576.2877,14.875"
"576.2977,14.875"
"576.3077,14.875"
"576.3176,0"
"576.3276,0"
"576.3376,0"
"576.3477,0"
"576.3577,0"
"576.3677,0"
"576.3777,0"
"576.3876,0"
"576.3976,0"
"576.4077,0"
"576.4177,0"
"576.4277,0"
"576.4377,0"
"576.4476,0"
"576.4576,0"
"576.4677,0"
"576.4777,0"
"576.4877,0"
"576.4977,0"
"576.5076,0"
"576.5176,0"
"576.5276,0"
"576.5377,-14.875"
"576.5477,-14.875"
"576.5577,-14.875"
"576.5676,-14.875"
"576.5776,-14.875"
"576.5876,-29.925"
"576.5977,-29.925"
"576.6077,-44.975"
"576.6177,-44.975"
"576.6277,-44.975"
"576.6376,-29.925"
"576.6476,-44.975"
"576.6577,-44.975"
"576.6677,-44.975"
"576.6786,-44.975"
"576.6887,-29.925"
"576.6987,-29.925"
"576.7087,-14.875"
"576.7186,-14.875"
"576.7286,-14.875"
"576.7386,-14.875"
"576.7487,0"
"576.7587,0"
"576.7687,0"
"576.7787,0"
"576.7886,0"
"576.7986,0"
"576.8087,0"
"576.8187,0"
"576.8287,0"
"576.8387,0"
"576.8486,0"
"576.8586,0"
"576.8687,0"
"576.8787,0"
"576.8887,0"
"576.8987,0"
"576.9086,0"
"576.9186,0"
"576.9286,0"
"576.9387,0"
"576.9487,0"
"576.9587,0"
"576.9686,14.875"
"576.9786,14.875"
"576.9886,14.875"
"576.9987,14.875"
"577.0087,29.925"
"577.0187,29.925"
"577.0287,29.925"
"577.0386,29.925"
"577.0486,29.925"
"577.0587,29.925"
"577.0687,14.875"
"577.0797,14.875"
"577.0897,29.925"
"577.0997,29.925"
"577.1097,14.875"
"577.1196,14.875"
"577.1296,14.875"
"577.1396,14.875"
"577.1497,14.875"
"577.1597,14.875"
"577.1697,14.875"
"577.1796,29.925"
"577.1896,14.875"
"577.1996,14.875"
"577.2097,14.875"
"577.2197,14.875"
"577.2297,14.875"
"577.2397,14.875"
"577.2496,14.875"
"577.2596,14.875"
"577.2697,14.875"
"577.2797,0"
"577.2897,0"
"577.2997,0"
"577.3096,0"
"577.3196,0"
"577.3297,0"
"577.3397,0"
"577.3497,0"
"577.3597,0"
"577.3696,0"
"577.3807,0"
"577.3896,0"
"577.3997,0"
"577.4097,0"
"577.4197,0"
"577.4296,0"
"577.4396,0"
"577.4496,0"
"577.4597,0"
"577.4706,0"
"577.4807,0"
"577.4907,0"
"577.5007,0"
"577.5107,0"
"577.5206,0"
"577.5306,0"
"577.5406,0"
"577.5507,0"
"577.5607,0"
"577.5707,0"
"577.5806,0"
"577.5906,0"
"577.6006,0"
"577.6107,0"
"577.6207,0"
"577.6307,0"
"577.6407,0"
"577.6506,0"
"577.6606,0"
"577.6707,0"
"577.6807,0"
"577.6907,0"
"577.7007,0"
"577.7106,0"
"577.7206,0"
"577.7307,0"
"577.7407,0"
"577.7507,0"
"577.7607,0"
"577.7706,0"
"577.7806,0"
"577.7906,0"
"577.8007,0"
"577.8107,0"
"577.8207,0"
"577.8306,0"
"577.8406,0"
"577.8506,0"
"577.8616,0"
"577.8716,0"
"577.8817,0"
"577.8917,0"
"577.9017,0"
"577.9117,0"
"577.9216,0"
"577.9316,0"
"577.9417,0"
"577.9517,0"
"577.9617,0"
"577.9717,0"
"577.9816,0"
"577.9916,0"
"578.0016,0"
"578.0117,0"
"578.0217,0"
"578.0317,0"
"578.0416,0"
"578.0516,0"
"578.0616,0"
"578.0717,0"
"578.0817,0"
"578.0917,0"
"578.1017,0"
"578.1116,0"
"578.1216,0"
"578.1317,0"
"578.1417,0"
"578.1517,0"
"578.1617,0"
"578.1716,0"
"578.1816,0"
"578.1917,0"
"578.2017,0"
"578.2117,0"
"578.2217,0"
"578.2316,0"
"578.2416,0"
"578.2527,0"
"578.2626,0"
"578.2726,0"
"578.2827,0"
"578.2927,0"
"578.3027,0"
"578.3127,0"
"578.3226,-14.875"
"578.3326,-14.875"
"578.3427,-14.875"
"578.3527,-14.875"
"578.3627,-14.875"
"578.3727,-14.875"
"578.3826,-14.875"
"578.3926,-14.875"
"578.4026,-14.875"
"578.4127,-29.925"
"578.4227,-14.875"
"578.4327,-14.875"
"578.4426,-29.925"
"578.4526,-29.925"
"578.4626,-29.925"
"578.4727,-29.925"
"578.4827,-29.925"
"578.4927,-29.925"
"578.5027,-29.925"
"578.5126,-14.875"
"578.5226,-14.875"
"578.5327,-29.925"
"578.5427,-14.875"
"578.5527,-14.875"
"578.5627,-14.875"
"578.5726,-14.875"
"578.5826,-14.875"
"578.5927,-14.875"
"578.6027,-14.875"
"578.6127,-14.875"
"578.6227,-14.875"
"578.6326,0"
"578.6437,0"
"578.6537,0"
"578.6636,-14.875"
"578.6736,-14.875"
"578.6837,-14.875"
"578.6937,-14.875"
"578.7037,-14.875"
"578.7137,-14.875"
"578.7236,-14.875"
"578.7336,-14.875"
"578.7437,-14.875"
"578.7537,-14.875"
"578.7637,0"
"578.7737,0"
"578.7836,0"
"578.7936,-14.875"
"578.8036,-14.875"
"578.8137,-14.875"
"578.8237,-14.875"
"578.8337,-14.875"
"578.8436,-14.875"
"578.8536,-29.925"
"578.8636,-29.925"
"578.8737,-29.925"
"578.8837,-29.925"
"578.8937,-14.875"
"578.9037,-14.875"
"578.9136,-14.875"
"578.9236,-14.875"
"578.9337,-14.875"
"578.9437,-14.875"
"578.9537,-14.875"
"578.9637,-14.875"
"578.9736,-14.875"
"578.9847,-14.875"
"578.9937,-14.875"
"579.0046,-14.875"
"579.0146,-14.875"
