"time,FuelTank"
"837.5936,52"
"837.6136,52"
"837.6337,52"
"837.6537,52"
"837.6736,52"
"837.6937,52"
"837.7137,52"
"837.7336,52"
"837.7537,52"
"837.7737,52"
"837.7947,52"
"837.8137,52"
"837.8337,52"
"837.8536,52"
"837.8737,52"
"837.8947,52"
"837.9136,52"
"837.9337,52"
"837.9537,52"
"837.9736,52"
"837.9937,52"
"838.0137,52"
"838.0347,52"
"838.0536,52"
"838.0737,52"
"838.0947,52"
"838.1136,52"
"838.1346,52"
"838.1537,52"
"838.1736,52"
"838.1937,52"
"838.2137,52"
"838.2336,52"
"838.2537,52"
"838.2737,52"
"838.2936,52"
"838.3137,52"
"838.3337,52"
"838.3536,52"
"838.3737,52"
"838.3947,52"
"838.4136,52"
"838.4337,52"
"838.4537,52"
"838.4736,52"
"838.4946,52"
"838.5137,52"
"838.5336,52"
"838.5536,52"
"838.5737,52"
"838.5936,52"
"838.6136,52"
"838.6337,52"
"838.6537,52"
"838.6736,52"
"838.6946,52"
"838.7137,52"
"838.7336,52"
"838.7537,52"
"838.7737,52"
"838.7947,52"
"838.8137,52"
"838.8337,52"
"838.8536,52"
"838.8737,52"
"838.8937,52"
"838.9136,52"
"838.9337,52"
"838.9537,52"
"838.9736,52"
"838.9946,52"
"839.0137,52"
"839.0336,52"
"839.0536,52"
"839.0737,52"
"839.0936,52"
"839.1136,52"
"839.1337,52"
"839.1537,52"
"839.1736,52"
"839.1946,52"
"839.2137,52"
"839.2336,52"
"839.2537,52"
"839.2737,52"
"839.2936,52"
"839.3137,52"
"839.3337,52"
"839.3536,52"
"839.3737,52"
"839.3947,52"
"839.4136,52"
"839.4337,52"
"839.4537,52"
"839.4736,52"
"839.4937,52"
"839.5137,52"
"839.5336,52"
"839.5536,52"
"839.5737,52"
"839.5947,52"
"839.6136,52"
"839.6346,52"
"839.6537,52"
"839.6736,52"
"839.6937,52"
"839.7137,52"
"839.7336,52"
"839.7537,52"
"839.7737,52"
"839.7936,52"
"839.8137,52"
"839.8337,52"
"839.8536,52"
"839.8737,52"
"839.8937,52"
"839.9136,52"
"839.9337,52"
"839.9537,52"
"839.9736,52"
"839.9937,52"
"840.0137,52"
"840.0336,52"
"840.0536,52"
"840.0737,52"
"840.0947,52"
"840.1136,52"
"840.1346,52"
"840.1547,52"
"840.1747,52"
"840.1946,52"
"840.2147,52"
"840.2336,52"
"840.2546,52"
"840.2737,52"
"840.2936,52"
"840.3137,52"
"840.3347,52"
"840.3536,52"
"840.3737,52"
"840.3947,52"
"840.4136,52"
"840.4337,52"
"840.4537,52"
"840.4736,52"
"840.4946,52"
"840.5137,52"
"840.5336,52"
"840.5536,52"
"840.5737,52"
"840.5936,52"
"840.6136,52"
"840.6337,52"
"840.6537,52"
"840.6736,52"
"840.6937,52"
"840.7137,52"
"840.7336,52"
"840.7537,52"
"840.7737,52"
"840.7947,52"
"840.8137,52"
"840.8337,52"
"840.8536,52"
"840.8737,52"
"840.8947,52"
"840.9136,52"
"840.9337,52"
"840.9537,52"
"840.9736,52"
"840.9937,52"
"841.0137,52"
"841.0336,52"
"841.0536,52"
"841.0737,52"
"841.0947,52"
"841.1136,52"
"841.1337,52"
"841.1537,52"
"841.1736,52"
"841.1937,52"
"841.2137,52"
"841.2336,52"
"841.2537,52"
"841.2737,52"
"841.2947,52"
"841.3137,52"
"841.3337,52"
"841.3536,52"
"841.3737,52"
"841.3937,52"
"841.4136,52"
"841.4337,52"
"841.4537,52"
"841.4736,52"
"841.4937,52"
"841.5137,52"
"841.5336,52"
"841.5536,52"
"841.5737,52"
"841.5936,52"
"841.6136,52"
"841.6346,52"
"841.6537,52"
"841.6736,52"
"841.6946,52"
"841.7137,52"
"841.7336,52"
"841.7537,52"
"841.7737,52"
"841.7947,52"
"841.8137,52"
"841.8337,52"
"841.8536,52"
"841.8737,52"
"841.8947,52"
"841.9136,52"
"841.9337,52"
"841.9537,52"
"841.9736,52"
"841.9937,52"
"842.0137,52"
"842.0336,52"
"842.0536,52"
"842.0737,52"
"842.0936,52"
"842.1136,52"
"842.1337,52"
"842.1537,52"
"842.1736,52"
"842.1946,52"
"842.2137,52"
"842.2336,52"
"842.2537,52"
"842.2737,52"
"842.2936,52"
"842.3137,52"
"842.3337,52"
"842.3536,52"
"842.3737,52"
"842.3937,52"
"842.4136,52"
"842.4337,52"
"842.4537,52"
"842.4736,52"
"842.4937,52"
"842.5137,52"
"842.5336,52"
"842.5536,52"
"842.5737,52"
"842.5936,52"
"842.6136,52"
"842.6337,52"
"842.6537,52"
"842.6736,52"
"842.6937,52"
"842.7137,52"
"842.7336,52"
"842.7537,52"
"842.7737,52"
"842.7936,52"
"842.8137,52"
"842.8337,52"
"842.8536,52"
"842.8737,52"
"842.8937,52"
"842.9136,52"
"842.9337,52"
"842.9537,52"
"842.9736,52"
"842.9937,52"
"843.0137,52"
"843.0336,52"
"843.0536,52"
"843.0737,52"
"843.0936,52"
"843.1136,52"
"843.1337,52"
"843.1537,52"
"843.1736,52"
"843.1937,52"
"843.2137,52"
"843.2336,52"
"843.2537,52"
"843.2737,52"
"843.2936,52"
"843.3137,52"
"843.3337,52"
"843.3536,52"
"843.3737,52"
"843.3937,52"
"843.4136,52"
"843.4337,52"
"843.4537,52"
"843.4736,52"
"843.4937,52"
"843.5137,52"
"843.5336,52"
"843.5536,52"
"843.5737,52"
"843.5936,52"
"843.6136,52"
"843.6337,52"
"843.6537,52"
"843.6736,52"
"843.6937,52"
"843.7137,52"
"843.7336,52"
"843.7537,52"
"843.7737,52"
"843.7936,52"
"843.8137,52"
"843.8337,52"
"843.8536,52"
"843.8737,52"
"843.8937,52"
"843.9136,52"
"843.9337,52"
"843.9537,52"
"843.9736,52"
"843.9937,52"
"844.0137,52"
"844.0336,52"
"844.0536,52"
"844.0737,52"
"844.0936,52"
"844.1136,52"
"844.1337,52"
"844.1537,52"
"844.1736,52"
"844.1937,52"
"844.2137,52"
"844.2347,52"
"844.2537,52"
"844.2737,52"
"844.2947,52"
"844.3137,52"
"844.3337,52"
"844.3536,52"
"844.3737,52"
"844.3947,52"
"844.4136,52"
"844.4337,52"
"844.4537,52"
"844.4736,52"
"844.4946,52"
"844.5137,52"
"844.5336,52"
"844.5536,52"
"844.5737,52"
"844.5936,52"
"844.6136,52"
"844.6337,52"
"844.6537,52"
"844.6736,52"
"844.6946,52"
"844.7137,52"
"844.7336,52"
"844.7537,52"
"844.7737,52"
"844.7947,52"
"844.8137,52"
"844.8337,52"
"844.8536,52"
"844.8737,52"
"844.8937,52"
"844.9136,52"
"844.9337,52"
"844.9537,52"
"844.9736,52"
"844.9937,52"
"845.0137,52"
"845.0336,52"
"845.0536,52"
"845.0737,52"
"845.0936,52"
"845.1136,52"
"845.1337,52"
"845.1537,52"
"845.1736,52"
"845.1946,52"
"845.2137,52"
"845.2336,52"
"845.2537,52"
"845.2737,52"
"845.2936,52"
"845.3137,52"
"845.3337,52"
"845.3536,52"
"845.3737,52"
"845.3937,52"
"845.4136,52"
"845.4337,52"
"845.4537,52"
"845.4736,52"
"845.4946,52"
"845.5137,52"
"845.5336,52"
"845.5536,52"
"845.5737,52"
"845.5947,52"
"845.6136,52"
"845.6337,52"
"845.6537,52"
"845.6736,52"
"845.6937,52"
"845.7137,52"
"845.7336,52"
"845.7537,52"
"845.7737,52"
"845.7936,52"
"845.8137,52"
"845.8337,52"
"845.8536,52"
"845.8737,52"
"845.8947,52"
"845.9136,52"
"845.9337,52"
"845.9537,52"
"845.9736,52"
"845.9937,52"
"846.0137,52"
"846.0336,52"
"846.0536,52"
"846.0737,52"
"846.0936,52"
"846.1136,52"
"846.1337,52"
"846.1537,52"
"846.1736,52"
"846.1937,52"
"846.2137,52"
"846.2336,52"
"846.2537,52"
"846.2737,52"
"846.2936,52"
"846.3137,52"
"846.3337,52"
"846.3536,52"
"846.3737,52"
"846.3937,52"
"846.4136,52"
"846.4337,52"
"846.4537,52"
"846.4736,52"
"846.4946,52"
"846.5137,52"
"846.5336,52"
"846.5536,52"
"846.5737,52"
"846.5947,52"
"846.6136,52"
"846.6337,52"
"846.6537,52"
"846.6736,52"
"846.6946,52"
"846.7137,52"
"846.7336,52"
"846.7537,52"
"846.7737,52"
"846.7936,52"
"846.8137,52"
"846.8337,52"
"846.8536,52"
"846.8737,52"
"846.8937,52"
"846.9136,52"
"846.9337,52"
"846.9537,52"
"846.9736,52"
"846.9937,52"
"847.0137,52"
"847.0336,52"
"847.0536,52"
"847.0737,52"
"847.0947,52"
"847.1136,52"
"847.1337,52"
"847.1537,52"
"847.1736,52"
"847.1937,52"
"847.2137,52"
"847.2336,52"
"847.2537,52"
"847.2737,52"
"847.2936,52"
"847.3137,52"
"847.3337,52"
"847.3536,52"
"847.3737,52"
"847.3947,52"
"847.4136,52"
"847.4337,52"
"847.4537,52"
"847.4736,52"
"847.4937,52"
"847.5137,52"
"847.5336,52"
"847.5536,52"
"847.5737,52"
"847.5936,52"
"847.6136,52"
"847.6337,52"
"847.6537,52"
"847.6736,52"
"847.6937,52"
"847.7137,52"
"847.7336,52"
"847.7537,52"
"847.7737,52"
"847.7936,52"
"847.8137,52"
"847.8337,52"
"847.8536,52"
"847.8737,52"
"847.8937,52"
"847.9136,52"
"847.9337,52"
"847.9537,52"
"847.9736,52"
"847.9937,52"
"848.0137,52"
"848.0336,52"
"848.0536,52"
"848.0737,52"
"848.0947,52"
"848.1136,52"
"848.1337,52"
"848.1537,52"
"848.1736,52"
"848.1946,52"
"848.2137,52"
"848.2336,52"
"848.2537,52"
"848.2737,52"
"848.2936,52"
"848.3137,52"
"848.3337,52"
"848.3536,52"
"848.3737,52"
"848.3937,52"
"848.4136,52"
"848.4337,52"
"848.4537,52"
"848.4736,52"
"848.4937,52"
"848.5137,52"
"848.5336,52"
"848.5536,52"
"848.5737,52"
"848.5936,52"
"848.6136,52"
"848.6337,52"
"848.6537,52"
"848.6736,52"
"848.6937,52"
"848.7137,52"
"848.7336,52"
"848.7537,52"
"848.7737,52"
"848.7936,52"
"848.8137,52"
"848.8337,52"
"848.8536,52"
"848.8737,52"
"848.8937,52"
"848.9136,52"
"848.9337,52"
"848.9537,52"
"848.9736,52"
"848.9937,52"
"849.0137,52"
"849.0336,52"
"849.0536,52"
"849.0737,52"
"849.0936,52"
"849.1136,52"
"849.1337,52"
"849.1537,52"
"849.1736,52"
"849.1937,52"
"849.2137,52"
"849.2336,52"
"849.2537,52"
"849.2737,52"
"849.2936,52"
"849.3137,52"
"849.3337,52"
"849.3536,52"
"849.3737,52"
"849.3937,52"
"849.4136,52"
"849.4337,52"
"849.4537,52"
"849.4736,52"
"849.4937,52"
"849.5137,52"
"849.5336,52"
"849.5536,52"
"849.5737,52"
"849.5947,52"
"849.6136,52"
"849.6337,52"
"849.6537,52"
"849.6736,52"
"849.6946,52"
"849.7137,52"
"849.7336,52"
"849.7537,52"
"849.7737,52"
"849.7936,52"
"849.8137,52"
"849.8337,52"
"849.8536,52"
"849.8737,52"
"849.8937,52"
"849.9136,52"
"849.9337,52"
"849.9537,52"
"849.9736,52"
"849.9937,52"
"850.0137,52"
"850.0336,52"
"850.0536,52"
"850.0737,52"
"850.0936,52"
"850.1136,52"
"850.1337,52"
"850.1537,52"
"850.1736,52"
"850.1946,52"
"850.2137,52"
"850.2336,52"
"850.2537,52"
"850.2737,52"
"850.2936,52"
"850.3137,52"
"850.3337,52"
"850.3536,52"
"850.3737,52"
"850.3947,52"
"850.4136,52"
"850.4337,52"
"850.4537,52"
"850.4736,52"
"850.4937,52"
"850.5137,52"
"850.5336,52"
"850.5536,52"
"850.5737,52"
"850.5936,52"
"850.6136,52"
"850.6337,52"
"850.6537,52"
"850.6736,52"
"850.6937,52"
"850.7137,52"
"850.7336,52"
"850.7537,52"
"850.7737,52"
"850.7936,52"
"850.8137,52"
"850.8337,52"
"850.8536,52"
"850.8737,52"
"850.8947,52"
"850.9136,52"
"850.9337,52"
"850.9537,52"
"850.9736,52"
"850.9946,52"
"851.0137,52"
"851.0336,52"
"851.0536,52"
"851.0737,52"
"851.0936,52"
"851.1136,52"
"851.1337,52"
"851.1537,52"
"851.1736,52"
"851.1946,52"
"851.2137,52"
"851.2336,52"
"851.2537,52"
"851.2737,52"
"851.2936,52"
"851.3137,52"
"851.3337,52"
"851.3536,52"
"851.3737,52"
"851.3937,52"
"851.4136,52"
"851.4337,52"
"851.4537,52"
"851.4736,52"
"851.4937,52"
"851.5137,52"
"851.5336,52"
"851.5536,52"
"851.5737,52"
"851.5936,52"
"851.6136,52"
"851.6337,52"
"851.6537,52"
"851.6736,52"
"851.6937,52"
"851.7137,52"
"851.7336,52"
"851.7537,52"
"851.7737,52"
"851.7936,52"
"851.8137,52"
"851.8337,52"
"851.8536,52"
"851.8737,52"
"851.8937,52"
"851.9136,52"
"851.9337,52"
"851.9537,52"
"851.9736,52"
"851.9937,52"
"852.0137,52"
"852.0336,52"
"852.0536,52"
"852.0737,52"
"852.0936,52"
"852.1136,52"
"852.1337,52"
"852.1537,52"
"852.1736,52"
"852.1937,52"
"852.2137,52"
"852.2336,52"
"852.2537,52"
"852.2737,52"
"852.2936,52"
"852.3137,52"
"852.3337,52"
"852.3536,52"
"852.3737,52"
"852.3947,52"
"852.4136,52"
"852.4337,52"
"852.4537,52"
"852.4736,52"
"852.4937,52"
"852.5137,52"
"852.5336,52"
"852.5536,52"
"852.5737,52"
"852.5936,52"
"852.6136,52"
"852.6337,52"
"852.6537,52"
"852.6736,52"
"852.6937,52"
"852.7137,52"
"852.7336,52"
"852.7537,52"
"852.7737,52"
"852.7936,52"
"852.8137,52"
"852.8337,52"
"852.8536,52"
"852.8737,52"
"852.8937,52"
"852.9136,52"
"852.9337,52"
"852.9537,52"
"852.9736,52"
"852.9937,52"
"853.0137,52"
"853.0336,52"
"853.0536,52"
"853.0737,52"
"853.0936,52"
"853.1136,52"
"853.1337,52"
"853.1537,52"
"853.1736,52"
"853.1937,52"
"853.2137,52"
"853.2336,52"
"853.2537,52"
"853.2737,52"
"853.2936,52"
"853.3137,52"
"853.3337,52"
"853.3536,52"
"853.3737,52"
"853.3937,52"
"853.4136,52"
"853.4337,52"
"853.4537,52"
"853.4736,52"
"853.4937,52"
"853.5137,52"
"853.5336,52"
"853.5536,52"
"853.5737,52"
"853.5936,52"
"853.6136,52"
"853.6337,52"
"853.6537,52"
"853.6736,52"
"853.6937,52"
"853.7137,52"
"853.7336,52"
"853.7537,52"
"853.7737,52"
"853.7936,52"
"853.8137,52"
"853.8337,52"
"853.8536,52"
"853.8737,52"
"853.8937,52"
"853.9136,52"
"853.9337,52"
"853.9537,52"
"853.9736,52"
"853.9937,52"
"854.0137,52"
"854.0336,52"
"854.0536,52"
"854.0737,52"
"854.0947,52"
"854.1136,52"
"854.1337,52"
"854.1537,52"
"854.1736,52"
"854.1937,52"
"854.2137,52"
"854.2336,52"
"854.2537,52"
"854.2737,52"
"854.2936,52"
"854.3137,52"
"854.3337,52"
"854.3536,52"
"854.3737,52"
"854.3937,52"
"854.4136,52"
"854.4337,52"
"854.4537,52"
"854.4736,52"
"854.4946,52"
"854.5137,52"
"854.5336,52"
"854.5536,52"
"854.5737,52"
"854.5936,52"
"854.6136,52"
"854.6337,52"
"854.6537,52"
"854.6736,52"
"854.6937,52"
"854.7137,52"
"854.7336,52"
"854.7537,52"
"854.7737,52"
"854.7936,52"
"854.8137,52"
"854.8337,52"
"854.8536,52"
"854.8737,52"
"854.8937,52"
"854.9136,52"
"854.9337,52"
"854.9537,52"
"854.9736,52"
"854.9937,52"
"855.0137,52"
"855.0336,52"
"855.0536,52"
"855.0737,52"
"855.0936,52"
"855.1136,52"
"855.1337,52"
"855.1537,52"
"855.1736,52"
"855.1937,52"
"855.2137,52"
"855.2336,52"
"855.2537,52"
"855.2737,52"
"855.2936,52"
"855.3137,52"
"855.3337,52"
"855.3536,52"
"855.3737,52"
"855.3937,52"
"855.4136,52"
"855.4337,52"
"855.4537,52"
"855.4736,52"
"855.4937,52"
"855.5137,52"
"855.5336,52"
"855.5536,52"
"855.5737,52"
"855.5936,52"
"855.6136,52"
"855.6337,52"
"855.6537,52"
"855.6736,52"
"855.6937,52"
"855.7137,52"
"855.7336,52"
"855.7537,52"
"855.7737,52"
"855.7936,52"
"855.8137,52"
"855.8337,52"
"855.8536,52"
"855.8737,52"
"855.8937,52"
"855.9136,52"
"855.9337,52"
"855.9537,52"
"855.9736,52"
"855.9937,52"
"856.0137,52"
"856.0336,52"
"856.0536,52"
"856.0737,52"
"856.0936,52"
"856.1136,52"
"856.1337,52"
"856.1537,52"
"856.1736,52"
"856.1937,52"
"856.2137,52"
"856.2336,52"
"856.2537,52"
"856.2737,52"
"856.2936,52"
"856.3137,52"
"856.3337,52"
"856.3536,52"
"856.3737,52"
"856.3937,52"
"856.4136,52"
"856.4337,52"
"856.4537,52"
"856.4736,52"
"856.4937,52"
"856.5137,52"
"856.5336,52"
"856.5536,52"
"856.5737,52"
"856.5936,52"
"856.6136,52"
"856.6337,52"
"856.6537,52"
"856.6736,52"
"856.6937,52"
"856.7137,52"
"856.7336,52"
"856.7537,52"
"856.7737,52"
"856.7936,52"
"856.8137,52"
"856.8337,52"
"856.8536,52"
"856.8737,52"
"856.8937,52"
"856.9136,52"
"856.9337,52"
"856.9537,52"
"856.9736,52"
"856.9937,52"
"857.0137,52"
"857.0336,52"
"857.0536,52"
"857.0737,52"
"857.0936,52"
"857.1136,52"
"857.1337,52"
"857.1537,52"
"857.1736,52"
"857.1937,52"
"857.2137,52"
"857.2336,52"
"857.2537,52"
"857.2737,52"
"857.2936,52"
"857.3137,52"
"857.3337,52"
"857.3536,52"
"857.3737,52"
"857.3937,52"
"857.4136,52"
"857.4337,52"
"857.4537,52"
"857.4736,52"
"857.4937,52"
"857.5137,52"
"857.5336,52"
"857.5536,52"
"857.5737,52"
"857.5936,52"
"857.6136,52"
"857.6337,52"
"857.6537,52"
"857.6736,52"
"857.6937,52"
"857.7137,52"
"857.7336,52"
"857.7537,52"
"857.7737,52"
"857.7936,52"
"857.8137,52"
"857.8337,52"
"857.8536,52"
"857.8737,52"
"857.8937,52"
"857.9136,52"
"857.9337,52"
"857.9537,52"
"857.9736,52"
"857.9937,52"
"858.0137,52"
"858.0336,52"
"858.0536,52"
"858.0737,52"
"858.0936,52"
"858.1136,52"
"858.1337,52"
"858.1537,52"
"858.1736,52"
"858.1937,52"
"858.2137,52"
"858.2336,52"
"858.2537,52"
"858.2737,52"
"858.2936,52"
"858.3137,52"
"858.3337,52"
"858.3536,52"
"858.3737,52"
"858.3937,52"
"858.4136,52"
"858.4337,52"
"858.4537,52"
"858.4736,52"
"858.4937,52"
"858.5137,52"
"858.5336,52"
"858.5536,52"
"858.5737,52"
"858.5936,52"
"858.6136,52"
"858.6337,52"
"858.6537,52"
"858.6736,52"
"858.6937,52"
"858.7137,52"
"858.7336,52"
"858.7537,52"
"858.7737,52"
"858.7936,52"
"858.8137,52"
"858.8337,52"
"858.8536,52"
"858.8737,52"
"858.8937,52"
"858.9136,52"
"858.9337,52"
"858.9537,52"
"858.9736,52"
"858.9937,52"
"859.0137,52"
"859.0336,52"
"859.0536,52"
"859.0737,52"
"859.0936,52"
"859.1136,52"
"859.1337,52"
"859.1537,52"
"859.1736,52"
"859.1937,52"
"859.2137,52"
"859.2336,52"
"859.2537,52"
"859.2737,52"
"859.2936,52"
"859.3137,52"
"859.3337,52"
"859.3536,52"
"859.3737,52"
"859.3937,52"
"859.4136,52"
"859.4337,52"
"859.4537,52"
"859.4736,52"
"859.4937,52"
"859.5137,52"
"859.5336,52"
"859.5536,52"
"859.5737,52"
"859.5936,52"
"859.6136,52"
"859.6337,52"
"859.6537,52"
"859.6736,52"
"859.6937,52"
"859.7137,52"
"859.7336,52"
"859.7537,52"
"859.7737,52"
"859.7947,52"
"859.8137,52"
"859.8337,52"
"859.8536,52"
"859.8737,52"
"859.8937,52"
"859.9136,52"
"859.9337,52"
"859.9537,52"
"859.9736,52"
"859.9937,52"
"860.0137,52"
"860.0336,52"
"860.0536,52"
"860.0737,52"
"860.0936,52"
"860.1136,52"
"860.1337,52"
"860.1537,52"
"860.1736,52"
"860.1946,52"
"860.2137,52"
"860.2336,52"
"860.2537,52"
"860.2737,52"
"860.2936,52"
"860.3137,52"
"860.3337,52"
"860.3536,52"
"860.3737,52"
"860.3947,52"
"860.4136,52"
"860.4337,52"
"860.4537,52"
"860.4736,52"
"860.4937,52"
"860.5137,52"
"860.5336,52"
"860.5536,52"
"860.5737,52"
"860.5936,52"
"860.6136,52"
"860.6337,52"
"860.6537,52"
"860.6736,52"
"860.6937,52"
"860.7137,52"
"860.7336,52"
"860.7537,52"
"860.7737,52"
"860.7936,52"
"860.8137,52"
"860.8337,52"
"860.8536,52"
"860.8737,52"
"860.8937,52"
"860.9136,52"
"860.9337,52"
"860.9537,52"
"860.9736,52"
"860.9937,52"
"861.0137,52"
"861.0336,52"
"861.0536,52"
"861.0737,52"
"861.0936,52"
"861.1136,52"
"861.1337,52"
"861.1537,52"
"861.1736,52"
"861.1937,52"
"861.2137,52"
"861.2336,52"
"861.2537,52"
"861.2737,52"
"861.2936,52"
"861.3137,52"
"861.3337,52"
"861.3536,52"
"861.3737,52"
"861.3937,52"
"861.4136,52"
"861.4337,52"
"861.4537,52"
"861.4736,52"
"861.4937,52"
"861.5137,52"
"861.5336,52"
"861.5536,52"
"861.5737,52"
"861.5936,52"
"861.6136,52"
"861.6337,52"
"861.6537,52"
"861.6736,52"
"861.6937,52"
"861.7137,52"
"861.7336,52"
"861.7537,52"
"861.7737,52"
"861.7936,52"
"861.8137,52"
"861.8337,52"
"861.8536,52"
"861.8737,52"
"861.8937,52"
"861.9136,52"
"861.9337,52"
"861.9537,52"
"861.9736,52"
"861.9937,52"
"862.0137,52"
"862.0336,52"
"862.0536,52"
"862.0737,52"
"862.0947,52"
"862.1136,52"
"862.1337,52"
"862.1537,52"
"862.1736,52"
"862.1937,52"
"862.2137,52"
"862.2336,52"
"862.2537,52"
"862.2737,52"
"862.2947,52"
"862.3137,52"
"862.3337,52"
"862.3536,52"
"862.3737,52"
"862.3937,52"
"862.4136,52"
"862.4337,52"
"862.4537,52"
"862.4736,52"
"862.4946,52"
"862.5137,52"
"862.5336,52"
"862.5536,52"
"862.5737,52"
"862.5936,52"
"862.6136,52"
"862.6337,52"
"862.6537,52"
"862.6736,52"
"862.6937,52"
"862.7137,52"
"862.7336,52"
"862.7537,52"
"862.7737,52"
"862.7936,52"
"862.8137,52"
"862.8337,52"
"862.8536,52"
"862.8737,52"
"862.8947,52"
"862.9136,52"
"862.9337,52"
"862.9537,52"
"862.9736,52"
"862.9937,52"
"863.0137,52"
"863.0336,52"
"863.0536,52"
"863.0737,52"
"863.0936,52"
"863.1136,52"
"863.1337,52"
"863.1537,52"
"863.1736,52"
"863.1937,52"
"863.2137,52"
"863.2336,52"
"863.2537,52"
"863.2737,52"
"863.2936,52"
"863.3137,52"
"863.3337,52"
"863.3536,52"
"863.3737,52"
"863.3947,52"
"863.4136,52"
"863.4337,52"
"863.4537,52"
"863.4736,52"
"863.4946,52"
"863.5137,52"
"863.5336,52"
"863.5536,52"
"863.5746,52"
"863.5947,52"
"863.6136,52"
"863.6346,52"
"863.6537,52"
"863.6736,52"
"863.6937,52"
"863.7137,52"
"863.7336,52"
"863.7537,52"
"863.7737,52"
"863.7936,52"
"863.8137,52"
"863.8337,52"
"863.8536,52"
"863.8737,52"
"863.8947,52"
"863.9136,52"
"863.9337,52"
"863.9537,52"
"863.9736,52"
"863.9946,52"
"864.0137,52"
"864.0336,52"
"864.0536,52"
"864.0737,52"
"864.0936,52"
"864.1136,52"
"864.1337,52"
"864.1526,52"
"864.1736,52"
"864.1937,52"
"864.2137,52"
"864.2336,52"
"864.2537,52"
"864.2737,52"
"864.2936,52"
"864.3137,52"
"864.3337,52"
"864.3536,52"
"864.3737,52"
"864.3937,52"
"864.4136,52"
"864.4337,52"
"864.4537,52"
"864.4736,52"
"864.4946,52"
"864.5137,52"
"864.5336,52"
"864.5536,52"
"864.5737,52"
"864.5936,52"
"864.6136,52"
"864.6337,52"
"864.6537,52"
"864.6736,52"
"864.6937,52"
"864.7137,52"
"864.7336,52"
"864.7537,52"
"864.7737,52"
"864.7936,52"
"864.8137,52"
"864.8337,52"
"864.8536,52"
"864.8737,52"
"864.8937,52"
"864.9136,52"
"864.9337,52"
"864.9537,52"
"864.9736,52"
"864.9937,52"
"865.0137,52"
"865.0336,52"
"865.0536,52"
"865.0737,52"
"865.0936,52"
"865.1136,52"
"865.1337,52"
"865.1537,52"
"865.1736,52"
"865.1937,52"
"865.2137,52"
"865.2336,52"
"865.2537,52"
"865.2737,52"
"865.2936,52"
"865.3137,52"
"865.3337,52"
"865.3536,52"
"865.3737,52"
"865.3937,52"
"865.4136,52"
"865.4337,52"
"865.4537,52"
"865.4736,52"
"865.4937,52"
"865.5137,52"
"865.5336,52"
"865.5536,52"
"865.5737,52"
"865.5936,52"
"865.6136,52"
"865.6337,52"
"865.6537,52"
"865.6736,52"
"865.6937,52"
"865.7137,52"
"865.7336,52"
"865.7537,52"
"865.7737,52"
"865.7936,52"
"865.8137,52"
"865.8337,52"
"865.8536,52"
"865.8737,52"
"865.8937,52"
"865.9136,52"
"865.9337,52"
"865.9537,52"
"865.9736,52"
"865.9937,52"
"866.0137,52"
"866.0336,52"
"866.0536,52"
"866.0737,52"
"866.0936,52"
"866.1136,52"
"866.1337,52"
"866.1537,52"
"866.1736,52"
"866.1937,52"
"866.2137,52"
"866.2336,52"
"866.2537,52"
"866.2737,52"
"866.2936,52"
"866.3137,52"
"866.3337,52"
"866.3536,52"
"866.3737,52"
"866.3937,52"
"866.4136,52"
"866.4337,52"
"866.4526,52"
"866.4736,52"
"866.4946,52"
"866.5126,52"
"866.5336,52"
"866.5527,52"
"866.5737,52"
"866.5936,52"
"866.6136,52"
"866.6337,52"
"866.6537,52"
"866.6736,52"
"866.6937,52"
"866.7137,52"
"866.7336,52"
"866.7537,52"
"866.7737,52"
"866.7936,52"
"866.8137,52"
"866.8337,52"
"866.8536,52"
"866.8737,52"
"866.8937,52"
"866.9136,52"
"866.9337,52"
"866.9537,52"
"866.9736,52"
"866.9937,52"
"867.0137,52"
"867.0336,52"
"867.0536,52"
"867.0737,52"
"867.0927,52"
"867.1136,52"
"867.1337,52"
"867.1537,52"
"867.1727,52"
"867.1937,52"
"867.2137,52"
"867.2336,52"
"867.2537,52"
"867.2737,52"
"867.2936,52"
"867.3137,52"
"867.3337,52"
"867.3536,52"
"867.3737,52"
"867.3937,52"
"867.4136,52"
"867.4337,52"
"867.4537,52"
"867.4736,52"
"867.4937,52"
"867.5137,52"
"867.5336,52"
"867.5536,52"
"867.5737,52"
"867.5936,52"
"867.6136,52"
"867.6337,52"
"867.6537,52"
"867.6736,52"
"867.6937,52"
"867.7137,52"
"867.7336,52"
"867.7537,52"
"867.7737,52"
"867.7936,52"
"867.8137,52"
"867.8337,52"
"867.8536,52"
"867.8737,52"
"867.8937,52"
"867.9136,52"
"867.9337,52"
"867.9526,52"
"867.9736,52"
"867.9937,52"
"868.0126,52"
"868.0336,52"
"868.0527,52"
"868.0737,52"
"868.0936,52"
"868.1127,52"
"868.1337,52"
"868.1537,52"
"868.1736,52"
"868.1937,52"
"868.2137,52"
"868.2336,52"
"868.2527,52"
"868.2737,52"
"868.2936,52"
"868.3127,52"
"868.3337,52"
"868.3536,52"
"868.3737,52"
"868.3937,52"
"868.4136,52"
"868.4337,52"
"868.4537,52"
"868.4736,52"
"868.4937,52"
"868.5137,52"
"868.5336,52"
"868.5536,52"
"868.5737,52"
"868.5936,52"
"868.6136,52"
"868.6337,52"
"868.6526,52"
