"time,SpeedCom"
"697.3947,53.03"
"697.4147,52.99"
"697.4357,53.07"
"697.4547,53.1"
"697.4756,53.07"
"697.4957,53.07"
"697.5146,53.07"
"697.5356,53"
"697.5546,52.99"
"697.5746,53"
"697.5947,53.05"
"697.6147,53.05"
"697.6357,53.05"
"697.6547,53.09"
"697.6747,53.07"
"697.6946,53.07"
"697.7147,53.14"
"697.7357,53.12"
"697.7546,53.13"
"697.7756,53.1"
"697.7957,53.1"
"697.8146,53.03"
"697.8356,53.19"
"697.8547,53.1"
"697.8757,53.17"
"697.8956,53.2"
"697.9147,53.2"
"697.9357,53.09"
"697.9547,53.1"
"697.9747,53.17"
"697.9957,53.17"
"698.0146,53.14"
"698.0356,53.16"
"698.0546,53.14"
"698.0746,53.27"
"698.0956,53.17"
"698.1147,53.17"
"698.1357,53.23"
"698.1547,53.28"
"698.1747,53.21"
"698.1957,53.21"
"698.2147,53.23"
"698.2357,53.27"
"698.2546,53.24"
"698.2747,53.3"
"698.2957,53.28"
"698.3146,53.28"
"698.3356,53.21"
"698.3547,53.31"
"698.3757,53.21"
"698.3956,53.21"
"698.4156,53.28"
"698.4357,53.27"
"698.4547,53.24"
"698.4747,53.31"
"698.4957,53.31"
"698.5146,53.31"
"698.5356,53.4"
"698.5546,53.28"
"698.5746,53.23"
"698.5956,53.23"
"698.6147,53.3"
"698.6357,53.31"
"698.6547,53.2"
"698.6747,53.21"
"698.6957,53.21"
"698.7147,53.14"
"698.7347,53.14"
"698.7546,53.23"
"698.7747,53.24"
"698.7947,53.24"
"698.8146,53.28"
"698.8356,53.33"
"698.8547,53.28"
"698.8746,53.38"
"698.8947,53.38"
"698.9147,53.34"
"698.9357,53.41"
"698.9547,53.37"
"698.9747,53.33"
"698.9957,53.33"
"699.0146,53.38"
"699.0356,53.42"
"699.0546,53.38"
"699.0757,53.38"
"699.0956,53.38"
"699.1147,53.41"
"699.1357,53.37"
"699.1547,53.49"
"699.1757,53.35"
"699.1957,53.35"
"699.2147,53.42"
"699.2357,53.41"
"699.2546,53.4"
"699.2747,53.45"
"699.2947,53.45"
"699.3146,53.45"
"699.3356,53.49"
"699.3547,53.51"
"699.3757,53.41"
"699.3956,53.41"
"699.4147,53.58"
"699.4357,53.48"
"699.4547,53.55"
"699.4747,53.56"
"699.4957,53.56"
"699.5146,53.49"
"699.5347,53.49"
"699.5546,53.52"
"699.5746,53.41"
"699.5947,53.41"
"699.6147,53.44"
"699.6357,53.47"
"699.6547,53.51"
"699.6747,53.52"
"699.6946,53.52"
"699.7147,53.54"
"699.7357,53.55"
"699.7546,53.51"
"699.7756,53.49"
"699.7957,53.49"
"699.8146,53.63"
"699.8356,53.42"
"699.8547,53.42"
"699.8746,53.41"
"699.8956,53.38"
"699.9147,53.38"
"699.9357,53.56"
"699.9547,53.49"
"699.9747,53.49"
"699.9957,53.49"
"700.0146,53.52"
"700.0356,53.44"
"700.0546,53.49"
"700.0757,53.48"
"700.0956,53.45"
"700.1147,53.45"
"700.1357,53.49"
"700.1547,53.49"
"700.1747,53.52"
"700.1946,53.52"
"700.2147,53.49"
"700.2347,53.44"
"700.2546,53.45"
"700.2747,53.52"
"700.2947,53.52"
"700.3146,53.45"
"700.3356,53.44"
"700.3547,53.51"
"700.3746,53.41"
"700.3947,53.41"
"700.4147,53.45"
"700.4357,53.45"
"700.4547,53.54"
"700.4747,53.35"
"700.4946,53.35"
"700.5146,53.45"
"700.5356,53.41"
"700.5546,53.31"
"700.5757,53.49"
"700.5956,53.49"
"700.6147,53.38"
"700.6357,53.24"
"700.6547,53.27"
"700.6747,53.34"
"700.6957,53.34"
"700.7147,53.3"
"700.7357,53.24"
"700.7557,53.33"
"700.7756,53.2"
"700.7947,53.2"
"700.8146,53.24"
"700.8356,53.31"
"700.8547,53.4"
"700.8757,53.31"
"700.8956,53.33"
"700.9147,53.33"
"700.9357,53.31"
"700.9547,53.23"
"700.9747,53.37"
"700.9957,53.37"
"701.0146,53.35"
"701.0347,53.28"
"701.0546,53.3"
"701.0746,53.33"
"701.0947,53.33"
"701.1147,53.35"
"701.1357,53.35"
"701.1547,53.38"
"701.1757,53.35"
"701.1957,53.35"
"701.2147,53.41"
"701.2357,53.38"
"701.2546,53.41"
"701.2756,53.45"
"701.2957,53.45"
"701.3146,53.38"
"701.3356,53.41"
"701.3547,53.37"
"701.3746,53.52"
"701.3956,53.45"
"701.4147,53.45"
"701.4357,53.52"
"701.4547,53.42"
"701.4747,53.42"
"701.4957,53.42"
"701.5146,53.55"
"701.5356,53.47"
"701.5546,53.54"
"701.5746,53.56"
"701.5956,53.56"
"701.6147,53.49"
"701.6357,53.58"
"701.6547,53.63"
"701.6747,53.62"
"701.6957,53.62"
"701.7147,53.59"
"701.7357,53.55"
"701.7546,53.62"
"701.7747,53.61"
"701.7947,53.61"
"701.8146,53.69"
"701.8347,53.68"
"701.8547,53.8"
"701.8746,53.76"
"701.8947,53.76"
"701.9147,53.88"
"701.9357,53.73"
"701.9547,53.76"
"701.9747,53.81"
"701.9957,53.81"
"702.0146,53.84"
"702.0347,53.93"
"702.0546,53.9"
"702.0746,53.95"
"702.0956,53.95"
"702.1147,53.97"
"702.1357,53.97"
"702.1547,54.04"
"702.1747,54.04"
"702.1957,54.04"
"702.2147,54.02"
"702.2357,54.04"
"702.2546,54"
"702.2747,54.09"
"702.2957,54.07"
"702.3146,54.07"
"702.3356,54.05"
"702.3547,54.09"
"702.3757,54.16"
"702.3956,54.16"
"702.4147,54.18"
"702.4357,54.2"
"702.4547,54.23"
"702.4756,54.2"
"702.4946,54.2"
"702.5146,54.23"
"702.5356,54.25"
"702.5546,54.3"
"702.5746,54.29"
"702.5956,54.29"
"702.6147,54.32"
"702.6346,54.32"
"702.6547,54.23"
"702.6747,54.41"
"702.6957,54.35"
"702.7147,54.35"
"702.7357,54.41"
"702.7546,54.34"
"702.7747,54.36"
"702.7947,54.36"
"702.8146,54.43"
"702.8356,54.32"
"702.8547,54.34"
"702.8746,54.45"
"702.8956,54.28"
"702.9147,54.28"
"702.9357,54.46"
"702.9547,54.42"
"702.9756,54.39"
"702.9957,54.39"
"703.0146,54.39"
"703.0356,54.25"
"703.0546,54.32"
"703.0746,54.32"
"703.0956,54.32"
"703.1147,54.29"
"703.1357,54.28"
"703.1547,54.39"
"703.1747,54.45"
"703.1946,54.45"
"703.2147,54.48"
"703.2357,54.49"
"703.2546,54.62"
"703.2756,54.46"
"703.2947,54.46"
"703.3146,54.55"
"703.3347,54.6"
"703.3547,54.57"
"703.3746,54.53"
"703.3956,54.53"
"703.4147,54.64"
"703.4346,54.59"
"703.4547,54.77"
"703.4747,54.74"
"703.4957,54.74"
"703.5146,54.9"
"703.5347,54.92"
"703.5546,54.85"
"703.5746,54.97"
"703.5947,54.97"
"703.6147,54.87"
"703.6357,54.99"
"703.6547,54.94"
"703.6757,54.85"
"703.6957,54.85"
"703.7147,54.99"
"703.7357,54.92"
"703.7546,54.87"
"703.7747,54.87"
"703.7957,54.87"
"703.8146,54.78"
"703.8356,54.91"
"703.8547,54.84"
"703.8757,54.81"
"703.8947,54.81"
"703.9147,54.74"
"703.9357,54.73"
"703.9547,54.76"
"703.9756,54.67"
"703.9957,54.67"
"704.0146,54.71"
"704.0356,54.73"
"704.0546,54.73"
"704.0746,54.8"
"704.0956,54.74"
"704.1147,54.74"
"704.1346,54.67"
"704.1556,54.78"
"704.1757,54.67"
"704.1946,54.67"
"704.2147,54.81"
"704.2357,54.83"
"704.2546,54.83"
"704.2756,54.85"
"704.2947,54.85"
"704.3146,54.8"
"704.3347,54.84"
"704.3547,54.91"
"704.3746,54.88"
"704.3947,54.88"
"704.4147,54.88"
"704.4357,54.91"
"704.4547,54.81"
"704.4756,54.85"
"704.4957,54.85"
"704.5146,54.78"
"704.5356,54.85"
"704.5546,54.84"
"704.5746,54.77"
"704.5947,54.77"
"704.6147,54.8"
"704.6357,54.74"
"704.6547,54.71"
"704.6747,54.67"
"704.6957,54.69"
"704.7147,54.69"
"704.7357,54.74"
"704.7546,54.6"
"704.7747,54.67"
"704.7957,54.6"
"704.8146,54.6"
"704.8356,54.48"
"704.8547,54.67"
"704.8746,54.5"
"704.8947,54.5"
"704.9147,54.48"
"704.9346,54.49"
"704.9547,54.48"
"704.9747,54.35"
"704.9957,54.35"
"705.0146,54.39"
"705.0347,54.41"
"705.0546,54.32"
"705.0746,54.39"
"705.0947,54.39"
"705.1147,54.5"
"705.1357,54.43"
"705.1547,54.36"
"705.1747,54.41"
"705.1957,54.27"
"705.2147,54.27"
"705.2357,54.34"
"705.2546,54.42"
"705.2747,54.32"
"705.2947,54.32"
"705.3146,54.27"
"705.3356,54.32"
"705.3547,54.29"
"705.3746,54.25"
"705.3947,54.25"
"705.4147,54.3"
"705.4357,54.39"
"705.4547,54.36"
"705.4747,54.23"
"705.4957,54.23"
"705.5146,54.34"
"705.5356,54.05"
"705.5546,54.16"
"705.5746,54.14"
"705.5956,54.04"
"705.6147,54.04"
"705.6346,54.16"
"705.6547,54.16"
"705.6747,54.04"
"705.6946,54.04"
"705.7147,54.16"
"705.7347,54.16"
"705.7546,54.11"
"705.7747,53.97"
"705.7957,54.13"
"705.8146,54.13"
"705.8347,54.04"
"705.8547,53.86"
"705.8746,53.97"
"705.8947,53.97"
"705.9147,53.9"
"705.9346,53.59"
"705.9547,53.83"
"705.9756,53.66"
"705.9957,53.66"
"706.0146,53.66"
"706.0356,53.62"
"706.0546,53.65"
"706.0746,53.51"
"706.0956,53.59"
"706.1147,53.59"
"706.1357,53.59"
"706.1547,53.65"
"706.1747,53.59"
"706.1957,53.73"
"706.2147,53.73"
"706.2357,53.65"
"706.2546,53.4"
"706.2756,53.63"
"706.2957,53.55"
"706.3146,53.55"
"706.3356,53.45"
"706.3547,53.55"
"706.3746,53.49"
"706.3956,53.49"
"706.4147,53.47"
"706.4346,53.44"
"706.4547,53.58"
"706.4747,53.38"
"706.4957,53.38"
"706.5146,53.48"
"706.5347,53.45"
"706.5546,53.48"
"706.5746,53.31"
"706.5947,53.31"
"706.6147,53.37"
"706.6346,53.45"
"706.6547,53.28"
"706.6747,53.49"
"706.6946,53.49"
"706.7147,53.38"
"706.7357,53.35"
"706.7546,53.41"
"706.7747,53.33"
"706.7947,53.33"
"706.8146,53.28"
"706.8356,53.26"
"706.8547,53.35"
"706.8746,53.21"
"706.8947,53.21"
"706.9147,53.12"
"706.9357,53.27"
"706.9547,53.21"
"706.9747,53.21"
"706.9957,53.21"
"707.0146,53.21"
"707.0356,53.12"
"707.0546,53.02"
"707.0746,53.09"
"707.0947,53.09"
"707.1147,53.1"
"707.1346,53.09"
"707.1547,53.12"
"707.1747,53.17"
"707.1946,53.17"
"707.2147,53.07"
"707.2347,53.07"
"707.2546,53.14"
"707.2747,53.02"
"707.2947,53.02"
"707.3146,52.98"
"707.3347,53.12"
"707.3547,53.1"
"707.3746,53.1"
"707.3947,53.14"
"707.4147,53.14"
"707.4346,52.98"
"707.4547,53"
"707.4747,52.99"
"707.4957,52.99"
"707.5146,53.07"
"707.5356,52.98"
"707.5546,53.1"
"707.5746,53.07"
"707.5947,53.07"
"707.6147,53.03"
"707.6357,53.05"
"707.6547,53.05"
"707.6747,53"
"707.6957,53"
"707.7147,52.95"
"707.7357,53.03"
"707.7546,53"
"707.7747,53.1"
"707.7957,53.1"
"707.8146,53.05"
"707.8356,53.02"
"707.8547,53.02"
"707.8757,52.95"
"707.8947,53.07"
"707.9147,53.07"
"707.9346,53.14"
"707.9547,53.14"
"707.9747,53.24"
"707.9946,53.24"
"708.0146,53.17"
"708.0347,53.14"
"708.0546,53.13"
"708.0746,53.07"
"708.0947,53.02"
"708.1147,53.02"
"708.1346,53.17"
"708.1547,53.09"
"708.1747,53.09"
"708.1946,53.17"
"708.2147,53.17"
"708.2347,53.03"
"708.2546,53.07"
"708.2747,53.06"
"708.2957,53.07"
"708.3146,53.07"
"708.3347,53.12"
"708.3547,53.1"
"708.3746,53.09"
"708.3956,53"
"708.4147,53"
"708.4357,53.07"
"708.4547,53.07"
"708.4747,53.03"
"708.4957,53.03"
"708.5146,53"
"708.5347,53.07"
"708.5546,52.86"
"708.5746,52.95"
"708.5956,53.02"
"708.6147,53.02"
"708.6346,52.99"
"708.6547,53.06"
"708.6747,53"
"708.6957,53.02"
"708.7147,53.02"
"708.7347,53.03"
"708.7546,52.93"
"708.7747,53.03"
"708.7947,53.03"
"708.8146,52.91"
"708.8347,53"
"708.8547,52.96"
"708.8746,52.89"
"708.8956,52.93"
"708.9147,52.93"
"708.9346,52.92"
"708.9547,52.86"
"708.9747,52.86"
"708.9946,52.86"
"709.0146,52.85"
"709.0347,52.86"
"709.0546,52.95"
"709.0746,52.96"
"709.0956,52.93"
"709.1147,52.93"
"709.1346,52.85"
"709.1547,52.86"
"709.1747,52.78"
"709.1957,52.75"
"709.2147,52.75"
"709.2347,52.77"
"709.2546,52.71"
"709.2747,52.79"
"709.2947,52.96"
"709.3146,52.96"
"709.3356,52.93"
"709.3547,52.93"
"709.3746,52.98"
"709.3956,52.93"
"709.4147,52.93"
"709.4357,52.93"
"709.4547,53.03"
"709.4747,52.95"
"709.4957,52.95"
"709.5146,52.99"
"709.5347,52.93"
"709.5546,52.92"
"709.5746,52.93"
"709.5956,52.89"
"709.6147,52.89"
"709.6346,52.88"
"709.6547,52.86"
"709.6747,52.85"
"709.6946,52.85"
"709.7147,52.93"
"709.7347,52.88"
"709.7546,52.86"
"709.7747,52.88"
"709.7947,52.82"
"709.8146,52.82"
"709.8347,52.82"
"709.8547,52.91"
"709.8746,52.86"
"709.8947,52.79"
"709.9147,52.79"
"709.9357,52.82"
"709.9547,52.68"
"709.9747,52.73"
"709.9957,52.73"
"710.0146,52.61"
"710.0356,52.66"
"710.0546,52.52"
"710.0746,52.54"
"710.0956,52.54"
"710.1157,52.52"
"710.1357,52.45"
"710.1556,52.4"
"710.1757,52.45"
"710.1957,52.4"
"710.2147,52.4"
"710.2357,52.33"
"710.2546,52.47"
"710.2747,52.33"
"710.2947,52.3"
"710.3146,52.3"
"710.3347,52.31"
"710.3547,52.27"
"710.3746,52.31"
"710.3947,52.31"
"710.4147,52.19"
"710.4346,52.19"
"710.4547,52.15"
"710.4747,52.23"
"710.4957,52.23"
"710.5146,52.26"
"710.5347,52.23"
"710.5546,52.16"
"710.5746,52.2"
"710.5956,52.23"
"710.6147,52.23"
"710.6346,52.2"
"710.6547,52.33"
"710.6747,52.36"
"710.6946,52.36"
"710.7147,52.34"
"710.7357,52.34"
"710.7546,52.4"
"710.7747,52.47"
"710.7947,52.33"
"710.8146,52.33"
"710.8356,52.4"
"710.8547,52.34"
"710.8746,52.29"
"710.8947,52.29"
"710.9147,52.33"
"710.9357,52.23"
"710.9547,52.23"
"710.9747,52.12"
"710.9946,52.12"
"711.0157,52.13"
"711.0356,52.02"
"711.0557,52.05"
"711.0757,52.01"
"711.0956,51.98"
"711.1147,51.98"
"711.1357,51.92"
"711.1547,51.85"
"711.1747,51.95"
"711.1957,51.74"
"711.2147,51.74"
"711.2347,51.83"
"711.2546,51.81"
"711.2747,51.74"
"711.2947,51.74"
"711.3146,51.83"
"711.3356,51.88"
"711.3547,51.78"
"711.3746,51.8"
"711.3956,51.87"
"711.4147,51.87"
"711.4357,51.8"
"711.4547,51.92"
"711.4756,51.92"
"711.4957,51.92"
"711.5146,51.94"
"711.5356,51.87"
"711.5546,51.87"
"711.5757,51.85"
"711.5956,51.85"
"711.6147,51.74"
"711.6357,51.81"
"711.6547,51.81"
"711.6757,51.64"
"711.6957,51.64"
"711.7156,51.57"
"711.7357,51.66"
"711.7546,51.52"
"711.7756,51.48"
"711.7957,51.48"
"711.8146,51.48"
"711.8356,51.41"
"711.8547,51.45"
"711.8757,51.38"
"711.8947,51.38"
"711.9156,51.43"
"711.9357,51.46"
"711.9547,51.49"
"711.9756,51.59"
"711.9957,51.59"
"712.0146,51.6"
"712.0356,51.57"
"712.0546,51.67"
"712.0746,51.67"
"712.0956,51.62"
"712.1147,51.62"
"712.1357,51.66"
"712.1547,51.7"
"712.1747,51.67"
"712.1957,51.5"
"712.2147,51.5"
"712.2357,51.48"
"712.2546,51.41"
"712.2756,51.16"
"712.2957,51.16"
"712.3146,51.16"
"712.3356,51.5"
"712.3547,51.32"
"712.3757,51.11"
"712.3956,51.11"
"712.4147,51.22"
"712.4357,51.11"
"712.4556,51.28"
"712.4756,51.39"
"712.4957,51.39"
"712.5146,51.38"
"712.5356,51.43"
"712.5546,51.48"
"712.5757,51.46"
"712.5956,51.53"
"712.6147,51.53"
"712.6357,51.56"
"712.6547,51.48"
"712.6757,51.59"
"712.6957,51.46"
"712.7147,51.46"
"712.7347,51.39"
"712.7546,51.34"
"712.7747,51.29"
"712.7947,51.29"
"712.8146,51.36"
"712.8356,51.25"
"712.8547,51.2"
"712.8746,51.2"
"712.8956,51.16"
"712.9147,51.16"
"712.9357,51.22"
"712.9547,51.36"
"712.9747,51.39"
"712.9957,51.39"
"713.0146,51.45"
"713.0347,51.43"
"713.0546,51.43"
"713.0746,51.57"
"713.0956,51.56"
"713.1147,51.56"
"713.1346,51.56"
"713.1547,51.63"
"713.1747,51.52"
"713.1957,51.53"
"713.2147,51.53"
"713.2357,51.67"
"713.2546,51.46"
"713.2756,51.57"
"713.2957,51.43"
"713.3157,51.43"
"713.3356,51.38"
"713.3547,51.5"
"713.3757,51.32"
"713.3956,51.62"
"713.4156,51.62"
"713.4357,51.49"
"713.4547,51.53"
"713.4756,51.64"
"713.4957,51.64"
"713.5157,51.69"
"713.5356,51.62"
"713.5546,51.66"
"713.5746,51.7"
"713.5947,51.67"
"713.6147,51.67"
"713.6346,51.85"
"713.6547,51.92"
"713.6747,52.05"
"713.6957,51.99"
"713.7147,51.99"
"713.7357,51.98"
"713.7546,52.01"
"713.7747,51.88"
"713.7957,52.11"
"713.8146,52.11"
"713.8356,51.87"
"713.8547,51.94"
"713.8746,51.95"
"713.8956,51.95"
"713.9147,51.95"
"713.9357,51.85"
"713.9547,51.83"
"713.9756,51.92"
"713.9957,51.92"
"714.0146,51.8"
"714.0356,52.02"
"714.0546,51.98"
"714.0757,52.04"
"714.0956,51.9"
"714.1147,51.9"
"714.1357,51.97"
"714.1547,51.97"
"714.1747,52.09"
"714.1957,52.04"
"714.2147,52.04"
"714.2347,52.19"
"714.2546,52.18"
"714.2747,52.22"
"714.2957,52.34"
"714.3146,52.34"
"714.3347,52.38"
"714.3547,52.38"
"714.3746,52.47"
"714.3956,52.38"
"714.4147,52.38"
"714.4346,52.52"
"714.4547,52.55"
"714.4747,52.54"
"714.4957,52.54"
"714.5146,52.45"
"714.5347,52.47"
"714.5546,52.47"
"714.5746,52.52"
"714.5956,52.54"
"714.6147,52.54"
"714.6346,52.57"
"714.6547,52.45"
"714.6747,52.38"
"714.6957,52.47"
"714.7147,52.47"
"714.7357,52.29"
"714.7546,52.38"
"714.7747,52.38"
"714.7957,52.33"
"714.8146,52.33"
"714.8347,52.38"
"714.8547,52.4"
"714.8746,52.3"
"714.8956,52.26"
"714.9147,52.26"
"714.9346,52.3"
"714.9547,52.3"
"714.9747,52.33"
"714.9957,52.33"
"715.0146,52.26"
"715.0347,52.38"
"715.0546,52.29"
"715.0746,52.3"
"715.0956,52.34"
"715.1147,52.34"
"715.1346,52.34"
"715.1547,52.4"
"715.1747,52.45"
"715.1957,52.41"
"715.2147,52.41"
"715.2347,52.54"
"715.2546,52.52"
"715.2747,52.57"
"715.2957,52.52"
"715.3146,52.52"
"715.3347,52.59"
"715.3547,52.59"
"715.3746,52.66"
"715.3956,52.61"
"715.4147,52.61"
"715.4346,52.78"
"715.4547,52.66"
"715.4747,52.63"
"715.4957,52.63"
"715.5146,52.75"
"715.5347,52.66"
"715.5546,52.73"
"715.5746,52.63"
"715.5956,52.73"
"715.6147,52.73"
"715.6346,52.71"
"715.6547,52.71"
"715.6747,52.66"
"715.6957,52.61"
"715.7147,52.61"
"715.7347,52.59"
"715.7546,52.54"
"715.7747,52.59"
"715.7957,52.61"
"715.8146,52.61"
"715.8356,52.66"
"715.8547,52.57"
"715.8757,52.55"
"715.8956,52.59"
"715.9147,52.59"
"715.9346,52.52"
"715.9547,52.52"
"715.9747,52.52"
"715.9957,52.52"
"716.0146,52.47"
"716.0347,52.54"
"716.0546,52.48"
"716.0746,52.43"
"716.0956,52.38"
"716.1147,52.38"
"716.1357,52.45"
"716.1547,52.41"
"716.1747,52.54"
"716.1957,52.5"
"716.2147,52.5"
"716.2347,52.54"
"716.2546,52.52"
"716.2747,52.59"
"716.2957,52.59"
"716.3146,52.59"
"716.3347,52.5"
"716.3547,52.52"
"716.3746,52.66"
"716.3956,52.59"
"716.4147,52.59"
"716.4346,52.68"
"716.4547,52.75"
"716.4747,52.68"
"716.4957,52.68"
"716.5146,52.75"
"716.5347,52.79"
"716.5546,52.77"
"716.5746,52.75"
"716.5956,52.89"
"716.6147,52.89"
"716.6346,52.89"
"716.6547,52.79"
"716.6747,52.73"
"716.6957,52.89"
"716.7147,52.89"
"716.7347,52.75"
"716.7546,52.78"
"716.7747,52.75"
"716.7947,52.73"
"716.8146,52.73"
"716.8356,52.79"
"716.8547,52.78"
"716.8746,52.75"
"716.8956,52.7"
"716.9147,52.7"
"716.9357,52.68"
"716.9547,52.59"
"716.9756,52.59"
"716.9957,52.59"
"717.0146,52.59"
"717.0347,52.59"
"717.0546,52.59"
"717.0746,52.47"
"717.0956,52.54"
"717.1147,52.54"
"717.1346,52.5"
"717.1547,52.54"
"717.1747,52.5"
"717.1957,52.52"
"717.2147,52.52"
"717.2347,52.54"
"717.2546,52.47"
"717.2747,52.48"
"717.2947,52.48"
"717.3146,52.47"
"717.3347,52.38"
"717.3547,52.3"
"717.3746,52.38"
"717.3947,52.38"
"717.4147,52.31"
"717.4346,52.38"
"717.4547,52.41"
"717.4747,52.38"
"717.4946,52.38"
"717.5146,52.45"
"717.5347,52.36"
"717.5546,52.47"
"717.5746,52.45"
"717.5956,52.45"
"717.6147,52.45"
"717.6346,52.5"
"717.6547,52.47"
"717.6747,52.45"
"717.6957,52.45"
"717.7147,52.45"
"717.7347,52.41"
"717.7546,52.33"
"717.7747,52.43"
"717.7957,52.34"
"717.8146,52.34"
"717.8347,52.45"
"717.8547,52.38"
"717.8746,52.33"
"717.8947,52.33"
"717.9147,52.33"
"717.9346,52.19"
"717.9547,52.27"
"717.9747,52.23"
"717.9946,52.23"
"718.0146,52.15"
"718.0356,52.19"
"718.0546,52.19"
"718.0746,52.09"
"718.0956,52.15"
"718.1147,52.15"
"718.1346,52.12"
"718.1547,52.06"
"718.1747,52.05"
"718.1946,52.05"
"718.2147,51.98"
"718.2347,52.06"
"718.2546,51.95"
"718.2747,51.98"
"718.2957,52.11"
"718.3146,52.11"
"718.3347,51.99"
"718.3547,52.19"
"718.3746,51.95"
"718.3956,52.09"
"718.4147,52.09"
"718.4346,52.06"
"718.4547,52.16"
"718.4747,52.12"
"718.4957,52.12"
"718.5146,52.12"
"718.5347,52.16"
"718.5546,52.16"
"718.5746,52.09"
"718.5956,52.05"
"718.6147,52.05"
"718.6346,52.11"
"718.6547,52.05"
"718.6747,52.05"
"718.6946,52.05"
"718.7147,52.16"
"718.7347,52.08"
"718.7546,51.98"
"718.7747,52.01"
"718.7957,51.98"
"718.8146,51.98"
"718.8347,51.92"
"718.8547,52.08"
"718.8746,51.88"
"718.8956,51.95"
"718.9147,51.95"
"718.9346,51.88"
"718.9547,51.85"
"718.9747,51.92"
"718.9946,51.92"
"719.0146,51.81"
"719.0347,51.81"
"719.0546,51.81"
"719.0746,51.9"
"719.0947,51.88"
"719.1147,51.88"
"719.1346,51.99"
"719.1547,51.88"
"719.1747,51.97"
"719.1946,51.97"
"719.2147,51.97"
"719.2347,52.06"
"719.2546,52.12"
"719.2747,52.05"
"719.2957,52.05"
"719.3146,52.05"
"719.3347,51.99"
"719.3547,52.01"
"719.3746,52.01"
"719.3947,52.01"
"719.4147,51.92"
"719.4346,51.95"
"719.4547,51.97"
"719.4747,51.88"
"719.4946,51.88"
"719.5146,51.83"
"719.5347,51.95"
"719.5546,51.81"
"719.5746,51.78"
"719.5956,51.78"
"719.6147,51.78"
"719.6346,51.71"
"719.6547,51.77"
"719.6747,51.71"
"719.6946,51.71"
"719.7147,51.8"
"719.7347,51.83"
"719.7546,51.85"
"719.7747,51.95"
"719.7947,52.01"
"719.8146,52.01"
"719.8347,51.98"
"719.8547,52.04"
"719.8746,52.09"
"719.8956,52.06"
"719.9147,52.06"
"719.9346,52.19"
"719.9547,52.02"
"719.9747,52.19"
"719.9946,52.19"
"720.0146,52.09"
"720.0347,52.15"
"720.0546,52.19"
"720.0746,52.15"
"720.0947,52.11"
"720.1147,52.11"
"720.1346,52.13"
"720.1547,52.19"
"720.1747,52.22"
"720.1946,52.22"
"720.2147,52.27"
"720.2347,52.13"
"720.2546,52.22"
"720.2747,52.16"
"720.2957,52.06"
"720.3146,52.06"
"720.3347,52.13"
"720.3547,52.05"
"720.3746,52.12"
"720.3956,52.15"
"720.4147,52.15"
"720.4346,52.04"
"720.4547,52.06"
"720.4747,52.12"
"720.4957,52.12"
"720.5146,52.06"
"720.5347,52.23"
"720.5546,52.19"
"720.5746,52.38"
"720.5956,52.47"
"720.6147,52.47"
"720.6346,52.45"
"720.6547,52.57"
"720.6747,52.61"
"720.6946,52.54"
"720.7147,52.54"
"720.7347,52.61"
"720.7546,52.59"
"720.7747,52.79"
"720.7957,52.82"
"720.8146,52.82"
"720.8347,52.75"
"720.8547,52.73"
"720.8746,52.75"
"720.8956,52.82"
"720.9147,52.82"
"720.9346,52.95"
"720.9547,52.89"
"720.9747,52.78"
"720.9946,52.78"
"721.0146,52.82"
"721.0347,52.79"
"721.0546,52.82"
"721.0746,52.8"
"721.0947,52.75"
"721.1147,52.75"
"721.1346,52.89"
"721.1547,52.96"
"721.1747,53"
"721.1946,53"
"721.2147,53.07"
"721.2347,52.96"
"721.2546,52.82"
"721.2747,52.82"
"721.2947,52.82"
"721.3146,52.91"
"721.3347,52.93"
"721.3547,52.79"
"721.3746,52.89"
"721.3947,52.89"
"721.4147,52.73"
"721.4346,52.79"
"721.4547,52.79"
"721.4747,52.96"
"721.4946,52.96"
"721.5146,52.89"
"721.5347,53.02"
"721.5546,53.02"
"721.5746,53.03"
"721.5947,53.03"
"721.6147,52.96"
"721.6346,53.03"
"721.6547,53"
"721.6747,52.96"
"721.6946,52.96"
"721.7147,52.95"
"721.7347,52.89"
"721.7546,52.96"
"721.7747,53.07"
"721.7957,53.07"
"721.8146,53.07"
"721.8347,53.14"
"721.8547,53.16"
"721.8746,53.1"
"721.8956,53.2"
"721.9147,53.2"
"721.9346,53.26"
"721.9547,53.17"
"721.9747,53.28"
"721.9957,53.28"
"722.0146,53.31"
"722.0347,53.31"
"722.0546,53.38"
"722.0746,53.38"
"722.0947,53.38"
"722.1147,53.45"
"722.1346,53.44"
"722.1547,53.51"
"722.1747,53.58"
"722.1946,53.58"
"722.2147,53.45"
"722.2347,53.61"
"722.2546,53.65"
"722.2747,53.65"
"722.2947,53.65"
"722.3146,53.8"
"722.3347,53.88"
"722.3547,53.8"
"722.3746,53.97"
"722.3956,53.97"
"722.4147,54"
"722.4346,54.04"
"722.4547,54.16"
"722.4747,54.23"
"722.4957,54.23"
"722.5146,54.27"
"722.5347,54.25"
"722.5546,54.38"
"722.5746,54.49"
"722.5956,54.49"
"722.6147,54.45"
"722.6346,54.66"
"722.6547,54.62"
"722.6747,54.64"
"722.6957,54.85"
"722.7147,54.85"
"722.7347,54.77"
"722.7546,54.78"
"722.7747,54.94"
"722.7947,54.94"
"722.8146,54.97"
"722.8347,54.94"
"722.8547,54.95"
