time,DegOfDev
897.5328,3.79
897.5528,3.63
897.5728,3.68
897.5928,3.54
897.6128,3.47
897.6328,3.35
897.6528,3.21
897.6728,3.02
897.6928,2.83
897.7128,2.72
897.7328,2.68
897.7528,2.61
897.7728,2.53
897.7928,2.53
897.8128,2.53
897.8328,2.49
897.8528,2.51
897.8728,2.45
897.8928,2.52
897.9128,2.53
897.9328,2.53
897.9528,2.47
897.9728,2.51
897.9928,2.51
898.0128,2.52
898.0328,2.41
898.0528,2.36
898.0728,2.24
898.0928,2.1
898.1128,2.07
898.1328,2.09
898.1528,2.27
898.1728,2.23
898.1928,2.33
898.2128,2.23
898.2328,2.29
898.2528,2.35
898.2728,2.36
898.2928,2.36
898.3128,2.31
898.3328,2.15
898.3528,1.99
898.3728,1.96
898.3928,2.01
898.4128,2.1
898.4328,2.19
898.4528,2.21
898.4728,2.21
898.4928,2.27
898.5128,2.4
898.5328,2.44
898.5528,2.35
898.5728,2.27
898.5928,2.23
898.6128,2.13
898.6328,2.11
898.6528,2.17
898.6728,2.11
898.6928,2.16
898.7128,2.15
898.7328,2.08
898.7528,1.99
898.7728,1.99
898.7928,2.03
898.8128,1.97
898.8328,1.88
898.8528,1.86
898.8728,1.92
898.8928,1.88
898.9128,1.74
898.9328,1.71
898.9528,1.8
898.9728,1.77
898.9928,1.78
899.0128,1.65
899.0328,1.64
899.0528,1.71
899.0728,1.76
899.0928,1.76
899.1128,1.85
899.1328,1.99
899.1528,2.05
899.1728,2.19
899.1928,2.31
899.2128,2.21
899.2328,2.18
899.2528,2.12
899.2728,2.03
899.2928,1.91
899.3128,1.8
899.3328,1.72
899.3528,1.78
899.3728,1.76
899.3928,1.8
899.4128,1.74
899.4328,1.76
899.4528,1.79
899.4728,1.73
899.4928,1.78
899.5128,1.84
899.5328,1.81
899.5528,1.82
899.5728,1.81
899.5928,1.77
899.6128,1.77
899.6328,1.79
899.6528,1.86
899.6728,1.86
899.6928,1.86
899.7128,1.86
899.7328,1.86
899.7528,1.92
899.7728,1.89
899.7928,1.9
899.8128,1.86
899.8328,1.86
899.8528,1.86
899.8728,1.84
899.8928,1.78
899.9128,1.7
899.9328,1.68
899.9528,1.62
899.9728,1.61
899.9928,1.68
900.0128,1.7
900.0328,1.73
900.0528,1.82
900.0728,1.81
900.0928,1.81
900.1128,1.73
900.1328,1.77
900.1528,1.84
900.1728,1.77
900.1928,1.78
900.2128,1.93
900.2328,2.01
900.2528,2.11
900.2728,2.27
900.2928,2.23
900.3128,2.19
900.3328,2.24
900.3528,2.19
900.3728,2.19
900.3928,2.24
900.4128,2.18
900.4328,2.19
900.4528,2.19
900.4728,2.18
900.4928,2.17
900.5128,2.17
900.5328,2.17
900.5528,2.17
900.5728,2.11
900.5928,2.04
900.6128,2.06
900.6328,2.03
900.6528,2.09
900.6728,2.09
900.6928,2.05
900.7128,2.17
900.7328,2.15
900.7528,2.04
900.7728,2.03
900.7928,2.04
900.8128,2.05
900.8328,2.18
900.8528,2.17
900.8728,2.12
900.8928,2.05
900.9128,2.05
900.9328,2.03
900.9528,2
900.9728,2.02
900.9928,2.03
901.0128,2.04
901.0328,2.01
901.0528,2.03
901.0728,2.03
901.0928,2.03
901.1128,2.02
901.1328,2.03
901.1528,1.93
901.1728,1.96
901.1928,2.03
901.2128,2.03
901.2328,2.07
901.2528,2.18
901.2728,2.19
901.2928,2.16
901.3128,2.15
901.3328,2.05
901.3528,2.03
901.3728,1.99
901.3928,2.04
901.4128,2.07
901.4328,2.03
901.4528,2.05
901.4728,2.09
901.4928,2.18
901.5128,2.19
901.5328,2.4
901.5528,2.52
901.5728,2.47
901.5928,2.41
901.6128,2.45
901.6328,2.22
901.6528,2.16
901.6728,2.37
901.6928,2.51
901.7128,2.64
901.7328,2.7
901.7528,2.7
901.7728,2.72
901.7928,2.63
901.8128,2.45
901.8328,2.42
901.8528,2.37
901.8728,2.33
901.8928,2.23
901.9128,2.32
901.9328,2.39
901.9528,2.51
901.9728,2.52
901.9928,2.57
902.0128,2.5
902.0328,2.44
902.0528,2.44
902.0728,2.4
902.0928,2.29
902.1128,2.33
902.1328,2.21
902.1528,2.17
902.1728,2.16
902.1928,2.19
902.2128,2.3
902.2328,2.28
902.2528,2.21
902.2728,2.15
902.2928,2.18
902.3128,2.31
902.3328,2.34
902.3528,2.36
902.3728,2.36
902.3928,2.34
902.4128,2.21
902.4328,2.19
902.4528,2.15
902.4728,2.19
902.4928,2.26
902.5128,2.24
902.5328,2.19
902.5528,2.29
902.5728,2.22
902.5928,2.32
902.6128,2.39
902.6328,2.38
902.6528,2.36
902.6728,2.32
902.6928,2.4
902.7128,2.44
902.7328,2.4
902.7528,2.47
902.7728,2.53
902.7928,2.49
902.8128,2.5
902.8328,2.58
902.8528,2.69
902.8728,2.84
902.8928,2.98
902.9128,3.02
902.9328,2.99
902.9528,3.08
902.9728,3.18
902.9928,3.15
903.0128,3.2
903.0328,3.27
903.0528,3.36
903.0728,3.34
903.0928,3.38
903.1128,3.4
903.1328,3.53
903.1528,3.55
903.1728,3.43
903.1928,3.39
903.2128,3.48
903.2328,3.45
903.2528,3.53
903.2728,3.45
903.2928,3.5
903.3128,3.47
903.3328,3.52
903.3528,3.55
903.3728,3.59
903.3928,3.61
903.4128,3.55
903.4328,3.55
903.4528,3.57
903.4728,3.57
903.4928,3.55
903.5128,3.55
903.5328,3.55
903.5528,3.5
903.5728,3.41
903.5928,3.3
903.6128,3.22
903.6328,3.17
903.6528,3.08
903.6728,2.92
903.6928,2.81
903.7128,2.72
903.7328,2.56
903.7528,2.44
903.7728,2.38
903.7928,2.36
903.8128,2.28
903.8328,2.13
903.8528,2.09
903.8728,2.14
903.8928,2.19
903.9128,2.13
903.9328,2.11
903.9528,2.16
903.9728,2.19
903.9928,2.08
904.0128,2.03
904.0328,2.03
904.0528,1.96
904.0728,1.95
904.0928,1.87
904.1128,1.86
904.1328,1.84
904.1528,1.82
904.1728,1.71
904.1928,1.68
904.2128,1.68
904.2328,1.75
904.2528,1.72
904.2728,1.69
904.2928,1.77
904.3128,1.71
904.3328,1.65
904.3528,1.72
904.3728,1.61
904.3928,1.67
904.4128,1.76
904.4328,1.73
904.4528,1.68
904.4728,1.68
904.4928,1.67
904.5128,1.68
904.5328,1.67
904.5528,1.54
904.5728,1.58
904.5928,1.57
904.6128,1.54
904.6328,1.54
904.6528,1.51
904.6728,1.52
904.6928,1.47
904.7128,1.5
904.7328,1.52
904.7528,1.52
904.7728,1.52
904.7928,1.5
904.8128,1.52
904.8328,1.48
904.8528,1.4
904.8728,1.46
904.8928,1.36
904.9128,1.37
904.9328,1.37
904.9528,1.35
904.9728,1.35
904.9928,1.32
905.0128,1.36
905.0328,1.46
905.0528,1.38
905.0728,1.4
905.0928,1.4
905.1128,1.42
905.1328,1.46
905.1528,1.36
905.1728,1.37
905.1928,1.35
905.2128,1.42
905.2328,1.5
905.2528,1.47
905.2728,1.5
905.2928,1.47
905.3128,1.42
905.3328,1.46
905.3528,1.64
905.3728,1.65
905.3928,1.57
905.4128,1.62
905.4328,1.68
905.4528,1.75
905.4728,1.79
905.4928,1.75
905.5128,1.87
905.5328,1.86
905.5528,1.87
905.5728,1.86
905.5928,1.93
905.6128,2.01
905.6328,1.98
905.6528,1.93
905.6728,2.01
905.6928,2.03
905.7128,2.01
905.7328,1.89
905.7528,1.96
905.7728,1.96
905.7928,1.98
905.8128,2.01
905.8328,1.89
905.8528,1.99
905.8728,2.04
905.8928,2.03
905.9128,2.03
905.9328,1.96
905.9528,1.87
905.9728,1.87
905.9928,1.86
906.0128,1.81
906.0328,1.82
906.0528,1.86
906.0728,1.86
906.0928,1.86
906.1128,1.87
906.1328,1.84
906.1528,1.74
906.1728,1.7
906.1928,1.68
906.2128,1.68
906.2328,1.57
906.2528,1.54
906.2728,1.54
906.2928,1.53
906.3128,1.52
906.3328,1.52
906.3528,1.52
906.3728,1.48
906.3928,1.44
906.4128,1.5
906.4328,1.52
906.4528,1.42
906.4728,1.35
906.4928,1.35
906.5128,1.35
906.5328,1.38
906.5528,1.5
906.5728,1.48
906.5928,1.48
906.6128,1.41
906.6328,1.36
906.6528,1.44
906.6728,1.42
906.6928,1.35
906.7128,1.37
906.7328,1.53
906.7528,1.8
906.7728,1.47
906.7928,1.33
906.8128,1.21
906.8328,0.74
906.8528,1.29
906.8728,1.86
906.8928,1.59
906.9128,1.5
906.9328,1.5
906.9528,1.07
906.9728,0.89
906.9928,1.06
907.0128,1.28
907.0328,1.68
907.0528,1.74
907.0728,1.49
907.0928,1.52
907.1128,1.5
907.1328,1.65
907.1528,1.74
907.1728,1.32
907.1928,1.04
907.2128,1.34
907.2328,1.32
907.2528,0.99
907.2728,1.06
907.2928,1.15
907.3128,1
907.3328,0.81
907.3528,0.88
907.3728,1.09
907.3928,1.21
907.4128,1.28
907.4328,1.47
907.4528,1.52
907.4728,1.61
907.4928,1.6
907.5128,1.59
907.5328,1.58
907.5528,1.41
907.5728,1.41
907.5928,1.24
907.6128,1.31
907.6328,1.44
907.6528,1.5
907.6728,1.52
907.6928,1.52
907.7128,1.56
907.7328,1.57
907.7528,1.54
907.7728,1.5
907.7928,1.51
907.8128,1.4
907.8328,1.48
907.8528,1.49
907.8728,1.36
907.8928,1.35
907.9128,1.38
907.9328,1.5
907.9528,1.52
907.9728,1.63
907.9928,1.68
908.0128,1.7
908.0328,1.78
908.0528,1.76
908.0728,1.73
908.0928,1.69
908.1128,1.7
908.1328,1.68
908.1528,1.68
908.1728,1.68
908.1928,1.68
908.2128,1.73
908.2328,1.68
908.2528,1.6
908.2728,1.56
908.2928,1.44
908.3128,1.36
908.3328,1.44
908.3528,1.41
908.3728,1.38
908.3928,1.43
908.4128,1.46
908.4328,1.5
908.4528,1.49
908.4728,1.38
908.4928,1.44
908.5128,1.43
908.5328,1.34
908.5528,1.22
908.5728,1.32
908.5928,1.35
908.6128,1.48
908.6328,1.48
908.6528,1.47
908.6728,1.51
908.6928,1.48
908.7128,1.28
908.7328,1.38
908.7528,1.39
908.7728,1.35
908.7928,1.47
908.8128,1.52
908.8328,1.62
908.8528,1.67
908.8728,1.54
908.8928,1.52
908.9128,1.41
908.9328,1.37
908.9528,1.45
908.9728,1.4
908.9928,1.32
909.0128,1.44
909.0328,1.58
909.0528,1.66
909.0728,1.68
909.0928,1.68
909.1128,1.56
909.1328,1.49
909.1528,1.58
909.1728,1.58
909.1928,1.53
909.2128,1.5
909.2328,1.37
909.2528,1.49
909.2728,1.52
909.2928,1.52
909.3128,1.53
909.3328,1.52
909.3528,1.61
909.3728,1.65
909.3928,1.66
909.4128,1.68
909.4328,1.68
909.4528,1.54
909.4728,1.44
909.4928,1.36
909.5128,1.37
909.5328,1.36
909.5528,1.42
909.5728,1.51
909.5928,1.56
909.6128,1.6
909.6328,1.66
909.6528,1.68
909.6728,1.55
909.6928,1.52
909.7128,1.52
909.7328,1.41
909.7528,1.35
909.7728,1.41
909.7928,1.37
909.8128,1.43
909.8328,1.52
909.8528,1.64
909.8728,1.6
909.8928,1.48
909.9128,1.26
909.9328,1.19
909.9528,1.18
909.9728,1.23
909.9928,1.39
910.0128,1.36
910.0328,1.42
910.0528,1.52
910.0728,1.56
910.0928,1.53
910.1128,1.52
910.1328,1.45
910.1528,1.24
910.1728,1.12
910.1928,1.16
910.2128,1.28
910.2328,1.48
910.2528,1.63
910.2728,1.55
910.2928,1.52
910.3128,1.47
910.3328,1.41
910.3528,1.36
910.3728,1.34
910.3928,1.35
910.4128,1.35
910.4328,1.38
910.4528,1.5
910.4728,1.52
910.4928,1.52
910.5128,1.39
910.5328,1.35
910.5528,1.36
910.5728,1.49
910.5928,1.49
910.6128,1.43
910.6328,1.5
910.6528,1.52
910.6728,1.49
910.6928,1.51
910.7128,1.58
910.7328,1.66
910.7528,1.68
910.7728,1.79
910.7928,1.91
910.8128,1.91
910.8328,2
910.8528,2
910.8728,2.03
910.8928,2.02
910.9128,2.05
910.9328,2.03
910.9528,2.03
910.9728,2.03
910.9928,2.03
911.0128,2.03
911.0328,1.98
911.0528,1.92
911.0728,1.91
911.0928,2.01
911.1128,1.95
911.1328,1.95
911.1528,1.91
911.1728,1.86
911.1928,1.86
911.2128,1.89
911.2328,2.01
911.2528,2.03
911.2728,2.03
911.2928,2.03
911.3128,2.01
911.3328,2.05
911.3528,2.03
911.3728,2.03
911.3928,2.03
911.4128,2.01
911.4328,1.98
911.4528,2.01
911.4728,2.03
911.4928,1.96
911.5128,1.95
911.5328,2.01
911.5528,1.9
911.5728,1.8
911.5928,1.86
911.6128,1.92
911.6328,1.91
911.6528,1.85
911.6728,1.86
911.6928,1.73
911.7128,1.66
911.7328,1.66
911.7528,1.68
911.7728,1.54
911.7928,1.44
911.8128,1.5
911.8328,1.52
911.8528,1.52
911.8728,1.45
911.8928,1.36
911.9128,1.33
911.9328,1.25
911.9528,1.19
911.9728,1.19
911.9928,1.3
912.0128,1.35
912.0328,1.45
912.0528,1.48
912.0728,1.48
912.0928,1.52
912.1128,1.52
912.1328,1.47
912.1528,1.28
912.1728,1.19
912.1928,1.11
912.2128,1.17
912.2328,1.16
912.2528,1.14
912.2728,1.04
912.2928,1.05
912.3128,0.88
912.3328,0.97
912.3528,0.97
912.3728,0.8
912.3928,0.82
912.4128,0.73
912.4328,0.52
912.4528,0.6
912.4728,0.67
912.4918,0.72
912.5128,0.81
912.5328,0.65
912.5528,0.6
912.5728,0.52
912.5928,0.49
912.6128,0.29
912.6328,0.17
912.6518,0.16
912.6728,0.13
912.6928,0.02
912.7128,0.04
912.7328,0.09
912.7528,0.04
912.7728,0.04
912.7928,0
912.8128,0
912.8328,0.09
912.8528,0.13
912.8728,0.22
912.8918,0.39
912.9128,0.54
912.9328,0.83
912.9528,1.11
912.9728,1.26
912.9928,1.54
913.0128,1.71
913.0328,1.91
913.0518,2.11
913.0728,2.27
913.0928,2.36
913.1128,2.57
913.1328,2.9
913.1528,3.03
913.1728,3.21
913.1928,3.41
913.2128,3.53
913.2328,3.68
913.2528,3.86
913.2728,4.03
913.2928,4.18
913.3128,4.19
913.3328,4.2
913.3528,4.41
913.3728,4.61
913.3928,4.71
913.4128,4.83
913.4328,4.97
913.4528,5.2
913.4728,5.24
913.4928,5.38
913.5128,5.52
913.5328,5.54
913.5528,5.54
913.5728,5.64
913.5928,5.75
913.6128,5.88
913.6328,6.11
913.6528,6.23
913.6728,6.34
913.6928,6.42
913.7128,6.41
913.7328,6.31
913.7528,6.39
913.7728,6.55
913.7928,6.64
913.8128,6.74
913.8328,6.89
913.8528,7.04
913.8728,6.97
913.8928,6.93
913.9128,6.99
913.9328,7.05
913.9528,6.98
913.9728,7.17
913.9928,7.4
914.0128,7.47
914.0328,7.58
914.0528,7.74
914.0728,7.78
914.0928,7.87
914.1128,7.94
914.1328,7.95
914.1528,8.08
914.1728,8.24
914.1928,8.29
914.2128,8.29
914.2328,8.29
914.2528,8.35
914.2728,8.39
914.2928,8.22
914.3128,8.25
914.3328,8.43
914.3528,8.37
914.3728,8.29
914.3928,8.34
914.4128,8.55
914.4328,8.63
914.4528,8.77
914.4728,8.68
914.4928,8.79
914.5128,8.84
914.5328,8.95
914.5528,8.96
914.5728,8.97
914.5928,9.08
914.6128,9
914.6328,9.1
914.6528,9.13
914.6728,8.99
914.6928,9.07
914.7128,8.98
914.7328,9.01
914.7528,9.23
914.7728,9.27
914.7928,9.3
914.8128,9.45
914.8328,9.6
914.8528,9.75
914.8728,9.81
914.8928,9.83
914.9128,9.88
914.9328,9.97
914.9528,10.08
914.9728,10.14
914.9928,10.27
915.0128,10.51
915.0328,10.64
915.0528,10.59
915.0728,10.62
915.0928,10.66
915.1128,10.64
915.1328,10.59
915.1528,10.74
915.1728,10.83
915.1928,10.88
915.2128,11.08
915.2328,11.21
915.2528,11.38
915.2728,11.59
915.2928,11.66
915.3128,11.67
915.3318,11.67
915.3528,11.76
915.3718,11.84
915.3918,11.97
915.4128,12.08
915.4328,12.04
915.4518,12.15
915.4718,12.18
915.4918,12.33
915.5118,12.5
915.5318,12.65
915.5518,12.69
915.5718,12.68
915.5918,12.69
915.6128,12.73
915.6318,12.83
915.6518,12.86
915.6718,12.82
915.6918,12.94
915.7118,13.01
915.7318,13.17
915.7518,13.19
915.7718,13.19
915.7918,13.19
915.8128,13.19
915.8318,13.19
915.8518,13.19
915.8718,13.21
915.8918,13.19
915.9118,13.25
915.9318,13.45
915.9518,13.39
915.9718,13.3
915.9918,13.29
916.0128,13.25
916.0318,13.16
916.0528,13.1
916.0728,13.15
916.0928,13.19
916.1118,13.29
916.1328,13.43
916.1528,13.35
916.1728,13.08
916.1928,13.04
916.2128,13.33
916.2328,13.51
916.2528,13.51
916.2728,13.53
916.2928,13.53
916.3128,13.53
916.3328,13.53
916.3528,13.51
916.3728,13.51
916.3928,13.35
916.4128,13.49
916.4328,13.46
916.4528,13.43
916.4728,13.47
916.4928,13.31
916.5128,13.33
916.5328,13.27
916.5528,13.1
916.5728,13.14
916.5928,13.13
916.6128,13.17
916.6328,13.2
916.6528,13.27
916.6728,13.35
916.6928,13.36
916.7128,13.36
916.7328,13.29
916.7528,13.2
916.7728,13.11
916.7928,13.16
916.8128,13.1
916.8328,12.93
916.8528,12.85
916.8728,12.86
916.8928,12.81
916.9128,12.84
916.9328,12.88
916.9528,12.81
916.9728,12.83
916.9928,12.79
917.0128,12.66
917.0328,12.68
917.0528,12.69
917.0728,12.79
917.0928,12.85
917.1128,12.98
917.1328,13.03
917.1528,13.01
917.1728,12.88
917.1928,12.8
917.2128,12.72
917.2328,12.67
917.2528,12.69
917.2728,12.69
917.2928,12.59
917.3128,12.64
917.3328,12.43
917.3528,12.36
917.3728,12.28
917.3928,12.11
917.4128,12.01
917.4328,11.93
917.4528,11.81
917.4728,11.82
917.4928,11.84
917.5128,11.7
917.5328,11.52
917.5528,11.5
917.5728,11.39
917.5928,11.29
917.6128,11.09
917.6328,10.94
917.6528,10.85
917.6728,10.59
917.6928,10.36
917.7128,10.15
917.7328,9.87
917.7528,9.83
917.7728,9.7
917.7928,9.46
917.8128,9.22
917.8328,8.95
917.8528,8.67
917.8728,8.41
917.8928,8.26
917.9128,8.08
917.9328,7.85
917.9528,7.57
917.9728,7.42
917.9928,7.3
918.0128,6.95
918.0328,6.7
918.0528,6.42
918.0728,6.2
918.0928,5.99
918.1128,5.89
918.1328,5.74
918.1528,5.45
918.1728,5.2
918.1928,5.05
918.2128,4.75
918.2328,4.54
918.2528,4.27
918.2728,4.07
918.2928,3.81
918.3128,3.67
918.3328,3.48
918.3528,3.15
918.3728,2.95
918.3928,2.67
918.4128,2.52
918.4328,2.51
918.4528,2.5
918.4728,2.41
918.4928,2.34
918.5128,2.22
918.5328,2.15
918.5528,2.03
918.5728,2.1
918.5928,2.04
918.6128,2.03
918.6328,2.03
918.6528,2.03
918.6728,2.11
918.6928,2.23
918.7128,2.23
918.7328,2.19
918.7528,2.1
918.7718,2.14
918.7918,2.07
918.8118,2.03
918.8318,1.88
918.8518,1.86
918.8718,1.94
918.8918,1.89
918.9118,1.95
918.9318,2.03
918.9518,2.06
918.9718,1.95
918.9918,1.82
919.0118,2.06
919.0318,2.21
919.0518,2.07
919.0718,1.99
919.0918,2.02
919.1118,1.89
919.1318,1.86
919.1518,1.91
919.1718,1.93
919.1918,1.86
919.2128,1.97
919.2318,2.1
919.2528,2.15
919.2728,2.05
919.2928,1.94
919.3128,1.86
919.3328,1.78
919.3518,1.71
919.3728,1.74
919.3918,1.81
919.4128,1.76
919.4318,1.75
919.4518,1.63
919.4718,1.52
919.4928,1.52
919.5128,1.42
919.5328,1.37
919.5528,1.36
919.5728,1.36
919.5918,1.31
919.6128,1.14
919.6318,1.06
919.6518,0.9
919.6728,0.83
919.6918,0.65
919.7118,0.52
919.7318,0.5
919.7518,0.41
919.7718,0.47
919.7928,0.38
919.8128,0.12
919.8328,0
919.8518,0.04
919.8718,0.01
919.8928,0.02
919.9118,0.1
919.9318,0.16
919.9518,0.16
919.9718,0.16
919.9928,0.28
920.0128,0.33
920.0318,0.41
920.0528,0.36
920.0718,0.3
920.0928,0.33
920.1118,0.32
920.1318,0.39
920.1518,0.55
920.1718,0.62
920.1928,0.66
920.2128,0.83
920.2318,0.87
920.2518,0.99
920.2718,1.06
920.2928,1.18
920.3118,1.26
920.3318,1.23
920.3518,1.22
920.3718,1.22
920.3928,1.18
920.4128,1.1
920.4318,1.03
920.4518,1.04
920.4718,1.07
920.4928,1.17
920.5118,1.19
920.5318,1.26
920.5518,1.18
920.5718,1.18
920.5928,1.08
920.6128,1.14
920.6318,1.18
920.6518,1.18
920.6718,1.18
920.6918,1.08
920.7118,1.06
920.7318,1.15
920.7518,1.18
920.7718,1.19
920.7918,1.18
920.8128,1.18
920.8318,1.18
920.8518,1.18
920.8718,1.14
920.8928,1.07
920.9118,1.04
920.9318,0.91
920.9518,0.84
920.9718,0.97
920.9928,1.1
921.0128,1.15
921.0318,1.17
921.0518,1.18
921.0718,1.11
921.0918,1.13
921.1118,1.04
921.1318,0.99
921.1518,1.08
921.1718,1.01
921.1928,1.14
921.2118,1.18
921.2318,1.15
921.2518,1.18
921.2718,1.18
921.2928,1.18
921.3118,1.18
921.3318,1.11
921.3518,1.1
921.3718,1.15
921.3928,1.04
921.4128,1.01
921.4318,0.93
921.4518,0.85
921.4718,1.05
921.4918,1.17
921.5118,1.11
921.5318,0.96
921.5518,0.86
921.5718,0.99
921.5918,1.06
921.6118,1.17
921.6318,1.04
921.6518,0.87
921.6718,0.99
921.6918,0.99
921.7118,0.9
921.7318,0.92
921.7518,0.82
921.7718,0.7
921.7918,0.79
921.8118,0.77
921.8318,0.78
921.8518,0.63
921.8718,0.69
921.8918,0.82
921.9118,0.84
921.9318,0.84
921.9518,0.89
921.9718,0.75
921.9918,0.68
922.0118,0.7
922.0318,0.8
922.0518,0.69
922.0718,0.68
922.0918,0.78
922.1128,0.78
922.1328,0.68
922.1528,0.53
922.1728,0.49
922.1928,0.47
922.2128,0.5
922.2328,0.5
922.2528,0.34
922.2728,0.06
922.2928,0
922.3128,0.21
922.3328,0.46
922.3528,0.43
922.3728,0.12
922.3928,0.33
922.4128,0.39
922.4328,0.49
922.4528,0.47
922.4728,0.28
922.4928,0.3
922.5128,0.49
922.5318,0.44
922.5518,0.34
922.5718,0.46
922.5918,0.35
922.6128,0.12
922.6328,0.09
922.6528,0.18
922.6728,0.39
922.6918,0.49
922.7118,0.55
922.7318,0.66
922.7518,0.66
922.7718,0.54
922.7918,0.5
922.8118,0.54
922.8318,0.53
922.8518,0.53
922.8718,0.5
922.8918,0.55
922.9118,0.51
922.9318,0.46
922.9518,0.45
922.9718,0.44
922.9918,0.4
923.0128,0.48
923.0318,0.38
923.0518,0.33
923.0718,0.33
923.0918,0.33
923.1118,0.27
923.1318,0.17
923.1518,0.24
923.1718,0.24
923.1918,0.24
923.2128,0.31
923.2318,0.33
923.2518,0.22
923.2718,0.18
923.2918,0.33
923.3118,0.23
923.3318,0.23
923.3518,0.28
923.3718,0.32
923.3918,0.45
923.4128,0.5
923.4318,0.43
923.4518,0.36
923.4718,0.46
923.4918,0.53
923.5118,0.5
923.5318,0.5
923.5518,0.5
923.5718,0.4
923.5918,0.29
923.6118,0.34
923.6318,0.33
923.6518,0.26
923.6718,0.17
923.6918,0.18
923.7118,0.21
923.7318,0.29
923.7518,0.33
923.7718,0.31
923.7918,0.32
923.8128,0.36
923.8318,0.39
923.8518,0.36
923.8718,0.3
923.8918,0.19
923.9118,0.26
923.9318,0.32
923.9518,0.4
923.9718,0.38
923.9918,0.37
924.0118,0.42
924.0318,0.35
924.0518,0.37
924.0718,0.34
924.0918,0.33
924.1118,0.34
924.1318,0.33
924.1518,0.46
924.1718,0.43
924.1918,0.44
924.2118,0.4
924.2318,0.34
924.2518,0.37
924.2718,0.33
924.2918,0.33
924.3118,0.33
924.3318,0.33
924.3518,0.36
924.3718,0.38
924.3918,0.33
924.4118,0.36
924.4318,0.34
924.4518,0.47
924.4718,0.48
924.4918,0.47
924.5118,0.37
924.5318,0.36
924.5518,0.44
924.5718,0.5
924.5918,0.48
924.6118,0.45
924.6318,0.4
924.6518,0.33
924.6718,0.42
924.6918,0.49
924.7118,0.33
924.7318,0.57
924.7518,0.99
924.7718,0.94
924.7918,0.85
924.8118,0.89
924.8318,0.83
924.8518,0.7
924.8718,0.68
924.8918,0.46
924.9118,0.51
924.9318,0.46
924.9518,0.27
924.9718,0.3
924.9918,0.17
925.0118,0.14
925.0318,0.16
925.0518,0.06
925.0718,0.12
925.0918,0.02
925.1118,0
925.1318,0.13
925.1518,0.1
925.1718,0.03
925.1918,0.04
925.2118,0.01
925.2318,0.06
925.2518,0.03
925.2718,0.17
925.2918,0.29
925.3118,0.33
925.3318,0.39
925.3518,0.42
925.3718,0.44
925.3918,0.47
925.4118,0.53
925.4318,0.6
925.4518,0.8
925.4718,1.03
925.4918,1.05
925.5118,1.01
925.5318,1.01
925.5518,0.93
925.5718,1.04
925.5918,1.1
925.6118,0.96
925.6318,0.85
925.6518,0.86
925.6718,0.9
925.6918,0.85
925.7118,0.77
925.7318,0.74
925.7518,0.74
925.7718,0.7
925.7918,0.77
925.8118,0.85
925.8318,0.94
925.8518,0.94
925.8718,1.01
925.8918,0.99
925.9118,0.99
925.9318,0.98
925.9518,0.86
925.9728,0.84
925.9928,0.84
926.0128,0.96
926.0328,1.01
926.0528,1.01
926.0718,0.95
926.0928,0.95
926.1118,0.87
926.1318,0.89
926.1518,0.98
926.1718,1.01
926.1928,1.09
926.2128,1.04
926.2328,1.05
926.2528,1.15
926.2728,1.31
926.2918,1.5
926.3128,1.38
926.3318,1.36
926.3518,1.35
926.3718,1.35
926.3918,1.35
926.4118,1.35
926.4318,1.37
926.4518,1.52
926.4718,1.51
926.4928,1.52
926.5128,1.42
926.5318,1.32
926.5518,1.35
926.5718,1.36
926.5918,1.51
926.6118,1.67
926.6318,1.68
926.6518,1.7
926.6718,1.84
926.6918,1.86
926.7118,1.8
926.7318,1.84
926.7518,1.89
926.7718,2.02
926.7918,2.09
926.8118,2.07
926.8318,2.24
926.8518,2.21
926.8718,2.27
926.8918,2.06
926.9118,2.23
926.9318,2.38
926.9518,2.11
926.9718,2.07
926.9918,2.03
927.0118,1.91
927.0318,2.12
927.0518,2.19
927.0718,1.84
927.0918,2.1
927.1118,2.43
927.1318,2.41
927.1518,2.45
927.1718,2.48
927.1918,2.33
927.2118,2.36
927.2318,2.36
927.2518,2.22
927.2718,2.19
927.2918,2.3
927.3118,2.24
927.3318,2.26
927.3518,2.11
927.3718,2.04
927.3918,2.03
927.4118,2.07
927.4318,2.03
927.4518,2.1
927.4718,2.16
927.4918,2.19
927.5118,2.19
927.5318,2.19
927.5518,2.08
927.5718,2.05
927.5918,2.07
927.6118,2.06
927.6318,2.11
927.6518,2.11
927.6718,2.2
927.6918,2.19
927.7118,2.13
927.7318,2.19
927.7518,2.18
927.7718,2.19
927.7918,2.19
927.8118,2.19
927.8318,2.19
927.8518,2.19
927.8718,2.06
927.8918,2.03
927.9118,2.03
927.9318,2.03
927.9518,2.09
927.9718,2.24
927.9918,2.19
928.0118,2.13
928.0318,2.11
928.0518,2.06
928.0718,2.05
928.0918,1.98
928.1118,1.99
928.1318,2.07
928.1518,2.06
928.1718,2.14
928.1918,2.07
928.2118,2.03
928.2318,2.03
928.2518,2.05
928.2718,2.05
928.2918,2.03
928.3118,2.03
928.3318,2.13
928.3518,2.12
928.3718,2.17
928.3918,2.16
928.4118,2.19
928.4318,2.1
928.4518,2.03
928.4718,2.05
928.4918,2.04
928.5118,2.03
928.5318,2.03
928.5518,2.11
928.5718,2.11
928.5918,2.04
928.6118,2.03
928.6318,2.03
