time,AccPedal
15.04981,38.4
15.06981,38.4
15.08981,38.4
15.10981,38.4
15.12981,38.4
15.14981,38.4
15.16881,38.4
15.18881,38.4
15.20881,38.4
15.22881,38.4
15.24881,38.4
15.26881,38.4
15.28881,38.4
15.30881,38
15.32981,38
15.34881,38
15.36881,38
15.38881,38
15.40881,38
15.42881,38
15.44881,38
15.46881,38
15.48881,38
15.50881,38
15.52881,38
15.54881,38
15.56881,37.6
15.58881,37.6
15.60881,37.6
15.62881,37.6
15.64881,37.2
15.66881,36.8
15.68881,36
15.70881,34.8
15.72881,34
15.74881,33.2
15.76881,32.8
15.78881,32
15.80881,31.6
15.82881,30.8
15.84881,30
15.86881,28.8
15.88881,27.2
15.90881,25.2
15.92881,22.8
15.94881,21.2
15.96881,18.8
15.98881,16.8
16.00881,15.2
16.02881,14
16.04881,13.2
16.06881,12.8
16.08881,12.4
16.10881,12
16.12881,11.6
16.14881,11.2
16.16881,10.4
16.18881,10
16.20881,8.8
16.22881,8
16.24881,7.6
16.26881,6.8
16.28881,6.4
16.30881,6
16.32881,6
16.34881,6
16.36881,5.6
16.38881,5.6
16.40881,5.6
16.42881,5.6
16.44881,5.6
16.46881,5.6
16.48881,5.6
16.50881,5.6
16.52881,5.6
16.54881,5.6
16.56881,6
16.58881,6
16.60881,6
16.62881,6
16.64881,6
16.66881,6
16.68881,6
16.70881,6.4
16.72881,6.8
16.74881,7.6
16.76881,8.4
16.78881,8.8
16.80881,9.2
16.82781,9.6
16.84781,10
16.86781,10.4
16.88781,10.8
16.90881,11.2
16.92781,11.6
16.94781,12
16.96781,12
16.98781,12.4
17.00781,12.8
17.02781,12.8
17.04781,13.2
17.06781,13.2
17.08781,13.2
17.10781,13.2
17.12781,13.6
17.14781,13.6
17.16781,13.6
17.18781,13.6
17.20781,13.6
17.22781,14
17.24781,14
17.26781,14
17.28781,14.4
17.30781,14.8
17.32781,14.8
17.34781,14.8
17.36781,14.8
17.38781,14.8
17.40781,15.2
17.42781,15.2
17.44781,15.2
17.46781,15.2
17.48781,15.2
17.50781,15.2
17.52781,15.2
17.54781,15.2
17.56781,15.6
17.58781,15.6
17.60781,16
17.62781,16.4
17.64781,16.8
17.66781,16.8
17.68781,17.6
17.70781,18
17.72781,18.4
17.74781,18.8
17.76781,19.2
17.78781,19.2
17.80781,19.6
17.82781,20
17.84781,20
17.86781,20.4
17.88781,20.4
17.90781,20.4
17.92781,20.4
17.94781,20.4
17.96781,20.4
17.98781,20.4
18.00781,20.4
18.02781,20.4
18.04781,20.4
18.06781,20.4
18.08781,20.4
18.10781,20.4
18.12781,20.4
18.14781,20.4
18.16781,20.4
18.18781,20.4
18.20781,20
18.22781,19.2
18.24681,17.6
18.26681,16
18.28681,14
