time,GRAAccel
1845.769,0
1845.789,0
1845.809,0
1845.829,0
1845.849,0
1845.869,0
1845.889,0
1845.909,0
1845.929,0
1845.949,0
1845.969,0
1845.989,0
1846.009,0
1846.029,0
1846.049,0
1846.069,0
1846.089,0
1846.109,0
1846.129,0
1846.149,0
1846.169,0
1846.189,0
1846.209,0
1846.229,0
1846.249,0
1846.269,0
1846.289,0
1846.309,0
1846.329,0
1846.349,0
1846.369,0
1846.389,0
1846.409,0
1846.429,0
1846.449,0
1846.469,0
1846.489,0
1846.509,0
1846.529,0
1846.549,0
1846.569,0
1846.589,0
1846.609,0
1846.629,0
1846.649,0
1846.669,0
1846.689,0
1846.708,0
1846.728,0
1846.748,0
1846.768,0
1846.788,0
1846.808,0
1846.828,0
1846.848,0
1846.868,0
1846.888,0
1846.908,0
1846.928,0
1846.948,0
1846.968,0
1846.988,0
1847.008,0
1847.028,0
1847.048,0
1847.068,0
1847.088,0
1847.108,0
1847.128,0
1847.148,0
1847.168,0
1847.188,0
1847.208,0
1847.228,0
1847.248,0
1847.268,0
1847.288,0
1847.308,0
1847.328,0
1847.348,0
1847.368,0
1847.388,0
1847.408,0
1847.428,0
1847.448,0
1847.468,0
1847.488,0
1847.508,0
1847.528,0
1847.548,0
1847.568,0
1847.588,0
1847.608,0
1847.628,0
1847.648,0
1847.668,0
1847.688,0
1847.708,0
1847.728,0
1847.748,0
1847.768,0
1847.788,0
1847.808,0
1847.828,0
1847.848,0
1847.868,0
1847.888,0
1847.908,0
1847.928,0
1847.948,0
1847.968,0
1847.988,0
1848.008,0
1848.028,0
1848.048,0
1848.068,0
1848.088,0
1848.108,0
1848.128,0
1848.148,0
1848.168,0
1848.188,0
1848.207,0
1848.227,0
1848.247,0
1848.267,0
1848.287,0
1848.307,0
1848.327,0
1848.347,0
1848.367,0
1848.387,0
1848.407,0
1848.427,0
1848.447,0
1848.467,0
1848.487,0
1848.507,0
1848.527,0
1848.547,0
1848.567,0
1848.587,0
1848.607,0
1848.628,0
1848.647,0
1848.667,0
1848.687,0
1848.707,0
1848.728,0
1848.747,0
1848.767,0
1848.787,0
1848.807,0
1848.828,0
1848.847,0
1848.867,0
1848.887,0
1848.907,0
1848.927,0
1848.947,0
1848.967,0
1848.987,0
1849.007,0
1849.027,0
1849.047,0
1849.067,0
1849.087,0
1849.107,0
1849.127,0
1849.147,0
1849.167,0
1849.187,0
1849.207,0
1849.227,0
1849.247,0
1849.267,0
1849.287,0
1849.307,0
1849.327,0
1849.347,0
1849.367,0
1849.387,0
1849.407,0
1849.427,0
1849.447,0
1849.467,0
1849.487,0
1849.507,0
1849.527,0
1849.547,0
1849.567,0
1849.587,0
1849.607,0
1849.627,0
1849.647,0
1849.667,0
1849.686,0
1849.706,0
1849.726,0
1849.746,0
1849.766,0
1849.786,0
1849.806,0
1849.826,0
1849.846,0
1849.866,0
1849.886,0
1849.906,0
1849.926,0
1849.946,0
1849.966,0
1849.986,0
1850.006,0
1850.026,0
1850.046,0
1850.066,0
1850.086,0
1850.106,0
1850.126,0
1850.146,0
1850.166,0
1850.186,0
1850.206,0
1850.226,0
1850.246,0
1850.266,0
1850.286,0
1850.306,0
1850.326,0
1850.346,0
1850.366,0
1850.386,0
1850.406,0
1850.426,0
1850.446,0
1850.466,0
1850.486,0
1850.506,0
1850.526,0
1850.546,0
1850.566,0
1850.586,0
1850.606,0
1850.626,0
1850.646,0
1850.666,0
1850.686,0
1850.706,0
1850.726,0
1850.746,0
1850.766,0
1850.786,0
1850.806,0
1850.826,0
1850.846,0
1850.866,0
1850.886,0
1850.906,0
1850.926,0
1850.946,0
1850.966,0
1850.986,0
1851.006,0
1851.026,0
1851.046,0
1851.066,0
1851.086,0
1851.106,0
1851.126,0
1851.146,0
1851.166,0
1851.185,0
1851.205,0
1851.225,0
1851.245,0
1851.265,0
1851.285,0
1851.305,0
1851.325,0
1851.345,0
1851.365,0
1851.385,0
1851.405,0
1851.425,0
1851.445,0
1851.465,0
1851.485,0
1851.505,0
1851.525,0
1851.545,0
1851.565,0
1851.585,0
1851.605,0
1851.625,0
1851.645,0
1851.665,0
1851.685,0
1851.705,0
1851.725,0
1851.745,0
1851.765,0
1851.785,0
1851.805,0
1851.825,0
1851.845,0
1851.865,0
1851.885,0
1851.905,0
1851.925,0
1851.945,0
1851.965,0
1851.985,0
1852.005,0
1852.025,0
1852.045,0
1852.065,0
1852.085,0
1852.105,0
1852.125,0
1852.145,0
1852.165,0
1852.185,0
1852.205,0
1852.225,0
1852.245,0
1852.265,0
1852.285,0
1852.305,0
1852.325,0
1852.345,0
1852.365,0
1852.385,0
1852.405,0
1852.425,0
1852.445,0
1852.465,0
1852.485,0
1852.505,0
1852.525,0
1852.545,0
1852.565,0
1852.585,0
1852.605,0
1852.625,0
1852.645,0
1852.664,0
1852.684,0
1852.704,0
1852.724,0
1852.744,0
1852.764,0
1852.784,0
1852.804,0
1852.824,0
1852.844,0
1852.864,0
1852.884,0
1852.904,0
1852.924,0
1852.944,0
1852.964,0
1852.984,0
1853.004,0
1853.024,0
1853.044,0
1853.064,0
1853.084,0
1853.104,0
1853.124,0
1853.144,0
1853.164,0
1853.184,0
1853.204,0
1853.224,0
1853.244,0
1853.264,0
1853.284,0
1853.304,0
1853.324,0
1853.344,0
1853.364,0
1853.384,0
1853.404,0
1853.424,0
1853.444,0
1853.464,0
1853.484,0
1853.504,0
1853.524,0
1853.544,0
1853.564,0
1853.584,0
1853.604,0
1853.624,0
1853.644,0
1853.664,0
1853.684,0
1853.704,0
1853.724,0
1853.744,0
1853.764,0
1853.784,0
1853.804,0
1853.824,0
1853.844,0
1853.864,0
1853.884,0
1853.904,0
1853.924,0
1853.944,0
1853.964,0
1853.984,0
1854.004,0
1854.024,0
1854.044,0
1854.064,0
1854.084,0
1854.104,0
1854.124,0
1854.144,0
1854.164,0
1854.184,0
1854.204,0
1854.223,0
1854.243,0
1854.264,0
1854.283,0
1854.303,0
1854.323,0
1854.343,0
1854.364,0
1854.383,0
1854.403,0
1854.423,0
1854.443,0
1854.463,0
1854.483,0
1854.503,0
1854.523,0
1854.543,0
1854.563,0
1854.583,0
1854.603,0
1854.623,0
1854.643,0
1854.663,0
1854.683,0
1854.703,0
1854.723,0
1854.743,0
1854.763,0
1854.783,0
1854.803,0
1854.823,0
1854.843,0
1854.863,0
1854.883,0
1854.903,0
1854.923,0
1854.944,0
1854.964,0
1854.984,0
1855.004,0
1855.024,0
1855.043,0
1855.063,0
1855.083,0
1855.103,0
1855.123,0
1855.143,0
1855.163,0
1855.183,0
1855.203,0
1855.223,0
1855.243,0
1855.263,0
1855.283,0
1855.303,0
1855.323,0
1855.343,0
1855.363,0
1855.383,0
1855.403,0
1855.423,0
1855.443,0
1855.463,0
1855.483,0
1855.503,0
1855.523,0
1855.543,0
1855.563,0
1855.583,0
1855.603,0
1855.623,0
1855.643,0
1855.663,0
1855.683,0
1855.703,0
1855.723,0
1855.743,0
1855.763,0
1855.783,0
1855.803,0
1855.823,0
1855.843,0
1855.862,0
1855.883,0
1855.902,0
1855.923,0
1855.943,0
1855.962,0
1855.982,0
1856.002,0
1856.022,0
1856.042,0
1856.062,0
1856.082,0
1856.102,0
1856.122,0
1856.142,0
1856.162,0
1856.182,0
1856.202,0
1856.222,0
1856.242,0
1856.262,0
1856.282,0
1856.302,0
1856.322,0
1856.342,0
1856.362,0
1856.382,0
1856.402,0
1856.422,0
1856.442,0
1856.462,0
1856.482,0
1856.502,0
1856.522,0
1856.542,0
1856.562,0
1856.582,0
1856.602,0
1856.622,0
1856.642,0
1856.662,0
1856.682,0
1856.702,0
1856.722,0
1856.742,0
1856.762,0
1856.782,0
1856.802,0
1856.822,0
1856.842,0
1856.862,0
1856.882,0
1856.902,0
1856.922,0
1856.942,0
1856.962,0
1856.982,0
1857.002,0
1857.022,0
1857.042,0
1857.062,0
1857.082,0
1857.102,0
1857.121,0
1857.141,0
1857.161,0
1857.181,0
1857.201,0
1857.221,0
1857.241,0
1857.261,0
1857.281,0
1857.301,0
1857.321,0
1857.341,0
1857.361,0
1857.381,0
1857.401,0
1857.421,0
1857.441,0
1857.461,0
1857.481,0
1857.501,0
1857.521,0
1857.541,0
1857.561,0
1857.581,0
1857.601,0
1857.621,0
1857.641,0
1857.661,0
1857.681,0
1857.701,0
1857.721,0
1857.741,0
1857.761,0
1857.781,0
1857.801,0
1857.821,0
1857.841,0
1857.861,0
1857.881,0
1857.901,0
1857.921,0
1857.941,0
1857.961,0
1857.981,0
1858.001,0
1858.021,0
1858.041,0
1858.061,0
1858.081,0
1858.101,0
1858.121,0
1858.141,0
1858.161,0
1858.181,0
1858.201,0
1858.221,0
1858.241,0
1858.261,0
1858.281,0
1858.301,0
1858.321,0
1858.341,0
1858.361,0
1858.381,0
1858.401,0
1858.421,0
1858.441,0
1858.461,0
1858.481,0
1858.501,0
1858.521,0
1858.541,0
1858.561,0
1858.581,0
1858.6,0
1858.621,0
1858.64,0
1858.66,0
1858.68,0
1858.7,0
1858.721,0
1858.74,0
1858.76,0
1858.78,0
1858.8,0
1858.821,0
1858.84,0
1858.86,0
1858.88,0
1858.9,0
1858.92,0
1858.94,0
1858.96,0
1858.98,0
1859,0
1859.02,0
1859.04,0
1859.06,0
1859.08,0
1859.1,0
1859.12,0
1859.14,0
1859.16,0
1859.18,0
1859.2,0
1859.22,0
1859.24,0
1859.26,0
1859.28,0
1859.3,0
1859.32,0
1859.34,0
1859.36,0
1859.38,0
1859.4,0
1859.42,0
1859.44,0
1859.46,0
1859.48,0
1859.5,0
1859.52,0
1859.54,0
1859.56,0
1859.58,0
1859.6,0
1859.62,0
1859.64,0
1859.66,0
1859.68,0
1859.7,0
1859.72,0
1859.74,0
1859.76,0
1859.78,0
1859.8,0
1859.82,0
1859.84,0
1859.86,0
1859.88,0
1859.9,0
1859.92,0
1859.94,0
1859.96,0
1859.98,0
1860,0
1860.02,0
1860.04,0
1860.06,0
1860.079,0
1860.099,0
1860.119,0
1860.139,0
1860.159,0
1860.179,0
1860.199,0
1860.219,0
1860.239,0
1860.259,0
1860.279,0
1860.299,0
1860.319,0
1860.339,0
1860.359,0
1860.379,0
1860.399,0
1860.419,0
1860.439,0
1860.459,0
1860.479,0
1860.499,0
1860.519,0
1860.539,0
1860.559,0
1860.579,0
1860.599,0
1860.619,0
1860.639,0
1860.659,0
1860.679,0
1860.699,0
1860.719,0
1860.739,0
1860.759,0
1860.779,0
1860.799,0
1860.819,0
1860.839,0
1860.859,0
1860.879,0
1860.899,0
1860.919,0
1860.939,0
1860.959,0
1860.979,0
1860.999,0
1861.019,0
1861.039,0
1861.059,0
1861.079,0
1861.099,0
1861.119,0
1861.139,0
1861.159,0
1861.179,0
1861.199,0
1861.219,0
1861.239,0
1861.259,0
1861.279,0
1861.299,0
1861.319,0
1861.339,0
1861.359,0
1861.379,0
1861.399,0
1861.419,0
1861.439,0
1861.459,0
1861.479,0
1861.499,0
1861.519,0
1861.539,0
1861.559,0
1861.578,0
1861.598,0
1861.618,0
1861.638,0
1861.658,0
1861.678,0
1861.698,0
1861.718,0
1861.738,0
1861.758,0
1861.778,0
1861.798,0
1861.818,0
1861.838,0
1861.858,0
1861.878,0
1861.898,0
1861.918,0
1861.938,0
1861.958,0
1861.978,0
1861.998,0
1862.018,0
1862.038,0
1862.058,0
1862.078,0
1862.098,0
1862.118,0
1862.138,0
1862.158,0
1862.178,0
1862.198,0
1862.218,0
1862.238,0
1862.258,0
1862.278,0
1862.298,0
1862.318,0
1862.338,0
1862.358,0
1862.378,0
1862.398,0
1862.418,0
1862.438,0
1862.458,0
1862.478,0
1862.498,0
1862.518,0
1862.538,0
