time,AccPed2D
348.4487,99.9855
348.4687,99.9855
348.4887,99.9855
348.5087,99.9855
348.5287,99.9855
348.5487,99.9855
348.5687,99.9855
348.5887,99.9855
348.6087,99.9855
348.6287,23.526
348.6487,23.526
348.6687,94.8882
348.6887,38.4258
348.7087,0
348.7287,99.9855
348.7487,99.9855
348.7687,99.9855
348.7887,99.9855
348.8087,99.9855
348.8287,99.9855
348.8487,99.9855
348.8687,99.9855
348.8887,99.9855
348.9087,99.9855
348.9287,99.9855
348.9487,99.9855
348.9687,25.0944
348.9887,94.8882
349.0087,38.4258
349.0287,99.9855
349.0487,99.9855
349.0687,99.9855
349.0887,99.9855
349.1087,99.9855
349.1287,99.9855
349.1487,99.9855
349.1677,99.9855
349.1877,99.9855
349.2077,99.9855
349.2277,99.9855
349.2477,99.9855
349.2677,99.9855
349.2877,94.8882
349.3077,94.8882
349.3277,38.4258
349.3477,99.9855
349.3677,99.9855
349.3877,99.9855
349.4077,99.9855
349.4277,99.9855
349.4477,99.9855
349.4677,99.9855
349.4877,99.9855
349.5077,99.9855
349.5277,99.9855
349.5477,99.9855
349.5677,99.9855
349.5877,99.9855
349.6077,94.8882
349.6277,94.8882
349.6477,38.4258
349.6677,99.9855
349.6877,99.9855
349.7077,99.9855
349.7277,99.9855
349.7477,99.9855
349.7677,99.9855
349.7877,99.9855
349.8077,99.9855
349.8277,99.9855
349.8477,99.9855
349.8677,99.9855
349.8877,99.9855
349.9077,99.9855
349.9277,25.8786
349.9477,94.8882
349.9677,38.4258
349.9877,99.9855
350.0077,99.9855
350.0277,99.9855
350.0477,99.9855
350.0677,99.9855
350.0877,99.9855
350.1077,99.9855
350.1277,99.9855
350.1477,99.9855
350.1677,99.9855
350.1877,99.9855
350.2077,99.9855
350.2277,99.9855
350.2477,25.8786
350.2677,38.4258
350.2877,38.4258
350.3077,0
350.3277,99.9855
350.3477,99.9855
350.3677,99.9855
350.3877,99.9855
350.4077,99.9855
350.4277,99.9855
350.4477,99.9855
350.4677,99.9855
350.4877,99.9855
350.5077,99.9855
350.5277,99.9855
350.5477,25.0944
350.5677,25.0944
350.5877,94.8882
350.6077,0
350.6277,0
350.6477,99.9855
350.6667,99.9855
350.6867,99.9855
350.7067,99.9855
350.7267,99.9855
350.7467,99.9855
350.7667,99.9855
350.7867,99.9855
350.8067,99.9855
350.8267,99.9855
350.8467,99.9855
350.8667,99.9855
350.8867,24.7023
350.9067,38.4258
350.9267,38.4258
350.9467,0
350.9667,99.9855
350.9867,99.9855
351.0067,99.9855
351.0267,99.9855
351.0467,99.9855
351.0667,99.9855
351.0867,99.9855
351.1067,99.9855
351.1267,99.9855
351.1467,99.9855
351.1667,99.9855
351.1867,99.9855
351.2067,94.8882
351.2267,94.8882
351.2467,38.4258
351.2667,99.9855
351.2867,99.9855
351.3067,99.9855
351.3267,99.9855
351.3467,99.9855
351.3667,99.9855
351.3867,99.9855
351.4067,99.9855
351.4267,99.9855
351.4467,99.9855
351.4667,99.9855
351.4867,99.9855
351.5067,24.3102
351.5267,24.3102
351.5467,94.8882
351.5667,0
351.5867,0
351.6067,99.9855
351.6267,99.9855
351.6467,99.9855
351.6667,99.9855
351.6867,99.9855
351.7067,99.9855
351.7267,99.9855
351.7467,99.9855
351.7667,99.9855
351.7867,99.9855
351.8067,99.9855
351.8267,23.526
351.8467,23.526
351.8667,94.8882
351.8867,0
351.9067,0
351.9267,99.9855
351.9467,99.9855
351.9667,99.9855
351.9867,99.9855
352.0067,99.9855
352.0267,99.9855
352.0467,99.9855
352.0667,99.9855
352.0867,99.9855
352.1067,99.9855
352.1267,99.9855
352.1467,24.3102
352.1657,24.3102
352.1857,94.8882
352.2057,0
352.2257,0
352.2457,99.9855
352.2657,99.9855
352.2857,99.9855
352.3057,99.9855
352.3257,99.9855
352.3457,99.9855
352.3657,99.9855
352.3857,99.9855
352.4057,99.9855
352.4257,99.9855
352.4457,99.9855
352.4657,23.9181
352.4857,23.9181
352.5057,94.8882
352.5257,38.4258
352.5457,99.9855
352.5657,99.9855
352.5857,99.9855
352.6057,99.9855
352.6257,99.9855
352.6457,99.9855
352.6657,99.9855
352.6857,99.9855
352.7057,99.9855
352.7257,99.9855
352.7457,99.9855
352.7657,99.9855
352.7857,99.9855
352.8057,94.8882
352.8257,94.8882
352.8457,38.4258
352.8657,0
352.8857,99.9855
352.9057,99.9855
352.9257,99.9855
352.9457,99.9855
352.9657,99.9855
352.9857,99.9855
353.0057,99.9855
353.0257,99.9855
353.0457,99.9855
353.0657,99.9855
353.0857,99.9855
353.1057,99.9855
353.1257,23.9181
353.1457,94.8882
353.1657,38.4258
353.1857,0
353.2057,99.9855
353.2257,99.9855
353.2457,99.9855
353.2657,99.9855
353.2857,99.9855
353.3057,99.9855
353.3257,99.9855
353.3457,99.9855
353.3657,99.9855
353.3857,99.9855
353.4057,99.9855
353.4257,99.9855
353.4457,94.8882
353.4657,94.8882
353.4857,38.4258
353.5057,0
353.5257,99.9855
353.5457,99.9855
353.5657,99.9855
353.5857,99.9855
353.6057,99.9855
353.6257,99.9855
353.6447,99.9855
353.6657,99.9855
353.6847,99.9855
353.7047,99.9855
353.7247,99.9855
353.7447,23.9181
353.7647,23.9181
353.7847,94.8882
353.8047,0
353.8247,0
353.8447,99.9855
353.8647,99.9855
353.8847,99.9855
353.9047,99.9855
353.9247,99.9855
353.9447,99.9855
353.9647,99.9855
353.9847,99.9855
354.0047,99.9855
354.0247,99.9855
354.0447,99.9855
354.0647,99.9855
354.0847,25.0944
354.1047,94.8882
354.1247,0
354.1447,0
354.1647,99.9855
354.1847,99.9855
354.2047,99.9855
354.2247,99.9855
354.2447,99.9855
354.2647,99.9855
354.2847,99.9855
354.3047,99.9855
354.3247,99.9855
