time,DegOfDev
1064.228,12.17
1064.248,12.27
1064.268,12.35
1064.289,12.54
1064.309,12.72
1064.329,12.89
1064.349,13.06
1064.368,13.28
1064.388,13.36
1064.408,13.48
1064.428,13.55
1064.448,13.56
1064.468,13.46
1064.488,13.39
1064.508,13.35
1064.528,13.29
1064.549,13.26
1064.569,13.29
1064.589,13.28
1064.609,13.19
1064.629,13.07
1064.649,13.06
1064.669,13.03
1064.689,12.99
1064.709,13
1064.729,13.01
1064.749,12.9
1064.769,12.86
1064.789,12.97
1064.809,12.99
1064.829,13
1064.849,13.05
1064.869,13.17
1064.889,13.24
1064.909,13.42
1064.929,13.63
1064.949,13.69
1064.969,13.83
1064.989,13.81
1065.009,13.88
1065.029,13.9
1065.049,13.96
1065.069,14
1065.089,14.04
1065.109,13.98
1065.129,14
1065.149,14.13
1065.169,14.15
1065.189,14.05
1065.209,14.1
1065.229,14.25
1065.249,14.21
1065.269,14.35
1065.289,14.51
1065.309,14.55
1065.329,14.58
1065.349,14.69
1065.369,14.71
1065.389,14.74
1065.409,14.75
1065.429,14.72
1065.449,14.72
1065.469,14.69
1065.489,14.65
1065.509,14.56
1065.529,14.55
1065.549,14.57
1065.569,14.73
1065.589,14.91
1065.609,14.89
1065.629,14.79
1065.649,14.72
1065.669,14.72
1065.689,14.68
1065.709,14.71
1065.729,14.8
1065.749,14.86
1065.769,14.95
1065.789,15.22
1065.809,15.36
1065.829,15.53
1065.849,15.8
1065.869,15.95
1065.889,16.13
1065.909,16.1
1065.929,16.07
1065.949,15.98
1065.969,15.77
1065.989,15.53
1066.009,15.36
1066.029,15.24
1066.048,15.22
1066.069,15.27
1066.088,15.34
1066.108,15.4
1066.129,15.4
1066.149,15.51
1066.169,15.57
1066.189,15.66
1066.209,15.73
1066.229,15.67
1066.248,15.58
1066.269,15.57
1066.288,15.57
1066.309,15.49
1066.329,15.54
1066.349,15.49
1066.368,15.39
1066.388,15.37
1066.409,15.27
1066.429,15.58
1066.449,15.89
1066.469,15.65
1066.488,15.2
1066.509,15.4
1066.528,15.68
1066.549,15.34
1066.569,15.38
1066.589,15.74
1066.609,15.83
1066.629,15.73
1066.649,15.86
1066.668,15.9
1066.689,15.98
1066.709,16.07
1066.729,16.07
1066.749,16.09
1066.769,16.18
1066.789,16.24
1066.809,16.09
1066.829,15.89
1066.849,15.93
1066.869,15.99
1066.889,15.8
1066.909,15.71
1066.929,15.71
1066.948,15.73
1066.969,15.63
1066.989,15.71
1067.009,15.86
1067.029,15.85
1067.049,16.04
1067.069,16.29
1067.089,16.46
1067.109,16.71
1067.129,16.94
1067.149,17.19
1067.169,17.17
1067.189,17.2
1067.209,17.13
1067.229,16.99
1067.249,16.79
1067.269,16.75
1067.289,16.69
1067.309,16.59
1067.329,16.61
1067.349,16.57
1067.369,16.67
1067.389,16.75
1067.409,16.83
1067.429,16.85
1067.449,16.8
1067.469,16.79
1067.489,16.74
1067.509,16.75
1067.529,16.73
1067.549,16.58
1067.569,16.45
1067.589,16.37
1067.609,16.26
1067.629,16.25
1067.649,16.17
1067.669,16.08
1067.689,15.95
1067.709,15.84
1067.729,15.66
1067.749,15.53
1067.769,15.28
1067.789,15.01
1067.809,14.89
1067.829,14.67
1067.849,14.45
1067.869,14.2
1067.889,13.93
1067.909,13.55
1067.929,13.32
1067.949,13.06
1067.969,12.76
1067.989,12.58
1068.009,12.36
1068.029,12.09
1068.049,11.8
1068.069,11.54
1068.089,11.38
1068.109,11.33
1068.129,11.24
1068.149,11.06
1068.169,10.86
1068.189,10.63
1068.209,10.38
1068.229,10.09
1068.249,9.99
1068.269,9.96
1068.289,9.79
1068.309,9.54
1068.329,9.45
1068.349,9.37
1068.369,9.25
1068.389,9.29
1068.409,9.15
1068.429,8.86
1068.449,8.47
1068.469,8.23
1068.489,7.97
1068.509,7.64
1068.529,7.46
1068.549,7.44
1068.569,7.44
1068.589,7.35
1068.609,7.37
1068.629,7.4
1068.649,7.43
1068.669,7.3
1068.689,7.14
1068.709,7.1
1068.729,6.92
1068.749,6.77
1068.769,6.76
1068.789,6.63
1068.809,6.56
1068.829,6.55
1068.849,6.34
1068.869,6.07
1068.889,5.93
1068.909,5.83
1068.929,5.64
1068.949,5.46
1068.969,5.33
1068.989,5.18
1069.009,5.08
1069.029,4.96
1069.049,4.92
1069.069,4.83
1069.089,4.74
1069.109,4.73
1069.129,4.6
1069.149,4.58
1069.169,4.57
1069.189,4.43
1069.209,4.4
1069.229,4.35
1069.249,4.17
1069.269,4.05
1069.289,3.97
1069.309,3.86
1069.329,3.75
1069.349,3.6
1069.368,3.47
1069.388,3.39
1069.408,3.39
1069.428,3.47
1069.448,3.59
1069.468,3.62
1069.488,3.57
1069.508,3.68
1069.528,3.69
1069.548,3.59
1069.568,3.69
1069.588,3.72
1069.608,3.64
1069.628,3.55
1069.648,3.61
1069.668,3.65
1069.688,3.56
1069.708,3.42
1069.728,3.38
1069.748,3.38
1069.768,3.38
1069.788,3.38
1069.808,3.26
1069.828,3.3
1069.848,3.29
1069.868,3.37
1069.888,3.38
1069.908,3.35
1069.928,3.38
1069.948,3.37
1069.968,3.27
1069.988,3.34
1070.008,3.24
1070.028,3.21
1070.048,3.29
1070.068,3.37
1070.088,3.25
1070.108,3.44
1070.128,3.53
1070.148,3.26
1070.169,3.14
1070.189,3.34
1070.209,3.23
1070.229,3.19
1070.249,3.37
1070.269,3.34
1070.289,3.24
1070.309,3.44
1070.329,3.45
1070.349,3.38
1070.369,3.43
1070.389,3.53
1070.409,3.62
1070.429,3.53
1070.449,3.63
1070.469,3.8
1070.489,3.68
1070.509,3.54
1070.529,3.61
1070.549,3.49
1070.569,3.43
1070.589,3.53
1070.609,3.45
1070.629,3.54
1070.649,3.65
1070.669,3.72
1070.689,3.75
1070.709,3.73
1070.729,3.59
1070.749,3.49
1070.769,3.38
1070.789,3.28
1070.809,3.26
1070.829,3.15
1070.849,3.05
1070.869,2.88
1070.889,2.8
1070.909,2.71
1070.929,2.62
1070.949,2.54
1070.969,2.44
1070.989,2.36
1071.009,2.37
1071.029,2.36
1071.049,2.36
1071.069,2.38
1071.089,2.37
1071.109,2.42
1071.129,2.52
1071.149,2.5
1071.169,2.52
1071.189,2.43
1071.209,2.43
1071.229,2.49
1071.249,2.44
1071.269,2.42
1071.289,2.39
1071.309,2.48
1071.329,2.52
1071.349,2.59
1071.369,2.68
1071.389,2.82
1071.409,2.8
1071.429,2.84
1071.449,2.93
1071.469,3.04
1071.489,3.04
1071.509,3.1
1071.529,3.11
1071.549,3.18
1071.569,3.18
1071.589,3.19
1071.609,3.2
1071.629,3.21
1071.649,3.21
1071.669,3.21
1071.689,3.21
1071.709,3.21
1071.729,3.12
1071.749,3.13
1071.769,3.2
1071.789,3.21
1071.809,3.19
1071.829,3.25
1071.849,3.26
1071.869,3.27
1071.889,3.37
1071.909,3.38
1071.929,3.38
1071.949,3.35
1071.969,3.31
1071.989,3.22
1072.009,3.21
1072.029,3.2
1072.049,3.21
1072.069,3.21
1072.089,3.2
1072.109,3.16
1072.129,3.2
1072.149,3.21
1072.169,3.25
1072.189,3.21
1072.209,3.17
1072.229,3.2
1072.249,3.07
1072.269,3.05
1072.289,3.1
1072.309,3.2
1072.329,3.15
1072.349,3.17
1072.369,3.17
1072.388,3.13
1072.409,3.06
1072.428,2.96
1072.448,2.88
1072.468,2.87
1072.488,2.83
1072.508,2.82
1072.528,2.72
1072.548,2.65
1072.568,2.6
1072.588,2.61
1072.608,2.56
1072.628,2.49
1072.648,2.39
1072.668,2.49
1072.688,2.52
1072.708,2.55
1072.728,2.52
1072.748,2.45
1072.768,2.52
1072.788,2.53
1072.808,2.47
1072.828,2.45
1072.848,2.53
1072.868,2.53
1072.888,2.53
1072.908,2.53
1072.928,2.47
1072.948,2.52
1072.968,2.51
1072.988,2.48
1073.008,2.53
1073.028,2.42
1073.048,2.38
1073.068,2.48
1073.088,2.45
1073.108,2.51
1073.128,2.55
1073.148,2.41
1073.168,2.39
1073.188,2.36
1073.208,2.35
1073.228,2.24
1073.248,2.19
1073.268,2.19
1073.288,2.21
1073.308,2.07
1073.328,1.99
1073.348,2.03
1073.369,2.03
1073.389,2.02
1073.409,2.01
1073.429,2
1073.448,1.98
1073.468,1.9
1073.488,1.94
1073.508,1.95
1073.529,1.8
1073.548,1.72
1073.568,1.7
1073.589,1.72
1073.608,1.84
1073.628,1.84
1073.649,1.85
1073.669,1.73
1073.689,1.68
1073.708,1.7
1073.728,1.66
1073.748,1.68
1073.768,1.65
1073.788,1.64
1073.809,1.6
1073.828,1.56
1073.848,1.44
1073.868,1.35
1073.889,1.33
1073.909,1.27
1073.929,1.24
1073.949,1.33
1073.969,1.35
1073.989,1.35
1074.009,1.36
1074.028,1.35
1074.048,1.35
1074.068,1.32
1074.089,1.24
1074.108,1.3
1074.128,1.25
1074.148,1.18
1074.169,1.19
1074.189,1.28
1074.209,1.34
1074.229,1.42
1074.248,1.35
1074.269,1.35
1074.288,1.36
1074.308,1.33
1074.328,1.22
1074.348,1.25
1074.369,1.37
1074.389,1.37
1074.409,1.35
1074.428,1.41
1074.449,1.39
1074.469,1.35
1074.488,1.41
1074.508,1.26
1074.528,1.33
1074.548,1.35
1074.568,1.35
1074.588,1.35
1074.608,1.36
1074.628,1.36
1074.648,1.41
1074.668,1.46
1074.688,1.47
1074.708,1.47
1074.728,1.36
1074.748,1.35
1074.768,1.35
1074.788,1.38
1074.808,1.49
1074.829,1.38
1074.849,1.48
1074.869,1.6
1074.889,1.61
1074.909,1.58
1074.929,1.59
1074.949,1.72
1074.969,1.68
1074.989,1.75
1075.009,1.67
1075.029,1.66
1075.049,1.78
1075.069,1.85
1075.089,1.86
1075.109,1.93
1075.129,2.08
1075.149,2.18
1075.169,2.07
1075.189,2.04
1075.209,2.03
1075.229,2.03
1075.249,2.03
1075.269,2.03
1075.289,2.12
1075.309,2.16
1075.329,2.19
1075.349,2.27
1075.369,2.36
1075.389,2.38
1075.409,2.5
1075.429,2.39
1075.448,2.39
1075.468,2.5
1075.488,2.42
1075.508,2.48
1075.528,2.53
1075.548,2.61
1075.568,2.68
1075.588,2.7
1075.608,2.7
1075.628,2.7
1075.648,2.67
1075.668,2.66
1075.688,2.7
1075.708,2.8
1075.728,2.85
1075.748,2.93
1075.768,3.04
1075.788,3
1075.808,3.04
1075.828,3.01
1075.848,3.04
1075.868,3.07
1075.888,3.04
1075.908,3.07
1075.928,3.2
1075.948,3.08
1075.968,3.17
1075.988,3.21
1076.008,3.22
1076.028,3.35
1076.048,3.37
1076.068,3.38
1076.088,3.27
1076.108,3.28
1076.128,3.37
1076.148,3.37
1076.168,3.33
1076.188,3.28
1076.208,3.37
1076.228,3.51
1076.248,3.53
1076.268,3.66
1076.288,3.83
1076.308,3.76
1076.328,3.86
1076.348,3.9
1076.368,3.89
1076.388,4.02
1076.408,4.22
1076.428,4.3
1076.448,4.39
1076.468,4.39
1076.488,4.37
1076.508,4.38
1076.528,4.48
1076.548,4.56
1076.568,4.7
1076.588,4.77
1076.608,4.75
1076.628,4.77
1076.648,4.88
1076.668,4.9
1076.688,4.9
1076.708,4.84
1076.728,4.69
1076.748,4.85
1076.768,4.86
1076.788,4.88
1076.808,4.92
1076.828,5.04
1076.848,5.05
1076.868,5.05
1076.888,5.07
1076.908,5.07
1076.928,4.99
1076.948,5.04
1076.968,5.12
1076.988,5.16
1077.008,5.09
1077.028,5.09
1077.048,5.07
1077.068,5.07
1077.088,5.12
1077.108,5.08
1077.128,5.07
1077.148,5.11
1077.168,5.08
1077.188,5.16
1077.208,5.09
1077.228,5.07
1077.248,5
1077.268,5.05
1077.288,5.06
1077.308,5.07
1077.328,5
1077.348,5.03
1077.368,4.94
1077.388,4.94
1077.408,5.06
1077.428,5.07
1077.448,5.07
1077.468,5.21
1077.488,5.24
1077.508,5.23
1077.528,5.34
1077.548,5.4
1077.568,5.41
1077.588,5.43
1077.608,5.52
1077.628,5.56
1077.648,5.51
1077.668,5.55
1077.688,5.47
1077.708,5.44
1077.728,5.53
1077.748,5.5
1077.768,5.57
1077.788,5.58
1077.808,5.5
1077.828,5.49
1077.848,5.57
1077.868,5.6
1077.888,5.69
1077.908,5.75
1077.928,5.75
1077.948,5.75
1077.968,5.78
1077.988,5.81
1078.008,5.83
1078.028,5.76
1078.048,5.89
1078.068,6.15
1078.088,6.31
1078.108,6.42
1078.128,6.44
1078.148,6.55
1078.168,6.47
1078.188,6.43
1078.208,6.32
1078.228,6.22
1078.248,6.22
1078.268,6.26
1078.288,6.29
1078.308,6.36
1078.328,6.26
1078.348,6.26
1078.368,6.21
1078.388,6.09
1078.408,5.98
1078.428,5.99
1078.448,6.05
1078.468,6.14
1078.488,6.24
1078.508,6.26
1078.528,6.26
1078.548,6.28
1078.568,6.26
1078.588,6.26
1078.608,6.22
1078.628,6.12
1078.648,6.23
1078.668,6.21
1078.688,6.26
1078.708,6.26
1078.728,6.16
1078.748,6.09
1078.768,6.25
1078.788,6.24
1078.808,6.24
1078.828,6.18
1078.848,6.29
1078.868,6.19
1078.888,6.17
1078.908,6.13
1078.928,6.17
1078.948,6.11
1078.968,6.09
1078.988,6.11
1079.008,6.13
1079.028,6.24
1079.048,6.33
1079.068,6.42
1079.088,6.43
1079.108,6.38
1079.129,6.38
1079.149,6.27
1079.169,6.38
1079.189,6.3
1079.209,6.26
1079.229,6.32
1079.249,6.36
1079.269,6.44
1079.288,6.56
1079.308,6.51
1079.328,6.47
1079.348,6.41
1079.368,6.28
1079.388,6.26
1079.408,6.26
1079.428,6.36
1079.448,6.43
1079.468,6.53
1079.488,6.59
1079.508,6.59
1079.528,6.59
1079.548,6.54
1079.568,6.52
1079.588,6.38
1079.608,6.35
1079.628,6.42
1079.648,6.51
1079.668,6.47
1079.688,6.48
1079.708,6.43
1079.728,6.3
1079.748,6.26
1079.768,6.26
1079.788,6.24
1079.808,6.11
1079.828,6.09
1079.848,6.22
1079.868,6.24
1079.888,6.26
1079.908,6.14
1079.928,6.13
1079.948,6.13
1079.968,6.03
1079.988,5.95
1080.008,5.94
1080.028,5.89
1080.048,5.98
1080.068,5.92
1080.088,5.92
1080.108,5.98
1080.128,5.92
1080.148,5.92
1080.168,5.89
1080.188,5.92
1080.208,5.83
1080.228,5.79
1080.248,5.91
1080.268,5.92
1080.288,5.92
1080.308,5.91
1080.328,5.83
1080.348,5.52
1080.368,5.5
1080.388,5.7
1080.408,5.75
1080.428,5.76
1080.448,5.77
1080.468,5.75
1080.488,5.75
1080.508,5.75
1080.528,5.63
1080.548,5.67
1080.568,5.59
1080.588,5.52
1080.608,5.44
1080.628,5.31
1080.648,5.25
1080.668,5.32
1080.688,5.33
1080.708,5.24
1080.728,5.34
1080.748,5.27
1080.768,5.14
1080.788,5.02
1080.808,4.81
1080.828,4.66
1080.848,4.55
1080.868,4.5
1080.888,4.4
1080.908,4.39
1080.928,4.29
1080.948,4.17
1080.968,4.09
1080.988,4.18
1081.008,4.05
1081.028,3.83
1081.048,3.72
1081.068,3.62
1081.088,3.42
1081.108,3.26
1081.128,3.1
1081.148,3.03
1081.168,3.04
1081.188,2.94
1081.208,2.83
1081.228,2.72
1081.248,2.68
1081.268,2.55
1081.288,2.43
1081.308,2.37
1081.328,2.24
1081.348,2.25
1081.368,2.33
1081.388,2.33
1081.408,2.36
1081.428,2.36
1081.448,2.36
1081.468,2.36
1081.488,2.32
1081.508,2.36
1081.528,2.29
1081.548,2.22
1081.568,2.19
1081.588,2.24
1081.608,2.3
1081.628,2.32
1081.648,2.32
1081.668,2.25
1081.688,2.21
1081.708,2.18
1081.728,2.09
1081.748,2.03
1081.768,2.03
1081.788,2.04
1081.808,2.03
1081.828,1.99
1081.848,1.87
1081.868,1.8
1081.888,1.74
1081.908,1.59
1081.928,1.52
1081.948,1.38
1081.968,1.32
1081.988,1.13
1082.008,0.98
1082.028,0.92
1082.048,0.77
1082.068,0.6
1082.088,0.38
1082.108,0.23
1082.128,0.16
1082.148,0
1082.168,0
1082.188,0.12
1082.208,0.25
1082.228,0.32
1082.248,0.27
1082.268,0.2
1082.288,0.28
1082.308,0.23
1082.328,0.33
1082.348,0.52
1082.368,0.66
1082.388,0.58
1082.408,0.52
1082.428,0.66
1082.448,0.79
1082.468,0.87
1082.488,1.08
1082.508,1.16
1082.528,1.15
1082.548,1.15
1082.568,1.22
1082.588,1.33
1082.608,1.34
1082.628,1.36
1082.648,1.51
1082.668,1.54
1082.688,1.66
1082.708,1.9
1082.728,2.03
1082.748,2.33
1082.768,2.5
1082.788,2.64
1082.808,2.78
1082.828,3.01
1082.848,3.05
1082.868,3.29
1082.888,3.31
1082.908,3.54
1082.928,3.9
1082.948,4.22
1082.968,4.38
1082.988,4.72
1083.008,4.87
1083.028,4.96
1083.048,5.05
1083.068,5.17
1083.088,5.3
1083.108,5.48
1083.128,5.86
1083.148,6.03
1083.168,5.95
1083.188,6.01
1083.208,6.23
1083.228,6.23
1083.248,6.26
1083.268,6.26
1083.288,6.16
1083.308,6.2
1083.328,6.38
1083.348,6.37
1083.368,6.4
1083.388,6.54
1083.408,6.7
1083.428,6.87
1083.448,6.93
1083.468,7.03
1083.488,7.14
1083.508,7.31
1083.528,7.36
1083.548,7.21
1083.568,7.16
1083.588,7.33
1083.608,7.26
1083.628,7.18
1083.648,7.25
1083.668,7.29
1083.688,7.44
1083.708,7.53
1083.728,7.57
1083.748,7.36
1083.768,7.14
1083.788,7.08
1083.808,7.01
1083.828,7.05
1083.848,7.24
1083.868,7.34
1083.888,7.43
1083.908,7.7
1083.928,7.96
1083.948,7.7
1083.968,7.57
1083.988,7.29
1084.008,6.91
1084.028,6.88
1084.048,7.08
1084.068,7.17
1084.088,7.16
1084.108,7.11
1084.128,6.86
1084.148,6.54
1084.168,6.93
1084.188,7.6
1084.208,7.19
1084.228,7.12
1084.248,7.5
1084.268,7.49
1084.288,7.4
1084.308,7.41
1084.328,7.29
1084.348,7.25
1084.368,7.39
1084.388,7.53
1084.408,7.35
1084.428,7.34
1084.448,7.48
1084.468,7.44
1084.488,7.14
1084.508,7.29
1084.528,7.5
1084.548,7.55
1084.568,7.8
1084.588,8
1084.608,8.22
1084.628,8.32
1084.648,8.54
1084.668,8.66
1084.688,8.58
1084.708,8.54
1084.728,8.47
1084.748,8.26
1084.768,8.14
1084.788,7.99
1084.808,7.99
1084.828,7.93
1084.848,8.23
1084.868,8.55
1084.888,8.48
1084.908,8.39
1084.928,8.36
1084.948,8.44
1084.968,8.48
1084.988,8.39
1085.008,8.39
1085.028,8.65
1085.048,8.51
1085.068,8.61
1085.088,8.92
1085.108,9.06
1085.128,9.4
1085.148,9.63
1085.168,9.6
1085.188,9.51
1085.208,9.47
1085.228,9.65
1085.248,9.79
1085.268,9.76
1085.288,9.53
1085.308,9.73
1085.328,9.58
1085.348,9.25
1085.368,9.32
1085.388,9.42
1085.408,9.27
1085.428,9.39
1085.448,9.64
1085.468,9.72
1085.488,9.8
1085.508,9.95
1085.528,10.29
1085.548,10.22
1085.568,10.14
1085.588,10.31
1085.608,10.51
1085.628,10.61
1085.648,10.74
1085.668,10.74
1085.688,10.91
1085.708,11.07
1085.728,11
1085.748,10.97
1085.768,11.09
1085.788,11.16
1085.808,11.19
1085.828,11.31
1085.848,11.33
1085.868,11.31
1085.888,11.18
1085.908,11.12
1085.928,11.1
1085.948,10.93
1085.968,11.09
1085.988,11.3
1086.008,11.33
1086.028,11.3
1086.048,11.14
1086.068,11.16
1086.088,11.24
1086.108,11.22
1086.128,11.02
1086.148,10.92
1086.168,10.99
1086.188,11.06
1086.208,11
1086.228,10.99
1086.248,11.09
1086.268,11.39
1086.288,11.6
1086.308,11.52
1086.328,11.5
1086.348,11.6
1086.368,11.66
1086.388,11.67
1086.408,11.67
1086.428,11.8
1086.448,12.03
1086.468,12.01
1086.488,12.21
1086.508,12.24
1086.528,12.05
1086.548,12.09
1086.568,12.39
1086.588,12.28
1086.608,12.23
1086.628,12.33
1086.648,12.54
1086.668,12.47
1086.688,12.38
1086.708,12.44
1086.728,12.38
1086.748,12.34
1086.768,12.32
1086.788,12.44
1086.808,12.52
1086.828,12.55
1086.848,12.67
1086.868,12.58
1086.888,12.62
1086.908,12.75
1086.928,12.98
1086.948,12.94
1086.968,13
1086.988,13.15
1087.008,13.19
1087.028,13.18
1087.048,13.28
1087.068,13.45
1087.088,13.55
1087.108,13.56
1087.128,13.39
1087.148,13.43
1087.168,13.6
1087.188,13.53
1087.208,13.76
1087.228,13.95
1087.248,14.02
1087.268,14.24
1087.288,14.34
1087.308,14.3
1087.328,14.39
1087.348,14.47
1087.368,14.41
1087.388,14.35
1087.408,14.21
1087.428,14.16
1087.448,14.04
1087.468,13.78
1087.488,13.64
1087.508,13.54
1087.528,13.59
1087.548,13.55
1087.568,13.41
1087.588,13.39
1087.608,13.44
1087.628,13.21
1087.648,13.4
1087.668,13.68
1087.688,13.54
1087.708,13.48
1087.728,13.53
1087.748,13.5
1087.768,13.27
1087.788,13.05
1087.808,12.86
1087.828,12.69
1087.848,12.58
1087.868,12.51
1087.888,12.56
1087.908,12.41
1087.928,12.57
1087.948,12.74
1087.968,12.7
1087.988,12.71
1088.008,12.66
1088.028,12.51
1088.048,12.41
1088.068,12.67
1088.088,12.7
1088.108,12.64
1088.128,12.86
1088.148,12.64
1088.168,12.36
1088.188,12.05
1088.208,11.54
1088.228,11.08
1088.248,11.11
1088.268,10.77
1088.288,10.42
1088.308,10.02
1088.328,9.86
1088.348,9.67
1088.368,9.49
1088.388,9.32
1088.408,9.17
1088.428,9.17
1088.448,9.21
1088.468,9.02
1088.488,8.62
1088.508,8.31
1088.528,8.1
1088.548,7.68
1088.568,7.29
1088.588,6.79
1088.608,6.62
1088.628,6.36
1088.648,5.91
1088.668,5.63
1088.688,5.32
1088.708,4.78
1088.728,4.59
1088.748,4.31
1088.768,3.74
1088.788,3.37
1088.808,3.17
1088.828,2.7
1088.848,2.36
1088.868,2.26
1088.888,1.99
1088.908,1.75
1088.928,1.18
1088.948,0.67
1088.968,0.49
1088.988,0.14
1089.008,0
1089.028,0.21
1089.048,0.48
1089.068,0.74
1089.088,0.99
1089.108,1.24
1089.128,1.32
1089.148,1.46
1089.168,1.63
1089.188,1.74
1089.208,1.9
1089.228,2.07
1089.248,2.32
1089.268,2.52
1089.288,2.72
1089.308,2.89
1089.328,3.03
1089.348,3.2
1089.368,3.37
1089.388,3.66
1089.408,3.9
1089.428,4.04
1089.448,4.27
1089.468,4.47
1089.488,4.55
1089.508,4.71
1089.528,4.87
1089.548,5.1
1089.568,5.4
1089.588,5.83
1089.608,6.18
1089.628,6.54
1089.648,6.99
1089.668,7.57
1089.688,8.11
1089.708,8.62
1089.728,9.15
1089.748,9.57
1089.768,9.98
1089.788,10.4
1089.808,10.75
1089.828,11.26
1089.848,11.52
1089.868,11.18
1089.888,11.23
1089.908,11.85
1089.928,12.46
1089.948,12.52
1089.968,12.37
1089.988,13.01
1090.008,13.43
1090.028,13.39
1090.048,13.6
1090.068,13.87
1090.088,14.05
1090.108,14.17
1090.128,14.44
1090.148,14.61
1090.168,14.53
1090.188,14.8
1090.208,15.41
1090.228,15.64
1090.248,15.53
1090.268,15.41
1090.288,15.4
1090.308,15.47
1090.328,15.45
1090.348,15.38
1090.368,15.23
1090.388,15.21
1090.408,15.36
1090.428,15.48
1090.448,15.42
1090.468,15.56
1090.488,15.63
1090.508,15.79
1090.528,15.75
1090.548,15.72
1090.568,15.75
1090.588,15.95
1090.608,16.3
1090.628,16.61
1090.648,16.92
1090.668,17
1090.688,16.76
1090.708,16.78
1090.728,16.8
1090.748,16.91
1090.768,17.12
1090.788,17.41
1090.808,17.57
1090.828,17.81
1090.848,17.99
1090.868,18.09
1090.888,18.3
1090.908,18.61
1090.928,18.74
1090.948,18.86
1090.968,18.98
1090.988,19.21
1091.008,19.32
1091.028,19.54
1091.048,19.66
1091.068,19.91
1091.088,20.1
1091.108,20.14
1091.128,20.25
1091.148,20.39
1091.168,20.29
1091.188,20.3
1091.208,20.11
1091.228,19.96
1091.248,19.82
1091.268,19.66
1091.288,19.63
1091.308,19.76
1091.328,19.79
1091.348,19.8
1091.368,19.96
1091.388,20.1
1091.408,20.35
1091.428,20.52
1091.448,20.71
1091.468,20.84
1091.488,21.04
1091.508,21.06
1091.528,20.84
1091.548,20.81
1091.568,20.92
1091.588,20.83
1091.608,20.73
1091.628,20.71
1091.648,20.8
1091.668,20.57
1091.688,20.41
1091.708,20.31
1091.728,20.3
1091.748,20.46
1091.768,20.63
1091.788,20.62
1091.808,21.01
1091.828,20.99
1091.848,20.71
1091.868,20.57
1091.888,20.61
1091.908,20.81
1091.928,20.96
1091.948,21.02
1091.968,21.5
1091.988,21.77
1092.008,21.29
1092.028,20.83
1092.048,20.64
1092.068,20.42
1092.088,19.76
1092.108,19.78
1092.128,20.17
1092.148,20.21
1092.168,20.45
1092.188,20.52
1092.208,20.13
1092.228,19.49
1092.248,19.11
1092.268,18.74
1092.288,17.95
1092.308,17.4
1092.328,17.1
1092.348,16.73
1092.368,16.25
1092.388,15.77
1092.408,15.34
1092.428,14.77
1092.448,14.56
1092.468,14.09
1092.488,13.71
1092.508,13.51
1092.528,13.1
1092.548,12.67
1092.568,12.16
1092.588,11.6
1092.608,10.99
1092.628,10.31
1092.648,9.92
1092.668,9.23
1092.688,8.53
1092.708,7.97
1092.728,7.48
1092.748,7.09
1092.768,6.44
1092.788,5.85
1092.808,5.52
1092.828,4.93
1092.848,4.53
1092.868,4.11
1092.888,3.65
1092.908,3.41
1092.928,3.3
1092.948,3.26
1092.968,3.08
1092.988,2.81
1093.008,2.81
1093.028,2.82
1093.048,2.57
1093.068,2.55
1093.088,2.47
1093.108,2.24
1093.128,2.05
1093.148,2.01
1093.168,1.95
1093.188,2.03
1093.208,2.07
1093.228,2.23
1093.248,2.05
1093.268,1.83
1093.288,1.93
1093.308,2
1093.328,1.97
1093.348,1.76
1093.368,1.61
1093.388,1.54
1093.408,1.26
1093.428,1.18
1093.448,1.3
1093.468,1.39
1093.488,1.66
1093.508,1.74
1093.528,1.91
1093.548,2.05
1093.568,1.91
1093.588,1.81
1093.608,1.84
1093.628,1.6
1093.648,1.34
1093.668,1.4
1093.688,1.46
1093.708,1.51
1093.728,1.59
1093.748,1.83
1093.768,1.7
1093.788,1.76
1093.808,1.62
1093.828,1.38
1093.848,1.51
1093.868,1.44
1093.888,1.52
1093.908,1.78
1093.928,1.68
1093.948,1.75
1093.968,1.95
1093.988,1.93
1094.008,1.95
1094.028,2.27
1094.048,2.22
1094.068,2.19
1094.088,2.12
1094.108,1.98
1094.128,1.74
1094.148,1.87
1094.168,2.07
1094.188,2.06
1094.208,2.03
1094.228,2.14
1094.248,2.19
1094.268,2.03
1094.288,1.99
1094.308,2.07
1094.328,2.09
1094.348,2.15
1094.368,2.19
1094.388,2.14
1094.408,2.17
1094.428,2.32
1094.448,2.38
1094.468,2.39
1094.488,2.36
1094.508,2.23
1094.528,2.17
1094.548,2.19
1094.568,2.17
1094.588,2.1
1094.608,2.28
1094.628,2.35
1094.648,2.36
1094.668,2.39
1094.688,2.27
1094.708,2.22
1094.728,2.33
1094.748,2.23
1094.768,2.4
1094.788,2.67
1094.808,2.96
1094.828,3.02
1094.848,3.1
1094.868,3.2
1094.888,3.31
1094.908,3.26
1094.928,3.23
1094.948,3.39
1094.968,3.39
1094.988,3.35
1095.008,3.29
1095.028,3.34
1095.048,3.38
1095.068,3.33
1095.088,3.14
1095.108,3.25
1095.128,3.45
1095.148,3.45
1095.168,3.38
1095.188,3.36
1095.208,3.22
1095.228,3.12
1095.248,3.04
1095.268,3.07
1095.288,3.2
1095.308,3.21
1095.328,3.06
1095.348,3.03
1095.368,3.07
