time,SpeedCom
695.4748,58.45
695.4948,58.41
695.5148,58.5
695.5348,58.5
695.5548,58.45
695.5748,58.45
695.5948,58.45
695.6148,58.52
695.6358,58.52
695.6548,58.54
695.6748,58.47
695.6948,58.41
695.7158,58.34
695.7348,58.34
695.7548,58.43
695.7748,58.47
695.7948,58.38
695.8148,58.38
695.8348,58.38
695.8548,58.23
695.8748,58.3
695.8948,58.23
695.9158,58.23
695.9348,58.23
695.9548,58.2
695.9748,58.18
695.9948,58.36
696.0158,58.34
696.0348,58.34
696.0548,58.33
696.0748,58.29
696.0948,58.33
696.1148,58.29
696.1358,58.29
696.1548,58.23
696.1748,58.27
696.1948,58.13
696.2148,58.2
696.2348,58.2
696.2548,58.27
696.2748,58.15
696.2948,58.11
696.3158,58.08
696.3358,58.08
696.3548,58.11
696.3748,58.15
696.3948,58.13
696.4148,58.02
696.4358,58.02
696.4548,58.02
696.4748,58.06
696.4948,58.12
696.5148,57.92
696.5358,57.92
696.5548,58.06
696.5748,58.04
696.5948,58.06
696.6158,57.97
696.6348,57.97
696.6548,57.97
696.6748,57.99
696.6948,58.02
696.7148,58.13
696.7348,58.13
696.7548,57.99
696.7748,58.02
696.7948,57.95
696.8148,58.04
696.8348,58.04
696.8548,58.02
696.8748,57.95
696.8948,57.94
696.9148,57.92
696.9348,57.92
696.9548,57.95
696.9748,58.06
696.9948,57.95
697.0158,57.92
697.0348,57.92
697.0548,57.92
697.0748,57.8
697.0948,57.91
697.1158,57.95
697.1348,57.95
697.1548,57.98
697.1748,57.8
697.1948,57.84
697.2158,57.88
697.2348,57.88
697.2548,57.83
697.2748,57.78
697.2948,57.66
697.3148,57.76
697.3358,57.76
697.3548,57.69
697.3748,57.74
697.3948,57.83
697.4148,57.88
697.4348,57.88
697.4548,57.92
697.4748,57.85
697.4948,57.81
697.5158,57.77
697.5358,57.77
697.5548,57.77
697.5748,57.81
697.5948,57.7
697.6148,57.7
697.6348,57.7
697.6548,57.78
697.6748,57.77
697.6948,57.87
697.7158,57.71
697.7348,57.71
697.7548,57.85
697.7748,57.91
697.7948,57.9
697.8158,57.95
697.8348,57.95
697.8548,57.88
697.8748,57.94
697.8948,57.87
697.9158,57.94
