time,WheelAng
1.956594,-42
1.966594,-42
1.976594,-42
1.986594,-42
1.996594,-42
2.006594,-42
2.016594,-42
2.026594,-42
2.036594,-42
2.046594,-42
2.056594,-42
2.066594,-42
2.076594,-42
2.086594,-42
2.096594,-42
2.106594,-42
2.116594,-42
2.126594,-42
2.137594,-42
2.146594,-42
2.156594,-42
2.167594,-42
2.176594,-42
2.187594,-42
2.197594,-42
2.207594,-42
2.217594,-42
2.227594,-42
2.237594,-42
2.247594,-42
2.257594,-42
2.267594,-42
2.277594,-42
2.287594,-42
2.297594,-42
2.307594,-42
2.317594,-42
2.327594,-42
2.337594,-42
2.347594,-42
2.357594,-42
2.367594,-42
2.377594,-42
2.387594,-42
2.397594,-42
2.407594,-42
2.417594,-42
2.427594,-42
2.437594,-42
2.447594,-42
2.457594,-42
2.467594,-42
2.477594,-42
2.487594,-42
2.497594,-42
2.507594,-42
2.517594,-42
2.527594,-42
2.537594,-42
2.547594,-42
2.557594,-42
2.567594,-42
2.578594,-42
2.588594,-42
2.598594,-42
2.608594,-42
2.618594,-42
2.628594,-42
2.638594,-42
2.648594,-42
2.658594,-42
2.668594,-42
2.678594,-42
2.688594,-42
2.698594,-42
2.708594,-42
2.718594,-42
2.728594,-42
2.738594,-42
2.748594,-42
2.758594,-42
2.768594,-42
2.778594,-42
2.788594,-42
2.798594,-42
2.808594,-42
2.818594,-42
2.828594,-42
2.838594,-42
2.848594,-42
2.858594,-42
2.868594,-42
2.878594,-42
2.889594,-42
2.898594,-42
2.909594,-42
2.918594,-42
2.929594,-42
2.938594,-42
2.949594,-42
2.958594,-42
2.969594,-42
2.979594,-42
2.989594,-42
2.999594,-42
3.009594,-42
3.019594,-42
3.029594,-42
3.039594,-42
3.049594,-42
3.059594,-42
3.069594,-42
3.079594,-42
3.089594,-42
3.099594,-42
3.109594,-42
3.119594,-42
3.129594,-42
3.139594,-42
3.149594,-42
3.159594,-42
3.169594,-42
3.179594,-42
3.189594,-42
3.199594,-42
3.209594,-42
3.219594,-42
3.229594,-42
3.239594,-42
3.249594,-42
3.259594,-42
3.270594,-42
3.279594,-42
3.289594,-42
3.299594,-42
3.310594,-42
3.319594,-42
3.329594,-42
3.339594,-42
3.350594,-42
3.360594,-42
3.370594,-42
3.380594,-42
3.390594,-42
3.400594,-42
3.410594,-42
3.420594,-42
3.430594,-42
3.440594,-42
3.450594,-42
3.460594,-42
3.470594,-42
3.480594,-42
3.490594,-42
3.500594,-42
3.510594,-42
3.520594,-42
3.530594,-42
3.540594,-42
3.550594,-42
3.560594,-42
3.570594,-42
3.580594,-42
3.590594,-42
3.600594,-42
3.610594,-42
3.620594,-42
3.630594,-42
3.640594,-42
3.650594,-42
3.660594,-42
3.670594,-42
3.681594,-42
3.690594,-42
3.701594,-42
3.710594,-42
3.721594,-42
3.730594,-42
3.741594,-42
3.751594,-42
3.761594,-42
3.771594,-42
3.781594,-42
3.791594,-42
3.801594,-42
3.811594,-42
3.821594,-42
3.831594,-42
3.841594,-42
3.851594,-42
3.861594,-42
3.871594,-42
3.881594,-42
3.891594,-42
3.901594,-42
3.911594,-42
3.921594,-42
3.931594,-42
3.941594,-42
3.951594,-42
3.961594,-42
3.971594,-42
3.981594,-42
3.991594,-42
4.001594,-42
4.011594,-42
4.021594,-42
4.031594,-42
4.041594,-42
4.051594,-42
4.061594,-42
4.071594,-42
4.081594,-42
4.091594,-42
4.102594,-42
4.111594,-42
4.122594,-42
4.132594,-42
4.142594,-42
4.152594,-42
4.162594,-42
4.172594,-42
4.182594,-42
4.192594,-42
4.202594,-42
4.212594,-42
4.222594,-42
4.232594,-42
4.242594,-42
4.252594,-42
4.262594,-42
4.272594,-42
4.282594,-42
4.292594,-42
4.302594,-42
4.312594,-42
4.322594,-42
4.332594,-42
4.342594,-42
4.352594,-42
4.362594,-42
4.372594,-42
4.382594,-42
4.392594,-42
4.402594,-42
4.412594,-42
4.422594,-42
4.432594,-42
4.442594,-42
4.452594,-42
4.462594,-42
4.472594,-42
4.482594,-42
4.492594,-42
4.502594,-42
4.512594,-42
4.522594,-42
4.533594,-42
4.543594,-42
4.553594,-42
4.563594,-42
4.573594,-42
4.583594,-42
4.593594,-42
4.603594,-42
4.613594,-42
4.623594,-42
4.633594,-42
4.643594,-42
4.653594,-42
4.663594,-42
4.673594,-42
4.683594,-42
4.693594,-42
4.703594,-42
4.713594,-42
4.723594,-42
4.733594,-42
4.743594,-42
4.753594,-42
4.763594,-42
4.773594,-42
4.783594,-42
4.793594,-42
4.803594,-42
4.813594,-42
4.823594,-42
4.833594,-42
4.843594,-42
4.853594,-42
4.863594,-42
4.873594,-42
4.883594,-42
4.893594,-42
4.903594,-42
4.914594,-42
4.924594,-42
4.934594,-42
4.944594,-42
4.954594,-42
4.964594,-42
4.974594,-42
4.984594,-42
4.994594,-42
5.004594,-42
5.014594,-42
5.024594,-42
5.034594,-42
5.044594,-42
5.054594,-42
5.064594,-42
5.074594,-42
5.084594,-42
5.094594,-42
5.104594,-42
5.114594,-42
5.124594,-42
5.134594,-42
5.144594,-42
5.154594,-42
5.164594,-42
5.174594,-42
5.184594,-42
5.194594,-42
5.204594,-42
5.214594,-42
5.224594,-42
5.234594,-42
5.245594,-42
5.254594,-42
5.264594,-42
5.274594,-42
5.284594,-42
5.294594,-42
5.305594,-42
5.315594,-42
5.325594,-42
5.335594,-42
5.345594,-42
5.355594,-42
5.365594,-42
5.375594,-42
5.385594,-42
5.395594,-42
5.405594,-42
5.415594,-42
5.425594,-42
5.435594,-42
5.445594,-42
5.455594,-42
5.465594,-42
5.475594,-42
5.485594,-42
5.495594,-42
5.505594,-42
5.515594,-42
5.525594,-42
5.535594,-42
5.545594,-42
5.555594,-42
5.565594,-42
5.575594,-42
5.585594,-42
5.595594,-42
5.605594,-42
5.615594,-42
5.625594,-42
5.636594,-42
5.645594,-42
5.655594,-42
5.666594,-42
5.675594,-42
5.686594,-42
5.696594,-42
5.706594,-42
5.716594,-42
5.726594,-42
5.736594,-42
5.746594,-42
5.756594,-42
5.766594,-42
5.776594,-42
5.786594,-42
5.796594,-42
5.806594,-42
5.816594,-42
5.826594,-42
5.836594,-42
5.846594,-42
5.856594,-42
5.866594,-42
5.876594,-42
5.886594,-42
5.896594,-42
5.906594,-42
5.916594,-42
5.926594,-42
5.936594,-42
5.946594,-42
5.956594,-42
5.966594,-42
5.976594,-42
5.986594,-42
5.996594,-42
6.006594,-42
6.016594,-42
6.026594,-42
6.036594,-42
6.047594,-42
6.056594,-42
6.066594,-42
6.076594,-42
6.087594,-42
6.097594,-42
6.107594,-42
6.117594,-42
6.127594,-42
6.137594,-42
6.147594,-42
6.157594,-42
6.167594,-42
6.177594,-42
6.187594,-42
6.197594,-42
6.207594,-42
6.217594,-42
6.227594,-42
6.237594,-42
6.247594,-42
6.257594,-42
6.267594,-42
6.277594,-42
6.287594,-42
6.297594,-42
6.307594,-42
6.317594,-42
6.327594,-42
6.337594,-42
6.347594,-42
6.357594,-42
6.367594,-42
6.377594,-42
6.387594,-42
6.397594,-42
6.407594,-42
6.417594,-42
6.427594,-42
6.437594,-42
6.447594,-42
6.457594,-42
6.468594,-42
6.478594,-42
6.488594,-42
6.498594,-42
6.508594,-42
6.518594,-42
6.528594,-42
6.538594,-42
6.548594,-42
6.558594,-42
6.568594,-42
6.578594,-42
6.588594,-42
6.598594,-42
6.608594,-42
6.618594,-42
6.628594,-42
6.638594,-42
6.648594,-42
6.658594,-42
6.668594,-42
6.678594,-42
6.688594,-42
6.698594,-42
6.708594,-42
6.718594,-42
6.728594,-42
6.738594,-42
6.748594,-42
6.758594,-42
6.768594,-42
6.778594,-42
6.788594,-42
6.798594,-42
6.808594,-42
6.818594,-42
6.828594,-42
6.838594,-42
6.848594,-42
6.859594,-42
6.869594,-42
6.879594,-42
6.889594,-42
6.899594,-42
6.909594,-42
6.919594,-42
6.929594,-42
6.939594,-42
6.949594,-42
6.959594,-42
6.969594,-42
6.979594,-42
6.989594,-42
6.999594,-42
7.009594,-42
7.019594,-42
7.029594,-42
7.039594,-42
7.049594,-42
7.059594,-42
7.069594,-42
7.079594,-42
7.089594,-42
7.099594,-42
7.109594,-42
7.119594,-42
7.129594,-42
7.139594,-42
7.149594,-42
7.159594,-42
7.169594,-42
7.179594,-42
7.189594,-42
7.199594,-42
7.210594,-42
7.220594,-42
7.230594,-42
7.240594,-42
7.250594,-42
7.260594,-42
7.270594,-42
7.280594,-42
7.290594,-42
7.300594,-42
7.310594,-42
7.320594,-42
7.330594,-42
7.340594,-42
7.350594,-42
7.360594,-42
7.370594,-42
7.380594,-42
7.390594,-42
7.400594,-42
7.410594,-42
7.420594,-42
7.430594,-42
7.440594,-42
7.450594,-42
7.460594,-42
7.470594,-42
7.480594,-42
7.490594,-42
7.500594,-42
7.510594,-42
7.520594,-42
7.530594,-42
7.540594,-42
7.550594,-42
7.560594,-42
7.570594,-42
7.581594,-42
7.590594,-42
7.601594,-42
7.610594,-42
7.621594,-42
7.630594,-42
7.641594,-42
7.651594,-42
7.661594,-42
7.671594,-42
7.681594,-42
7.691594,-42
7.701594,-42
7.711594,-42
7.721594,-42
7.731594,-42
7.741594,-42
7.751594,-42
7.761594,-42
7.771594,-42
7.781594,-42
7.791594,-42
7.801594,-42
7.811594,-42
7.821594,-42
7.831594,-42
7.841594,-42
7.851594,-42
7.861594,-42
7.871594,-42
7.881594,-42
7.891594,-42
7.901594,-42
7.911594,-42
7.921594,-42
7.931594,-42
7.941594,-42
7.951594,-42
7.961594,-42
7.971594,-42
7.981594,-42
7.991594,-42
8.001594,-42
8.011594,-42
8.022593,-42
8.032594,-42
8.042594,-42
8.052594,-42
8.062593,-42
8.072594,-42
8.082594,-42
8.092594,-42
8.102593,-42
8.112594,-42
8.122594,-42
8.132594,-42
8.142593,-42
8.152594,-42
8.162594,-42
8.172594,-42
8.182593,-42
8.192594,-42
8.202594,-42
8.212594,-42
8.222593,-42
8.232594,-42
8.242594,-42
8.252594,-42
8.262594,-42
8.272593,-42
8.282594,-42
8.292594,-42
8.302594,-42
8.312593,-42
8.322594,-42
8.332594,-42
8.342594,-42
8.352593,-42
8.362594,-42
8.372594,-42
8.382594,-42
8.392593,-42
8.402594,-42
8.412594,-42
8.423594,-42
8.433594,-42
8.443594,-42
8.453594,-42
8.463593,-42
8.473594,-42
8.483594,-42
8.493594,-42
8.503593,-42
8.513594,-42
8.523594,-42
8.533594,-42
8.543593,-42
8.553594,-42
8.563594,-42
8.573594,-42
8.583593,-42
8.593594,-42
8.603594,-42
8.613594,-42
8.623593,-42
8.633594,-42
8.643594,-42
8.653594,-42
8.663593,-42
8.673594,-42
8.683594,-42
8.693594,-42
8.703594,-42
8.713593,-42
8.723594,-42
8.733594,-42
8.743594,-42
8.753593,-42
8.763594,-42
8.773594,-42
8.783594,-42
8.793593,-42
8.803594,-42
8.814593,-42
8.824594,-42
8.834594,-42
8.844594,-42
8.854593,-42
8.864594,-42
8.874594,-42
8.884594,-42
8.894594,-42
8.904593,-42
8.914594,-42
8.924594,-42
8.934594,-42
8.944593,-42
8.954594,-42
8.964594,-42
8.974594,-42
8.984593,-42
8.994594,-42
9.004594,-42
9.014594,-42
9.024593,-42
9.034594,-42
9.044594,-42
9.054594,-42
9.064593,-42
9.074594,-42
9.084594,-42
9.094594,-42
9.104593,-42
9.114594,-42
9.124594,-42
9.134594,-42
9.144594,-42
9.154593,-42
9.164594,-42
9.174594,-42
9.184594,-42
9.195594,-42
9.205594,-42
9.215593,-42
9.225594,-42
9.235594,-42
9.245594,-42
9.255593,-42
9.265594,-42
9.275594,-42
9.285594,-42
9.295594,-42
9.305593,-42
9.315594,-42
9.325594,-42
9.335594,-42
9.345593,-42
9.355594,-42
9.365594,-42
9.375594,-42
9.385593,-42
9.395594,-42
9.405594,-42
9.415594,-42
9.425593,-42
9.435594,-42
9.445594,-42
9.455594,-42
9.465593,-42
9.475594,-42
9.485594,-42
9.495594,-42
9.505593,-42
9.515594,-42
9.525594,-42
9.535594,-42
9.545594,-42
9.555593,-42
9.566594,-42
9.575594,-42
9.586594,-42
9.596594,-42
9.606594,-42
9.616593,-42
9.626594,-42
9.636594,-42
9.646594,-42
9.656593,-42
9.666594,-42
9.676594,-42
9.686594,-42
9.696593,-42
9.706594,-42
9.716594,-42
9.726594,-42
9.736594,-42
9.746593,-42
9.756594,-42
9.766594,-42
9.776594,-42
9.786593,-42
9.796594,-42
9.806594,-42
9.816594,-42
9.826593,-42
9.836594,-42
9.846594,-42
9.856594,-42
9.866593,-42
9.876594,-42
9.886594,-42
9.896594,-42
9.906593,-42
9.916594,-42
9.926594,-42
9.937593,-42
9.946593,-42
9.956594,-42
9.967594,-42
9.977593,-42
9.987594,-42
9.997594,-42
10.00759,-42
10.01759,-42
10.02759,-42
10.03759,-42
10.04759,-42
10.05759,-42
10.06759,-42
10.07759,-42
10.08759,-42
10.09759,-42
10.10759,-42
10.11759,-42
10.12759,-42
10.13759,-42
10.14759,-42
10.15759,-42
10.16759,-42
10.17759,-42
10.18759,-42
10.19759,-42
10.20759,-42
10.21759,-42
10.22759,-42
10.23759,-42
10.24759,-42
10.25859,-42
10.26759,-42
10.27859,-42
10.28759,-42
10.29759,-42
10.30759,-42
10.31759,-42
10.32759,-42
10.33759,-42
10.34759,-42
10.35859,-42
10.36859,-42
10.37859,-42
10.38859,-42
10.39859,-42
10.40859,-42
10.41859,-42
10.42859,-42
10.43859,-42
10.44859,-42
10.45859,-42
10.46859,-42
10.47859,-42
10.48859,-42
10.49859,-42
10.50859,-42
10.51859,-42
10.52859,-42
10.53859,-42
10.54859,-42
10.55859,-42
10.56859,-42
10.57859,-42
10.58859,-42
10.59859,-42
10.60859,-42
10.61859,-42
10.62859,-42
10.63859,-42
10.64859,-42
10.65859,-42
10.66859,-42
10.67859,-42
10.68859,-42
10.69859,-42
10.70959,-42
10.71859,-42
10.72959,-42
10.73859,-42
10.74959,-42
10.75959,-42
10.76959,-42
10.77959,-42
10.78959,-42
10.79959,-42
10.80959,-42
10.81959,-42
10.82959,-42
10.83959,-42
10.84959,-42
10.85959,-42
10.86959,-42
10.87959,-42
10.88959,-42
10.89959,-42
10.90959,-42
10.91959,-42
10.92959,-42
10.93959,-42
10.94959,-42
10.95959,-42
10.96959,-42
10.97959,-42
10.98959,-42
10.99959,-42
11.00959,-42
11.01959,-42
11.02959,-42
11.03959,-42
11.04959,-42
11.05959,-42
11.06959,-42
11.07959,-42
11.08959,-42
11.09959,-42
11.11059,-42
11.12059,-42
11.13059,-42
11.14059,-42
11.15059,-42
11.16059,-42
11.17059,-42
11.18059,-42
11.19059,-42
11.20059,-42
11.21059,-42
11.22059,-42
11.23059,-42
11.24059,-42
11.25059,-42
11.26059,-42
11.27059,-42
11.28059,-42
11.29059,-42
11.30059,-42
11.31059,-42
11.32059,-42
11.33059,-42
11.34059,-42
11.35059,-42
11.36059,-42
11.37059,-42
11.38059,-42
11.39059,-42
11.40059,-42
11.41059,-42
11.42059,-42
11.43059,-42
11.44059,-42
11.45059,-42
11.46159,-42
11.47059,-42
11.48159,-42
11.49059,-42
11.50159,-42
11.51159,-42
11.52159,-42
11.53159,-42
11.54159,-42
11.55159,-42
11.56159,-42
11.57159,-42
11.58159,-42
11.59159,-42
11.60159,-42
11.61159,-42
11.62159,-42
11.63159,-42
11.64159,-42
11.65159,-42
11.66159,-42
11.67159,-42
11.68159,-42
11.69159,-42
11.70159,-42
11.71159,-42
11.72159,-42
11.73159,-42
11.74159,-42
11.75159,-42
11.76159,-42
11.77159,-42
11.78159,-42
11.79159,-42
11.80159,-42
11.81159,-42
11.82159,-42
11.83159,-42
11.84159,-42
11.85159,-42
11.86159,-42
11.87159,-42
11.88159,-42
11.89159,-42
11.90159,-42
11.91159,-42
11.92259,-42
11.93259,-42
11.94259,-42
11.95259,-42
11.96259,-42
11.97259,-42
11.98259,-42
11.99259,-42
12.00259,-42
12.01259,-42
12.02259,-42
12.03259,-42
12.04259,-42
12.05259,-42
12.06259,-42
12.07259,-42
12.08259,-42
12.09259,-42
12.10259,-42
12.11259,-42
12.12259,-42
12.13259,-42
12.14259,-42
12.15259,-42
12.16259,-42
12.17259,-42
12.18259,-42
12.19259,-42
12.20259,-42
12.21259,-42
12.22259,-42
12.23259,-42
12.24259,-42
12.25259,-42
12.26259,-42
12.27259,-42
12.28259,-42
12.29259,-42
12.30259,-42
12.31359,-42
12.32359,-42
12.33359,-42
12.34359,-42
12.35359,-42
12.36359,-42
12.37359,-42
12.38359,-42
12.39359,-42
12.40359,-42
12.41359,-42
12.42359,-42
12.43359,-42
12.44359,-42
12.45359,-42
12.46359,-42
12.47359,-42
12.48359,-42
12.49359,-42
12.50359,-42
12.51359,-42
12.52359,-42
12.53359,-42
12.54359,-42
12.55359,-42
12.56359,-42
12.57359,-42
12.58359,-42
12.59359,-42
12.60359,-42
12.61359,-42
12.62359,-42
12.63359,-42
12.64359,-42
12.65359,-42
12.66359,-42
12.67359,-42
12.68359,-42
12.69459,-42
12.70459,-42
12.71459,-42
12.72459,-42
12.73459,-42
12.74459,-42
12.75459,-42
12.76459,-42
12.77459,-42
12.78459,-42
12.79459,-42
12.80459,-42
12.81459,-42
12.82459,-42
12.83459,-42
12.84459,-42
12.85459,-42
12.86459,-42
12.87459,-42
12.88459,-42
12.89459,-42
12.90459,-42
12.91459,-42
12.92459,-42
12.93459,-42
12.94459,-42
12.95459,-42
12.96459,-42
12.97459,-42
12.98459,-42
12.99459,-42
13.00459,-42
13.01459,-42
13.02459,-42
13.03459,-42
13.04559,-42
13.05459,-42
13.06459,-42
13.07459,-42
13.08459,-42
13.09559,-42
13.10559,-42
13.11559,-42
13.12559,-42
13.13559,-42
13.14559,-42
13.15559,-42
13.16559,-42
13.17559,-42
13.18559,-42
13.19559,-42
13.20559,-42
13.21559,-42
13.22559,-42
13.23559,-42
13.24559,-42
13.25559,-42
13.26559,-42
13.27559,-42
13.28559,-42
13.29559,-42
13.30559,-42
13.31559,-42
13.32559,-42
13.33559,-42
13.34559,-42
13.35559,-42
13.36559,-42
13.37559,-42
13.38559,-42
13.39559,-42
13.40559,-42
13.41559,-42
13.42559,-42
13.43659,-42
13.44559,-42
13.45559,-42
13.46659,-42
13.47659,-42
13.48659,-42
13.49659,-42
13.50659,-42
13.51659,-42
13.52659,-42
13.53659,-42
13.54659,-42
13.55659,-42
13.56659,-42
13.57659,-42
13.58659,-42
13.59659,-42
13.60659,-42
13.61659,-42
13.62659,-42
13.63659,-42
13.64659,-42
13.65659,-42
13.66659,-42
13.67659,-42
13.68659,-42
13.69659,-42
13.70659,-42
13.71659,-42
13.72659,-42
13.73659,-42
13.74659,-42
13.75659,-42
13.76659,-42
13.77659,-42
13.78659,-42
13.79659,-42
13.80659,-42
13.81659,-42
13.82659,-42
13.83659,-42
13.84659,-42
13.85659,-42
13.86759,-42
13.87759,-42
13.88759,-42
13.89759,-42
13.90759,-42
13.91759,-42
13.92759,-42
13.93759,-42
13.94759,-42
13.95759,-42
13.96759,-42
13.97759,-42
13.98759,-42
13.99759,-42
14.00759,-42
14.01759,-42
14.02759,-42
14.03759,-42
14.04759,-42
14.05759,-42
14.06759,-42
14.07759,-42
14.08759,-42
14.09759,-42
14.10759,-42
14.11759,-42
14.12759,-42
14.13759,-42
14.14759,-42
14.15759,-42
14.16759,-42
14.17759,-42
14.18759,-42
14.19759,-42
14.20759,-42
14.21759,-42
14.22759,-42
14.23759,-42
14.24859,-42
14.25859,-42
14.26859,-42
14.27859,-42
14.28859,-42
14.29859,-42
14.30859,-42
14.31859,-42
14.32859,-42
14.33859,-42
14.34859,-42
14.35859,-42
14.36859,-42
14.37859,-42
14.38859,-42
14.39859,-42
14.40859,-42
14.41859,-42
14.42859,-42
14.43859,-42
14.44859,-42
14.45859,-42
14.46859,-42
14.47859,-42
14.48859,-42
14.49859,-42
14.50859,-42
14.51859,-42
14.52859,-42
14.53859,-42
14.54859,-42
14.55859,-42
14.56859,-42
14.57859,-42
14.58859,-42
14.59959,-42
14.60859,-42
14.61959,-42
14.62859,-42
14.63959,-42
14.64959,-42
14.65959,-42
14.66959,-42
14.67959,-42
14.68959,-42
14.69959,-42
14.70959,-42
14.71959,-42
14.72959,-42
14.73959,-42
14.74959,-42
14.75959,-42
14.76959,-42
14.77959,-42
14.78959,-42
14.79959,-42
14.80959,-42
14.81959,-42
14.82959,-42
14.83959,-42
14.84959,-42
14.85959,-42
14.86959,-42
14.87959,-42
14.88959,-42
14.89959,-42
14.90959,-42
14.91959,-42
14.92959,-42
14.93959,-42
14.94959,-42
14.95959,-42
14.96959,-42
14.97959,-42
14.99059,-42
15.00059,-42
15.01059,-42
15.02059,-42
15.03059,-42
15.04059,-42
15.05059,-42
15.06059,-42
15.07059,-42
15.08059,-42
15.09059,-42
15.10059,-42
15.11059,-42
15.12059,-42
15.13059,-42
15.14059,-42
15.15059,-42
15.16059,-42
15.17059,-42
15.18059,-42
15.19059,-42
15.20059,-42
15.21059,-42
15.22059,-42
15.23059,-42
15.24059,-42
15.25059,-42
15.26059,-42
15.27059,-42
15.28059,-42
15.29059,-42
15.30059,-42
15.31059,-42
15.32059,-42
15.33059,-42
15.34059,-42
15.35059,-42
15.36059,-42
15.37059,-42
15.38059,-42
15.39059,-42
15.40059,-42
15.41059,-42
15.42159,-42
15.43159,-42
15.44159,-42
15.45159,-42
15.46159,-42
15.47159,-42
15.48159,-42
15.49159,-42
15.50159,-42
15.51159,-42
15.52159,-42
15.53159,-42
15.54159,-42
15.55159,-42
15.56159,-42
15.57159,-42
15.58159,-42
15.59159,-42
15.60159,-42
15.61159,-42
15.62159,-42
15.63159,-42
15.64159,-42
15.65159,-42
15.66159,-42
15.67159,-42
15.68159,-42
15.69159,-42
15.70159,-42
15.71159,-42
15.72159,-42
15.73159,-42
15.74159,-42
15.75159,-42
15.76159,-42
15.77159,-42
15.78159,-42
15.79159,-42
15.80159,-42
15.81259,-42
15.82259,-42
15.83259,-42
15.84259,-42
15.85259,-42
15.86259,-42
15.87259,-42
15.88259,-42
15.89259,-42
15.90259,-42
15.91259,-42
15.92259,-42
15.93259,-42
15.94259,-42
15.95259,-42
15.96259,-42
15.97259,-42
15.98259,-42
15.99259,-42
16.00259,-42
16.01259,-42
16.02259,-42
16.03259,-42
16.04259,-42
16.05259,-42
16.06259,-42
16.07259,-42
16.08259,-42
16.09259,-42
16.10259,-42
16.11259,-42
16.12259,-42
16.13259,-42
16.14259,-42
16.15259,-42
16.16259,-42
16.17259,-42
16.18259,-42
16.19259,-42
16.20359,-42
16.21359,-42
16.22359,-42
16.23359,-42
16.24359,-42
16.25359,-42
16.26359,-42
16.27359,-42
16.28359,-42
16.29359,-42
16.30359,-42
16.31359,-42
16.32359,-42
16.33359,-42
16.34359,-42
16.35359,-42
16.36359,-42
16.37359,-42
16.38359,-42
16.39359,-42
16.40359,-42
16.41359,-42
16.42359,-42
16.43359,-42
16.44359,-42
16.45359,-42
16.46359,-42
16.47359,-42
16.48359,-42
16.49359,-42
16.50359,-42
16.51359,-42
16.52359,-42
16.53359,-42
16.54359,-42
16.55359,-42
16.56359,-42
16.57359,-42
16.58359,-42
16.59459,-42
16.60459,-42
16.61459,-42
16.62459,-42
16.63459,-42
16.64459,-42
16.65459,-42
16.66459,-42
16.67459,-42
16.68459,-42
16.69459,-42
16.70459,-42
16.71459,-42
16.72459,-42
16.73459,-42
16.74459,-42
16.75459,-42
16.76459,-42
16.77459,-42
16.78459,-42
16.79459,-42
16.80459,-42
16.81459,-42
16.82459,-42
16.83459,-42
16.84459,-42
16.85459,-42
16.86459,-42
16.87459,-42
16.88459,-42
16.89459,-42
16.90459,-42
16.91459,-42
16.92459,-42
16.93459,-42
16.94459,-42
16.95459,-42
16.96559,-42
16.97559,-42
16.98559,-42
16.99559,-42
17.00559,-42
17.01559,-42
17.02559,-42
17.03559,-42
17.04559,-42
17.05559,-42
17.06559,-42
17.07559,-42
17.08559,-42
17.09559,-42
17.10559,-42
17.11559,-42
17.12559,-42
17.13559,-42
17.14559,-42
17.15559,-42
17.16559,-42
17.17559,-42
17.18559,-42
17.19559,-42
17.20559,-42
17.21559,-42
17.22559,-42
17.23559,-42
17.24559,-42
17.25559,-42
17.26559,-42
17.27559,-42
17.28559,-42
17.29559,-42
17.30559,-42
17.31559,-42
17.32559,-42
17.33659,-42
17.34559,-42
17.35559,-42
17.36659,-42
17.37659,-42
17.38659,-42
