time,DegOfDev
947.6296,1.32
947.6496,1.34
947.6696,1.46
947.6896,1.4
947.7096,1.3
947.7296,1.18
947.7496,1.18
947.7696,1.17
947.7896,1.3
947.8096,1.25
947.8296,1.31
947.8496,1.39
947.8696,1.34
947.8896,1.34
947.9096,1.42
947.9296,1.42
947.9496,1.31
947.9696,1.24
947.9896,1.17
948.0096,1.22
948.0296,1.19
948.0496,1.17
948.0696,1.31
948.0896,1.34
948.1096,1.46
948.1296,1.66
948.1496,1.83
948.1696,1.97
948.1896,2.03
948.2096,2.16
948.2296,2.29
948.2506,2.33
948.2696,2.42
948.2896,2.52
948.3096,2.53
948.3296,2.58
948.3496,2.55
948.3696,2.66
948.3896,2.7
948.4096,2.74
948.4296,2.83
948.4496,2.9
948.4696,3.03
948.4896,3.15
948.5096,3.3
948.5296,3.37
948.5496,3.42
948.5696,3.61
948.5896,3.78
948.6096,3.88
948.6296,4.03
948.6496,4.06
948.6696,4.05
948.6896,4.18
948.7096,4.43
948.7296,4.65
948.7496,4.77
948.7696,4.96
948.7896,5.1
948.8096,5.24
948.8296,5.38
948.8496,5.4
948.8696,5.5
948.8896,5.68
948.9096,5.87
948.9296,6.1
948.9496,6.35
948.9696,6.6
948.9896,6.71
949.0096,6.89
949.0296,6.93
949.0496,7.19
949.0696,7.56
949.0896,7.73
949.1096,7.76
949.1296,7.9
949.1496,8.07
949.1696,8.1
949.1896,8.21
949.2096,8.33
949.2296,8.54
949.2496,8.61
949.2696,8.73
949.2896,8.82
949.3096,8.78
949.3296,8.84
949.3496,8.8
949.3696,8.78
949.3896,8.78
949.4096,8.78
949.4296,8.78
949.4496,8.79
949.4696,8.9
949.4896,8.91
949.5096,8.95
949.5296,8.98
949.5496,9.03
949.5696,8.96
949.5896,8.95
949.6096,8.95
949.6296,8.95
949.6496,8.95
949.6696,8.95
949.6896,8.9
949.7096,9.04
949.7296,9.06
949.7496,8.96
949.7696,9
949.7896,9.1
949.8096,9.18
949.8296,9.12
949.8506,9.12
949.8696,9.15
949.8896,9.27
949.9096,9.29
949.9296,9.33
949.9506,9.36
949.9696,9.29
949.9896,9.29
950.0096,9.21
950.0296,9.17
950.0506,9.1
950.0706,8.96
950.0906,8.96
950.1106,9.16
950.1306,9.22
950.1506,9.23
950.1706,9.29
950.1906,9.29
950.2106,9.29
950.2306,9.19
950.2506,9.2
950.2706,8.99
950.2906,8.86
950.3106,8.72
950.3306,8.63
950.3506,8.48
950.3706,8.44
950.3896,8.5
950.4096,8.5
950.4296,8.41
950.4496,8.29
950.4696,8.1
950.4896,7.82
950.5096,7.73
950.5296,7.61
950.5496,7.52
950.5696,7.45
950.5896,7.37
950.6096,7.28
950.6296,7.24
950.6496,7.11
950.6696,6.89
950.6896,6.61
950.7096,6.42
950.7296,6.12
950.7496,5.95
950.7696,5.93
950.7896,5.81
950.8096,5.85
950.8296,5.87
950.8496,5.7
950.8696,5.59
950.8896,5.42
950.9096,5.2
950.9296,4.99
950.9496,4.75
950.9696,4.53
950.9896,4.41
951.0096,4.39
951.0296,4.26
951.0496,4.14
951.0696,4.05
951.0896,3.92
951.1096,3.77
951.1296,3.65
951.1496,3.43
951.1696,3.33
951.1896,3.25
951.2096,3.15
951.2296,3.04
951.2496,2.9
951.2696,2.72
951.2896,2.56
951.3096,2.53
951.3296,2.53
951.3496,2.54
951.3696,2.53
951.3896,2.41
951.4096,2.38
951.4296,2.36
951.4496,2.27
951.4696,2.23
951.4896,2.12
951.5096,2.08
951.5296,2
951.5496,2.02
951.5696,2.11
951.5896,2.18
951.6096,2.13
951.6296,2.14
951.6496,2.22
951.6696,2.33
951.6896,2.4
951.7096,2.37
951.7296,2.29
951.7496,2.18
951.7696,2.19
951.7896,2.13
951.8096,2.23
951.8296,2.19
951.8496,2.22
951.8696,2.19
951.8896,2.19
951.9096,2.22
951.9296,2.3
951.9496,2.2
951.9696,2.19
951.9896,2.19
952.0096,2.23
952.0296,2.23
952.0496,2.23
952.0696,2.3
952.0896,2.36
952.1096,2.36
952.1296,2.39
952.1496,2.37
952.1696,2.33
952.1896,2.34
952.2096,2.36
952.2296,2.38
952.2496,2.35
952.2696,2.35
952.2896,2.32
952.3096,2.21
952.3296,2.23
952.3496,2.18
952.3696,2.19
952.3896,2.31
952.4096,2.36
952.4296,2.46
952.4496,2.47
952.4696,2.49
952.4896,2.52
952.5096,2.53
952.5296,2.53
952.5496,2.47
952.5696,2.4
952.5896,2.36
952.6096,2.36
952.6296,2.42
952.6496,2.5
952.6696,2.56
952.6896,2.6
952.7096,2.55
952.7296,2.48
952.7496,2.41
952.7696,2.39
952.7896,2.36
952.8096,2.38
952.8296,2.52
952.8496,2.66
952.8696,2.7
952.8896,2.7
952.9096,2.68
952.9296,2.67
952.9496,2.59
952.9696,2.53
952.9896,2.53
953.0096,2.53
953.0296,2.51
953.0496,2.56
953.0696,2.53
953.0896,2.65
953.1096,2.8
953.1296,2.72
953.1496,2.77
953.1696,2.72
953.1896,2.61
953.2096,2.53
953.2296,2.41
953.2496,2.36
953.2696,2.34
953.2896,2.3
953.3096,2.22
953.3296,2.36
953.3496,2.45
953.3696,2.55
953.3896,2.67
953.4096,2.82
953.4296,2.76
953.4496,2.68
953.4696,2.54
953.4896,2.51
953.5096,2.53
953.5296,2.51
953.5496,2.51
953.5696,2.57
953.5896,2.54
953.6096,2.63
953.6296,2.62
953.6496,2.7
953.6696,2.66
953.6896,2.6
953.7096,2.53
953.7296,2.44
953.7496,2.39
953.7696,2.39
953.7896,2.36
953.8096,2.45
953.8296,2.52
953.8496,2.51
953.8696,2.58
953.8896,2.68
953.9096,2.61
953.9296,2.59
953.9496,2.53
953.9696,2.57
953.9896,2.53
954.0096,2.57
954.0296,2.55
954.0496,2.53
954.0696,2.44
954.0896,2.49
954.1096,2.44
954.1296,2.41
954.1496,2.54
954.1696,2.53
954.1896,2.45
954.2096,2.37
954.2296,2.39
954.2496,2.36
954.2696,2.35
954.2896,2.42
954.3096,2.44
954.3296,2.42
954.3496,2.45
954.3696,2.4
954.3896,2.36
954.4096,2.35
954.4296,2.36
954.4496,2.36
954.4696,2.34
954.4896,2.2
954.5096,2.35
954.5296,2.36
954.5496,2.21
954.5696,2.17
954.5896,2.13
954.6096,1.92
954.6296,2.14
954.6496,2.41
954.6696,2.35
954.6896,2.21
954.7096,2.09
954.7296,1.91
954.7496,1.8
954.7696,1.88
954.7896,2
954.8096,2.03
954.8296,2.08
954.8496,2.05
954.8696,1.83
954.8896,1.97
954.9096,1.86
954.9296,1.78
954.9496,1.73
954.9696,1.62
954.9896,1.41
955.0096,1.33
955.0296,1.19
955.0496,1.17
955.0696,1.1
955.0896,0.94
955.1096,0.85
955.1296,0.67
955.1496,0.53
955.1696,0.48
955.1896,0.5
955.2096,0.38
955.2296,0.25
955.2496,0
955.2696,0.29
955.2896,0.4
955.3096,0.57
955.3296,0.56
955.3496,0.75
955.3696,0.91
955.3896,0.84
955.4096,1.05
955.4296,1.35
955.4496,1.66
955.4696,2.01
955.4896,2.45
955.5096,2.61
955.5296,2.97
955.5496,3.28
955.5696,3.37
955.5896,3.42
955.6096,3.66
955.6296,3.84
955.6496,4.04
955.6696,4.42
955.6896,4.72
955.7096,5.02
955.7296,5.19
955.7496,5.63
955.7696,6.02
955.7896,6.15
955.8096,6.26
955.8296,6.4
955.8496,6.48
955.8696,6.3
955.8896,6.41
955.9096,6.68
955.9296,6.87
955.9496,7.11
955.9696,7.25
955.9896,7.26
956.0096,7.2
956.0296,7.35
956.0496,7.39
956.0696,7.42
956.0896,7.58
956.1096,7.97
956.1296,8.23
956.1496,8.33
956.1696,8.41
956.1896,8.56
956.2096,8.6
956.2296,8.49
956.2496,8.47
956.2696,8.63
956.2896,8.72
956.3096,9.07
956.3296,9.37
956.3496,9.68
956.3696,9.93
956.3896,10.14
956.4096,10.23
956.4296,10.16
956.4496,9.91
956.4696,9.64
956.4896,9.29
956.5096,9.25
956.5296,9.26
956.5496,9.24
956.5696,9.33
956.5896,9.13
956.6096,9.1
956.6296,9.22
956.6496,9.38
956.6696,9.43
956.6896,9.55
956.7096,9.49
956.7296,9.22
956.7496,9.03
956.7696,9.02
956.7896,9.07
956.8096,9.12
956.8296,9.16
956.8496,9.31
956.8696,9.31
956.8896,9.29
956.9096,9.43
956.9296,9.72
956.9496,9.63
956.9696,9.43
956.9896,9.34
957.0096,9.38
957.0296,9.45
957.0496,9.35
957.0696,9.38
957.0896,9.2
957.1096,8.93
957.1296,8.85
957.1496,8.79
957.1696,8.72
957.1896,8.72
957.2096,8.7
957.2296,8.78
957.2496,8.92
957.2696,8.77
957.2896,8.74
957.3096,8.74
957.3296,8.65
957.3496,8.43
957.3696,8.29
957.3896,8.15
957.4096,8.03
957.4296,7.94
957.4496,8.14
957.4696,8.25
957.4896,8.25
957.5096,8.22
957.5296,8.15
957.5496,8.08
957.5696,7.93
957.5896,7.83
957.6096,7.88
957.6296,8.05
957.6496,8.1
957.6696,8.21
957.6896,8.51
957.7096,8.63
957.7296,8.69
957.7496,8.71
957.7696,8.62
957.7896,8.61
957.8096,8.56
957.8296,8.69
957.8496,8.61
957.8696,8.38
957.8896,8.64
957.9096,8.64
957.9296,8.62
957.9496,8.69
957.9696,9.04
957.9896,9.06
958.0096,9.1
958.0296,9.31
958.0496,9.48
958.0696,9.6
958.0896,9.62
958.1096,9.74
958.1296,9.93
958.1496,9.9
958.1696,9.97
958.1896,9.94
958.2096,10.07
958.2296,10
958.2496,9.96
958.2696,10.1
958.2896,10.07
958.3096,10.08
958.3296,10.24
958.3496,10.38
958.3696,10.31
958.3896,10.34
958.4096,10.32
958.4296,10.53
958.4496,10.64
958.4696,10.5
958.4896,10.4
958.5096,10.28
958.5296,10.06
958.5496,10.21
958.5696,10.29
958.5896,10.34
958.6096,10.38
958.6296,10.49
958.6496,10.65
958.6696,10.88
958.6896,11
958.7096,10.99
958.7296,11.07
958.7496,11.03
958.7696,11.1
958.7896,11.01
958.8096,10.78
958.8296,10.87
958.8496,11.2
958.8696,11.17
958.8896,11.13
958.9096,11.17
958.9296,11.11
958.9496,11.11
958.9696,11.44
958.9896,12.03
959.0096,11.77
959.0296,11.44
959.0496,11.65
959.0696,11.81
959.0896,11.79
959.1096,12.09
959.1296,12.25
959.1496,12.24
959.1696,12.31
959.1896,12.27
959.2096,12.13
959.2296,12.22
959.2496,12.04
959.2696,11.74
959.2896,11.4
959.3096,11.12
959.3296,11.26
959.3496,11.18
959.3696,11.03
959.3896,11.18
959.4096,11.53
959.4296,11.66
959.4496,11.88
959.4696,12.05
959.4896,12.12
959.5096,12.38
959.5296,12.68
959.5496,12.82
959.5696,12.97
959.5896,13.05
959.6096,13
959.6296,13.12
959.6496,13.18
959.6696,13.31
959.6896,13.21
959.7096,13.22
959.7296,13.47
959.7496,13.55
959.7696,13.58
959.7896,13.81
959.8096,13.99
959.8296,14
959.8496,13.88
959.8696,13.85
959.8896,13.8
959.9096,13.83
959.9296,13.86
959.9496,13.51
959.9696,13.53
959.9896,13.76
960.0096,13.94
960.0296,13.65
960.0496,13.85
960.0696,13.9
960.0896,13.65
960.1096,13.72
960.1296,13.92
960.1496,13.5
960.1696,13.37
960.1896,13.37
960.2096,13.42
960.2296,13.57
960.2496,13.77
960.2696,13.45
960.2896,13.61
960.3096,13.82
960.3296,13.83
960.3496,13.71
960.3696,13.89
960.3896,13.97
960.4096,13.84
960.4296,13.59
960.4496,13.32
960.4696,12.99
960.4896,12.91
960.5096,12.74
960.5296,12.62
960.5496,12.82
960.5696,12.95
960.5896,13
960.6096,13.1
960.6296,13.55
960.6496,13.64
960.6696,13.58
960.6896,13.53
960.7096,13.47
960.7296,13.31
960.7496,13.15
960.7696,13.01
960.7896,12.83
960.8096,12.65
960.8296,12.43
960.8496,12.32
960.8696,12.39
960.8896,12.07
960.9096,11.66
960.9296,11.48
960.9496,11.24
960.9696,10.88
960.9896,10.68
961.0096,10.69
961.0296,10.63
961.0496,10.4
961.0696,10.2
961.0896,10.18
961.1096,10.03
961.1296,10
961.1496,9.96
961.1696,9.83
961.1896,9.65
961.2096,9.41
961.2296,9.11
961.2496,8.92
961.2696,8.86
961.2896,8.65
961.3096,8.51
961.3296,8.04
961.3496,7.88
961.3696,7.6
961.3896,7.27
961.4096,6.97
961.4296,6.75
961.4496,6.34
961.4696,5.98
961.4896,5.46
961.5096,5.11
961.5296,4.67
961.5496,4.2
961.5696,4.06
961.5896,3.93
961.6096,3.59
961.6296,3.4
961.6496,3.34
961.6696,3.11
961.6896,3.04
961.7096,2.69
961.7296,2.31
961.7496,2.16
961.7696,1.86
961.7896,1.4
961.8096,1.02
961.8296,0.79
961.8496,0.58
961.8696,0.49
961.8896,0.32
961.9096,0.26
961.9296,0.32
961.9496,0.34
961.9696,0.18
961.9896,0.16
962.0096,0.13
962.0296,0.01
962.0496,0.32
962.0696,0.53
962.0896,0.69
962.1096,0.84
962.1296,0.97
962.1496,0.91
962.1696,0.9
962.1896,0.98
962.2096,1.08
962.2296,1.3
962.2496,1.68
962.2696,1.71
962.2896,1.92
962.3096,2.11
962.3296,2.12
962.3496,2.19
962.3696,2.37
962.3896,2.56
962.4096,2.75
962.4296,2.92
962.4496,3.05
962.4696,3.05
962.4896,3.21
962.5096,3.39
962.5296,3.72
962.5496,3.9
962.5696,4.26
962.5896,4.48
962.6096,4.53
962.6296,4.47
962.6496,4.58
962.6696,4.74
962.6896,4.88
962.7096,4.89
962.7296,5.02
962.7496,5.15
962.7696,5.34
962.7896,5.5
962.8096,5.61
962.8296,5.85
962.8496,6.29
962.8696,6.55
962.8896,6.79
962.9096,7.04
962.9296,7.29
962.9496,7.47
962.9696,7.6
962.9896,7.69
963.0096,7.91
963.0296,7.9
963.0496,8.08
963.0696,8.16
963.0896,8.18
963.1096,8.26
963.1296,8.41
963.1496,8.64
963.1696,8.9
963.1896,9.17
963.2096,9.41
963.2296,9.85
963.2496,9.89
963.2696,9.89
963.2896,10.1
963.3096,10.29
963.3296,10.51
963.3496,10.86
963.3696,10.39
963.3896,10.33
963.4096,11.03
963.4296,11.6
963.4496,11.54
963.4696,12.01
963.4896,12.34
963.5096,12.23
963.5296,12.39
963.5496,12.33
963.5696,12.17
963.5896,11.92
963.6096,11.65
963.6296,11.55
963.6496,11.48
963.6696,11.59
963.6896,11.94
963.7096,12.37
963.7296,12.66
963.7496,13.13
963.7696,13.54
963.7896,13.81
963.8096,14.09
963.8296,14.1
963.8496,13.99
963.8696,13.99
963.8896,14
963.9096,14.11
963.9296,14.25
963.9496,14.42
963.9696,14.48
963.9896,14.46
964.0096,14.75
964.0296,14.95
964.0496,15.18
964.0696,15.45
964.0896,15.67
964.1096,15.68
964.1296,15.6
964.1496,15.54
964.1696,15.67
964.1896,15.82
964.2096,16.03
964.2296,16.29
964.2496,16.48
964.2696,16.53
964.2896,16.48
964.3096,16.45
964.3296,16.5
964.3496,16.3
964.3696,16.26
964.3896,16.37
964.4096,16.35
964.4296,16.06
964.4496,16.01
964.4696,16.04
964.4896,16.24
964.5096,16.14
964.5296,16.26
964.5496,16.73
964.5696,16.81
964.5896,16.72
964.6096,16.75
964.6296,16.68
964.6496,16.4
964.6696,16.3
964.6896,16.17
964.7096,16.03
964.7296,16.18
964.7496,16.34
964.7696,16.25
964.7896,16.65
964.8096,17.08
964.8296,16.96
964.8496,16.77
964.8696,16.59
964.8896,16.44
964.9096,16.25
964.9296,15.93
964.9496,15.79
964.9696,15.67
964.9896,15.51
965.0096,15.38
965.0296,15.53
965.0496,15.87
965.0696,16.17
965.0896,16.65
965.1096,16.77
965.1296,16.72
965.1496,16.79
965.1696,16.94
965.1896,16.79
965.2096,16.57
965.2296,16.36
965.2496,16.16
965.2696,15.93
965.2896,15.84
965.3096,15.85
965.3296,15.97
965.3496,15.99
965.3696,15.87
965.3896,15.82
965.4096,15.87
965.4296,15.83
965.4496,15.81
965.4696,15.83
965.4896,15.59
965.5096,15.4
965.5296,15.26
965.5496,14.99
965.5696,15.04
965.5896,15.28
965.6096,15.18
965.6296,14.98
965.6496,15.12
965.6696,15.14
965.6896,15.31
965.7096,15.45
965.7296,15.32
965.7496,15.11
965.7696,15.01
965.7896,14.77
965.8096,14.67
965.8296,14.49
965.8496,14.02
965.8696,13.6
965.8896,13.43
965.9096,13.37
965.9296,13.38
965.9496,13.61
965.9696,13.93
965.9896,14.02
966.0096,14
966.0296,13.95
966.0496,13.7
966.0696,13.52
966.0896,13.26
966.1096,12.94
966.1296,12.64
966.1496,12.21
966.1696,11.8
966.1896,11.37
966.2096,10.89
966.2296,10.72
966.2496,10.72
966.2696,10.6
966.2896,10.32
966.3096,10.34
966.3296,10.24
966.3496,9.94
966.3696,9.75
966.3896,9.58
966.4096,9.45
966.4296,9.64
966.4496,9.7
966.4696,9.45
966.4896,9.44
966.5096,9.31
966.5296,9.32
966.5496,9.11
966.5696,8.78
966.5896,8.63
966.6096,8.57
966.6296,8.43
966.6496,8.35
966.6696,8.43
966.6896,8.44
966.7096,8.43
966.7296,8.17
966.7496,8.09
966.7696,7.9
966.7896,7.88
966.8096,8.02
966.8296,7.9
966.8496,7.71
966.8696,7.48
966.8896,7.4
966.9096,7.34
966.9296,7.33
966.9496,7.23
966.9696,7.05
966.9896,6.74
967.0096,6.71
967.0296,6.37
967.0496,6.15
967.0696,6.04
967.0896,5.71
967.1096,5.24
967.1296,4.8
967.1496,4.37
967.1696,4.33
967.1896,4.04
967.2096,3.82
967.2296,3.88
967.2496,3.55
967.2696,3.25
967.2896,3.22
967.3096,3.1
967.3296,2.91
967.3496,2.62
967.3696,2.47
967.3896,2.29
967.4096,2.16
967.4296,2.13
967.4496,1.95
967.4696,2.01
967.4896,2.37
967.5096,2.75
967.5296,2.68
967.5496,2.83
967.5696,2.99
967.5896,2.84
967.6096,2.73
967.6296,2.88
967.6496,2.9
967.6696,2.82
967.6896,2.67
967.7096,2.71
967.7296,2.78
967.7496,2.79
967.7696,2.73
967.7896,2.7
967.8096,2.81
967.8296,2.86
967.8496,2.74
967.8696,2.65
967.8896,2.58
967.9096,2.26
967.9296,2.13
967.9496,2.17
967.9696,2.33
967.9896,2.28
968.0096,2.41
968.0296,2.37
968.0496,2.43
968.0696,2.24
968.0896,2.05
968.1096,2.13
968.1296,2.06
968.1496,1.96
968.1696,2.03
968.1896,2.17
968.2096,2.12
968.2296,2.08
968.2496,2.22
968.2696,2.3
968.2896,2.18
968.3096,2.18
968.3296,2.31
968.3496,2.18
968.3696,1.95
968.3896,1.87
968.4096,1.84
968.4296,1.92
968.4496,1.87
968.4696,1.9
968.4886,2.01
968.5096,2.03
968.5296,2.02
968.5486,2.02
968.5686,1.99
968.5886,1.76
968.6086,1.53
968.6286,1.53
968.6486,1.61
968.6686,1.53
968.6886,1.5
968.7086,1.48
968.7286,1.5
968.7486,1.72
968.7686,1.81
968.7886,1.71
968.8086,1.68
968.8296,1.8
968.8496,1.85
968.8696,1.88
968.8886,1.99
968.9086,1.72
968.9296,1.5
968.9486,1.34
968.9696,1.34
968.9896,1.32
969.0096,1.23
969.0296,1.29
969.0496,1.34
969.0696,1.34
969.0896,1.43
969.1096,1.47
969.1296,1.48
969.1496,1.57
969.1696,1.65
969.1896,1.54
969.2096,1.31
969.2296,1.18
969.2496,1.12
969.2696,1.26
969.2896,1.21
969.3096,1.23
969.3296,1.34
969.3496,1.45
969.3696,1.48
969.3896,1.7
969.4096,1.89
969.4296,1.84
969.4496,1.7
969.4696,1.82
969.4896,1.63
969.5096,1.34
969.5286,1.37
969.5486,1.66
969.5686,1.83
969.5896,2.01
969.6096,2.23
969.6296,2.2
969.6496,2.24
969.6686,2.18
969.6886,2.02
969.7096,1.91
969.7286,2.13
969.7486,1.99
969.7696,1.71
969.7896,1.66
969.8086,1.72
969.8286,1.61
969.8486,1.57
969.8696,1.84
969.8886,1.99
969.9096,2.04
969.9296,2
969.9486,2.02
969.9696,1.86
969.9896,1.84
970.0086,1.82
970.0286,1.69
970.0486,1.65
970.0686,1.66
970.0886,1.8
970.1096,1.51
970.1286,1.24
970.1486,1.34
970.1686,1.41
970.1886,1.42
970.2086,1.71
970.2286,1.83
970.2486,1.85
970.2686,1.98
970.2886,1.89
970.3086,1.76
970.3286,1.46
970.3486,1.19
970.3686,0.81
970.3886,0.87
970.4096,1.15
970.4286,1.13
970.4486,1.2
970.4686,1.42
970.4886,1.5
970.5086,1.52
970.5286,1.49
970.5486,1.61
970.5686,1.6
970.5886,1.51
970.6086,1.51
970.6286,1.44
970.6486,1.17
970.6686,1.3
970.6886,1.38
970.7086,1.37
970.7286,1.71
970.7486,1.92
970.7686,1.91
970.7886,1.99
970.8086,2.06
970.8286,1.97
970.8486,1.62
970.8686,1.62
970.8886,1.65
970.9086,1.35
970.9286,1.48
970.9486,1.62
970.9686,1.51
970.9886,1.24
971.0086,1.19
971.0286,1.28
971.0486,1.27
971.0686,1.25
971.0886,1.3
971.1086,1.21
971.1286,1.06
971.1486,1.01
971.1686,0.97
971.1886,1.15
971.2086,1.17
971.2286,1.34
971.2486,1.45
971.2686,1.46
971.2886,1.37
971.3086,1.09
971.3286,0.92
971.3486,0.76
971.3686,0.81
971.3886,0.84
971.4086,0.84
971.4286,1
971.4486,1.08
971.4686,0.87
971.4886,1.14
971.5086,1.35
971.5286,1.19
971.5486,1.09
971.5686,1.24
971.5886,0.94
971.6086,0.63
971.6286,0.64
971.6486,0.75
971.6686,0.7
971.6886,0.72
971.7086,1.09
971.7286,1.25
971.7486,1.11
971.7686,1.04
971.7886,0.99
971.8086,0.8
971.8286,0.87
971.8486,0.97
971.8686,0.81
971.8886,0.72
971.9086,0.92
971.9286,1.13
971.9486,0.93
971.9686,1.05
971.9886,1.01
972.0086,0.99
972.0286,1.13
972.0486,1.05
972.0686,0.88
972.0886,1.1
972.1086,1.19
972.1286,1.07
972.1486,1.34
972.1686,1.32
972.1886,1.2
972.2086,1.22
972.2286,1.02
972.2486,1.01
972.2686,1.21
972.2886,1.34
972.3086,1.25
972.3286,1.5
972.3486,1.85
972.3696,1.76
972.3886,1.92
972.4096,1.91
972.4286,1.75
972.4496,1.44
972.4696,1.56
972.4896,1.74
972.5096,1.67
972.5296,1.44
972.5496,1.74
972.5696,1.79
972.5896,1.52
972.6086,1.67
972.6286,1.56
972.6486,1.15
972.6696,1.1
972.6896,1.08
972.7096,1.01
972.7286,1.14
972.7496,0.96
972.7696,0.9
972.7896,0.86
972.8096,0.98
972.8296,1
972.8496,1.04
972.8696,1.16
972.8896,1.29
972.9096,1.19
972.9296,1.13
972.9496,1.06
972.9696,1.18
972.9896,1.12
973.0096,1.29
973.0296,1.29
973.0496,1.17
973.0696,1.03
973.0896,0.78
973.1096,0.5
973.1296,0.5
973.1496,0.5
973.1696,0.37
973.1896,0.65
973.2096,0.76
973.2296,0.38
973.2496,0.28
973.2696,0.45
973.2896,0.35
973.3096,0.39
973.3296,0.85
973.3496,1
973.3696,1.01
973.3896,1.15
973.4096,1.3
973.4286,1.49
973.4486,1.49
973.4686,1.34
973.4886,1.3
973.5086,1.12
973.5286,0.99
973.5486,0.8
973.5686,1.11
973.5896,1.38
973.6096,1.57
973.6286,1.78
973.6486,1.78
973.6686,1.55
973.6886,1.42
973.7086,1.15
973.7286,0.83
973.7486,0.79
973.7686,0.69
973.7886,0.63
973.8086,0.53
973.8286,0.53
973.8486,0.57
973.8686,0.55
973.8886,0.92
973.9086,1.21
973.9286,1.42
973.9486,1.76
973.9686,1.85
973.9886,1.73
974.0086,1.54
974.0286,1.46
974.0486,1.23
974.0686,1.11
974.0886,1.06
974.1086,0.98
974.1286,0.73
974.1486,0.67
974.1686,0.55
974.1886,0.58
974.2086,0.63
974.2286,0.78
974.2486,1.02
974.2686,1.32
974.2886,1.53
974.3086,1.72
974.3286,1.76
974.3486,1.66
974.3686,1.49
974.3886,1.3
974.4086,1.09
974.4286,0.79
974.4486,0.55
974.4686,0.35
974.4886,0.33
974.5086,0.33
974.5286,0.45
974.5486,0.53
974.5686,0.65
974.5886,0.74
974.6086,0.81
974.6286,0.85
974.6486,0.95
974.6686,0.95
974.6886,1.01
974.7086,1.09
974.7286,1
974.7486,0.88
974.7686,0.73
974.7886,0.69
974.8086,0.7
974.8286,0.93
974.8486,0.97
974.8686,0.95
974.8886,1
974.9086,1.01
974.9286,1.1
974.9486,1.17
974.9686,1.09
974.9886,1.08
975.0086,0.95
975.0286,0.87
975.0486,0.92
975.0686,0.9
975.0886,0.78
975.1086,0.86
975.1286,0.71
975.1486,0.67
975.1686,0.67
975.1886,0.67
975.2086,0.67
975.2286,0.75
975.2486,0.81
975.2686,0.84
975.2886,0.79
975.3086,0.84
975.3286,0.89
975.3486,0.97
975.3686,1.08
975.3886,1.1
975.4086,1.15
975.4286,1.04
975.4486,1.01
975.4686,1.01
975.4886,1.01
975.5086,0.87
975.5286,0.81
975.5486,0.69
975.5686,0.72
975.5886,0.68
975.6086,0.83
975.6286,0.89
975.6486,0.84
975.6686,1.03
975.6886,1.08
975.7086,1.02
975.7286,1.05
975.7486,1.1
975.7686,1.01
975.7886,1.03
975.8086,0.95
975.8286,0.89
975.8486,0.99
975.8686,1.09
975.8886,1.17
975.9086,1.21
975.9286,1.18
975.9486,1.18
975.9686,1.28
975.9886,1.24
976.0086,1.18
976.0286,1.15
976.0486,1.02
976.0686,0.83
976.0886,0.75
976.1086,0.87
976.1286,0.84
976.1486,0.81
976.1686,1.09
976.1886,1.42
976.2086,1.28
976.2286,1.18
976.2486,1.28
976.2686,1.27
976.2886,1.18
976.3086,1.17
976.3286,1.17
976.3486,1.28
976.3686,1.24
976.3886,1.17
976.4086,1.04
976.4286,1.03
976.4486,1.01
976.4686,1.13
976.4886,1.22
976.5086,1.23
976.5286,1.33
976.5486,1.46
976.5686,1.39
976.5886,1.39
976.6086,1.49
976.6286,1.51
976.6486,1.51
976.6686,1.44
976.6886,1.12
976.7086,1.01
976.7286,1.11
976.7486,1.15
976.7686,1.26
976.7886,1.21
976.8086,1.34
976.8286,1.5
976.8486,1.51
976.8686,1.51
976.8886,1.51
976.9086,1.42
976.9286,1.34
976.9486,1.28
976.9696,1.19
976.9896,1.17
977.0096,1.24
977.0296,1.38
977.0496,1.55
977.0696,1.67
977.0896,1.71
977.1096,1.68
977.1296,1.72
977.1496,1.71
977.1696,1.53
977.1896,1.46
977.2096,1.48
977.2296,1.45
977.2496,1.44
977.2696,1.55
977.2886,1.55
977.3086,1.51
977.3286,1.64
977.3486,1.81
977.3686,2.02
977.3886,2.17
977.4086,2.07
977.4296,2.14
977.4486,2.09
977.4686,1.91
977.4886,1.95
977.5086,2.02
977.5286,2.02
977.5486,2.05
977.5686,1.99
977.5886,1.89
977.6086,1.99
977.6286,2.02
977.6486,1.88
977.6686,1.84
977.6886,1.92
977.7086,2.03
977.7286,2.08
977.7486,2.1
977.7686,2.19
977.7886,2.19
977.8086,2.23
977.8286,2.31
977.8486,2.36
977.8686,2.48
977.8886,2.53
977.9086,2.56
977.9286,2.53
977.9486,2.52
977.9686,2.41
977.9886,2.25
978.0086,2.3
978.0286,2.23
978.0486,2.14
978.0686,2.19
978.0886,2.16
978.1086,2.05
978.1286,2.02
978.1486,2.02
978.1686,2.02
978.1886,2.11
978.2086,2.19
978.2286,2.19
978.2486,2.22
978.2686,2.22
978.2886,2.11
978.3086,2.07
978.3286,2.03
978.3486,2.02
978.3686,1.96
978.3886,1.87
978.4086,1.83
978.4286,1.85
978.4486,1.85
978.4686,1.9
978.4886,1.94
978.5086,2
978.5286,2.02
978.5486,2.02
978.5686,2.02
978.5886,2.04
978.6086,2.02
978.6286,1.92
978.6486,2.06
978.6686,2.17
978.6886,2.18
978.7086,2.07
978.7286,1.95
978.7486,1.77
978.7686,1.6
